osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
82116508,3417,Laisvės a.,secondary,50,False,False,68.063,"LINESTRING (23.757582 55.7540776, 23.7574825 55.7540227, 23.7572788 55.7539117, 23.7569441 55.7537292, 23.7569086 55.7537012, 23.7568903 55.7536675, 23.7568847 55.7536254)",,
149415444,3418,Laisvės a.,secondary,50,False,False,19.836,"LINESTRING (23.757582 55.7540776, 23.7577415 55.7541728, 23.7577977 55.7542083)",2,
210260706,3418,Vytauto g.,secondary,50,False,True,189.335,"LINESTRING (23.757582 55.7540776, 23.7574408 55.7541622, 23.7570942 55.7543674, 23.7570038 55.7544207, 23.7558995 55.7550725, 23.7554956 55.7553108)",,
82116500,3417,Kėdainių g.,secondary,50,False,False,4.946,"LINESTRING (23.7568847 55.7536254, 23.7569086 55.753583)",,
82116508,3417,Laisvės a.,secondary,50,False,True,68.063,"LINESTRING (23.7568847 55.7536254, 23.7568903 55.7536675, 23.7569086 55.7537012, 23.7569441 55.7537292, 23.7572788 55.7539117, 23.7574825 55.7540227, 23.757582 55.7540776)",,
"[210260824, 1270336964]",,Kaštonų a.,residential,,False,True,268.94800000000004,"LINESTRING (23.7568847 55.7536254, 23.7565599 55.7535883, 23.7564969 55.7535905, 23.7564272 55.7536049, 23.7559296 55.7538838, 23.7558472 55.7539348, 23.7552014 55.7543347, 23.7551357 55.7543641, 23.7550673 55.7543822, 23.7550029 55.7543875, 23.7549533 55.7543853, 23.7548688 55.7543664, 23.7547763 55.7543249, 23.7541071 55.7539339, 23.7539314 55.7538607, 23.7535974 55.7537619)",,
128036219,,Taikos g.,residential,,False,False,88.743,"LINESTRING (23.7520889 55.7573224, 23.7530444 55.7579122)",,
210260706,3418,Vytauto g.,secondary,50,False,False,104.204,"LINESTRING (23.7520889 55.7573224, 23.7532544 55.756653)",,
128036219,,Taikos g.,residential,,False,False,136.642,"LINESTRING (23.7530444 55.7579122, 23.7544974 55.7588296)",,
128036219,,Taikos g.,residential,,False,True,88.743,"LINESTRING (23.7530444 55.7579122, 23.7520889 55.7573224)",,
202995107,,Vilniaus g.,residential,,False,True,90.128,"LINESTRING (23.7530444 55.7579122, 23.7520088 55.7584756)",,
202995107,,Vilniaus g.,residential,,False,False,309.53900000000004,"LINESTRING (23.7530444 55.7579122, 23.7558827 55.7564665, 23.7559267 55.7563911, 23.7559778 55.7563035, 23.7560462 55.7560667, 23.7563215 55.7559133)",,
82116500,3417,Kėdainių g.,secondary,50,False,True,49.69,"LINESTRING (23.7581862 55.7525183, 23.7577334 55.7528854)",,
202995094,,J. Margalio g.,residential,,False,True,139.456,"LINESTRING (23.7581862 55.7525183, 23.7603207 55.7528788)",,
149415434,,Progimnazijos g.,residential,,False,True,5.789,"LINESTRING (23.7603207 55.7528788, 23.7603432 55.7528283)",,
202995094,,J. Margalio g.,residential,,False,False,139.456,"LINESTRING (23.7603207 55.7528788, 23.7581862 55.7525183)",,
149415434,,Progimnazijos g.,residential,,False,False,96.553,"LINESTRING (23.7603207 55.7528788, 23.7603165 55.7532103, 23.7603098 55.7537471)",,
