osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,tunnel,access
230895840,False,,Hue Street,unclassified,20 mph,True,90.075,"LINESTRING (-2.1074056 49.1860808, -2.1075251 49.1860549, -2.1076445 49.186029, -2.1079357 49.1859882, -2.108069 49.1859807, -2.1081849 49.1859808, -2.1082791 49.1859888, -2.1084351 49.1860054, -2.1085268 49.1860108, -2.1085645 49.185999, -2.1085959 49.1859709)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,False,16.229,"LINESTRING (-2.1068563 49.1893485, -2.1068505 49.1892026)",,2,,
118605335,True,,Windsor Road,residential,20 mph,False,49.616,"LINESTRING (-2.1068563 49.1893485, -2.1061739 49.1893625)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,True,20.534,"LINESTRING (-2.1068563 49.1893485, -2.106884 49.1894024, -2.107016 49.1894967)",,2,,
118485820,False,,Great Union Road,unclassified,20 mph,True,147.335,"LINESTRING (-2.1067465 49.1874687, -2.1068333 49.1887925)",,2,,
118485813,True,,Great Union Street,unclassified,20 mph,False,33.864,"LINESTRING (-2.1067465 49.1874687, -2.1063764 49.1874527, -2.1062858 49.1874339)",,,,
164982701,True,,Lempriere Street,residential,20 mph,False,4.592,"LINESTRING (-2.1083423 49.1875757, -2.1083361 49.1876168)",,,,
164982696,True,,Lemprière Street,secondary,20 mph,False,77.897,"LINESTRING (-2.1083423 49.1875757, -2.1083067 49.1871037, -2.1082952 49.1869637, -2.1082103 49.1868957)",,,,
118485816,True,,Cannon Street,secondary,20 mph,False,121.494,"LINESTRING (-2.1099829 49.1877856, -2.1096084 49.1877377, -2.1083423 49.1875757)",,,,
203359678,True,,Rue Savile,unclassified,20 mph,False,65.25,"LINESTRING (-2.1099829 49.1877856, -2.1099671 49.1879463, -2.1099295 49.1883307, -2.1099255 49.1883712)",,,,
118485810,True,,Clare Street,residential,20 mph,False,112.658,"LINESTRING (-2.1083762 49.1884052, -2.1096965 49.1883762, -2.1099255 49.1883712)",,,,
175867359,True,,Aquila Road,residential,20 mph,False,39.284,"LINESTRING (-2.1083762 49.1884052, -2.1083981 49.1887092, -2.1084016 49.1887581)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,True,16.229,"LINESTRING (-2.1068505 49.1892026, -2.1068563 49.1893485)",,2,,
164982785,True,,Poonah Road,residential,20 mph,False,54.499,"LINESTRING (-2.1068505 49.1892026, -2.1075988 49.1891704)",,1,,destination
118485820,False,,Great Union Road,unclassified,20 mph,False,45.618,"LINESTRING (-2.1068505 49.1892026, -2.1068408 49.1889722, -2.1068362 49.1888631, -2.1068333 49.1887925)",,2,,
118485811,True,B75,Devonshire Place,secondary,20 mph,False,70.89,"LINESTRING (-2.1073569 49.187151, -2.107432 49.1871458, -2.1076056 49.1871339, -2.1077954 49.1871047, -2.1078873 49.187078, -2.1080267 49.1870147, -2.1081388 49.1869547, -2.1082103 49.1868957)",,,,
"[118485812, 118485814]",True,,Devonshire Lane,residential,20 mph,False,126.324,"LINESTRING (-2.1073569 49.187151, -2.1073842 49.1876629, -2.1083361 49.1876168)",,,,
164982700,False,B76,Union Street,secondary,20 mph,False,79.311,"LINESTRING (-2.107298 49.1863637, -2.1083567 49.1865367)",,2,,
118485822,True,,Le Geyt Street,unclassified,20 mph,False,92.28800000000001,"LINESTRING (-2.107298 49.1863637, -2.1071798 49.186679, -2.1069957 49.1871698)",,,,
164982705,False,B90,Le Geyt Street,unclassified,20 mph,True,32.414,"LINESTRING (-2.107298 49.1863637, -2.1073148 49.1863195, -2.1074056 49.1860808)",,2,,
166666265,True,B76,Union Street,secondary,20 mph,False,91.309,"LINESTRING (-2.107298 49.1863637, -2.1066913 49.1862471, -2.1062933 49.186176, -2.10609 49.1861382)",,,,
118485811,True,B75,Devonshire Place,secondary,20 mph,False,26.334,"LINESTRING (-2.1069957 49.1871698, -2.1073569 49.187151)",,,,
996329283,True,,Pomona Lane,residential,20 mph,False,59.63,"LINESTRING (-2.1084683 49.1896398, -2.1092883 49.1896205)",,1,,destination
118485821,True,,Poonah Road,residential,20 mph,False,43.386,"LINESTRING (-2.1092504 49.1891089, -2.1096822 49.1891001, -2.1098471 49.1890967)",,,,destination
118485830,True,,Poonah Lane,residential,20 mph,False,86.34100000000001,"LINESTRING (-2.1075988 49.1891704, -2.1082702 49.1896457, -2.1084683 49.1896398)",,1,,
118485824,True,,Pomona Road,residential,20 mph,False,56.954,"LINESTRING (-2.1092883 49.1896205, -2.1092504 49.1891089)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,False,147.335,"LINESTRING (-2.1068333 49.1887925, -2.1067465 49.1874687)",,2,,
118485820,False,,Great Union Road,unclassified,20 mph,True,45.617999999999995,"LINESTRING (-2.1068333 49.1887925, -2.1068362 49.1888631, -2.1068408 49.1889722, -2.1068505 49.1892026)",,2,,
118485832,True,,Journeaux Street,residential,20 mph,False,114.03800000000001,"LINESTRING (-2.1068333 49.1887925, -2.1074855 49.1887782, -2.1084016 49.1887581)",,1,,
118485828,True,B75,Hue Street,secondary,20 mph,False,41.313,"LINESTRING (-2.1082103 49.1868957, -2.1083567 49.1865367)",,2,,
175867359,True,,Aquila Road,residential,20 mph,False,87.72,"LINESTRING (-2.1083361 49.1876168, -2.1083449 49.187789, -2.1083593 49.1879675, -2.1083762 49.1884052)",,,,
203359678,True,,Rue Savile,unclassified,20 mph,False,80.90299999999999,"LINESTRING (-2.1099255 49.1883712, -2.1099147 49.1884829, -2.1098581 49.1888745, -2.1098471 49.1890967)",,,,
164982700,False,B76,Union Street,secondary,20 mph,True,79.311,"LINESTRING (-2.1083567 49.1865367, -2.107298 49.1863637)",,2,,
164982700,False,B76,Union Street,secondary,20 mph,False,101.92599999999999,"LINESTRING (-2.1083567 49.1865367, -2.1085657 49.1865683, -2.1087987 49.1866036, -2.1094493 49.1866944, -2.1096644 49.1867041, -2.109732 49.1867081)",,2,,
118485811,True,B75,Devonshire Place,secondary,20 mph,False,48.63,"LINESTRING (-2.1062858 49.1874339, -2.1064111 49.1872768, -2.106486 49.1872155, -2.1065262 49.1871909, -2.1065862 49.1871781, -2.106746 49.1871754)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,True,41.246,"LINESTRING (-2.107016 49.1894967, -2.1074257 49.1897534)",,2,,
118605351,True,,Dorset Street,residential,20 mph,False,82.281,"LINESTRING (-2.107016 49.1894967, -2.1062132 49.1900185)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,False,20.534,"LINESTRING (-2.107016 49.1894967, -2.106884 49.1894024, -2.1068563 49.1893485)",,2,,
164982462,False,A8,Val Plaisant,secondary,20 mph,True,90.15700000000001,"LINESTRING (-2.1043098 49.1901593, -2.1043837 49.1900598, -2.1045907 49.1897811, -2.1046663 49.1896787, -2.1047549 49.1895261, -2.1048165 49.18942)",,,,
118485820,False,,Great Union Road,unclassified,20 mph,False,41.246,"LINESTRING (-2.1074257 49.1897534, -2.107016 49.1894967)",,2,,
118605331,True,,Garden Lane,residential,20 mph,False,196.116,"LINESTRING (-2.1061739 49.1893625, -2.1061317 49.1890053, -2.106121 49.1889269, -2.1060338 49.1882908, -2.1059777 49.1879526, -2.1058236 49.1876196)",,1,,
118605336,True,,Garden Lane,residential,20 mph,False,73.009,"LINESTRING (-2.1061739 49.1893625, -2.1062023 49.1899293, -2.1062132 49.1900185)",,,,
118605348,False,,Windsor Road,residential,20 mph,False,90.123,"LINESTRING (-2.1060541 49.1893683, -2.1053945 49.1893959, -2.1048165 49.18942)",,,,
118485811,True,B75,Devonshire Place,secondary,20 mph,False,40.071999999999996,"LINESTRING (-2.1058236 49.1876196, -2.1060997 49.1875404, -2.1062251 49.1874836, -2.1062858 49.1874339)",,,,
119606139,True,B86,Kensington Place,secondary,20 mph,False,209.466,"LINESTRING (-2.1158903 49.187074, -2.1158319 49.1871052, -2.1157705 49.1871373, -2.1152786 49.187339, -2.1148099 49.18754, -2.114595 49.1876354, -2.1134811 49.1881069)",,,,
"[1103752745, 1270219674]",True,A1,Esplanade,trunk,30 mph,False,77.45599999999999,"LINESTRING (-2.1158903 49.187074, -2.1155554 49.1868825, -2.1150881 49.1866154)",,3,,
171044735,True,,Cheapside,primary,30 mph,False,4.916,"LINESTRING (-2.1122075 49.1886523, -2.1121605 49.1886205)",,2,,
167040351,True,B86,Kensington Place,secondary,20 mph,False,110.65599999999999,"LINESTRING (-2.1122075 49.1886523, -2.1127133 49.1884357, -2.1134811 49.1881069)",,,,
"[1017961305, 118485817]",True,A9,Gloucester Street,primary,30 mph,False,52.841,"LINESTRING (-2.1128323 49.1867365, -2.1131245 49.1866205, -2.113282 49.186558, -2.113368 49.1865241, -2.113454 49.1864901)",,"['2', '3']",,
119606127,True,,Patriotic Street,residential,20 mph,False,51.953,"LINESTRING (-2.1140006 49.1870764, -2.1134085 49.1873382)",,,,
143291678,True,,Kensington Street,residential,20 mph,False,50.307,"LINESTRING (-2.1137858 49.1884233, -2.1141904 49.1887904)",,,,
171044735,True,,Cheapside,primary,30 mph,False,42.149,"LINESTRING (-2.1126178 49.1889202, -2.1122075 49.1886523)",,2,,
119607609,True,,Elizabeth Lane,unclassified,30 mph,False,154.01000000000002,"LINESTRING (-2.1126178 49.1889202, -2.1122392 49.1891371, -2.1118394 49.1894469, -2.1113857 49.1897977, -2.1111921 49.1899413)",,,,
143291669,True,,Lewis Street,residential,20 mph,False,101.283,"LINESTRING (-2.1126178 49.1889202, -2.1131976 49.1886726, -2.1132336 49.1886582, -2.1137858 49.1884233)",,,,
119606170,True,,Kensington Street,residential,20 mph,False,41.571,"LINESTRING (-2.1134811 49.1881069, -2.1137858 49.1884233)",,,,
119606127,True,,Patriotic Street,residential,20 mph,False,94.251,"LINESTRING (-2.1150881 49.1866154, -2.1150339 49.1866457, -2.1140006 49.1870764)",,,,
901250725,True,A1,Esplanade,trunk,30 mph,False,74.257,"LINESTRING (-2.1150881 49.1866154, -2.114871 49.1864891, -2.1147038 49.1863809, -2.1145404 49.1862561, -2.1143959 49.1861272)",,3,,
119606137,True,,,tertiary,30 mph,False,9.988,"LINESTRING (-2.1145893 49.1886754, -2.1146547 49.1887544)",,,,
119606146,True,,Newgate Street,residential,20 mph,False,78.93,"LINESTRING (-2.1134085 49.1873382, -2.1132112 49.1871319, -2.1128323 49.1867365)",,,,
119606146,True,,Newgate Street,residential,20 mph,False,32.812,"LINESTRING (-2.113637 49.1875927, -2.113489 49.1874269, -2.1134085 49.1873382)",,,,
887297392,False,,,secondary,,True,11.098,"LINESTRING (-2.1128657 49.1895063, -2.1129782 49.1894388)",,,,
143291661,True,,Parade Road,residential,30 mph,False,50.59,"LINESTRING (-2.1111921 49.1899413, -2.1106678 49.189642)",,1,,
887297390,True,,,secondary,,False,14.838,"LINESTRING (-2.1132041 49.1893202, -2.1130415 49.1894009)",,,,
"[945667313, 171044735]",True,A9,"['Peirson Road', 'Cheapside']",primary,30 mph,False,15.3,"LINESTRING (-2.1132041 49.1893202, -2.1130838 49.1893095, -2.1130036 49.1892841)",,2,,
887297390,True,,,secondary,,False,6.239,"LINESTRING (-2.1130415 49.1894009, -2.1129782 49.1894388)",,,,
164982697,True,,,unclassified,20 mph,False,18.471,"LINESTRING (-2.1110073 49.185691, -2.1108833 49.185836)",,,,
175857656,False,,Seaton Place,unclassified,20 mph,False,26.481,"LINESTRING (-2.1110073 49.185691, -2.1113325 49.1857984)",,2,,
167040602,False,,Sand Street,unclassified,20 mph,True,19.51,"LINESTRING (-2.1110073 49.185691, -2.1108217 49.185607, -2.1108115 49.1855799)",,2,,
168417419,False,,Payn Street,unclassified,,True,122.77799999999999,"LINESTRING (-2.1110073 49.185691, -2.1114384 49.1852963, -2.1120289 49.1848121)",,,,permissive
293563047,False,A16,Commercial Buildings,primary,30 mph,False,1.699,"LINESTRING (-2.1084234 49.1813094, -2.1084165 49.181324)",,,,
166482120,False,,Rue de Carteret,residential,,False,79.426,"LINESTRING (-2.1156594 49.1818696, -2.1152072 49.1819679, -2.1150255 49.1820074, -2.1147152 49.1820749, -2.1146236 49.1820971)",,,,
167862697,False,,,unclassified,,True,18.673,"LINESTRING (-2.1154324 49.1842867, -2.1155752 49.1844263)",,,,
166541920,True,,,unclassified,30 mph,False,18.28,"LINESTRING (-2.1154324 49.1842867, -2.1153944 49.1842982, -2.1153528 49.1843018, -2.1153115 49.1842973, -2.115274 49.1842851, -2.1152437 49.1842661, -2.1152232 49.1842422)",roundabout,,,
166541920,True,,,unclassified,30 mph,False,13.18,"LINESTRING (-2.1152232 49.1842422, -2.1152143 49.1842132, -2.1152199 49.1841838, -2.1152396 49.184157, -2.1152712 49.1841358)",roundabout,,,
167862696,False,,,unclassified,30 mph,False,76.059,"LINESTRING (-2.1152232 49.1842422, -2.1151671 49.1842592, -2.1150069 49.1842942, -2.1149558 49.1843188, -2.1148732 49.1843751, -2.1148048 49.1844362, -2.114758 49.1844636, -2.114647 49.1845022, -2.1145449 49.1845257, -2.1144667 49.1845257, -2.1144071 49.1845074, -2.1143387 49.1844854)",,,,
166541920,True,,,unclassified,30 mph,False,32.604,"LINESTRING (-2.1152712 49.1841358, -2.1153113 49.1841222, -2.1153558 49.1841177, -2.1154003 49.1841226, -2.1154402 49.1841364, -2.1154713 49.1841578, -2.1154905 49.1841845, -2.1154958 49.1842138, -2.1154867 49.1842426, -2.1154648 49.1842675, -2.1154324 49.1842867)",roundabout,,,
166550731,False,,Rue de L'Etau,unclassified,30 mph,True,26.026,"LINESTRING (-2.1152712 49.1841358, -2.1151614 49.1840286, -2.115072 49.1839413)",,,,
167862696,False,,,unclassified,30 mph,True,76.059,"LINESTRING (-2.1143387 49.1844854, -2.1144071 49.1845074, -2.1144667 49.1845257, -2.1145449 49.1845257, -2.114647 49.1845022, -2.114758 49.1844636, -2.1148048 49.1844362, -2.1148732 49.1843751, -2.1149558 49.1843188, -2.1150069 49.1842942, -2.1151671 49.1842592, -2.1152232 49.1842422)",,,,
348699715,True,,,unclassified,,False,22.652,"LINESTRING (-2.1143387 49.1844854, -2.1142536 49.184543, -2.1141797 49.1845819, -2.1141056 49.18462)",,,,
866390790,True,A1,La Route de La Liberation,trunk,30 mph,False,166.449,"LINESTRING (-2.1141056 49.18462, -2.1141519 49.1848535, -2.1141822 49.1850536, -2.1142251 49.1854457, -2.1142437 49.1855333, -2.1142873 49.1856718, -2.1143959 49.1858769, -2.1144523 49.1859456, -2.1144844 49.1859848, -2.1145195 49.1860277, -2.1145551 49.1860712)",,3,,
166551658,True,,Esplanade,secondary,20 mph,False,30.884,"LINESTRING (-2.113848 49.185656, -2.113919 49.185626, -2.113969 49.1855967, -2.1139981 49.1855617, -2.1140271 49.1855196, -2.1140687 49.1854311)",,,,
"[166551657, 902693994]",False,,Esplanade,secondary,20 mph,False,167.64899999999997,"LINESTRING (-2.113848 49.185656, -2.1137718 49.1856648, -2.1136601 49.1856737, -2.1135629 49.185663, -2.1134647 49.1856382, -2.1131335 49.1854395, -2.1122099 49.1849149, -2.1120289 49.1848121)",,2,,
866390791,True,A1,Route de la Liberation,trunk,30 mph,False,63.858000000000004,"LINESTRING (-2.1140687 49.1854311, -2.114041 49.1851243, -2.1140065 49.1848583)",,3,,
112342631,True,A17,Route du Fort,trunk,30 mph,False,30.436,"LINESTRING (-2.108181 49.1817645, -2.1082317 49.1817776, -2.1083345 49.1817827, -2.1083776 49.1817875, -2.1084207 49.1817924, -2.1085918 49.1818118)",,2,,
166597010,True,,Commercial Buildings,primary_link,,False,24.985999999999997,"LINESTRING (-2.108181 49.1817645, -2.1082867 49.1816984, -2.1083426 49.1816255, -2.1083752 49.181583)",,,,
"[1103752744, 171027482]",True,A1,Esplanade,trunk,30 mph,False,142.639,"LINESTRING (-2.1145551 49.1860712, -2.1146706 49.1861842, -2.114761 49.186262, -2.1149081 49.1863696, -2.1151359 49.1865104, -2.1157114 49.1868424, -2.115946 49.1869681)",,3,,
166612212,True,,,secondary,,False,12.703000000000001,"LINESTRING (-2.115946 49.1869681, -2.1159443 49.1870033, -2.1158903 49.187074)",,,,
1103752743,True,A1,Esplanade,trunk,30 mph,False,71.939,"LINESTRING (-2.115946 49.1869681, -2.1160032 49.1870009, -2.1160422 49.1870228, -2.1166857 49.187398)",,4,,
938088076,True,,Kensington Street,residential,20 mph,False,14.873,"LINESTRING (-2.1141904 49.1887904, -2.114166 49.1889232)",,,,
167040352,True,,Peirson Road,residential,20 mph,False,32.361000000000004,"LINESTRING (-2.1141904 49.1887904, -2.1142671 49.1887764, -2.1144699 49.1886865, -2.1145893 49.1886754)",,,,
"[809372065, 143291677, 938445017, 264352405]",True,B72,"['York Street', 'Seale Street', 'The Parade']",unclassified,20 mph,False,215.04100000000003,"LINESTRING (-2.1108833 49.185836, -2.1095671 49.1857642, -2.1095438 49.1857686, -2.1095056 49.1857758, -2.1095387 49.1859077, -2.1095687 49.1859707, -2.1096105 49.1860242, -2.1096995 49.1861381, -2.1097196 49.1861598, -2.1098101 49.1862843, -2.1098507 49.186326, -2.1100749 49.1865567, -2.1101513 49.1867037)",,2,,yes
167862697,False,,,unclassified,,False,18.673,"LINESTRING (-2.1155752 49.1844263, -2.1154324 49.1842867)",,,,
166551657,False,,Esplanade,secondary,20 mph,False,16.378,"LINESTRING (-2.1120289 49.1848121, -2.11186 49.1847146)",,2,,
"[166551657, 902693994]",False,,Esplanade,secondary,20 mph,True,167.649,"LINESTRING (-2.1120289 49.1848121, -2.1122099 49.1849149, -2.1131335 49.1854395, -2.1134647 49.1856382, -2.1135629 49.185663, -2.1136601 49.1856737, -2.1137718 49.1856648, -2.113848 49.185656)",,2,,
168417419,False,,Payn Street,unclassified,,False,122.77799999999999,"LINESTRING (-2.1120289 49.1848121, -2.1114384 49.1852963, -2.1110073 49.185691)",,,,permissive
175857656,False,,Seaton Place,unclassified,20 mph,True,26.481,"LINESTRING (-2.1113325 49.1857984, -2.1110073 49.185691)",,2,,
"[264352405, 164982695]",True,,Seale Street,unclassified,"['20 mph', '30 mph']",False,35.172,"LINESTRING (-2.1113325 49.1857984, -2.1112769 49.1858434, -2.1112122 49.185851, -2.1108833 49.185836)",,,,yes
175857656,False,,Seaton Place,unclassified,20 mph,False,172.30499999999998,"LINESTRING (-2.1113325 49.1857984, -2.1117729 49.1859398, -2.1121991 49.1860793, -2.1125927 49.1862082, -2.113114 49.1863788, -2.113454 49.1864901)",,2,,
"[179245904, 332925297, 905380363]",False,,Esplanade,secondary,20 mph,False,189.87199999999999,"LINESTRING (-2.1089159 49.1829605, -2.1089932 49.1830019, -2.109316 49.1832125, -2.1094061 49.183266, -2.110437 49.1838689, -2.110615 49.183973, -2.1108479 49.1841092)",,2,,
332925299,True,,Conway Street,unclassified,20 mph,False,71.417,"LINESTRING (-2.1089159 49.1829605, -2.1088266 49.1830159, -2.1082395 49.1834262)",,,,
946917698,False,,Weighbridge Place,secondary,20 mph,True,14.461,"LINESTRING (-2.1086045 49.1825155, -2.108692 49.1823987)",,,,
946974741,True,,Esplanade,secondary,20 mph,False,15.568999999999999,"LINESTRING (-2.1086045 49.1825155, -2.1085949 49.1826058, -2.1085942 49.1826553)",,2,,
112342631,True,A17,Route du Fort,trunk,30 mph,False,16.094,"LINESTRING (-2.1085918 49.1818118, -2.1087973 49.1818657)",,2,,
140517273,True,A1,Commercial Buildings,primary,30 mph,False,29.921,"LINESTRING (-2.1085918 49.1818118, -2.1085749 49.1817955, -2.1085015 49.1817174, -2.1083752 49.181583)",,2,,
"[901250728, 901250729, 910461687]",True,,Peirson Road,tertiary,20 mph,False,191.168,"LINESTRING (-2.1166175 49.1876142, -2.1165677 49.1876288, -2.116496 49.1876459, -2.116421 49.187677, -2.1163699 49.1876981, -2.1152766 49.1882641, -2.1151991 49.1883021, -2.1146247 49.1885979, -2.1145964 49.1886259, -2.1145893 49.1886754)",,,,
164982700,False,B76,Union Street,secondary,20 mph,False,30.477,"LINESTRING (-2.109732 49.1867081, -2.1101513 49.1867037)",,2,,
164982700,False,B76,Union Street,secondary,20 mph,True,101.92599999999999,"LINESTRING (-2.109732 49.1867081, -2.1096644 49.1867041, -2.1094493 49.1866944, -2.1087987 49.1866036, -2.1085657 49.1865683, -2.1083567 49.1865367)",,2,,
180558671,True,,The Parade,unclassified,20 mph,False,121.235,"LINESTRING (-2.109732 49.1867081, -2.1097391 49.1867892, -2.1097843 49.1869739, -2.109795 49.1870175, -2.1099701 49.1877333, -2.1099829 49.1877856)",,,,
"[118485809, 350100748, 118485831]",True,B90,"['Dumaresq Street', 'Hue Street', 'Le Geyt Street']",unclassified,20 mph,False,195.41199999999998,"LINESTRING (-2.1085959 49.1859709, -2.1086853 49.1857337, -2.1087743 49.1854766, -2.1086201 49.1854582, -2.1085302 49.1854474, -2.1084086 49.1854329, -2.1083315 49.1854313, -2.1080709 49.1854653, -2.1079476 49.1855119, -2.1078915 49.1855331, -2.107855 49.1855539, -2.1077922 49.1855896, -2.1076964 49.1856563, -2.1075863 49.1857638, -2.1074984 49.1858742, -2.1074591 49.1859441, -2.1074056 49.1860808)",,,,
230895840,False,,Hue Street,unclassified,20 mph,False,90.075,"LINESTRING (-2.1085959 49.1859709, -2.1085645 49.185999, -2.1085268 49.1860108, -2.1084351 49.1860054, -2.1082791 49.1859888, -2.1081849 49.1859808, -2.108069 49.1859807, -2.1079357 49.1859882, -2.1076445 49.186029, -2.1075251 49.1860549, -2.1074056 49.1860808)",,,,
946917698,False,,Weighbridge Place,secondary,20 mph,False,14.461,"LINESTRING (-2.108692 49.1823987, -2.1086045 49.1825155)",,,,
112342691,True,A3,Weighbridge Place,secondary,20 mph,False,37.113,"LINESTRING (-2.108692 49.1823987, -2.1086949 49.1823148, -2.1087262 49.1822613, -2.1087428 49.1822113, -2.1087374 49.1821348, -2.1087207 49.1820709)",,,,
332931795,False,,Esplanade,secondary,20 mph,False,33.31,"LINESTRING (-2.1108479 49.1841092, -2.111059 49.1842333, -2.1111887 49.1843095)",,,,
661034836,True,,,secondary,20 mph,False,49.161,"LINESTRING (-2.1108479 49.1841092, -2.1110446 49.1841472, -2.1111045 49.1841501, -2.1111868 49.184154, -2.1113471 49.1841353, -2.1114942 49.1840852)",,,,
"[179245904, 332925297, 905380363]",False,,Esplanade,secondary,20 mph,True,189.872,"LINESTRING (-2.1108479 49.1841092, -2.110615 49.183973, -2.110437 49.1838689, -2.1094061 49.183266, -2.109316 49.1832125, -2.1089932 49.1830019, -2.1089159 49.1829605)",,2,,
2783750,False,B92,Castle Street,secondary,20 mph,True,54.021,"LINESTRING (-2.1114942 49.1840852, -2.1117192 49.1839192, -2.1119826 49.183719)",,2,,
905380364,False,B92,Castle Street,secondary,20 mph,False,33.394999999999996,"LINESTRING (-2.1114942 49.1840852, -2.1114029 49.1841529, -2.1112415 49.1842689, -2.1111887 49.1843095)",,3,,
171044735,True,,Cheapside,primary,30 mph,False,49.228,"LINESTRING (-2.1130036 49.1892841, -2.1126178 49.1889202)",,2,,
887297392,False,,,secondary,,False,11.098,"LINESTRING (-2.1129782 49.1894388, -2.1128657 49.1895063)",,,,
887297391,True,,,secondary,,False,17.387999999999998,"LINESTRING (-2.1129782 49.1894388, -2.1130013 49.1893709, -2.1130021 49.1893426, -2.1130036 49.1892841)",,,,
23209906,True,A17,La Route du Fort,trunk,30 mph,False,26.612,"LINESTRING (-2.1086197 49.1820073, -2.1083087 49.181881)",,1,,
902694001,True,A17,,trunk,30 mph,False,28.114,"LINESTRING (-2.1086197 49.1820073, -2.108519 49.182, -2.1083612 49.1819372, -2.1083087 49.181881)",,1,,no
23209906,True,A17,La Route du Fort,trunk,30 mph,False,77.059,"LINESTRING (-2.1083087 49.181881, -2.1081394 49.1818122, -2.1080865 49.1817946, -2.1076395 49.1816455, -2.1074955 49.1816009, -2.1073821 49.1815469)",,1,,
910461685,True,,,tertiary,,False,11.079,"LINESTRING (-2.1167673 49.1875957, -2.1166175 49.1876142)",,,,
910461686,True,A1,Esplanade,trunk,30 mph,False,6.841,"LINESTRING (-2.1167673 49.1875957, -2.1166921 49.1875587)",,3,,
23209906,True,A17,La Route du Fort,trunk,30 mph,False,10.193,"LINESTRING (-2.1087207 49.1820709, -2.1086197 49.1820073)",,1,,
1017961306,True,A9,Elizabeth Place,primary,30 mph,False,9.5,"LINESTRING (-2.1121605 49.1886205, -2.1120298 49.188622)",,1,,
"[1017961308, 1017961309]",True,A9,"['The Parade', 'Cheapside']",primary,30 mph,False,16.261,"LINESTRING (-2.1121605 49.1886205, -2.1121018 49.18857, -2.1120269 49.1885032)",,1,,
171044736,False,A9,Elizabeth Place,primary,30 mph,False,150.541,"LINESTRING (-2.1120298 49.188622, -2.1116369 49.1889123, -2.1112589 49.1892034, -2.1106678 49.189642)",,2,,
1017961307,True,A9,Elizabeth Place,primary,30 mph,False,13.213000000000001,"LINESTRING (-2.1120298 49.188622, -2.1120274 49.188563, -2.1120269 49.1885032)",,1,,
8591020,True,A9,The Parade,primary,30 mph,False,139.18900000000002,"LINESTRING (-2.1120269 49.1885032, -2.1119301 49.1883986, -2.1114775 49.1879537, -2.1109733 49.187458)",,2,,
166550731,False,,Rue de L'Etau,unclassified,30 mph,False,26.026,"LINESTRING (-2.115072 49.1839413, -2.1151614 49.1840286, -2.1152712 49.1841358)",,,,
166550731,False,,Rue de L'Etau,unclassified,30 mph,True,227.99900000000002,"LINESTRING (-2.115072 49.1839413, -2.1150623 49.1839318, -2.1146491 49.1835204, -2.1145517 49.1834096, -2.1144755 49.1833179, -2.1144405 49.1832538, -2.1144334 49.1831754, -2.1144576 49.1830514, -2.1145048 49.1829631, -2.1145372 49.1829222, -2.1146582 49.1827688, -2.1147482 49.1826548, -2.1147882 49.1826004, -2.1148198 49.1825575, -2.1148379 49.1824918, -2.1148293 49.1824232, -2.1148123 49.1823467, -2.1147758 49.1822563, -2.1146957 49.1821587, -2.1146236 49.1820971)",,,,
1225078348,False,,,unclassified,,False,5.844,"LINESTRING (-2.115072 49.1839413, -2.1151156 49.1839223, -2.115137 49.1839105)",,,,
1225078348,False,,,unclassified,,True,5.844,"LINESTRING (-2.115137 49.1839105, -2.1151156 49.1839223, -2.115072 49.1839413)",,,,
