osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,junction
423899232,2,Wellington Street,secondary,False,False,126.93299999999999,"LINESTRING (-64.6809973 32.3795002, -64.6807034 32.3796226, -64.680442 32.3797293, -64.6798423 32.3799961, -64.6797929 32.3800181)",,
552232005,2,Duke of York Street,tertiary,False,False,39.187,"LINESTRING (-64.675146 32.3820726, -64.6747312 32.3821112)",,
552232005,2,Duke of York Street,tertiary,False,True,65.119,"LINESTRING (-64.675146 32.3820726, -64.67561 32.3819492, -64.6758087 32.3819002)",,
183484228,2,Duke of York Street,secondary,False,True,2.163,"LINESTRING (-64.6779061 32.381094, -64.6779271 32.381086)",,
73581971,,Queen Street,unclassified,True,False,54.318000000000005,"LINESTRING (-64.6779061 32.381094, -64.6779335 32.3812124, -64.6779451 32.3814541, -64.6779379 32.3815799)",,
183484228,2,Duke of York Street,secondary,False,False,82.036,"LINESTRING (-64.6779061 32.381094, -64.6778363 32.3811208, -64.6778082 32.3811316, -64.6776262 32.3812011, -64.6773863 32.3812916, -64.6771093 32.3813965)",,
552455680,,Church Folly Lane,residential,False,False,32.807,"LINESTRING (-64.6785726 32.3836036, -64.6788824 32.3834672)",,
"[212723064, 73581946]",,"['Park Gates', 'Queen Street']",unclassified,False,False,105.669,"LINESTRING (-64.6785726 32.3836036, -64.6785089 32.3834785, -64.6781297 32.38273)",,
"[73581946, 1195952599]",,Park Gates,unclassified,False,True,210.13899999999998,"LINESTRING (-64.6785726 32.3836036, -64.6786785 32.3838006, -64.6792781 32.3849356, -64.6793635 32.3850092, -64.6794391 32.3850679, -64.6795771 32.3851208, -64.679704 32.3851563)",,
73581974,,Church Folly Lane,unclassified,False,True,202.91600000000003,"LINESTRING (-64.6785726 32.3836036, -64.6778459 32.3837723, -64.6774216 32.3837629, -64.6773382 32.383761, -64.6766801 32.3834293, -64.6765835 32.3833521)",,
552455680,,Church Folly Lane,residential,False,True,32.807,"LINESTRING (-64.6788824 32.3834672, -64.6785726 32.3836036)",,
"[727637720, 727637721]",,Old Military Road,unclassified,False,False,99.667,"LINESTRING (-64.6729349 32.3837159, -64.6730339 32.3837644, -64.6731353 32.3838063, -64.6738269 32.3842)",,
"[727637721, 143971237]",,Old Military Road,unclassified,False,True,250.07500000000002,"LINESTRING (-64.6729349 32.3837159, -64.6723026 32.3833892, -64.6721873 32.383332, -64.6720897 32.3832643, -64.6719579 32.3830494, -64.67186 32.3829138, -64.6718031 32.3828045, -64.6717756 32.3826994, -64.6717821 32.3826474, -64.6717894 32.3825894, -64.671908 32.382341, -64.6719217 32.3823013, -64.6719504 32.3822138, -64.6720107 32.3820705, -64.6720823 32.3819752)",,
183484228,2,Duke of York Street,secondary,False,False,20.706,"LINESTRING (-64.6771093 32.3813965, -64.6769028 32.3814618)",,
"[73581960, 155186906, 181329180, 183446525]",,"['Ordnance Island', ""King's Square"", 'Ordnance Island Bridge']",unclassified,False,"[False, True]",122.09800000000001,"LINESTRING (-64.6771093 32.3813965, -64.6770827 32.3813336, -64.6769887 32.3811088, -64.6769352 32.3809796, -64.6768809 32.380847, -64.6768597 32.3807945, -64.6768397 32.3807448, -64.6767062 32.3804156, -64.6766943 32.3803863, -64.6766832 32.3803591)",yes,
183484228,2,Duke of York Street,secondary,False,True,82.036,"LINESTRING (-64.6771093 32.3813965, -64.6773863 32.3812916, -64.6776262 32.3812011, -64.6778082 32.3811316, -64.6778363 32.3811208, -64.6779061 32.381094)",,
183484228,2,Duke of York Street,secondary,False,False,9.717,"LINESTRING (-64.6766601 32.3815935, -64.6766025 32.3816661)",,
"[1160244037, 181329183]",,"['Bridge Street', 'King Street']",residential,True,False,52.126,"LINESTRING (-64.6766601 32.3815935, -64.6766219 32.3815033, -64.6765915 32.3814312, -64.6765543 32.3813433, -64.6765386 32.3813063, -64.6765034 32.3812537, -64.676389 32.3812905)",,
183484228,2,Duke of York Street,secondary,False,True,27.450000000000003,"LINESTRING (-64.6766601 32.3815935, -64.6767312 32.3815335, -64.6767825 32.381507, -64.6769028 32.3814618)",,
212466257,,Customs House Square,residential,False,True,42.967,"LINESTRING (-64.6777546 32.3807281, -64.6779271 32.381086)",,
73581978,,Duke of Clarence Street,residential,True,False,56.202,"LINESTRING (-64.6769028 32.3814618, -64.6770458 32.3819526)",,
183484228,2,Duke of York Street,secondary,False,True,20.706,"LINESTRING (-64.6769028 32.3814618, -64.6771093 32.3813965)",,
183484228,2,Duke of York Street,secondary,False,False,27.450000000000003,"LINESTRING (-64.6769028 32.3814618, -64.6767825 32.381507, -64.6767312 32.3815335, -64.6766601 32.3815935)",,
165768461,,Slippery Hill,residential,False,False,235.212,"LINESTRING (-64.6738269 32.3842, -64.6738476 32.3841714, -64.6738584 32.3841391, -64.6738583 32.3841055, -64.6737657 32.383807, -64.6737436 32.3836977, -64.6737588 32.3835875, -64.67381 32.3834854, -64.6739609 32.3833143, -64.6740923 32.3831807, -64.6741317 32.3831648, -64.6741496 32.3831632, -64.6741752 32.3831609, -64.6742177 32.3831693, -64.6751129 32.3836112)",,
"[181382217, 165768451]",,"['Old Military Road', 'Sapper Lane']",unclassified,False,"[False, True]",379.67099999999994,"LINESTRING (-64.6738269 32.3842, -64.6742069 32.3846838, -64.6744535 32.3848549, -64.6747287 32.3850081, -64.6749639 32.385129, -64.675021 32.3851584, -64.6754004 32.3853026, -64.675598 32.3853679, -64.6757405 32.3854267, -64.6758195 32.3854524, -64.6758773 32.3854594, -64.6759354 32.385454, -64.6759912 32.3854344, -64.676038 32.385402, -64.6760718 32.3853597, -64.6760899 32.385311, -64.6761918 32.3850421, -64.676338 32.3847261, -64.6764748 32.3845506, -64.6765792 32.3844599)",,
"[727637720, 727637721]",,Old Military Road,unclassified,False,True,99.66699999999999,"LINESTRING (-64.6738269 32.3842, -64.6731353 32.3838063, -64.6730339 32.3837644, -64.6729349 32.3837159)",,
552232005,2,Duke of York Street,tertiary,False,False,14.077,"LINESTRING (-64.6747312 32.3821112, -64.6745837 32.3821338)",,
552232005,2,Duke of York Street,tertiary,False,True,39.187,"LINESTRING (-64.6747312 32.3821112, -64.675146 32.3820726)",,
73581964,,Rose Hill Street,residential,False,False,51.649,"LINESTRING (-64.6797929 32.3800181, -64.6801684 32.3803575)",,
183484228,2,Duke of York Street,secondary,False,False,22.926,"LINESTRING (-64.6797929 32.3800181, -64.6796091 32.3801538)",,
423899232,2,Wellington Street,secondary,False,True,126.93299999999999,"LINESTRING (-64.6797929 32.3800181, -64.6798423 32.3799961, -64.680442 32.3797293, -64.6807034 32.3796226, -64.6809973 32.3795002)",,
73581952,,Silk Alley,residential,False,False,71.49499999999999,"LINESTRING (-64.6784 32.3808978, -64.6784017 32.38094, -64.6783532 32.3811841, -64.6782345 32.3814771, -64.6782288 32.3815204)",,
183484228,2,Duke of York Street,secondary,False,False,49.090999999999994,"LINESTRING (-64.6784 32.3808978, -64.6781211 32.3810089, -64.677953 32.3810758, -64.6779271 32.381086)",,
183484228,2,Duke of York Street,secondary,False,True,21.982,"LINESTRING (-64.6784 32.3808978, -64.6784087 32.3808938, -64.6786099 32.3808103)",,
183484228,2,Duke of York Street,secondary,False,True,22.926,"LINESTRING (-64.6796091 32.3801538, -64.6797929 32.3800181)",,
423418474,,Blacksmith Hill,residential,False,False,12.46,"LINESTRING (-64.6796091 32.3801538, -64.6795017 32.380088)",,
183484228,2,Duke of York Street,secondary,False,False,121.329,"LINESTRING (-64.6796091 32.3801538, -64.6794012 32.3803477, -64.6792187 32.38052, -64.679063 32.3806453, -64.6788147 32.3807323, -64.6786527 32.3807934, -64.6786099 32.3808103)",,
73581962,2,Duke of Kent Street,tertiary,False,True,2.747,"LINESTRING (-64.6765835 32.3833521, -64.6765836 32.3833274)",,
73581962,2,Duke of Kent Street,tertiary,False,False,10.614,"LINESTRING (-64.6765835 32.3833521, -64.6765708 32.383394, -64.6765308 32.3834338)",,
73581974,,Church Folly Lane,unclassified,False,False,202.916,"LINESTRING (-64.6765835 32.3833521, -64.6766801 32.3834293, -64.6773382 32.383761, -64.6774216 32.3837629, -64.6778459 32.3837723, -64.6785726 32.3836036)",,
212723064,,Queen Street,unclassified,False,True,11.009,"LINESTRING (-64.6780781 32.3826411, -64.6781297 32.38273)",,
73581968,,Chapel Lane,residential,True,False,64.37199999999999,"LINESTRING (-64.6780781 32.3826411, -64.6776858 32.3826117, -64.6776443 32.3826072, -64.6776028 32.3826114, -64.6775638 32.3826241, -64.6774159 32.3826882)",,
423410152,,Duke of Clarence Street,residential,True,False,15.858,"LINESTRING (-64.6775049 32.3828094, -64.6774159 32.3826882)",,
423410148,,Duke of Clarence Street,residential,False,False,58.230999999999995,"LINESTRING (-64.6775049 32.3828094, -64.6777106 32.3830628, -64.6778278 32.3832553)",,
