osmid,ref,highway,oneway,reversed,length,geometry,junction
30689111,N 7,primary,False,True,41.159,"LINESTRING (46.9412986 -21.8281081, 46.9410794 -21.8284173)",
75678977,,residential,False,False,118.30000000000001,"LINESTRING (46.9375557 -21.8323174, 46.9378415 -21.8324904, 46.938015 -21.8325743, 46.9385327 -21.8328055, 46.9385649 -21.8328177)",
118513583,,tertiary,False,False,78.769,"LINESTRING (46.9375557 -21.8323174, 46.9379153 -21.8320033, 46.9381138 -21.8318343)",
118513583,,tertiary,False,True,165.666,"LINESTRING (46.9375557 -21.8323174, 46.9374892 -21.8323464, 46.9360794 -21.8329018)",
75678977,,residential,False,True,149.731,"LINESTRING (46.938513 -21.831472, 46.9385649 -21.8328177)",
118513583,,tertiary,False,True,57.627,"LINESTRING (46.938513 -21.831472, 46.9381138 -21.8318343)",
118517996,,residential,False,False,34.441,"LINESTRING (46.938513 -21.831472, 46.9388375 -21.8315441)",
396068942,,residential,False,True,34.254,"LINESTRING (46.938513 -21.831472, 46.9382259 -21.8313175)",
118513583,,tertiary,False,False,93.082,"LINESTRING (46.938513 -21.831472, 46.9387352 -21.8311459, 46.9390127 -21.8307754)",
118513583,,tertiary,False,False,3.398,"LINESTRING (46.9395934 -21.8298622, 46.9396147 -21.8298389)",
118513583,,tertiary,False,True,52.123,"LINESTRING (46.9395934 -21.8298622, 46.939318 -21.8302551)",
193442452,,residential,False,True,17.886,"LINESTRING (46.9395934 -21.8298622, 46.9394604 -21.8297591)",
55859981,,tertiary,False,False,205.407,"LINESTRING (46.9341261 -21.8341881, 46.9361113 -21.8343167)",
55859981,,tertiary,False,True,50.998,"LINESTRING (46.9341261 -21.8341881, 46.9336326 -21.8341659)",
118518511,,residential,False,False,245.323,"LINESTRING (46.9341261 -21.8341881, 46.9342688 -21.8340971, 46.9344436 -21.8340297, 46.934788 -21.8338863, 46.9360251 -21.8332886, 46.9362398 -21.8331845)",
416512828,,tertiary,False,True,23.155,"LINESTRING (46.9392047 -21.8345774, 46.9389843 -21.8345386)",
416512827,,tertiary,False,True,24.509,"LINESTRING (46.9392047 -21.8345774, 46.9391862 -21.8345182, 46.9391929 -21.8344684, 46.9392507 -21.834374)",
416512828,,tertiary,False,False,166.887,"LINESTRING (46.9392047 -21.8345774, 46.9406619 -21.8349099, 46.9407772 -21.8349237)",
75678977,,residential,False,False,149.731,"LINESTRING (46.9385649 -21.8328177, 46.938513 -21.831472)",
366826749,,residential,False,True,15.347,"LINESTRING (46.9385649 -21.8328177, 46.9386832 -21.8329013)",
75678977,,residential,False,True,118.3,"LINESTRING (46.9385649 -21.8328177, 46.9385327 -21.8328055, 46.938015 -21.8325743, 46.9378415 -21.8324904, 46.9375557 -21.8323174)",
118517996,,residential,False,True,144.469,"LINESTRING (46.9385649 -21.8328177, 46.9386627 -21.8324619, 46.9388375 -21.8315441)",
118513582,,tertiary,False,False,41.865,"LINESTRING (46.9370565 -21.8320389, 46.9367604 -21.8322962)",
30689111,N 7,primary,False,False,85.228,"LINESTRING (46.9370565 -21.8320389, 46.9371337 -21.8319776, 46.9371849 -21.8319393, 46.9375695 -21.8315738, 46.9376374 -21.8314959)",
30689111,N 7,primary,False,True,35.43,"LINESTRING (46.9370565 -21.8320389, 46.9368898 -21.8321016, 46.9367301 -21.8321336)",
396070742,,residential,False,False,11.92,"LINESTRING (46.939295 -21.8281604, 46.9392534 -21.8282604)",
30689111,N 7,primary,False,False,179.243,"LINESTRING (46.939295 -21.8281604, 46.939713 -21.8279024, 46.9398588 -21.8278671, 46.9399634 -21.8278806, 46.940063 -21.827908, 46.9401253 -21.8279375, 46.9402298 -21.8279945, 46.9407402 -21.8284161)",
30689111,N 7,primary,False,True,88.39200000000001,"LINESTRING (46.939295 -21.8281604, 46.9390919 -21.8282183, 46.9389646 -21.8282512, 46.9385411 -21.8283229, 46.9384634 -21.8283449)",
30689111,N 7,primary,False,False,41.159,"LINESTRING (46.9410794 -21.8284173, 46.9412986 -21.8281081)",
396068934,,primary_link,False,True,21.131,"LINESTRING (46.9410794 -21.8284173, 46.9409436 -21.8285595)",
30689111,N 7,primary,False,True,36.927,"LINESTRING (46.9410794 -21.8284173, 46.9409387 -21.8284615, 46.9408558 -21.8284633, 46.9407402 -21.8284161)",
30689111,N 7,primary,False,False,54.846000000000004,"LINESTRING (46.9375131 -21.8297933, 46.9375227 -21.8296665, 46.9375519 -21.8295705, 46.937686 -21.829335)",
30689111,N 7,primary,False,True,34.558,"LINESTRING (46.9375131 -21.8297933, 46.9375301 -21.8298503, 46.9375951 -21.8300946)",
193442430,,residential,False,True,70.762,"LINESTRING (46.9375131 -21.8297933, 46.9374414 -21.8296018, 46.9374264 -21.829497, 46.9373865 -21.829271, 46.9373699 -21.8291733)",
118513582,,tertiary,False,False,97.343,"LINESTRING (46.9367604 -21.8322962, 46.9360794 -21.8329018)",
118513582,,tertiary,False,True,41.865,"LINESTRING (46.9367604 -21.8322962, 46.9370565 -21.8320389)",
118513580,,tertiary,False,True,18.564,"LINESTRING (46.9367604 -21.8322962, 46.9367517 -21.8321934, 46.9367483 -21.832172, 46.9367429 -21.832155, 46.9367301 -21.8321336)",
30689111,N 7,primary,False,False,35.43,"LINESTRING (46.9367301 -21.8321336, 46.9368898 -21.8321016, 46.9370565 -21.8320389)",
30689111,N 7,primary,False,True,150.303,"LINESTRING (46.9367301 -21.8321336, 46.936211 -21.8322427, 46.9353133 -21.8324455)",
118513580,,tertiary,False,False,18.564,"LINESTRING (46.9367301 -21.8321336, 46.9367429 -21.832155, 46.9367483 -21.832172, 46.9367517 -21.8321934, 46.9367604 -21.8322962)",
55859981,,tertiary,False,False,80.981,"LINESTRING (46.9361113 -21.8343167, 46.9368879 -21.8344202)",
55859981,,tertiary,False,True,205.407,"LINESTRING (46.9361113 -21.8343167, 46.9341261 -21.8341881)",
396068950,,residential,False,True,92.582,"LINESTRING (46.9361113 -21.8343167, 46.9362083 -21.8340766, 46.9363895 -21.8336401, 46.9364358 -21.8335406)",
30689111,N 7,primary,False,False,150.303,"LINESTRING (46.9353133 -21.8324455, 46.936211 -21.8322427, 46.9367301 -21.8321336)",
30689111,N 7,primary,False,True,140.80200000000002,"LINESTRING (46.9353133 -21.8324455, 46.9350564 -21.8325087, 46.934828 -21.8325675, 46.9346861 -21.8326218, 46.9340688 -21.8329433)",
118518509,,residential,False,True,104.89299999999999,"LINESTRING (46.9353133 -21.8324455, 46.9350522 -21.8322706, 46.934793 -21.831979, 46.9346331 -21.8318409, 46.9345771 -21.8318042)",
396068934,,primary_link,False,False,26.364,"LINESTRING (46.9407402 -21.8284161, 46.9409436 -21.8285595)",
30689111,N 7,primary,False,False,36.927,"LINESTRING (46.9407402 -21.8284161, 46.9408558 -21.8284633, 46.9409387 -21.8284615, 46.9410794 -21.8284173)",
30689111,N 7,primary,False,True,179.243,"LINESTRING (46.9407402 -21.8284161, 46.9402298 -21.8279945, 46.9401253 -21.8279375, 46.940063 -21.827908, 46.9399634 -21.8278806, 46.9398588 -21.8278671, 46.939713 -21.8279024, 46.939295 -21.8281604)",
30689111,N 7,primary,False,True,8.835,"LINESTRING (46.9340688 -21.8329433, 46.9339917 -21.8329778)",
30689111,N 7,primary,False,False,140.80200000000002,"LINESTRING (46.9340688 -21.8329433, 46.9346861 -21.8326218, 46.934828 -21.8325675, 46.9350564 -21.8325087, 46.9353133 -21.8324455)",
118516811,,residential,False,False,81.25800000000001,"LINESTRING (46.9340688 -21.8329433, 46.9342449 -21.833262, 46.9343746 -21.8336146)",
193442445,,residential,False,False,60.618,"LINESTRING (46.9384889 -21.8305289, 46.9390127 -21.8307754)",
193442445,,residential,False,True,93.4,"LINESTRING (46.9384889 -21.8305289, 46.9376341 -21.8302534)",
396070741,,residential,False,False,91.794,"LINESTRING (46.9384889 -21.8305289, 46.9382259 -21.8313175)",
396070741,,residential,False,True,67.191,"LINESTRING (46.9384889 -21.8305289, 46.938686 -21.829953)",
30689111,N 7,primary,False,False,8.835,"LINESTRING (46.9339917 -21.8329778, 46.9340688 -21.8329433)",
193442453,,residential,False,False,78.801,"LINESTRING (46.9390017 -21.8289014, 46.9397089 -21.8291683)",
193442453,,residential,False,True,98.175,"LINESTRING (46.9390017 -21.8289014, 46.9381215 -21.8285669)",
396070741,,residential,False,False,50.233,"LINESTRING (46.9390017 -21.8289014, 46.9388763 -21.8293379)",
