osmid,highway,oneway,reversed,length,ref,geometry,bridge
58284746,residential,False,True,51.682,,"LINESTRING (50.1594762 -14.2579826, 50.1598543 -14.2576967)",
182053369,secondary,False,False,152.358,N 5a,"LINESTRING (50.1594762 -14.2579826, 50.159394 -14.2578683, 50.1592902 -14.2577239, 50.1589216 -14.2571366, 50.1587576 -14.2568053)",
58284746,residential,False,False,51.682,,"LINESTRING (50.1598543 -14.2576967, 50.1594762 -14.2579826)",
58284720,tertiary,False,True,142.772,,"LINESTRING (50.1598543 -14.2576967, 50.15968 -14.2574109, 50.1592322 -14.2565636)",
58284804,residential,False,True,121.662,,"LINESTRING (50.157607 -14.2553211, 50.1576881 -14.2551565, 50.1579345 -14.2544689, 50.1579778 -14.254376, 50.1580365 -14.2543171)",
182053369,secondary,False,False,162.715,N 5a,"LINESTRING (50.157607 -14.2553211, 50.1575328 -14.2552369, 50.1574495 -14.2551547, 50.1569669 -14.2547209, 50.156862 -14.2546399, 50.1567403 -14.2545857, 50.1565812 -14.2545425, 50.156396 -14.2545439)",
182053369,secondary,False,True,125.40200000000002,N 5a,"LINESTRING (50.157607 -14.2553211, 50.1576828 -14.2554317, 50.1578322 -14.255633, 50.157896 -14.2557525, 50.1580214 -14.2559181, 50.1581708 -14.2561022, 50.1583111 -14.2562089)",
58284720,tertiary,False,True,91.009,,"LINESTRING (50.1592322 -14.2565636, 50.1588425 -14.2558375)",
58284759,residential,False,False,57.779,,"LINESTRING (50.1592322 -14.2565636, 50.1587576 -14.2568053)",
58284720,tertiary,False,False,142.772,,"LINESTRING (50.1592322 -14.2565636, 50.15968 -14.2574109, 50.1598543 -14.2576967)",
58284806,secondary,False,False,146.094,N 5a,"LINESTRING (50.1515569 -14.2563882, 50.1528372 -14.25682)",
58284778,secondary,True,False,21.872,N 5a,"LINESTRING (50.1560735 -14.254553, 50.1558708 -14.2545627)",
182053369,secondary,False,True,34.772999999999996,N 5a,"LINESTRING (50.1560735 -14.254553, 50.15617 -14.2545489, 50.156396 -14.2545439)",
58284694,residential,False,False,123.327,,"LINESTRING (50.1553685 -14.2535508, 50.1553686 -14.2536769, 50.1553283 -14.2543648, 50.1553256 -14.2545869, 50.1553767 -14.254639)",
58284684,residential,False,False,8.58,,"LINESTRING (50.1580365 -14.2543171, 50.1580333 -14.25424)",
58284684,residential,False,True,121.115,,"LINESTRING (50.1580365 -14.2543171, 50.1585649 -14.2552784)",
58284804,residential,False,False,121.662,,"LINESTRING (50.1580365 -14.2543171, 50.1579778 -14.254376, 50.1579345 -14.2544689, 50.1576881 -14.2551565, 50.157607 -14.2553211)",
58284684,residential,False,True,8.58,,"LINESTRING (50.1580333 -14.25424, 50.1580365 -14.2543171)",
58284684,residential,False,False,200.40500000000003,,"LINESTRING (50.1580333 -14.25424, 50.1579475 -14.2541101, 50.1578162 -14.2540022, 50.1574099 -14.2538164, 50.15719 -14.2537566, 50.1570506 -14.2537553, 50.1569478 -14.2537638, 50.156352 -14.2538814)",
58284705,residential,False,True,46.247,,"LINESTRING (50.1580333 -14.25424, 50.1581199 -14.2541848, 50.1583283 -14.2540113, 50.1583772 -14.2539982)",
58284806,secondary,False,True,146.094,N 5a,"LINESTRING (50.1528372 -14.25682, 50.1515569 -14.2563882)",
"[58284756, 58284685, 58284806]",secondary,False,False,99.616,N 5a,"LINESTRING (50.1528372 -14.25682, 50.1531191 -14.2569042, 50.1536278 -14.2570871, 50.1537132 -14.257102)",yes
58284811,tertiary,False,False,145.527,,"LINESTRING (50.1528372 -14.25682, 50.1526953 -14.2569238, 50.1524415 -14.2570455, 50.1523041 -14.2571551, 50.1521505 -14.2573423, 50.151995 -14.2575762, 50.1518985 -14.2576697, 50.1518644 -14.257692)",
182233887,residential,False,True,74.523,,"LINESTRING (50.1528372 -14.25682, 50.1528578 -14.2567646, 50.1527368 -14.2564934, 50.1525427 -14.2562397)",
58284759,residential,False,True,57.779,,"LINESTRING (50.1587576 -14.2568053, 50.1592322 -14.2565636)",
182053369,secondary,False,False,82.211,N 5a,"LINESTRING (50.1587576 -14.2568053, 50.1585731 -14.2565284, 50.1584136 -14.2563064, 50.1583111 -14.2562089)",
182053369,secondary,False,True,152.35799999999998,N 5a,"LINESTRING (50.1587576 -14.2568053, 50.1589216 -14.2571366, 50.1592902 -14.2577239, 50.159394 -14.2578683, 50.1594762 -14.2579826)",
58284782,residential,False,True,73.819,,"LINESTRING (50.156396 -14.2545439, 50.156352 -14.2538814)",
182053369,secondary,False,False,34.772999999999996,N 5a,"LINESTRING (50.156396 -14.2545439, 50.15617 -14.2545489, 50.1560735 -14.254553)",
182053369,secondary,False,True,162.715,N 5a,"LINESTRING (50.156396 -14.2545439, 50.1565812 -14.2545425, 50.1567403 -14.2545857, 50.156862 -14.2546399, 50.1569669 -14.2547209, 50.1574495 -14.2551547, 50.1575328 -14.2552369, 50.157607 -14.2553211)",
58284782,residential,False,False,73.819,,"LINESTRING (50.156352 -14.2538814, 50.156396 -14.2545439)",
58284684,residential,False,True,200.405,,"LINESTRING (50.156352 -14.2538814, 50.1569478 -14.2537638, 50.1570506 -14.2537553, 50.15719 -14.2537566, 50.1574099 -14.2538164, 50.1578162 -14.2540022, 50.1579475 -14.2541101, 50.1580333 -14.25424)",
"[58284705, 58284796, 58284782]",residential,False,"[False, True]",322.63700000000006,,"LINESTRING (50.156352 -14.2538814, 50.1563213 -14.2536539, 50.1563058 -14.2533408, 50.1563199 -14.253242, 50.1563842 -14.25319, 50.1564807 -14.253164, 50.1566685 -14.25319, 50.1570599 -14.2533044, 50.1574675 -14.2534083, 50.1579681 -14.2535971, 50.1581131 -14.2536892, 50.1582427 -14.2538083, 50.1583772 -14.2539982)",
58284695,secondary,True,False,142.00799999999998,N 5a,"LINESTRING (50.1552331 -14.2553244, 50.1553063 -14.2552937, 50.1553787 -14.2552794, 50.1555231 -14.2552953, 50.1557042 -14.2553179, 50.1558334 -14.2553031, 50.1558723 -14.2552924, 50.1558969 -14.2552602, 50.1559077 -14.2551458, 50.1558862 -14.25486, 50.1558969 -14.254756, 50.1559125 -14.2546581)",
"[58284707, 58284685, 58284774]",secondary,False,True,214.14300000000003,N 5a,"LINESTRING (50.1552331 -14.2553244, 50.1546045 -14.2561477, 50.154512 -14.2562945, 50.154428 -14.2565007, 50.1542614 -14.256943, 50.1542381 -14.2569724)",yes
58284720,tertiary,False,False,91.009,,"LINESTRING (50.1588425 -14.2558375, 50.1592322 -14.2565636)",
1004749614,residential,False,True,68.993,,"LINESTRING (50.1588425 -14.2558375, 50.1585649 -14.2552784)",
58284719,tertiary,False,True,71.69999999999999,,"LINESTRING (50.1588425 -14.2558375, 50.1585563 -14.2559699, 50.1584677 -14.2560452, 50.1583111 -14.2562089)",
58284719,tertiary,False,False,71.69999999999999,,"LINESTRING (50.1583111 -14.2562089, 50.1584677 -14.2560452, 50.1585563 -14.2559699, 50.1588425 -14.2558375)",
182053369,secondary,False,False,125.402,N 5a,"LINESTRING (50.1583111 -14.2562089, 50.1581708 -14.2561022, 50.1580214 -14.2559181, 50.157896 -14.2557525, 50.1578322 -14.255633, 50.1576828 -14.2554317, 50.157607 -14.2553211)",
182053369,secondary,False,True,82.211,N 5a,"LINESTRING (50.1583111 -14.2562089, 50.1584136 -14.2563064, 50.1585731 -14.2565284, 50.1587576 -14.2568053)",
58284685,secondary,False,False,59.764,N 5a,"LINESTRING (50.1537132 -14.257102, 50.1538534 -14.2570957, 50.154061 -14.2570587, 50.154214 -14.2570029, 50.1542381 -14.2569724)",
"[58284756, 58284685, 58284806]",secondary,False,True,99.61599999999999,N 5a,"LINESTRING (50.1537132 -14.257102, 50.1536278 -14.2570871, 50.1531191 -14.2569042, 50.1528372 -14.25682)",yes
58284694,residential,False,True,123.32700000000001,,"LINESTRING (50.1553767 -14.254639, 50.1553256 -14.2545869, 50.1553283 -14.2543648, 50.1553686 -14.2536769, 50.1553685 -14.2535508)",
58284778,secondary,True,False,78.509,N 5a,"LINESTRING (50.1553767 -14.254639, 50.1553499 -14.2547508, 50.1553205 -14.2550912, 50.1552916 -14.2552092, 50.1552331 -14.2553244)",
58284684,residential,False,False,121.115,,"LINESTRING (50.1585649 -14.2552784, 50.1580365 -14.2543171)",
1004749614,residential,False,False,68.993,,"LINESTRING (50.1585649 -14.2552784, 50.1588425 -14.2558375)",
"[182243114, 58284767]",residential,False,True,191.98700000000002,,"LINESTRING (50.1585649 -14.2552784, 50.1590389 -14.2549976, 50.1590087 -14.2549577, 50.1589117 -14.2547876, 50.1588099 -14.2546377, 50.1584604 -14.2541119, 50.1583772 -14.2539982)",
182233887,residential,False,False,74.523,,"LINESTRING (50.1525427 -14.2562397, 50.1527368 -14.2564934, 50.1528578 -14.2567646, 50.1528372 -14.25682)",
58284811,tertiary,False,True,145.527,,"LINESTRING (50.1518644 -14.257692, 50.1518985 -14.2576697, 50.151995 -14.2575762, 50.1521505 -14.2573423, 50.1523041 -14.2571551, 50.1524415 -14.2570455, 50.1526953 -14.2569238, 50.1528372 -14.25682)",
58284705,residential,False,False,46.247,,"LINESTRING (50.1583772 -14.2539982, 50.1583283 -14.2540113, 50.1581199 -14.2541848, 50.1580333 -14.25424)",
"[58284705, 58284796, 58284782]",residential,False,"[False, True]",322.637,,"LINESTRING (50.1583772 -14.2539982, 50.1582427 -14.2538083, 50.1581131 -14.2536892, 50.1579681 -14.2535971, 50.1574675 -14.2534083, 50.1570599 -14.2533044, 50.1566685 -14.25319, 50.1564807 -14.253164, 50.1563842 -14.25319, 50.1563199 -14.253242, 50.1563058 -14.2533408, 50.1563213 -14.2536539, 50.156352 -14.2538814)",
"[182243114, 58284767]",residential,False,False,191.98700000000002,,"LINESTRING (50.1583772 -14.2539982, 50.1584604 -14.2541119, 50.1588099 -14.2546377, 50.1589117 -14.2547876, 50.1590087 -14.2549577, 50.1590389 -14.2549976, 50.1585649 -14.2552784)",
"[58284707, 58284685, 58284774]",secondary,False,False,214.143,N 5a,"LINESTRING (50.1542381 -14.2569724, 50.1542614 -14.256943, 50.154428 -14.2565007, 50.154512 -14.2562945, 50.1546045 -14.2561477, 50.1552331 -14.2553244)",yes
58284685,secondary,False,True,59.764,N 5a,"LINESTRING (50.1542381 -14.2569724, 50.154214 -14.2570029, 50.154061 -14.2570587, 50.1538534 -14.2570957, 50.1537132 -14.257102)",
"[971683792, 1002630777]",residential,False,"[False, True]",359.327,,"LINESTRING (50.1542381 -14.2569724, 50.1542964 -14.257038, 50.1543139 -14.2572135, 50.1543171 -14.2572527, 50.1543635 -14.2572512, 50.1544346 -14.2572525, 50.154507 -14.2572356, 50.1545405 -14.2571966, 50.1545513 -14.2571108, 50.1545633 -14.2569977, 50.1545955 -14.256951, 50.1546317 -14.2569185, 50.1551977 -14.2568808, 50.155313 -14.2569601, 50.1555786 -14.2570575, 50.1558588 -14.2570731, 50.1559393 -14.257142, 50.1560976 -14.2573305, 50.1562531 -14.2575489, 50.1563658 -14.2577022, 50.1564194 -14.2579154, 50.1564623 -14.2580428)",
58284695,secondary,True,False,20.965000000000003,N 5a,"LINESTRING (50.1559125 -14.2546581, 50.1559769 -14.2546087, 50.1560735 -14.254553)",
971890563,secondary,True,False,12.591000000000001,,"LINESTRING (50.1559125 -14.2546581, 50.1559158 -14.2546198, 50.1559031 -14.2545866, 50.1558708 -14.2545627)",
"[971683792, 1002630777]",residential,False,"[False, True]",359.32699999999994,,"LINESTRING (50.1564623 -14.2580428, 50.1564194 -14.2579154, 50.1563658 -14.2577022, 50.1562531 -14.2575489, 50.1560976 -14.2573305, 50.1559393 -14.257142, 50.1558588 -14.2570731, 50.1555786 -14.2570575, 50.155313 -14.2569601, 50.1551977 -14.2568808, 50.1546317 -14.2569185, 50.1545955 -14.256951, 50.1545633 -14.2569977, 50.1545513 -14.2571108, 50.1545405 -14.2571966, 50.154507 -14.2572356, 50.1544346 -14.2572525, 50.1543635 -14.2572512, 50.1543171 -14.2572527, 50.1543139 -14.2572135, 50.1542964 -14.257038, 50.1542381 -14.2569724)",
58284778,secondary,True,False,54.885999999999996,N 5a,"LINESTRING (50.1558708 -14.2545627, 50.1558039 -14.2545671, 50.1555659 -14.2545743, 50.1554436 -14.2545973, 50.1553767 -14.254639)",
