osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,bridge,access
222657670,residential,False,False,18.897,,,"LINESTRING (-71.9550134 19.6387753, -71.9549798 19.6386909, -71.9549755 19.6386112)",,,
"[223419598, 222657669, 222657670]",residential,False,True,61.212999999999994,,,"LINESTRING (-71.9550134 19.6387753, -71.9555143 19.6389273, -71.9555311 19.6389342, -71.9555432 19.6389393, -71.9555668 19.638951)",,yes,
222657670,residential,False,False,91.184,,,"LINESTRING (-71.9549755 19.6386112, -71.9542238 19.6381974)",,,
88614607,residential,False,False,17.891,,,"LINESTRING (-71.9549755 19.6386112, -71.9549937 19.6384801, -71.9549959 19.6384515)",,,
222657670,residential,False,True,18.897,,,"LINESTRING (-71.9549755 19.6386112, -71.9549798 19.6386909, -71.9550134 19.6387753)",,,
801978409,residential,False,True,64.943,,,"LINESTRING (-71.9569966 19.6350588, -71.9573022 19.635567)",,,
88608011,residential,False,False,74.985,,,"LINESTRING (-71.9569966 19.6350588, -71.9567413 19.6356234, -71.956715 19.6356788)",,,
88608011,residential,False,True,84.412,,,"LINESTRING (-71.9569966 19.6350588, -71.9571289 19.6349168, -71.9573007 19.6347836, -71.9575484 19.6345086)",,,
801978409,residential,False,False,78.296,,,"LINESTRING (-71.9569966 19.6350588, -71.9567959 19.6347573, -71.9566929 19.6346127, -71.9565524 19.6344995)",,,
224502255,tertiary,False,False,32.781,,Rue Notre-Dame,"LINESTRING (-71.9563396 19.6347157, -71.9565524 19.6344995)",,,
48587836,residential,False,False,48.692,,Rue Mascriti,"LINESTRING (-71.9563396 19.6347157, -71.9561605 19.634619, -71.9559282 19.6345122)",,,
"[220761591, 224502255]",tertiary,False,True,58.87,,Rue Notre-Dame,"LINESTRING (-71.9563396 19.6347157, -71.9560353 19.6350132, -71.955955 19.6351016)",,,
88608031,residential,False,False,35.406,,,"LINESTRING (-71.957826 19.6360909, -71.9580957 19.6358989)",,,
801978409,residential,False,False,80.568,,,"LINESTRING (-71.957826 19.6360909, -71.9575421 19.6358613, -71.9573928 19.6357012, -71.9573022 19.635567)",,,
801978409,residential,False,True,24.461,,,"LINESTRING (-71.957826 19.6360909, -71.957798 19.6361517, -71.9578029 19.6362045, -71.9578305 19.6363018)",,,
48588167,residential,False,False,37.047,,,"LINESTRING (-71.9580547 19.6373701, -71.9579759 19.6376949)",,,
48587834,residential,False,True,118.215,,,"LINESTRING (-71.9580547 19.6373701, -71.9572879 19.6372716, -71.956937 19.6372217)",,,
"[801978408, 88607969, 801978409]",residential,False,False,123.60600000000001,,,"LINESTRING (-71.9580547 19.6373701, -71.9580881 19.6370335, -71.9580824 19.6369712, -71.9580553 19.6368956, -71.9579923 19.636759, -71.9579301 19.6366112, -71.9578305 19.6363018)",,yes,
48587835,residential,False,False,34.624,,,"LINESTRING (-71.9565612 19.63616, -71.9568849 19.6362233)",,,
48587835,residential,False,True,69.646,,,"LINESTRING (-71.9565612 19.63616, -71.9559151 19.6360117)",,,
88608011,residential,False,False,64.537,,,"LINESTRING (-71.9565612 19.63616, -71.9564545 19.6364555, -71.9564209 19.6367219)",,,
88608011,residential,False,True,55.948,,,"LINESTRING (-71.9565612 19.63616, -71.9567087 19.6357232, -71.956715 19.6356788)",,,
48587837,residential,False,True,69.532,,,"LINESTRING (-71.9572506 19.6393942, -71.9571414 19.640011)",,,
48587837,residential,False,False,63.982,,,"LINESTRING (-71.9572506 19.6393942, -71.9573369 19.6390908, -71.9574362 19.6388468)",,,
222650619,residential,False,False,81.112,,,"LINESTRING (-71.9572506 19.6393942, -71.9565453 19.6392882, -71.9564863 19.6392765)",,,
222650619,residential,False,True,133.883,,,"LINESTRING (-71.9572506 19.6393942, -71.9577978 19.6394706, -71.9584234 19.6398161)",,,
48587837,residential,False,False,23.393,,,"LINESTRING (-71.9571529 19.6402211, -71.9571414 19.640011)",,,
48587839,residential,False,False,29.947,,Ruelle Chavano,"LINESTRING (-71.9571529 19.6402211, -71.9571566 19.6404904)",,,
48587837,residential,False,True,87.63600000000001,,,"LINESTRING (-71.9571529 19.6402211, -71.9572146 19.6402384, -71.9579526 19.6404532)",,,
48587837,residential,False,False,69.532,,,"LINESTRING (-71.9571414 19.640011, -71.9572506 19.6393942)",,,
48587837,residential,False,True,23.393,,,"LINESTRING (-71.9571414 19.640011, -71.9571529 19.6402211)",,,
48587838,residential,False,False,100.369,,Rue Ti Soeurca,"LINESTRING (-71.9571414 19.640011, -71.9563535 19.6394971)",,,
88608010,residential,False,True,132.066,,,"LINESTRING (-71.9571414 19.640011, -71.9575793 19.6401128, -71.9576047 19.6401187, -71.957623 19.6401229, -71.9579152 19.6401906, -71.9579974 19.6402096, -71.9582419 19.6402206, -71.958372 19.6402534)",,,
48587839,residential,False,True,29.947,,Ruelle Chavano,"LINESTRING (-71.9571566 19.6404904, -71.9571529 19.6402211)",,,
48587839,residential,False,False,130.89999999999998,,Ruelle Chavano,"LINESTRING (-71.9571566 19.6404904, -71.9571141 19.6412421, -71.9570989 19.6416663)",,,
48587840,residential,False,False,229.213,,Ruelle Barthélémy,"LINESTRING (-71.9571566 19.6404904, -71.9569853 19.640493, -71.9568341 19.6404613, -71.9567781 19.6404631, -71.9566998 19.6404701, -71.9566587 19.6405176, -71.9566232 19.6405862, -71.9565952 19.6406336, -71.9565579 19.6406723, -71.9564905 19.6406874, -71.9563955 19.6406969, -71.9562963 19.6406908, -71.9561865 19.6406846, -71.9560744 19.6406945, -71.9560447 19.6407777, -71.9559906 19.6409272, -71.9559344 19.6411068, -71.9558655 19.6412945, -71.9558319 19.6414229, -71.9557885 19.6415785)",,,
48587839,residential,False,True,130.89999999999998,,Ruelle Chavano,"LINESTRING (-71.9570989 19.6416663, -71.9571141 19.6412421, -71.9571566 19.6404904)",,,
217202853,residential,False,False,137.57999999999998,,Ruelle Barthélémy,"LINESTRING (-71.9570989 19.6416663, -71.9563755 19.6416147, -71.9557885 19.6415785)",,,
220628984,residential,False,True,189.309,,,"LINESTRING (-71.9570989 19.6416663, -71.9574081 19.6416693, -71.95753 19.6416709, -71.9575618 19.6416617, -71.9575836 19.6416249, -71.9577131 19.6412621, -71.9578422 19.640878, -71.9579526 19.6404532)",,,
223420910,residential,False,False,86.835,,,"LINESTRING (-71.9578738 19.6385977, -71.9586865 19.6387525)",,,
48588167,residential,False,True,45.136,,,"LINESTRING (-71.9578738 19.6385977, -71.9579226 19.6383787, -71.9579678 19.6382016)",,,
88608036,residential,False,False,66.221,,,"LINESTRING (-71.9578738 19.6385977, -71.9575874 19.6384119, -71.9573341 19.6382898)",,,
223420910,residential,False,True,49.128,,,"LINESTRING (-71.9578738 19.6385977, -71.9577975 19.6388326, -71.9577846 19.6389336, -71.9577343 19.6390153)",,,
221616948,residential,False,True,31.851,,,"LINESTRING (-71.9589852 19.6388064, -71.9586865 19.6387525)",,,
"[88608059, 223418501, 224522630]",residential,False,False,93.3,,Bois L´Eglise,"LINESTRING (-71.9589852 19.6388064, -71.9589769 19.6388375, -71.958908 19.6390697, -71.9588661 19.639336, -71.9588606 19.6393474, -71.9587742 19.639512, -71.9587386 19.6396068)",,,
88608059,residential,False,True,114.91300000000001,,Bois L´Eglise,"LINESTRING (-71.9589852 19.6388064, -71.9591327 19.6382364, -71.9592552 19.6378048)",,,
88607986,residential,False,False,102.55000000000001,,,"LINESTRING (-71.9575484 19.6345086, -71.9576546 19.6345611, -71.957829 19.634618, -71.9581573 19.6348107, -71.9581592 19.634825, -71.9581541 19.6348389, -71.9580096 19.635039)",,,
88608011,residential,False,False,84.412,,,"LINESTRING (-71.9575484 19.6345086, -71.9573007 19.6347836, -71.9571289 19.6349168, -71.9569966 19.6350588)",,,
88608011,residential,False,True,51.566,,,"LINESTRING (-71.9575484 19.6345086, -71.9577337 19.6343256, -71.9578743 19.6341615)",,,
88608042,residential,False,False,10.873,,,"LINESTRING (-71.9592989 19.6359067, -71.9592583 19.6359967)",,,
88608031,residential,False,False,39.149,,,"LINESTRING (-71.958795 19.6340697, -71.9589609 19.6337542)",,,
88608031,residential,False,True,35.135,,,"LINESTRING (-71.958795 19.6340697, -71.9586856 19.6343684)",,,
88608064,residential,False,False,68.345,,,"LINESTRING (-71.958795 19.6340697, -71.958699 19.6340249, -71.9585918 19.6340032, -71.9584845 19.6339908, -71.958254 19.6339399, -71.9581711 19.6339047)",,,
88607986,residential,False,True,102.54999999999998,,,"LINESTRING (-71.9580096 19.635039, -71.9581541 19.6348389, -71.9581592 19.634825, -71.9581573 19.6348107, -71.957829 19.634618, -71.9576546 19.6345611, -71.9575484 19.6345086)",,,
88607992,residential,False,False,66.56,,,"LINESTRING (-71.9553669 19.6360559, -71.9547827 19.6358202)",,,
224502256,tertiary,False,False,25.804,,Rue Notre-Dame,"LINESTRING (-71.9553669 19.6360559, -71.955488 19.6358538)",,,permissive
224502256,tertiary,False,True,26.936,,Rue Notre-Dame,"LINESTRING (-71.9553669 19.6360559, -71.9552581 19.6362754)",,,permissive
48587837,residential,False,False,36.853,,,"LINESTRING (-71.958372 19.6402534, -71.9583538 19.6403116, -71.9582945 19.6405559, -71.9582853 19.6405741)",,,
48587837,residential,False,True,49.067,,,"LINESTRING (-71.958372 19.6402534, -71.958422 19.6399752, -71.9584234 19.6398161)",,,
88608010,residential,False,False,132.066,,,"LINESTRING (-71.958372 19.6402534, -71.9582419 19.6402206, -71.9579974 19.6402096, -71.9579152 19.6401906, -71.957623 19.6401229, -71.9576047 19.6401187, -71.9575793 19.6401128, -71.9571414 19.640011)",,,
88607978,residential,False,True,37.684,,,"LINESTRING (-71.9558192 19.6352606, -71.955507 19.6350921)",,,
222649196,tertiary,False,False,22.69,,Rue Notre-Dame,"LINESTRING (-71.9558192 19.6352606, -71.955955 19.6351016)",,,
224502256,tertiary,False,True,68.21300000000001,,Rue Notre-Dame,"LINESTRING (-71.9558192 19.6352606, -71.9556126 19.6355635, -71.9555338 19.6357675, -71.9555167 19.6358001)",,,permissive
88608015,residential,False,False,53.309,,,"LINESTRING (-71.9573341 19.6382898, -71.9574866 19.6378324)",,,
88608015,residential,False,True,48.387,,,"LINESTRING (-71.9573341 19.6382898, -71.9572852 19.6385334, -71.9572505 19.6386332, -71.9572054 19.6387036)",,,
88608036,residential,False,False,50.088,,,"LINESTRING (-71.9573341 19.6382898, -71.957054 19.6381107, -71.9569265 19.6380569)",,,
88608036,residential,False,True,66.221,,,"LINESTRING (-71.9573341 19.6382898, -71.9575874 19.6384119, -71.9578738 19.6385977)",,,
88607960,residential,False,False,40.804,,,"LINESTRING (-71.9552849 19.6353936, -71.955507 19.6350921)",,,
88607960,residential,False,True,29.822,,,"LINESTRING (-71.9552849 19.6353936, -71.9551283 19.6356176)",,,
88608041,residential,False,False,57.945,,,"LINESTRING (-71.9552849 19.6353936, -71.9552298 19.6353299, -71.9549718 19.6351682, -71.9550634 19.6350491)",,,
88607991,residential,False,False,90.261,,,"LINESTRING (-71.9541844 19.6358397, -71.9533226 19.635849)",,,
221295754,residential,False,False,16.322,,Rue Adventiste,"LINESTRING (-71.9541844 19.6358397, -71.9541747 19.6356932)",,,
221295754,residential,False,True,4.048,,Rue Adventiste,"LINESTRING (-71.9541844 19.6358397, -71.9541803 19.6358759)",,,
48587836,residential,False,False,26.591,,Rue Mascriti,"LINESTRING (-71.9546385 19.6343089, -71.9543903 19.6343593)",,,
48587836,residential,False,True,51.551,,Rue Mascriti,"LINESTRING (-71.9546385 19.6343089, -71.9551273 19.6342543)",,,
88607941,residential,False,False,68.45400000000001,,,"LINESTRING (-71.9546385 19.6343089, -71.9546486 19.6341456, -71.9547282 19.633943, -71.9547688 19.6337101)",,,
88608052,residential,False,True,19.759999999999998,,,"LINESTRING (-71.9546385 19.6343089, -71.9546311 19.634414, -71.9546423 19.6344856)",,,
88607947,residential,False,True,48.965,,,"LINESTRING (-71.9559534 19.636716, -71.9564209 19.6367219)",,,
223461050,residential,False,True,58.63,,Ruelle Quartier Miraille,"LINESTRING (-71.9559534 19.636716, -71.9559678 19.6372431)",,,
223461050,residential,False,False,16.405,,Ruelle Quartier Miraille,"LINESTRING (-71.9559534 19.636716, -71.9559523 19.6367086, -71.9559451 19.6365687)",,,
88608041,residential,False,True,57.94500000000001,,,"LINESTRING (-71.9550634 19.6350491, -71.9549718 19.6351682, -71.9552298 19.6353299, -71.9552849 19.6353936)",,,
88607941,residential,False,True,68.45400000000001,,,"LINESTRING (-71.9547688 19.6337101, -71.9547282 19.633943, -71.9546486 19.6341456, -71.9546385 19.6343089)",,,
88608040,residential,False,False,136.42700000000002,,,"LINESTRING (-71.9547688 19.6337101, -71.9545083 19.6336702, -71.9544128 19.6336658, -71.9542937 19.6336601, -71.9540906 19.633654, -71.9539074 19.6336323, -71.9534719 19.6336125)",,,
88608040,residential,False,True,63.643,,,"LINESTRING (-71.9547688 19.6337101, -71.9551198 19.6337965, -71.9553625 19.6338273)",,,
88607992,residential,False,True,19.202,,,"LINESTRING (-71.9541747 19.6356932, -71.954358 19.6356973)",,,
221295754,residential,False,False,41.257,,Rue Adventiste,"LINESTRING (-71.9541747 19.6356932, -71.9541401 19.6353236)",,,
221295754,residential,False,True,16.322,,Rue Adventiste,"LINESTRING (-71.9541747 19.6356932, -71.9541844 19.6358397)",,,
88608036,residential,False,True,50.088,,,"LINESTRING (-71.9569265 19.6380569, -71.957054 19.6381107, -71.9573341 19.6382898)",,,
88607931,residential,False,False,59.023,,Rue Cimetière,"LINESTRING (-71.9534466 19.6353312, -71.9533226 19.635849)",,,
88607931,residential,False,True,16.04,,Rue Cimetière,"LINESTRING (-71.9534466 19.6353312, -71.9534822 19.6351909)",,,
88607944,residential,False,True,72.646,,,"LINESTRING (-71.9534466 19.6353312, -71.9536722 19.6353342, -71.9541401 19.6353236)",,,
88608055,residential,False,False,73.371,,,"LINESTRING (-71.9535561 19.6379976, -71.9542238 19.6381974)",,,
88607924,residential,False,False,142.839,,Ruelle Tisoeurcas,"LINESTRING (-71.9535561 19.6379976, -71.9535279 19.6381468, -71.9535172 19.638652, -71.9534258 19.6392738)",,,
88608055,residential,False,True,60.296,,,"LINESTRING (-71.9535561 19.6379976, -71.9532985 19.6379198, -71.9530026 19.6378493)",,,
88607950,residential,False,True,79.357,,,"LINESTRING (-71.9553762 19.637094, -71.9554059 19.6370021, -71.9554184 19.6369028, -71.9554329 19.6367775, -71.9554551 19.6366555, -71.9555239 19.6364834, -71.9555678 19.6364104)",,,
88614599,residential,False,False,64.16,,,"LINESTRING (-71.9553762 19.637094, -71.9556723 19.6371766, -71.9559678 19.6372431)",,,
88614599,residential,False,True,45.939,,,"LINESTRING (-71.9553762 19.637094, -71.9553397 19.6370806, -71.95496 19.6369637)",,,
222653347,primary,False,False,28.944,RN 6,Route Nationale # 6,"LINESTRING (-71.9572054 19.6387036, -71.9574362 19.6388468)",,,
222653347,primary,False,True,53.879,RN 6,Route Nationale # 6,"LINESTRING (-71.9572054 19.6387036, -71.9567758 19.638437)",,,
88608015,residential,False,False,48.387,,,"LINESTRING (-71.9572054 19.6387036, -71.9572505 19.6386332, -71.9572852 19.6385334, -71.9573341 19.6382898)",,,
88608052,residential,False,False,22.347,,,"LINESTRING (-71.9547018 19.6346786, -71.9546423 19.6344856)",,,
88607970,residential,False,False,27.871000000000002,,,"LINESTRING (-71.9547018 19.6346786, -71.9548596 19.6346908, -71.9549416 19.6347567)",,,
88608052,residential,False,True,87.763,,,"LINESTRING (-71.9547018 19.6346786, -71.9547193 19.634885, -71.954743 19.6350204, -71.9547927 19.6352617, -71.9548094 19.6353272, -71.954842 19.6354554)",,,
88607948,residential,False,True,45.943,,,"LINESTRING (-71.956937 19.6372217, -71.9570473 19.6368218)",,,
48587834,residential,False,False,118.215,,,"LINESTRING (-71.956937 19.6372217, -71.9572879 19.6372716, -71.9580547 19.6373701)",,,
48587834,residential,False,True,101.542,,,"LINESTRING (-71.956937 19.6372217, -71.956907 19.6372215, -71.956738 19.6372205, -71.9559678 19.6372431)",,,
30026524,unclassified,False,True,36.938,,Rue Morgue,"LINESTRING (-71.9547309 19.637261, -71.9545708 19.637557)",,,
216993915,primary,False,False,8.77,RN 6,Route Nationale # 6,"LINESTRING (-71.9547309 19.637261, -71.9548035 19.6373003)",,,
216993915,primary,False,True,36.933,RN 6,Route Nationale # 6,"LINESTRING (-71.9547309 19.637261, -71.9544249 19.6370959)",,,
88607981,residential,False,True,44.027,,,"LINESTRING (-71.9589609 19.6337542, -71.9586393 19.6334992)",,,
88608031,residential,False,True,39.149,,,"LINESTRING (-71.9589609 19.6337542, -71.958795 19.6340697)",,,
221295754,residential,False,False,6.212,,Rue Adventiste,"LINESTRING (-71.9542032 19.6364187, -71.9542003 19.6363629)",,,
221295755,residential,False,False,42.245,,,"LINESTRING (-71.9542032 19.6364187, -71.9546064 19.6364075)",,,
88608021,residential,False,False,55.868,,,"LINESTRING (-71.9542032 19.6364187, -71.9541949 19.6365146, -71.9541683 19.6366256, -71.954099 19.6368024, -71.9540394 19.6368899)",,,
221616948,residential,False,False,31.851,,,"LINESTRING (-71.9586865 19.6387525, -71.9589852 19.6388064)",,,
223420910,residential,False,True,86.835,,,"LINESTRING (-71.9586865 19.6387525, -71.9578738 19.6385977)",,,
216903439,residential,False,False,98.119,,,"LINESTRING (-71.9586865 19.6387525, -71.9586625 19.6386937, -71.9584151 19.6385386, -71.9581916 19.6383691, -71.9579678 19.6382016)",,,
88608039,residential,False,True,60.17,,,"LINESTRING (-71.9570136 19.6375348, -71.9571575 19.63766, -71.9572101 19.637704, -71.9574866 19.6378324)",,,
48587836,residential,False,False,51.551,,Rue Mascriti,"LINESTRING (-71.9551273 19.6342543, -71.9546385 19.6343089)",,,
88607978,residential,False,False,59.153,,,"LINESTRING (-71.9551273 19.6342543, -71.9549416 19.6347567)",,,
88607978,residential,False,True,53.49,,,"LINESTRING (-71.9551273 19.6342543, -71.9553625 19.6338273)",,,
48587836,residential,False,True,89.172,,Rue Mascriti,"LINESTRING (-71.9551273 19.6342543, -71.9552846 19.6342693, -71.9559282 19.6345122)",,,
88608055,residential,False,False,60.296,,,"LINESTRING (-71.9530026 19.6378493, -71.9532985 19.6379198, -71.9535561 19.6379976)",,,
221295754,residential,False,False,27.046,,Rue Adventiste,"LINESTRING (-71.9541401 19.6353236, -71.9541215 19.635081)",,,
221295754,residential,False,True,41.257,,Rue Adventiste,"LINESTRING (-71.9541401 19.6353236, -71.9541747 19.6356932)",,,
88607944,residential,False,False,72.646,,,"LINESTRING (-71.9541401 19.6353236, -71.9536722 19.6353342, -71.9534466 19.6353312)",,,
88607971,residential,False,False,38.933,,,"LINESTRING (-71.9547827 19.6358202, -71.9549194 19.6354946)",,,
88607971,residential,False,True,26.409,,,"LINESTRING (-71.9547827 19.6358202, -71.9546977 19.6360438)",,,
88607992,residential,False,False,46.53,,,"LINESTRING (-71.9547827 19.6358202, -71.954358 19.6356973)",,,
88607992,residential,False,True,66.56,,,"LINESTRING (-71.9547827 19.6358202, -71.9553669 19.6360559)",,,
88607924,residential,False,False,33.345,,Ruelle Tisoeurcas,"LINESTRING (-71.9534258 19.6392738, -71.9533884 19.6395716)",,,
88607924,residential,False,True,142.839,,Ruelle Tisoeurcas,"LINESTRING (-71.9534258 19.6392738, -71.9535172 19.638652, -71.9535279 19.6381468, -71.9535561 19.6379976)",,,
88607963,residential,False,False,86.39099999999999,,,"LINESTRING (-71.9534258 19.6392738, -71.9527684 19.6392179, -71.952604 19.6392065)",,,
