osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
28193504,Puşkin (1984) köçesi,residential,False,True,186.834,"LINESTRING (58.3830771 37.9365575, 58.3837294 37.9373642, 58.3838325 37.9375091, 58.3842037 37.9379833)",,,
651032348,Çary Nurymow (2007) köçesi,residential,False,False,259.195,"LINESTRING (58.3830771 37.9365575, 58.3819961 37.9370685, 58.3817739 37.937157, 58.3812219 37.9370953, 58.3804751 37.9374754)",,,
288216635,Bitarap Türkmenistan (2002) şaýoly,tertiary,True,False,7.323,"LINESTRING (58.3810843 37.9395417, 58.3810416 37.9394851)",2,,
356750407,Görogly (2009) köçesi,secondary,True,False,82.243,"LINESTRING (58.3810843 37.9395417, 58.3802426 37.9398679)",2,,
288216635,Bitarap Türkmenistan (2002) şaýoly,tertiary,True,False,277.422,"LINESTRING (58.382818 37.9416286, 58.3810843 37.9395417)",2,,
89097311,"Döwletmämed Azady (Engels, 2011) köçesi",tertiary,True,False,108.738,"LINESTRING (58.382818 37.9416286, 58.382271 37.9418001, 58.3816657 37.9419898)",,,
"[147371137, 751776218]",Garaşsyzlyk meýdany,tertiary,True,False,235.413,"LINESTRING (58.3785321 37.9374012, 58.3798734 37.9367441, 58.3804751 37.9374754)",,,
89097311,"Döwletmämed Azady (Engels, 2011) köçesi",tertiary,True,False,124.112,"LINESTRING (58.3810478 37.9421949, 58.3803836 37.9424286, 58.3797529 37.9426454)",,,
91302834,"Asudalyk (Žitnikowa, 2010) köçesi",residential,False,False,176.359,"LINESTRING (58.3810478 37.9421949, 58.3812271 37.9425099, 58.3820665 37.9435593)",,,
621650634,"Döwletmämed Azady (Engels, 2011) köçesi",tertiary,True,False,148.121,"LINESTRING (58.3843361 37.940837, 58.3829264 37.9415708)",,,
91302850,Tagan Berdiýew (1994) köçesi,residential,False,False,45.001000000000005,"LINESTRING (58.3843361 37.940837, 58.3846042 37.941151, 58.3846227 37.9411727)",,,
557669335,Magtymguly (2033) şaýoly,secondary,True,False,11.345,"LINESTRING (58.3846923 37.9437958, 58.3847996 37.9437388)",2,,
621650635,Bitarap Türkmenistan (2002) şaýoly,tertiary,True,False,147.413,"LINESTRING (58.3846923 37.9437958, 58.3845123 37.9435875, 58.3837454 37.9427004)",,,
411560763,Berdi Kerbabaýew (2020) köçesi,residential,False,False,8.607,"LINESTRING (58.377254 37.9410614, 58.3772428 37.9409845)",,60,
411560763,Berdi Kerbabaýew (2020) köçesi,residential,False,True,224.95000000000002,"LINESTRING (58.377254 37.9410614, 58.3774004 37.9419207, 58.3775017 37.9425347, 58.3775908 37.9430669)",,60,
411560763,Berdi Kerbabaýew (2020) köçesi,residential,False,False,224.95,"LINESTRING (58.3775908 37.9430669, 58.3775017 37.9425347, 58.3774004 37.9419207, 58.377254 37.9410614)",,60,
411560763,Berdi Kerbabaýew (2020) köçesi,residential,False,True,257.077,"LINESTRING (58.3768637 37.938692, 58.3769706 37.9393087, 58.3771473 37.9403995, 58.3771716 37.9405649, 58.3772428 37.9409845)",,60,
89097311,"Döwletmämed Azady (Engels, 2011) köçesi",tertiary,True,False,195.661,"LINESTRING (58.3797529 37.9426454, 58.3796945 37.9426613, 58.379117 37.942819, 58.3786205 37.9429051, 58.3785481 37.9429156, 58.3785119 37.9429208, 58.3775908 37.9430669)",,,
250280697,"Maýa Kulyýewa (Libkneht, 2016) köçesi",residential,False,False,169.45600000000002,"LINESTRING (58.3797529 37.9426454, 58.3796818 37.9425182, 58.3791866 37.9416322, 58.3789735 37.9412509)",,,
469052014,Döwletmämed Azady (2011) köçesi,residential,False,False,102.867,"LINESTRING (58.3866357 37.9387185, 58.385683 37.9392582)",,,
31449701,Hiwali Babaýew (1980) köçesi,residential,False,False,189.606,"LINESTRING (58.3866357 37.9387185, 58.3864732 37.9380095, 58.3862293 37.9370438)",,,
621650635,Bitarap Türkmenistan (2002) şaýoly,tertiary,True,False,144.28300000000002,"LINESTRING (58.3837454 37.9427004, 58.3833024 37.9421883, 58.382818 37.9416286)",,,
28193504,Puşkin (1984) köçesi,residential,False,False,71.222,"LINESTRING (58.3861842 37.9397622, 58.385683 37.9392582)",,,
28193504,Puşkin (1984) köçesi,residential,False,True,117.543,"LINESTRING (58.3861842 37.9397622, 58.3869376 37.9406365)",,,
621650634,"Döwletmämed Azady (Engels, 2011) köçesi",tertiary,True,False,201.368,"LINESTRING (58.3861842 37.9397622, 58.3843361 37.940837)",,,
28193504,Puşkin (1984) köçesi,residential,False,False,117.543,"LINESTRING (58.3869376 37.9406365, 58.3861842 37.9397622)",,,
35913529,Gylyç Kulyýew (1976) köçesi,residential,False,False,6.262,"LINESTRING (58.3875999 37.936405, 58.3875805 37.9363508)",,,
258681339,Görogly (2009) köçesi,secondary,True,False,140.373,"LINESTRING (58.3875999 37.936405, 58.3874068 37.9364452, 58.3862293 37.9370438)",,,
28193504,Puşkin (1984) köçesi,residential,False,True,71.222,"LINESTRING (58.385683 37.9392582, 58.3861842 37.9397622)",,,
469052014,Döwletmämed Azady (2011) köçesi,residential,False,True,102.867,"LINESTRING (58.385683 37.9392582, 58.3866357 37.9387185)",,,
28193504,Puşkin (1984) köçesi,residential,False,False,177.89,"LINESTRING (58.385683 37.9392582, 58.3849249 37.9386006, 58.3843029 37.9380859)",,,
91302871,Tagan Berdyýew (1994) köçesi,residential,False,True,158.493,"LINESTRING (58.3872349 37.9442703, 58.3870888 37.9440939, 58.3863936 37.9432545, 58.3862466 37.9430769)",,,
91302834,"Asudalyk (Žitnikowa, 2010) köçesi",residential,False,False,15.283,"LINESTRING (58.3829762 37.9447073, 58.3830743 37.9448209)",,,
91302834,"Asudalyk (Žitnikowa, 2010) köçesi",residential,False,True,150.527,"LINESTRING (58.3829762 37.9447073, 58.3820665 37.9435593)",,,
557669335,Magtymguly (2033) şaýoly,secondary,True,False,181.43400000000003,"LINESTRING (58.3829762 37.9447073, 58.3845391 37.9438772, 58.3846923 37.9437958)",2,,
91302834,"Asudalyk (Žitnikowa, 2010) köçesi",residential,False,False,150.527,"LINESTRING (58.3820665 37.9435593, 58.3829762 37.9447073)",,,
