osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,ref,junction
23999726,улица Горького,tertiary,60,False,True,122.65400000000001,"LINESTRING (34.405868 44.6728688, 34.405758 44.6729217, 34.4047436 44.6734096, 34.4046841 44.6734382, 34.4045924 44.6734953)",,,,,
24024826,улица Багликова,tertiary,,False,False,141.73399999999998,"LINESTRING (34.405868 44.6728688, 34.4059875 44.6729582, 34.4060182 44.6729812, 34.4064019 44.6732682, 34.4068885 44.6736322, 34.407103 44.6737926)",2,,,,
864600188,улица Багликова,tertiary,,False,False,11.112,"LINESTRING (34.4077712 44.6743502, 34.4076354 44.6743245)",2,,,,
"[215094546, 864600188]",улица Багликова,tertiary,,False,True,122.19800000000001,"LINESTRING (34.4077712 44.6743502, 34.4079332 44.6743855, 34.4087379 44.6745434, 34.4090112 44.674595, 34.4090565 44.6746035, 34.409251 44.6746627)",2,,,,
215094546,улица Багликова,tertiary,,False,False,10.658,"LINESTRING (34.4093545 44.6747241, 34.409251 44.6746627)",2,,,,
24024828,переулок Крапивного,residential,,False,False,12.677,"LINESTRING (34.4093545 44.6747241, 34.4094435 44.674667, 34.4094754 44.6746493)",,,,,
"[38371699, 864600185, 215094546, 864600187]",улица Багликова,tertiary,,False,True,171.22500000000002,"LINESTRING (34.4093545 44.6747241, 34.4094511 44.674861, 34.4094795 44.6750609, 34.409511 44.6751742, 34.4095189 44.6752028, 34.4095622 44.6753586, 34.409595 44.6754768, 34.409767 44.6757559, 34.4098583 44.6759041, 34.4098786 44.6759591, 34.409964 44.6761897)",2,,,,
24024828,переулок Крапивного,residential,,False,True,12.677,"LINESTRING (34.4094754 44.6746493, 34.4094435 44.674667, 34.4093545 44.6747241)",,,,,
24024842,переулок Крапивного,residential,,False,False,52.425000000000004,"LINESTRING (34.4101369 44.6746008, 34.4103528 44.6746162, 34.4104582 44.6746237, 34.4106943 44.6746405, 34.4107966 44.6746478)",,,,,
179828047,,residential,,False,False,68.621,"LINESTRING (34.4101369 44.6746008, 34.4100362 44.6747821, 34.4097976 44.6751687)",,,,,
179828053,,residential,,False,False,45.544999999999995,"LINESTRING (34.4101369 44.6746008, 34.4100943 44.674482, 34.4099885 44.674368, 34.4099414 44.6742923, 34.4099562 44.6742255)",,,,,
130568255,улица Владимира Хромых,residential,,True,False,89.017,"LINESTRING (34.4107966 44.6746478, 34.4108709 44.673849)",,,,,
24024842,переулок Крапивного,residential,,False,True,52.425,"LINESTRING (34.4107966 44.6746478, 34.4106943 44.6746405, 34.4104582 44.6746237, 34.4103528 44.6746162, 34.4101369 44.6746008)",,,,,
24024853,улица Свердлова,residential,,False,False,72.033,"LINESTRING (34.4108709 44.673849, 34.4107384 44.6736983, 34.4106826 44.6734937, 34.4107439 44.6733601, 34.4107852 44.6733457, 34.4108968 44.6733067)",,,,,
130568255,улица Владимира Хромых,residential,,True,False,130.92,"LINESTRING (34.4108709 44.673849, 34.4109365 44.6737954, 34.4115594 44.6734169, 34.4117975 44.6733024, 34.4120036 44.6732127, 34.4120811 44.6731957, 34.4121441 44.6731964, 34.4122063 44.6732046)",,,,,
119774106,улица 15-го Апреля,residential,,True,False,207.481,"LINESTRING (34.4122063 44.6732046, 34.4119477 44.6738085, 34.4117018 44.6743744, 34.4114538 44.6749451, 34.4114351 44.6749881)",,,,,
24145046,улица Калядина,residential,,False,False,126.31599999999999,"LINESTRING (34.4114351 44.6749881, 34.411521 44.6750204, 34.4125269 44.6753988, 34.4127694 44.67549, 34.4128472 44.6755193)",,,,,
24024850,,residential,,True,False,56.106,"LINESTRING (34.4107685 44.6748152, 34.4109925 44.6748733, 34.4114351 44.6749881)",,,,,
130568255,улица Владимира Хромых,residential,,True,False,18.747,"LINESTRING (34.4107685 44.6748152, 34.4107797 44.6747531, 34.4107966 44.6746478)",,,,,
24024853,улица Свердлова,residential,,False,True,72.033,"LINESTRING (34.4108968 44.6733067, 34.4107852 44.6733457, 34.4107439 44.6733601, 34.4106826 44.6734937, 34.4107384 44.6736983, 34.4108709 44.673849)",,,,,
130568250,улица 15-го Апреля,residential,,False,True,13.844000000000001,"LINESTRING (34.4104812 44.6759069, 34.4105723 44.6759096, 34.4106562 44.6759102)",,,,,
130568257,улица Владимира Хромых,residential,,False,True,54.55800000000001,"LINESTRING (34.4104812 44.6759069, 34.410429 44.6761769, 34.4104084 44.6762612, 34.4102784 44.6763562)",,,,,
870776717,улица Владимира Хромых,residential,,True,False,123.839,"LINESTRING (34.4104812 44.6759069, 34.4105546 44.6754436, 34.410589 44.6753307, 34.4106173 44.6752359, 34.4107053 44.6749412, 34.4107685 44.6748152)",,,,,
24024964,Перекопская улица,residential,,False,False,158.13299999999998,"LINESTRING (34.4127626 44.68078, 34.4127843 44.6807454, 34.4137759 44.6805433, 34.4141612 44.6804576, 34.4145954 44.6802653)",,,,,
24189474,Красноармейская улица,secondary,RU:urban,False,True,131.399,"LINESTRING (34.4127626 44.68078, 34.4126292 44.6806654, 34.4125326 44.680593, 34.4121845 44.68037, 34.41184 44.6802318, 34.4116449 44.68016, 34.4114419 44.6800853)",2,,,,
24024964,Перекопская улица,residential,,False,False,167.064,"LINESTRING (34.4145954 44.6802653, 34.4153051 44.6792712, 34.415642 44.6789665)",,,,,
24024964,Перекопская улица,residential,,False,True,158.133,"LINESTRING (34.4145954 44.6802653, 34.4141612 44.6804576, 34.4137759 44.6805433, 34.4127843 44.6807454, 34.4127626 44.68078)",,,,,
"[119759906, 119759899, 39122180]",Коллективная улица,residential,,False,True,143.404,"LINESTRING (34.4145954 44.6802653, 34.4146411 44.6802862, 34.4148579 44.6803854, 34.4149389 44.6804736, 34.415013 44.6806091, 34.4152375 44.6809091, 34.4153585 44.6809943, 34.4155457 44.6810893, 34.4157793 44.6811867)",,yes,,,
39115206,Красноармейская улица,secondary,,True,False,54.409000000000006,"LINESTRING (34.4104591 44.6794887, 34.4104757 44.6795043, 34.4106877 44.6797036, 34.41093 44.6798402)",,,,,
71095118,улица Ленина,secondary,,False,True,69.496,"LINESTRING (34.4104591 44.6794887, 34.4103899 44.6792053, 34.4103748 44.6789318, 34.4103962 44.67887)",,,,,
24187860,,secondary,,True,False,39.436,"LINESTRING (34.4114419 44.6800853, 34.4111927 44.6800502, 34.410953 44.6800853)",,,,,
24189474,Красноармейская улица,secondary,RU:urban,False,False,131.399,"LINESTRING (34.4114419 44.6800853, 34.4116449 44.68016, 34.41184 44.6802318, 34.4121845 44.68037, 34.4125326 44.680593, 34.4126292 44.6806654, 34.4127626 44.68078)",2,,,,
24024955,улица Ленина,residential,RU:urban,False,False,191.802,"LINESTRING (34.4142652 44.6741654, 34.4141934 44.674376, 34.4140851 44.6745687, 34.413875 44.6747793, 34.4135184 44.6750114, 34.4130704 44.6753156, 34.4128472 44.6755193)",,,,,
38371695,Советская площадь,secondary,,True,False,37.592999999999996,"LINESTRING (34.4094973 44.6764299, 34.4097592 44.6763733, 34.4099522 44.6763316)",1,,,,
615967457,Партизанская улица,secondary,60,False,True,53.721,"LINESTRING (34.4094973 44.6764299, 34.4094283 44.6764412, 34.4093291 44.6764574, 34.4089182 44.6765246, 34.4088347 44.6765366)",2,,,,
39122729,Пионерская улица,secondary,60,False,False,98.654,"LINESTRING (34.4088347 44.6765366, 34.4086483 44.6767611, 34.4086095 44.6768213, 34.4085313 44.6769429, 34.4082823 44.677331)",,,,,
615967457,Партизанская улица,secondary,60,False,False,53.721000000000004,"LINESTRING (34.4088347 44.6765366, 34.4089182 44.6765246, 34.4093291 44.6764574, 34.4094283 44.6764412, 34.4094973 44.6764299)",2,,,,
38371684,,secondary,,True,False,23.196,"LINESTRING (34.410258 44.6767028, 34.4100744 44.6765401)",,,,,
24025081,улица Владимира Хромых,secondary,RU:urban,False,False,109.09800000000001,"LINESTRING (34.410258 44.6767028, 34.4102704 44.6767473, 34.410342 44.6770043, 34.4103813 44.6772305, 34.4104089 44.6772896, 34.4104591 44.6773563, 34.410722 44.677601)",,,,,
"[864600187, 864600185, 215094546, 38371699]",улица Багликова,tertiary,,False,False,171.22500000000002,"LINESTRING (34.409964 44.6761897, 34.4098786 44.6759591, 34.4098583 44.6759041, 34.409767 44.6757559, 34.409595 44.6754768, 34.4095622 44.6753586, 34.4095189 44.6752028, 34.409511 44.6751742, 34.4094795 44.6750609, 34.4094511 44.674861, 34.4093545 44.6747241)",2,,,,
737403176,улица Багликова,tertiary,,True,False,16.305,"LINESTRING (34.409964 44.6761897, 34.4100239 44.6762511, 34.4100921 44.6763042)",,,,,
24025081,улица Владимира Хромых,secondary,RU:urban,False,True,109.09799999999998,"LINESTRING (34.410722 44.677601, 34.4104591 44.6773563, 34.4104089 44.6772896, 34.4103813 44.6772305, 34.410342 44.6770043, 34.4102704 44.6767473, 34.410258 44.6767028)",,,,,
71095118,улица Ленина,secondary,,False,False,143.696,"LINESTRING (34.410722 44.677601, 34.4106636 44.6779975, 34.4105956 44.6782945, 34.4103962 44.67887)",,,,,
24145042,Базарный переулок,residential,,True,False,98.392,"LINESTRING (34.4106562 44.6759102, 34.4108187 44.6759655, 34.411337 44.6762069, 34.411681 44.6763029, 34.4117509 44.6763224)",,,unknown,,
130568250,улица 15-го Апреля,residential,,False,False,13.844000000000001,"LINESTRING (34.4106562 44.6759102, 34.4105723 44.6759096, 34.4104812 44.6759069)",,,,,
24024955,улица Ленина,residential,RU:urban,False,True,125.264,"LINESTRING (34.4117509 44.6763224, 34.4118173 44.6762797, 34.4121737 44.6760502, 34.4126604 44.6757323, 34.4128472 44.6755193)",,,,,
119774107,улица Ленина,residential,RU:urban,True,False,168.033,"LINESTRING (34.4117509 44.6763224, 34.4115773 44.6764487, 34.4113333 44.6766013, 34.4113083 44.676617, 34.4111242 44.6767903, 34.4110702 44.6768829, 34.4109656 44.6770289, 34.4108407 44.6772715, 34.4107447 44.6775366, 34.410722 44.677601)",,,,,
24024955,улица Ленина,residential,RU:urban,False,False,125.264,"LINESTRING (34.4128472 44.6755193, 34.4126604 44.6757323, 34.4121737 44.6760502, 34.4118173 44.6762797, 34.4117509 44.6763224)",,,,,
24024955,улица Ленина,residential,RU:urban,False,True,191.80199999999996,"LINESTRING (34.4128472 44.6755193, 34.4130704 44.6753156, 34.4135184 44.6750114, 34.413875 44.6747793, 34.4140851 44.6745687, 34.4141934 44.674376, 34.4142652 44.6741654)",,,,,
24145046,улица Калядина,residential,,False,True,126.316,"LINESTRING (34.4128472 44.6755193, 34.4127694 44.67549, 34.4125269 44.6753988, 34.411521 44.6750204, 34.4114351 44.6749881)",,,,,
39115205,улица Ленина,tertiary,,True,False,36.135999999999996,"LINESTRING (34.4107333 44.6803177, 34.4107212 44.6802517, 34.4107053 44.6801501, 34.4106662 44.6799964)",,,,,
113944597,улица Пуцатова,living_street,,True,False,8.967,"LINESTRING (34.4045753 44.6795875, 34.4045366 44.6795117)",,,,,
809604764,,residential,,True,False,4.657,"LINESTRING (34.4045753 44.6795875, 34.4045251 44.6796094)",,,,,
105481640,,trunk,60,True,False,52.909000000000006,"LINESTRING (34.4045753 44.6795875, 34.4048405 44.6796882, 34.4051587 44.6798204)",1,,,35А-002;М-18,
39122729,Пионерская улица,secondary,60,False,False,12.434000000000001,"LINESTRING (34.4082823 44.677331, 34.408261 44.677371, 34.4082472 44.677397, 34.4082267 44.6774356)",,,,,
39122729,Пионерская улица,secondary,60,False,True,98.65400000000001,"LINESTRING (34.4082823 44.677331, 34.4085313 44.6769429, 34.4086095 44.6768213, 34.4086483 44.6767611, 34.4088347 44.6765366)",,,,,
24187858,Овражный переулок,residential,,False,True,138.26600000000002,"LINESTRING (34.4089809 44.6795872, 34.4091142 44.6796783, 34.4096488 44.6797978, 34.4096738 44.6797989, 34.4105139 44.6798375, 34.4106502 44.6798438)",,,,,
71095117,Таврическая улица,residential,,False,True,142.926,"LINESTRING (34.4089809 44.6795872, 34.4088327 44.6796733, 34.4082769 44.6807525)",,,,,
"[800724176, 105470662]","['Пионерская улица', 'Овражный переулок']",residential,,False,False,222.212,"LINESTRING (34.4089809 44.6795872, 34.4088916 44.6795258, 34.4086659 44.679526, 34.4083167 44.6795262, 34.4077309 44.67952, 34.4075249 44.6799646, 34.4075514 44.6805809)",,,,,
800724177,Таврическая улица,residential,,True,False,321.887,"LINESTRING (34.4089809 44.6795872, 34.4095254 44.6780675, 34.4096112 44.677828, 34.4095211 44.6777417, 34.4090694 44.677592, 34.4088221 44.67751, 34.4082823 44.677331)",,,,,
24024964,Перекопская улица,residential,,False,True,167.064,"LINESTRING (34.415642 44.6789665, 34.4153051 44.6792712, 34.4145954 44.6802653)",,,,,
38371691,Советская площадь,secondary,,True,False,42.885,"LINESTRING (34.4100246 44.6765202, 34.4094973 44.6764299)",1,,,,
38371678,Советская площадь,secondary,,True,False,13.107000000000001,"LINESTRING (34.4100246 44.6765202, 34.4100045 44.6765067, 34.4099877 44.6764911, 34.4099746 44.6764738, 34.4099655 44.6764553, 34.4099606 44.6764359, 34.4099602 44.6764163)",,,,,roundabout
38371678,Советская площадь,secondary,,True,False,5.131,"LINESTRING (34.4100333 44.6763232, 34.4100614 44.6763117, 34.4100921 44.6763042)",,,,,roundabout
38371688,,secondary,,True,False,22.548,"LINESTRING (34.4102701 44.6765002, 34.410258 44.6767028)",,,,,
38371678,Советская площадь,secondary,,True,False,17.08,"LINESTRING (34.4102701 44.6765002, 34.4102149 44.6765331, 34.4101457 44.6765472, 34.4100744 44.6765401)",,,,,roundabout
38371678,Советская площадь,secondary,,True,False,4.534000000000001,"LINESTRING (34.4100744 44.6765401, 34.4100483 44.6765317, 34.4100246 44.6765202)",,,,,roundabout
513670647,,secondary,,True,False,33.352000000000004,"LINESTRING (34.41093 44.6798402, 34.4110123 44.6798871, 34.4110478 44.6799577, 34.4110258 44.680031, 34.410953 44.6800853)",,,,,roundabout
513670651,Красноармейская улица,secondary,,True,False,48.794,"LINESTRING (34.41093 44.6798402, 34.4110415 44.6798936, 34.4114419 44.6800853)",,,,,
513670649,,secondary,,True,False,28.554000000000002,"LINESTRING (34.410953 44.6800853, 34.4108667 44.680104, 34.4107777 44.6800928, 34.4107057 44.6800542, 34.4106662 44.6799964)",,,,,roundabout
513670650,,tertiary,,True,False,31.148000000000003,"LINESTRING (34.410953 44.6800853, 34.4107936 44.6802478, 34.4107333 44.6803177)",,,,,
513670648,улица Ленина,secondary,,True,False,17.015,"LINESTRING (34.4106662 44.6799964, 34.4106502 44.6798438)",,,,,
39115204,,secondary,,True,False,33.004,"LINESTRING (34.4106662 44.6799964, 34.410672 44.6799223, 34.4107312 44.6798612, 34.4108265 44.6798309, 34.41093 44.6798402)",,,,,roundabout
24187858,Овражный переулок,residential,,False,False,138.26600000000002,"LINESTRING (34.4106502 44.6798438, 34.4105139 44.6798375, 34.4096738 44.6797989, 34.4096488 44.6797978, 34.4091142 44.6796783, 34.4089809 44.6795872)",,,,,
513670648,улица Ленина,secondary,,True,False,42.276999999999994,"LINESTRING (34.4106502 44.6798438, 34.4104678 44.6795049, 34.4104591 44.6794887)",,,,,
388030314,Заречная улица,residential,,False,True,272.15999999999997,"LINESTRING (34.4074569 44.6751648, 34.407312 44.6751847, 34.4065026 44.6755185, 34.4061942 44.6756457, 34.4059763 44.6758126, 34.4058281 44.6759085, 34.4056242 44.676047, 34.4055249 44.6760702, 34.4054407 44.6760899, 34.4055507 44.6764618, 34.4055717 44.6764841, 34.4057435 44.6767097, 34.4057575 44.676761)",,,,,
389359079,Заречная улица,residential,,True,False,94.674,"LINESTRING (34.4074569 44.6751648, 34.4076817 44.6747681, 34.407723 44.6746324, 34.4077413 44.6744514, 34.4077575 44.6743966, 34.4077712 44.6743502)",,,,,
