osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
279360351,вулиця Вітовського,residential,False,False,323.635,"LINESTRING (24.5450461 48.4505182, 24.5455335 48.4503814, 24.5480546 48.4496757, 24.548318 48.4499046, 24.548911 48.4501364)",,,,
368646019,вулиця 200-річчя Яремчі,residential,False,True,122.33699999999999,"LINESTRING (24.5450461 48.4505182, 24.5448214 48.4502696, 24.5446967 48.4500478, 24.5445043 48.4497005, 24.5444339 48.4495023)",,,,
34356967,Галицька вулиця,residential,False,False,116.402,"LINESTRING (24.5512642 48.4472271, 24.550944 48.447549, 24.550737 48.4476859, 24.5504792 48.4477714, 24.5500638 48.4477889)",,,,
368826335,вулиця Степана Бандери,secondary,False,True,439.573,"LINESTRING (24.5512642 48.4472271, 24.5518432 48.4483505, 24.5520823 48.4488438, 24.5525823 48.4497931, 24.55301 48.4505445, 24.5532366 48.450957)",50,,,
34356975,,residential,False,True,191.406,"LINESTRING (24.548911 48.4501364, 24.5488577 48.4503017, 24.5487924 48.4506969, 24.5487977 48.4508286, 24.5488744 48.4509548, 24.5491623 48.4512271, 24.549471 48.4515127, 24.5496531 48.4516758)",,,,
279360351,вулиця Вітовського,residential,False,True,323.635,"LINESTRING (24.548911 48.4501364, 24.548318 48.4499046, 24.5480546 48.4496757, 24.5455335 48.4503814, 24.5450461 48.4505182)",,,,
368665329,вулиця Вітовського,residential,False,False,298.79200000000003,"LINESTRING (24.548911 48.4501364, 24.5499742 48.449152, 24.5502356 48.448895, 24.5501633 48.4486961, 24.5499844 48.4485096, 24.5499352 48.4483704, 24.5499161 48.448109, 24.5499692 48.4479482, 24.5500638 48.4477889)",,,,
368826343,,residential,False,True,194.806,"LINESTRING (24.548911 48.4501364, 24.5494278 48.4503709, 24.5497868 48.4505689, 24.5503491 48.4509131, 24.5506951 48.4511685, 24.5508353 48.451318)",,1,,
34356967,Галицька вулиця,residential,False,True,116.40200000000002,"LINESTRING (24.5500638 48.4477889, 24.5504792 48.4477714, 24.550737 48.4476859, 24.550944 48.447549, 24.5512642 48.4472271)",,,,
368665329,вулиця Вітовського,residential,False,True,298.79200000000003,"LINESTRING (24.5500638 48.4477889, 24.5499692 48.4479482, 24.5499161 48.448109, 24.5499352 48.4483704, 24.5499844 48.4485096, 24.5501633 48.4486961, 24.5502356 48.448895, 24.5499742 48.449152, 24.548911 48.4501364)",,,,
493897169,Галицька вулиця,residential,False,False,284.95199999999994,"LINESTRING (24.5500638 48.4477889, 24.5490075 48.4476085, 24.5482817 48.4475533, 24.5478842 48.447618, 24.5476112 48.4476625, 24.5464949 48.4479184, 24.5463336 48.4479553)",50,,,
34356973,вулиця Довбуша,residential,False,True,100.44800000000001,"LINESTRING (24.5496531 48.4516758, 24.549779 48.4515637, 24.5499607 48.4514573, 24.5501665 48.4513895, 24.5503577 48.4513578, 24.550632 48.4513431, 24.5508353 48.451318)",,,,
34356975,,residential,False,False,191.40599999999998,"LINESTRING (24.5496531 48.4516758, 24.549471 48.4515127, 24.5491623 48.4512271, 24.5488744 48.4509548, 24.5487977 48.4508286, 24.5487924 48.4506969, 24.5488577 48.4503017, 24.548911 48.4501364)",,,,
368826329,вулиця Довбуша,residential,False,False,383.43600000000004,"LINESTRING (24.5496531 48.4516758, 24.5495494 48.4520023, 24.5495162 48.4520758, 24.5494721 48.4521226, 24.5493514 48.4521689, 24.5489731 48.452202, 24.5483964 48.4522999, 24.5481159 48.4524597, 24.5479657 48.4525141, 24.5477658 48.4525151, 24.547601 48.4524621, 24.5474726 48.4524553, 24.5468649 48.4526216, 24.5467052 48.4526276, 24.5463892 48.452633, 24.5461525 48.4526798, 24.5459138 48.4527685, 24.54533 48.452992)",,,,
