osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width
94506930,,unclassified,False,True,215.02900000000002,"LINESTRING (33.9613918 44.8357079, 33.9618391 44.8356064, 33.9635407 44.8352436, 33.9640211 44.8352501)",,,
94506934,Озёрный переулок,residential,False,False,385.3020000000001,"LINESTRING (33.9641125 44.8344603, 33.9641789 44.8342703, 33.9642079 44.8340756, 33.9642283 44.8338945, 33.9642639 44.8337467, 33.9642537 44.8336542, 33.9642143 44.8335905, 33.9641422 44.8335506, 33.9640157 44.8335189, 33.9637833 44.8334763, 33.9635226 44.8334482, 33.9633496 44.8334339, 33.9631256 44.8334054, 33.9627576 44.8333324, 33.9623545 44.8333312, 33.96192 44.8333274, 33.9616036 44.8333381, 33.9608875 44.8333181, 33.9607827 44.8333436, 33.9606972 44.8334244)",,,
94506934,Озёрный переулок,residential,False,True,45.265,"LINESTRING (33.9641125 44.8344603, 33.9641082 44.8346418, 33.9641411 44.8347446, 33.9641962 44.8348582)",,,
94506942,Озёрная улица,residential,False,False,248.76999999999998,"LINESTRING (33.9641125 44.8344603, 33.9640164 44.8344418, 33.9637034 44.8344334, 33.9625971 44.8344009, 33.9618666 44.8344676, 33.9609688 44.8344876)",,,
"[94506934, 94506935]",Озёрный переулок,residential,False,False,160.62300000000002,"LINESTRING (33.9606972 44.8334244, 33.9603237 44.8334273, 33.9601659 44.8334728, 33.9598174 44.8337482, 33.9596447 44.8339401, 33.9595522 44.8341087, 33.9595892 44.8343877)",,,
94506934,Озёрный переулок,residential,False,True,385.3020000000001,"LINESTRING (33.9606972 44.8334244, 33.9607827 44.8333436, 33.9608875 44.8333181, 33.9616036 44.8333381, 33.96192 44.8333274, 33.9623545 44.8333312, 33.9627576 44.8333324, 33.9631256 44.8334054, 33.9633496 44.8334339, 33.9635226 44.8334482, 33.9637833 44.8334763, 33.9640157 44.8335189, 33.9641422 44.8335506, 33.9642143 44.8335905, 33.9642537 44.8336542, 33.9642639 44.8337467, 33.9642283 44.8338945, 33.9642079 44.8340756, 33.9641789 44.8342703, 33.9641125 44.8344603)",,,
94506936,,residential,False,False,114.744,"LINESTRING (33.9606972 44.8334244, 33.9607438 44.8334834, 33.9607708 44.8335554, 33.9608525 44.8344433)",,,
"[94506934, 94506935]",Озёрный переулок,residential,False,True,160.62300000000002,"LINESTRING (33.9595892 44.8343877, 33.9595522 44.8341087, 33.9596447 44.8339401, 33.9598174 44.8337482, 33.9601659 44.8334728, 33.9603237 44.8334273, 33.9606972 44.8334244)",,,
94506942,Озёрная улица,residential,False,False,39.559,"LINESTRING (33.9595892 44.8343877, 33.9594039 44.8343847, 33.9591299 44.8344968)",,,
94506942,Озёрная улица,residential,False,True,100.50999999999999,"LINESTRING (33.9595892 44.8343877, 33.9597632 44.8344028, 33.9599481 44.8344439, 33.9601497 44.8344573, 33.9608525 44.8344433)",,,
94506936,,residential,False,True,114.744,"LINESTRING (33.9608525 44.8344433, 33.9607708 44.8335554, 33.9607438 44.8334834, 33.9606972 44.8334244)",,,
94506942,Озёрная улица,residential,False,False,100.50999999999999,"LINESTRING (33.9608525 44.8344433, 33.9601497 44.8344573, 33.9599481 44.8344439, 33.9597632 44.8344028, 33.9595892 44.8343877)",,,
94506942,Озёрная улица,residential,False,True,10.538,"LINESTRING (33.9608525 44.8344433, 33.9609209 44.834461, 33.9609688 44.8344876)",,,
94506939,,residential,False,False,97.79199999999999,"LINESTRING (33.9609688 44.8344876, 33.9609678 44.835066, 33.9609514 44.835157, 33.9608833 44.8352561, 33.9607833 44.8353253)",,,
94506942,Озёрная улица,residential,False,False,10.538,"LINESTRING (33.9609688 44.8344876, 33.9609209 44.834461, 33.9608525 44.8344433)",,,
94506942,Озёрная улица,residential,False,True,248.77000000000004,"LINESTRING (33.9609688 44.8344876, 33.9618666 44.8344676, 33.9625971 44.8344009, 33.9637034 44.8344334, 33.9640164 44.8344418, 33.9641125 44.8344603)",,,
94506939,,residential,False,True,97.792,"LINESTRING (33.9607833 44.8353253, 33.9608833 44.8352561, 33.9609514 44.835157, 33.9609678 44.835066, 33.9609688 44.8344876)",,,
94508070,,unclassified,False,False,95.09500000000001,"LINESTRING (33.9663629 44.8361518, 33.9664431 44.8361591, 33.9665384 44.8361307, 33.966848 44.8361285, 33.9671714 44.8361373, 33.9675366 44.8362313)",,,
94508070,,unclassified,False,True,213.01999999999998,"LINESTRING (33.9663629 44.8361518, 33.9660166 44.8360505, 33.965964 44.8360351, 33.9648335 44.8358961, 33.9637112 44.8358762)",,,
1067176124,,unclassified,False,False,23.4,"LINESTRING (33.9663629 44.8361518, 33.9664269 44.8361951, 33.9664673 44.8362574, 33.9664931 44.8363344)",,,
94508070,,unclassified,False,True,95.095,"LINESTRING (33.9675366 44.8362313, 33.9671714 44.8361373, 33.966848 44.8361285, 33.9665384 44.8361307, 33.9664431 44.8361591, 33.9663629 44.8361518)",,,
1067176124,,unclassified,False,True,23.4,"LINESTRING (33.9664931 44.8363344, 33.9664673 44.8362574, 33.9664269 44.8361951, 33.9663629 44.8361518)",,,
