osmid,name,highway,oneway,reversed,length,geometry,tunnel,junction
315616367,вулиця Миру,tertiary,False,False,83.504,"LINESTRING (23.8737555 49.835404, 23.8746253 49.8351829, 23.8748387 49.8351286)",,
315616367,вулиця Миру,tertiary,False,True,83.251,"LINESTRING (23.8870282 49.8321796, 23.8858855 49.832311)",,
"[33762165, 807354926, 807354927]",,tertiary,False,False,82.239,"LINESTRING (23.8870282 49.8321796, 23.8870266 49.8324465, 23.8870266 49.8325797, 23.8869891 49.8327934, 23.8869185 49.8329092)",yes,
229651151,вулиця Лесі Українки,residential,False,True,18.388,"LINESTRING (23.8869185 49.8329092, 23.8870569 49.8330484)",,
"[33762165, 807354926, 807354927]",,tertiary,False,True,82.239,"LINESTRING (23.8869185 49.8329092, 23.8869891 49.8327934, 23.8870266 49.8325797, 23.8870266 49.8324465, 23.8870282 49.8321796)",yes,
"[759397194, 759397195, 198031614]",вулиця Андрея Шептицького,tertiary,False,False,110.888,"LINESTRING (23.8869185 49.8329092, 23.8868073 49.8329787, 23.886684 49.8330049, 23.8864989 49.8330122, 23.8862501 49.8330105, 23.885423 49.8330149)",,
198031614,вулиця Андрея Шептицького,tertiary,False,True,49.909,"LINESTRING (23.8843458 49.8330224, 23.8850406 49.8329977)",,
198031614,вулиця Андрея Шептицького,tertiary,False,False,82.30600000000001,"LINESTRING (23.8843458 49.8330224, 23.8842067 49.8330356, 23.8837738 49.8330768, 23.8832238 49.8331718)",,
229651157,вулиця Івана Пулюя,residential,False,False,143.094,"LINESTRING (23.8843458 49.8330224, 23.8843503 49.8330502, 23.8845179 49.8341107, 23.8845488 49.8343026)",,
160459160,вулиця Богдана Хмельницького,residential,False,False,221.084,"LINESTRING (23.8832238 49.8331718, 23.883229 49.8331929, 23.8832594 49.8334966, 23.8833868 49.8341281, 23.8835753 49.8351466)",,
198031614,вулиця Андрея Шептицького,tertiary,False,False,83.617,"LINESTRING (23.8832238 49.8331718, 23.8825633 49.8333477, 23.8821546 49.8334711)",,
198031614,вулиця Андрея Шептицького,tertiary,False,True,82.30600000000001,"LINESTRING (23.8832238 49.8331718, 23.8837738 49.8330768, 23.8842067 49.8330356, 23.8843458 49.8330224)",,
160459159,Озерна вулиця,residential,False,False,171.10899999999998,"LINESTRING (23.8809053 49.8338662, 23.8809152 49.8338971, 23.881169 49.8346656, 23.8812117 49.8348002, 23.8812621 49.834959, 23.8812749 49.8349994, 23.8813915 49.8353727)",,
198031614,вулиця Андрея Шептицького,tertiary,False,False,140.072,"LINESTRING (23.8809053 49.8338662, 23.8791641 49.8343299, 23.8791116 49.834359)",,
198031614,вулиця Андрея Шептицького,tertiary,False,True,99.831,"LINESTRING (23.8809053 49.8338662, 23.8813716 49.833732, 23.8821546 49.8334711)",,
33762175,вулиця Івана Огієнка,tertiary,False,False,181.25600000000003,"LINESTRING (23.8781644 49.8349147, 23.8782457 49.8350902, 23.8782634 49.8352312, 23.8782594 49.8355284, 23.8782516 49.8360762, 23.8782498 49.8362048, 23.8782463 49.8364577, 23.8782452 49.8365366)",,
196005355,вулиця Володимира Великого,tertiary,False,False,262.871,"LINESTRING (23.8781644 49.8349147, 23.878012 49.8349461, 23.8778772 49.8350057, 23.876703 49.8355247, 23.8766815 49.8355342, 23.8762665 49.8357176, 23.8762627 49.8357193, 23.8761383 49.8357743, 23.8759463 49.8358584, 23.8751175 49.8362213)",,
198031614,вулиця Андрея Шептицького,tertiary,False,True,91.896,"LINESTRING (23.8781644 49.8349147, 23.8782387 49.8348603, 23.8785264 49.8346923, 23.8786021 49.8346455, 23.8787169 49.8345811, 23.8788317 49.8345166, 23.8789138 49.8344684, 23.8789807 49.8344313, 23.8791116 49.834359)",,
"[379965260, 33762245]",вулиця Івана Огієнка,residential,False,False,256.68499999999995,"LINESTRING (23.8751175 49.8362213, 23.8751598 49.8362593, 23.8755984 49.8367223, 23.8765314 49.8366209, 23.8766679 49.8366122, 23.8773655 49.8365679, 23.8777746 49.8365542, 23.8781715 49.8365397, 23.8782452 49.8365366)",,
