osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access
179642056,False,4,М-11,Городоцька вулиця,primary,50,False,16.32,"LINESTRING (24.0246768 49.8442234, 24.0248838 49.8442844)",
179642056,False,4,М-11,Городоцька вулиця,primary,50,True,16.32,"LINESTRING (24.0248838 49.8442844, 24.0246768 49.8442234)",
152451714,True,2,М-11,Городоцька вулиця,primary,50,False,50.319,"LINESTRING (24.0248838 49.8442844, 24.0250108 49.844293, 24.0251651 49.8443035, 24.0253755 49.8443543, 24.0255575 49.844398)",
4774489,True,2,М-11,Торгова вулиця,primary,50,False,56.315,"LINESTRING (24.0255575 49.844398, 24.0262973 49.844568)",
24161955,True,3,,проспект Свободи,primary,50,False,55.721000000000004,"LINESTRING (24.0255575 49.844398, 24.0255861 49.8443358, 24.0257593 49.8440212, 24.0258124 49.8439247)",
4774026,False,3,,площа Івана Підкови,tertiary,50,True,72.973,"LINESTRING (24.02729 49.8413144, 24.0274336 49.8413259, 24.0275047 49.841333, 24.027839 49.8413864, 24.0281932 49.8414548, 24.0282765 49.8414706)",
"[85673792, 965387585]",False,2,,вулиця Академіка Володимира Гнатюка,tertiary,50,False,111.703,"LINESTRING (24.02729 49.8413144, 24.0271227 49.8413111, 24.0265848 49.8413563, 24.0261207 49.8413953, 24.0261018 49.8413969, 24.0259118 49.8414133, 24.0257438 49.8414257)",
335015020,True,3,,проспект Свободи,primary,50,False,93.667,"LINESTRING (24.02729 49.8413144, 24.0273783 49.8411846, 24.0278019 49.8406282, 24.0278425 49.8405729, 24.0278555 49.8405552)",
4774026,False,3,,площа Івана Підкови,tertiary,50,False,72.973,"LINESTRING (24.0282765 49.8414706, 24.0281932 49.8414548, 24.027839 49.8413864, 24.0275047 49.841333, 24.0274336 49.8413259, 24.02729 49.8413144)",
"[770848352, 1065336489]",True,2,,проспект Свободи,secondary,50,False,157.434,"LINESTRING (24.0282765 49.8414706, 24.0282016 49.841594, 24.0281884 49.8416158, 24.0281049 49.8417535, 24.0274769 49.8427892)",
85673794,True,2,,вулиця Академіка Володимира Гнатюка,tertiary,50,False,79.89399999999999,"LINESTRING (24.0257438 49.8414257, 24.0256405 49.8414802, 24.0255489 49.8415094, 24.0251009 49.8416124, 24.0247248 49.8417055)",
"[85673792, 965387585]",False,2,,вулиця Академіка Володимира Гнатюка,tertiary,50,True,111.703,"LINESTRING (24.0257438 49.8414257, 24.0259118 49.8414133, 24.0261018 49.8413969, 24.0261207 49.8413953, 24.0265848 49.8413563, 24.0271227 49.8413111, 24.02729 49.8413144)",
160089162,True,3,М-11,Торгова вулиця,primary,50,False,33.663,"LINESTRING (24.0262973 49.844568, 24.0267418 49.8446654)",
152451721,True,,,Торгова вулиця,secondary,50,False,11.669,"LINESTRING (24.0262973 49.844568, 24.0262793 49.8445929, 24.0262426 49.8446435, 24.0262285 49.8446631)",
139932906,True,2,,,primary,50,False,14.613,"LINESTRING (24.0267418 49.8446654, 24.0267621 49.844691, 24.0268144 49.844757, 24.0268346 49.8447824)",
150812648,True,2,М-11,площа Князя Ярослава Осмомисла,primary,50,False,114.48400000000001,"LINESTRING (24.0267418 49.8446654, 24.0268549 49.8446856, 24.0269185 49.8446958, 24.0269766 49.844702, 24.0283314 49.8447046)",
58261599,False,,М-09,вулиця Богдана Хмельницького,primary,50,False,147.844,"LINESTRING (24.0292048 49.844754, 24.0292048 49.8447825, 24.0292048 49.8448139, 24.0292048 49.8449518, 24.0292038 49.8449986, 24.0292021 49.8450804, 24.0291594 49.8460832)",
"[161866003, 139932905, 40955979]",True,1,М-09,"['площа Данила Галицького', 'Краківська вулиця', 'вулиця Сильвестра Гавришкевича']",primary,50,False,233.545,"LINESTRING (24.0292048 49.844754, 24.0293491 49.8447155, 24.0293898 49.8447047, 24.0294452 49.8446621, 24.0294627 49.8446039, 24.0295231 49.8443851, 24.0295892 49.8443807, 24.0310326 49.8442839, 24.0311509 49.8442744, 24.0320411 49.8442024)",
152451722,False,,М-11,площа Князя Ярослава Осмомисла,primary,50,True,55.562,"LINESTRING (24.0292048 49.844754, 24.0290863 49.8447549, 24.02843 49.8447604)",
"[161866001, 640145102]",False,2,М-09,"['площа Данила Галицького', 'вулиця Івана Ґонти']",primary,50,True,199.314,"LINESTRING (24.0292048 49.844754, 24.0294032 49.8447386, 24.0296379 49.8447205, 24.0310843 49.8445895, 24.0315379 49.8445524, 24.031616 49.8445461, 24.0318196 49.8445294, 24.0319193 49.8445213, 24.0319601 49.8445179)",
56240442,True,,,Насипна вулиця,residential,,False,144.855,"LINESTRING (24.0337009 49.8444759, 24.0336705 49.8445186, 24.0336513 49.8445466, 24.0336164 49.8445726, 24.0333027 49.8446691, 24.0325801 49.8448434, 24.0322711 49.8448844, 24.0318635 49.8449229)",
58261605,False,,,площа Данила Галицького,residential,,False,36.835,"LINESTRING (24.0337009 49.8444759, 24.0336396 49.8441827, 24.0336378 49.8441739, 24.0336323 49.8441476)",
161866002,True,,М-09,площа Данила Галицького,primary,50,False,37.648,"LINESTRING (24.0337009 49.8444759, 24.0332666 49.8444282, 24.0332058 49.8444216, 24.0331833 49.8444191)",
"[33651523, 370079979]",True,2,,вулиця Гетьмана Петра Дорошенка,secondary,50,False,120.16300000000001,"LINESTRING (24.0278555 49.8405552, 24.0277191 49.8405207, 24.0274369 49.8403748, 24.0272047 49.8402507, 24.0271316 49.8402116, 24.0270852 49.8401867, 24.0268138 49.8400412, 24.0266116 49.8399297, 24.0265406 49.8398924)",
161701601,False,2,,,secondary_link,50,False,65.37899999999999,"LINESTRING (24.0278555 49.8405552, 24.0280035 49.8405834, 24.0283318 49.8406449, 24.02873 49.8407214)",
"[161701604, 335015022]",True,"['2', '3']",,проспект Свободи,primary,50,False,150.29600000000002,"LINESTRING (24.0278555 49.8405552, 24.0278748 49.8405334, 24.0279053 49.8404991, 24.0281163 49.8402366, 24.0282545 49.8400648, 24.0284199 49.8398592, 24.0285563 49.8397444, 24.0288427 49.8395829, 24.0290796 49.8394952)",
161701601,False,2,,,secondary_link,50,True,65.37899999999999,"LINESTRING (24.02873 49.8407214, 24.0283318 49.8406449, 24.0280035 49.8405834, 24.0278555 49.8405552)",
"[161701602, 661605370, 161742887]",True,2,,проспект Свободи,secondary,50,False,89.45100000000001,"LINESTRING (24.02873 49.8407214, 24.0287211 49.8407382, 24.028705 49.8407687, 24.0286205 49.8409188, 24.028405 49.8412591, 24.0283759 49.8413125, 24.028364 49.8413314, 24.0282765 49.8414706)",
427527975,True,2,,вулиця Гетьмана Петра Дорошенка,secondary,50,False,119.136,"LINESTRING (24.0265406 49.8398924, 24.0263477 49.83979, 24.0260319 49.8396233, 24.0254358 49.8393086, 24.0252549 49.8392139)",
23535373,True,3,,площа Адама Міцкевича,primary,50,False,10.625,"LINESTRING (24.0305136 49.8390862, 24.0306603 49.8390728)",
4774492,False,2,М-09,Підвальна вулиця,primary,50,False,273.53,"LINESTRING (24.0338273 49.8440608, 24.0343816 49.8440059, 24.0345621 49.8439293, 24.0346128 49.8438826, 24.0346419 49.8438107, 24.0346747 49.8437247, 24.0347682 49.843466, 24.035007 49.8427925, 24.035018 49.8427636, 24.0351077 49.842528, 24.0351296 49.8424704, 24.035246 49.8421666, 24.0352993 49.8420427, 24.0353032 49.8420337)",
399701065,False,2,М-09,Підвальна вулиця,primary,50,False,51.269999999999996,"LINESTRING (24.0359786 49.8406691, 24.0361779 49.8406058, 24.0363204 49.8405192, 24.0363836 49.8404378, 24.0364326 49.8403424)",
