osmid,highway,oneway,reversed,length,name,geometry,ref,bridge,junction
161408955,tertiary,False,False,208.507,вулиця Маковея,"LINESTRING (23.3842469 49.9432857, 23.3839171 49.9428452, 23.3831275 49.9418548, 23.3829338 49.9416119)",,,
161408955,tertiary,False,True,148.391,вулиця Маковея,"LINESTRING (23.3842469 49.9432857, 23.3843024 49.9434682, 23.3843257 49.9436397, 23.3842928 49.9439283, 23.3840486 49.9445971)",,,
152822623,residential,False,False,161.38299999999998,вулиця Гребля,"LINESTRING (23.3924742 49.9434961, 23.3931107 49.9432088, 23.3932539 49.9431441, 23.3943319 49.9426733)",,,
"[1246863103, 1246863102, 152822623]",residential,False,True,223.59199999999998,вулиця Гребля,"LINESTRING (23.3924742 49.9434961, 23.3915238 49.9440766, 23.3912721 49.9441751, 23.3911059 49.9442401, 23.3899133 49.944612)",,yes,
287900791,residential,False,False,291.22400000000005,вулиця Лозинського,"LINESTRING (23.3924742 49.9434961, 23.392185 49.9431758, 23.3919453 49.942751, 23.39169 49.9424926, 23.3914751 49.9423423, 23.3913755 49.9422421, 23.3913132 49.9420778, 23.3912699 49.9418732, 23.3907965 49.9414524, 23.3903738 49.9414595)",,,
360141916,primary,False,True,69.225,Святоюрська вулиця,"LINESTRING (23.3895937 49.9440244, 23.3899133 49.944612)",Р-40,,
152822653,residential,False,True,229.948,вулиця Андрея Шептицького,"LINESTRING (23.3895937 49.9440244, 23.3887022 49.9443178, 23.3883206 49.9444228, 23.3872721 49.9448343, 23.3869246 49.9449239, 23.3867439 49.9449705)",,,
360141916,primary,False,False,108.31700000000001,Святоюрська вулиця,"LINESTRING (23.3895937 49.9440244, 23.3894205 49.9437526, 23.3891676 49.9434819, 23.3890122 49.9433309, 23.388817 49.9431973)",Р-40,,
152822621,tertiary,True,False,29.744999999999997,,"LINESTRING (23.3840486 49.9445971, 23.3841056 49.9446077, 23.3841547 49.9446292, 23.3841911 49.9446593, 23.3842112 49.9446953, 23.3842131 49.9447335, 23.3841965 49.9447702, 23.384163 49.9448018)",,,roundabout
161408955,tertiary,False,False,148.391,вулиця Маковея,"LINESTRING (23.3840486 49.9445971, 23.3842928 49.9439283, 23.3843257 49.9436397, 23.3843024 49.9434682, 23.3842469 49.9432857)",,,
152822701,residential,False,False,8.403,вулиця Лесі Українки,"LINESTRING (23.3863391 49.9445549, 23.3862671 49.9444952)",,,
152822701,residential,False,True,54.54,вулиця Лесі Українки,"LINESTRING (23.3863391 49.9445549, 23.3867439 49.9449705)",,,
152822611,residential,False,False,233.52799999999996,вулиця Максима Рильського,"LINESTRING (23.3863391 49.9445549, 23.3865532 49.9444835, 23.3880043 49.9436757, 23.3883731 49.943428, 23.388817 49.9431973)",,,
152822663,primary,False,True,113.073,вулиця Тараса Шевченка,"LINESTRING (23.3899133 49.944612, 23.3905031 49.9455554)",Р-40,,
360141916,primary,False,False,69.225,Святоюрська вулиця,"LINESTRING (23.3899133 49.944612, 23.3895937 49.9440244)",Р-40,,
1246863102,residential,False,True,69.078,вулиця Гребля,"LINESTRING (23.3899133 49.944612, 23.3890959 49.9449425)",,,
"[152822623, 1246863102, 1246863103]",residential,False,False,223.59199999999998,вулиця Гребля,"LINESTRING (23.3899133 49.944612, 23.3911059 49.9442401, 23.3912721 49.9441751, 23.3915238 49.9440766, 23.3924742 49.9434961)",,yes,
152822586,tertiary,False,False,102.706,вулиця Січових Стрільців,"LINESTRING (23.3838384 49.9447412, 23.3833238 49.9447424, 23.3831093 49.9447717, 23.3825031 49.9449323, 23.3824608 49.9449437)",,,
152822621,tertiary,True,False,25.502000000000002,,"LINESTRING (23.3838384 49.9447412, 23.3838365 49.9447029, 23.383853 49.9446662, 23.3838865 49.9446347, 23.3839333 49.9446112, 23.3839893 49.9445983, 23.3840486 49.9445971)",,,roundabout
963006878,tertiary,False,True,45.447,вулиця Івана Франка,"LINESTRING (23.384163 49.9448018, 23.3847226 49.9449951)",,,
152822621,tertiary,True,False,16.983,,"LINESTRING (23.384163 49.9448018, 23.3841162 49.9448252, 23.3840604 49.9448381, 23.384001 49.9448393, 23.383944 49.9448287)",,,roundabout
152822621,tertiary,True,False,12.734000000000002,,"LINESTRING (23.383944 49.9448287, 23.3838948 49.9448072, 23.3838585 49.944777, 23.3838384 49.9447412)",,,roundabout
152822684,residential,False,True,321.96,вулиця Загаєвича,"LINESTRING (23.383944 49.9448287, 23.3838695 49.9453486, 23.3838637 49.9456482, 23.3840557 49.9459553, 23.3851341 49.9468521, 23.3855686 49.9472134, 23.3856988 49.9473401)",,,
152822701,residential,False,False,54.54,вулиця Лесі Українки,"LINESTRING (23.3867439 49.9449705, 23.3863391 49.9445549)",,,
152822653,residential,False,False,229.94800000000004,вулиця Андрея Шептицького,"LINESTRING (23.3867439 49.9449705, 23.3869246 49.9449239, 23.3872721 49.9448343, 23.3883206 49.9444228, 23.3887022 49.9443178, 23.3895937 49.9440244)",,,
152822653,residential,False,True,82.273,вулиця Андрея Шептицького,"LINESTRING (23.3867439 49.9449705, 23.3862958 49.9451503, 23.3858587 49.9454348)",,,
963006878,tertiary,False,False,94.865,вулиця Івана Франка,"LINESTRING (23.3858587 49.9454348, 23.3847226 49.9449951)",,,
152822653,residential,False,False,82.273,вулиця Андрея Шептицького,"LINESTRING (23.3858587 49.9454348, 23.3862958 49.9451503, 23.3867439 49.9449705)",,,
963006878,tertiary,False,True,227.39000000000001,вулиця Івана Франка,"LINESTRING (23.3858587 49.9454348, 23.3865613 49.9457094, 23.3868177 49.9458841, 23.3870026 49.9460249, 23.3873881 49.9463186, 23.387721 49.9465722, 23.3877543 49.9465976, 23.388097 49.9468586)",,,
152822663,primary,False,False,113.073,вулиця Тараса Шевченка,"LINESTRING (23.3905031 49.9455554, 23.3899133 49.944612)",Р-40,,
171751637,residential,False,False,62.981,,"LINESTRING (23.3905031 49.9455554, 23.3896976 49.9457837)",,,
152822663,primary,False,True,56.107,вулиця Тараса Шевченка,"LINESTRING (23.3905031 49.9455554, 23.3907962 49.9458452, 23.3909575 49.9459654)",Р-40,,
386245992,tertiary,False,True,17.294,Львівська вулиця,"LINESTRING (23.3890495 49.9472205, 23.389196 49.9473442)",,,
963006878,tertiary,False,False,81.575,вулиця Івана Франка,"LINESTRING (23.3890495 49.9472205, 23.3888707 49.9471346, 23.3885733 49.9471054, 23.3883319 49.9470111, 23.388097 49.9468586)",,,
"[263347253, 1249426327]",residential,False,False,176.029,вулиця Осипа Турянського,"LINESTRING (23.3890495 49.9472205, 23.3887501 49.9467492, 23.3886477 49.9466565, 23.3889842 49.9464895, 23.3899662 49.9462207)",,,
287900797,residential,False,True,34.649,вулиця Богдана Лепкого,"LINESTRING (23.3862727 49.9478986, 23.3866352 49.947692)",,,
152822684,residential,False,False,74.452,вулиця Загаєвича,"LINESTRING (23.3862727 49.9478986, 23.3862574 49.9478837, 23.3861331 49.9477627, 23.3856988 49.9473401)",,,
152822684,residential,False,True,95.158,вулиця Загаєвича,"LINESTRING (23.3862727 49.9478986, 23.3870062 49.9483439, 23.38724 49.9484859)",,,
152822684,residential,False,True,132.999,вулиця Загаєвича,"LINESTRING (23.38724 49.9484859, 23.3884503 49.9493937)",,,
287900792,residential,False,True,29.117,вулиця Івана Котляревського,"LINESTRING (23.38724 49.9484859, 23.3875729 49.9483353)",,,
152822684,residential,False,False,95.158,вулиця Загаєвича,"LINESTRING (23.38724 49.9484859, 23.3870062 49.9483439, 23.3862727 49.9478986)",,,
152822684,residential,False,False,132.999,вулиця Загаєвича,"LINESTRING (23.3884503 49.9493937, 23.38724 49.9484859)",,,
477687333,residential,False,False,176.96800000000002,Валова вулиця,"LINESTRING (23.3884503 49.9493937, 23.3887421 49.9491595, 23.390365 49.9483999)",,,
263347251,residential,False,False,21.708,,"LINESTRING (23.3894158 49.9457114, 23.3896976 49.9457837)",,,
171751637,residential,False,True,62.981,,"LINESTRING (23.3896976 49.9457837, 23.3905031 49.9455554)",,,
263347251,residential,False,False,52.255,,"LINESTRING (23.3896976 49.9457837, 23.3899662 49.9462207)",,,
263347251,residential,False,True,21.708,,"LINESTRING (23.3896976 49.9457837, 23.3894158 49.9457114)",,,
263347251,residential,False,True,52.255,,"LINESTRING (23.3899662 49.9462207, 23.3896976 49.9457837)",,,
263347253,residential,False,False,76.402,вулиця Осипа Турянського,"LINESTRING (23.3899662 49.9462207, 23.3909575 49.9459654)",,,
"[263347253, 1249426327]",residential,False,True,176.029,вулиця Осипа Турянського,"LINESTRING (23.3899662 49.9462207, 23.3889842 49.9464895, 23.3886477 49.9466565, 23.3887501 49.9467492, 23.3890495 49.9472205)",,,
287900792,residential,False,False,160.103,вулиця Івана Котляревського,"LINESTRING (23.389196 49.9473442, 23.3875729 49.9483353)",,,
386245992,tertiary,False,False,17.294,Львівська вулиця,"LINESTRING (23.389196 49.9473442, 23.3890495 49.9472205)",,,
"[386245992, 152822663]","['primary', 'tertiary']",False,"[False, True]",397.0270000000001,"['Львівська вулиця', 'вулиця Тараса Шевченка']","LINESTRING (23.389196 49.9473442, 23.3900941 49.9480717, 23.3908154 49.9475184, 23.3916474 49.9468381, 23.3917207 49.9467008, 23.3917142 49.9465844, 23.3916302 49.9464665, 23.3912707 49.9461987, 23.3909575 49.9459654)",Р-40,,
287900791,residential,False,True,291.224,вулиця Лозинського,"LINESTRING (23.3903738 49.9414595, 23.3907965 49.9414524, 23.3912699 49.9418732, 23.3913132 49.9420778, 23.3913755 49.9422421, 23.3914751 49.9423423, 23.39169 49.9424926, 23.3919453 49.942751, 23.392185 49.9431758, 23.3924742 49.9434961)",,,
161408955,tertiary,False,True,208.507,вулиця Маковея,"LINESTRING (23.3829338 49.9416119, 23.3831275 49.9418548, 23.3839171 49.9428452, 23.3842469 49.9432857)",,,
287900796,residential,False,True,126.478,,"LINESTRING (23.3925702 49.9423722, 23.3936293 49.9414616)",,,
287900803,residential,False,False,206.57999999999998,вулиця Памво Беринди,"LINESTRING (23.3880259 49.9426707, 23.3879252 49.9427272, 23.3875914 49.942834, 23.3872937 49.9429293, 23.3872755 49.9429352, 23.3866458 49.9431207, 23.3854269 49.9434712)",,,
360141916,primary,False,False,98.363,Святоюрська вулиця,"LINESTRING (23.3880259 49.9426707, 23.3879136 49.9426049, 23.3871391 49.9422041, 23.3870843 49.9421757, 23.3869608 49.9421118)",Р-40,,
360141916,primary,False,True,81.517,Святоюрська вулиця,"LINESTRING (23.3880259 49.9426707, 23.3883218 49.9428467, 23.388817 49.9431973)",Р-40,,
152822645,residential,False,False,6.788,вулиця Павла Тичини,"LINESTRING (23.3850258 49.9429708, 23.385106 49.9429382)",,,
152822645,residential,False,True,65.824,вулиця Павла Тичини,"LINESTRING (23.3850258 49.9429708, 23.3842469 49.9432857)",,,
152822701,residential,False,True,62.609,вулиця Лесі Українки,"LINESTRING (23.3850258 49.9429708, 23.3854269 49.9434712)",,,
152822701,residential,False,False,62.609,вулиця Лесі Українки,"LINESTRING (23.3854269 49.9434712, 23.3850258 49.9429708)",,,
152822701,residential,False,True,128.959,вулиця Лесі Українки,"LINESTRING (23.3854269 49.9434712, 23.3858553 49.9440613, 23.3862671 49.9444952)",,,
287900803,residential,False,True,206.57999999999998,вулиця Памво Беринди,"LINESTRING (23.3854269 49.9434712, 23.3866458 49.9431207, 23.3872755 49.9429352, 23.3872937 49.9429293, 23.3875914 49.942834, 23.3879252 49.9427272, 23.3880259 49.9426707)",,,
152822701,residential,False,True,8.403,вулиця Лесі Українки,"LINESTRING (23.3862671 49.9444952, 23.3863391 49.9445549)",,,
152822701,residential,False,False,128.959,вулиця Лесі Українки,"LINESTRING (23.3862671 49.9444952, 23.3858553 49.9440613, 23.3854269 49.9434712)",,,
287900819,residential,False,True,126.541,вулиця Максима Рильського,"LINESTRING (23.3862671 49.9444952, 23.3860141 49.9445669, 23.3854689 49.944664, 23.3852405 49.9447042, 23.3850573 49.944786, 23.3847226 49.9449951)",,,
963006878,tertiary,False,False,45.447,вулиця Івана Франка,"LINESTRING (23.3847226 49.9449951, 23.384163 49.9448018)",,,
963006878,tertiary,False,True,94.865,вулиця Івана Франка,"LINESTRING (23.3847226 49.9449951, 23.3858587 49.9454348)",,,
287900819,residential,False,False,126.541,вулиця Максима Рильського,"LINESTRING (23.3847226 49.9449951, 23.3850573 49.944786, 23.3852405 49.9447042, 23.3854689 49.944664, 23.3860141 49.9445669, 23.3862671 49.9444952)",,,
287900797,residential,False,False,139.743,вулиця Богдана Лепкого,"LINESTRING (23.388097 49.9468586, 23.3866847 49.9476637, 23.3866352 49.947692)",,,
963006878,tertiary,False,False,227.39,вулиця Івана Франка,"LINESTRING (23.388097 49.9468586, 23.3877543 49.9465976, 23.387721 49.9465722, 23.3873881 49.9463186, 23.3870026 49.9460249, 23.3868177 49.9458841, 23.3865613 49.9457094, 23.3858587 49.9454348)",,,
963006878,tertiary,False,True,81.57499999999999,вулиця Івана Франка,"LINESTRING (23.388097 49.9468586, 23.3883319 49.9470111, 23.3885733 49.9471054, 23.3888707 49.9471346, 23.3890495 49.9472205)",,,
1246863102,residential,False,False,69.078,вулиця Гребля,"LINESTRING (23.3890959 49.9449425, 23.3899133 49.944612)",,,
263347253,residential,False,True,76.402,вулиця Осипа Турянського,"LINESTRING (23.3909575 49.9459654, 23.3899662 49.9462207)",,,
152822663,primary,False,False,56.107,вулиця Тараса Шевченка,"LINESTRING (23.3909575 49.9459654, 23.3907962 49.9458452, 23.3905031 49.9455554)",Р-40,,
"[386245992, 152822663]","['primary', 'tertiary']",False,"[False, True]",397.02700000000004,"['Львівська вулиця', 'вулиця Тараса Шевченка']","LINESTRING (23.3909575 49.9459654, 23.3912707 49.9461987, 23.3916302 49.9464665, 23.3917142 49.9465844, 23.3917207 49.9467008, 23.3916474 49.9468381, 23.3908154 49.9475184, 23.3900941 49.9480717, 23.389196 49.9473442)",Р-40,,
477687333,residential,False,True,176.96800000000002,Валова вулиця,"LINESTRING (23.390365 49.9483999, 23.3887421 49.9491595, 23.3884503 49.9493937)",,,
287900792,residential,False,False,29.117,вулиця Івана Котляревського,"LINESTRING (23.3875729 49.9483353, 23.38724 49.9484859)",,,
287900792,residential,False,True,160.103,вулиця Івана Котляревського,"LINESTRING (23.3875729 49.9483353, 23.389196 49.9473442)",,,
589842145,residential,False,True,98.083,вулиця Омеляна Сеника,"LINESTRING (23.3875729 49.9483353, 23.387264 49.948115, 23.3866352 49.947692)",,,
287900797,residential,False,False,34.649,вулиця Богдана Лепкого,"LINESTRING (23.3866352 49.947692, 23.3862727 49.9478986)",,,
287900797,residential,False,True,139.743,вулиця Богдана Лепкого,"LINESTRING (23.3866352 49.947692, 23.3866847 49.9476637, 23.388097 49.9468586)",,,
589842145,residential,False,False,98.083,вулиця Омеляна Сеника,"LINESTRING (23.3866352 49.947692, 23.387264 49.948115, 23.3875729 49.9483353)",,,
152822684,residential,False,False,321.96,вулиця Загаєвича,"LINESTRING (23.3856988 49.9473401, 23.3855686 49.9472134, 23.3851341 49.9468521, 23.3840557 49.9459553, 23.3838637 49.9456482, 23.3838695 49.9453486, 23.383944 49.9448287)",,,
152822684,residential,False,True,74.45200000000001,вулиця Загаєвича,"LINESTRING (23.3856988 49.9473401, 23.3861331 49.9477627, 23.3862574 49.9478837, 23.3862727 49.9478986)",,,
589842147,residential,False,False,67.172,вулиця Омеляна Сеника,"LINESTRING (23.3856988 49.9473401, 23.3860463 49.9472141, 23.3863818 49.9474863)",,,
1249426314,residential,False,False,156.696,,"LINESTRING (23.3827957 49.9463309, 23.3827781 49.946015, 23.3824885 49.945206, 23.3824608 49.9449437)",,,
152822586,tertiary,False,True,102.70599999999999,вулиця Січових Стрільців,"LINESTRING (23.3824608 49.9449437, 23.3825031 49.9449323, 23.3831093 49.9447717, 23.3833238 49.9447424, 23.3838384 49.9447412)",,,
1249426314,residential,False,True,156.696,,"LINESTRING (23.3824608 49.9449437, 23.3824885 49.945206, 23.3827781 49.946015, 23.3827957 49.9463309)",,,
589842147,residential,False,True,67.172,вулиця Омеляна Сеника,"LINESTRING (23.3863818 49.9474863, 23.3860463 49.9472141, 23.3856988 49.9473401)",,,
