osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
558046055,unclassified,False,True,95.235,,,,"LINESTRING (37.6847778 49.8510734, 37.683949 49.8504041)",
147924230,secondary,False,False,232.254,2,Т-21-14,50,"LINESTRING (37.6847778 49.8510734, 37.6842025 49.8513959, 37.6838967 49.8516519, 37.6836419 49.8519511, 37.6830939 49.8528143)",
814576372,secondary,False,True,109.54299999999999,2,Т-21-14,50,"LINESTRING (37.6847778 49.8510734, 37.6849991 49.8509376, 37.6852432 49.8507716, 37.6854604 49.8505744, 37.6857126 49.8503764, 37.685786 49.8503374)",
233967556,primary,False,True,37.136,2,Р-79,50,"LINESTRING (37.6781219 49.8464729, 37.6784639 49.8467237)",
112164508,primary,False,True,49.615,2,Р-79,50,"LINESTRING (37.6823904 49.8492697, 37.6830179 49.8490816)",
233967556,primary,False,False,38.811,2,Р-79,50,"LINESTRING (37.6823904 49.8492697, 37.6820162 49.8490175)",
558046055,unclassified,False,False,24.526,,,,"LINESTRING (37.6823904 49.8492697, 37.6826222 49.8494319)",
112164508,primary,False,False,146.199,2,Р-79,50,"LINESTRING (37.6849331 49.8486504, 37.6843877 49.8487174, 37.6838444 49.8488346, 37.6830179 49.8490816)",
112164508,primary,False,True,200.978,2,Р-79,50,"LINESTRING (37.6849331 49.8486504, 37.6850983 49.8495255, 37.6851359 49.8496137, 37.6851909 49.8496872, 37.6852754 49.8497382, 37.6854122 49.84981, 37.6859097 49.8499856, 37.6861766 49.850085)",
250347538,residential,False,True,377.666,,,,"LINESTRING (37.680552 49.8466014, 37.6806459 49.8467712, 37.6806968 49.8468768, 37.6808039 49.8469217, 37.6809157 49.8469286, 37.6813111 49.8468093, 37.6814532 49.8468491, 37.6815525 49.8469736, 37.6818529 49.8475253, 37.6818931 49.8476914, 37.6818743 49.8478747, 37.6818663 49.8480641, 37.6819481 49.8482889, 37.6819897 49.8484013, 37.682101 49.8485051, 37.6823774 49.8486237, 37.6826834 49.8488425, 37.6830179 49.8490816)",
233967556,primary,False,False,165.158,2,Р-79,50,"LINESTRING (37.6800963 49.8477716, 37.6792556 49.8472282, 37.6786838 49.8468638, 37.6784639 49.8467237)",
233967556,primary,False,True,195.32699999999997,2,Р-79,50,"LINESTRING (37.6800963 49.8477716, 37.6801934 49.8478408, 37.6811622 49.8484515, 37.6817553 49.8488428, 37.681834 49.8488947, 37.6820162 49.8490175)",
250350148,residential,False,True,114.94099999999999,,,,"LINESTRING (37.6800963 49.8477716, 37.6798802 49.8479487, 37.6797325 49.8480408, 37.6796728 49.8480669, 37.6796076 49.8480805, 37.6793517 49.8480895, 37.6792071 49.848085, 37.679093 49.8480697, 37.67872 49.8479965)",
250350673,residential,False,True,12.958,,,,"LINESTRING (37.679702 49.8507751, 37.6798632 49.8508278)",
250347848,residential,False,False,233.599,,,,"LINESTRING (37.679702 49.8507751, 37.6785808 49.8494734, 37.6784336 49.8493158, 37.6782364 49.8491518, 37.6780717 49.8490749, 37.6779565 49.8490255)",
250350673,residential,False,False,150.056,,,,"LINESTRING (37.679702 49.8507751, 37.6794286 49.8507091, 37.6790783 49.8506434, 37.6788848 49.8506425, 37.6776753 49.8508264)",
250350431,residential,False,True,49.673,,,,"LINESTRING (37.6782021 49.8476999, 37.6784165 49.8478172, 37.67872 49.8479965)",
701837716,residential,False,False,151.75799999999998,,,,"LINESTRING (37.6782021 49.8476999, 37.6781204 49.8477492, 37.6773448 49.8481885, 37.6771565 49.8483262, 37.6770497 49.8484153, 37.6769241 49.8485772, 37.6768679 49.8487225)",
701837716,residential,False,True,111.116,,,,"LINESTRING (37.6782021 49.8476999, 37.6782494 49.8476087, 37.6782464 49.8475077, 37.6783431 49.8469213, 37.6784639 49.8467237)",
250347848,residential,False,False,45.944,,,,"LINESTRING (37.6774605 49.8488797, 37.6768679 49.8487225)",
250347848,residential,False,True,39.084,,,,"LINESTRING (37.6774605 49.8488797, 37.6779565 49.8490255)",
250348530,residential,False,True,42.366,,,,"LINESTRING (37.6774605 49.8488797, 37.6772826 49.8489098, 37.6771533 49.8489357, 37.6770416 49.8489673, 37.6769071 49.8490095)",
250347848,residential,False,False,39.084,,,,"LINESTRING (37.6779565 49.8490255, 37.6774605 49.8488797)",
250347848,residential,False,True,233.59900000000002,,,,"LINESTRING (37.6779565 49.8490255, 37.6780717 49.8490749, 37.6782364 49.8491518, 37.6784336 49.8493158, 37.6785808 49.8494734, 37.679702 49.8507751)",
250350431,residential,False,False,134.28500000000003,,,,"LINESTRING (37.6779565 49.8490255, 37.6778769 49.8489557, 37.6778779 49.8488975, 37.6779134 49.8488398, 37.678179 49.8486305, 37.6786996 49.8480873, 37.67872 49.8479965)",
250348530,residential,False,False,42.366,,,,"LINESTRING (37.6769071 49.8490095, 37.6770416 49.8489673, 37.6771533 49.8489357, 37.6772826 49.8489098, 37.6774605 49.8488797)",
701837716,residential,False,True,32.07,,,,"LINESTRING (37.6769071 49.8490095, 37.6769053 49.8489375, 37.6768928 49.8488444, 37.6768679 49.8487225)",
250349829,residential,False,True,120.125,,,,"LINESTRING (37.6823046 49.8500684, 37.6813015 49.8509337)",
250350077,residential,True,False,47.727,,,,"LINESTRING (37.6823046 49.8500684, 37.6820979 49.8496604)",Осіння вулиця
558046055,unclassified,False,False,95.235,,,,"LINESTRING (37.683949 49.8504041, 37.6847778 49.8510734)",
250349366,residential,False,True,132.541,,,,"LINESTRING (37.683949 49.8504041, 37.6835555 49.8506749, 37.6831336 49.8514494)",
558046055,unclassified,False,True,144.007,,,,"LINESTRING (37.683949 49.8504041, 37.6836007 49.8501476, 37.6827031 49.8494866, 37.6826222 49.8494319)",
250349913,residential,False,True,119.568,,,,"LINESTRING (37.6776753 49.8508264, 37.6774541 49.8518922)",
250350673,residential,False,True,150.056,,,,"LINESTRING (37.6776753 49.8508264, 37.6788848 49.8506425, 37.6790783 49.8506434, 37.6794286 49.8507091, 37.679702 49.8507751)",
250349829,residential,False,False,120.125,,,,"LINESTRING (37.6813015 49.8509337, 37.6823046 49.8500684)",
