osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width
335540951,Артема вулиця,residential,50,False,True,5.345,"LINESTRING (39.1036654 48.4429, 39.1036714 48.4428521)",
335540951,Артема вулиця,residential,50,False,False,146.76600000000002,"LINESTRING (39.1036654 48.4429, 39.1036349 48.4432982, 39.1035695 48.4434801, 39.1035116 48.4435841, 39.1033041 48.4438182, 39.1030212 48.4439646, 39.102883 48.4440319)",
399088934,Чапаєва вулиця,residential,,False,False,86.16,"LINESTRING (39.0977096 48.4444086, 39.0983377 48.4450619)",
399259800,Пархоменка вулиця,residential,50,False,False,171.56199999999998,"LINESTRING (39.0977096 48.4444086, 39.0995791 48.4435649, 39.0996384 48.4435476)",
399259800,Пархоменка вулиця,residential,50,False,True,330.411,"LINESTRING (39.0977096 48.4444086, 39.0967743 48.4447935, 39.0965251 48.4449008, 39.0955163 48.445335, 39.0950631 48.4455301, 39.0939044 48.4459752)",
399088934,Чапаєва вулиця,residential,,False,False,74.525,"LINESTRING (39.1010574 48.4478755, 39.1016077 48.4484376)",
399154806,Жовтнева вулиця,residential,20,False,False,101.678,"LINESTRING (39.1010574 48.4478755, 39.1022196 48.4473837)",
399154806,Жовтнева вулиця,residential,20,False,True,102.229,"LINESTRING (39.1010574 48.4478755, 39.0999077 48.448389)",
399088934,Чапаєва вулиця,residential,,False,True,177.557,"LINESTRING (39.1010574 48.4478755, 39.1005588 48.4473231, 39.0997691 48.446527)",
400451090,Леніна вулиця,residential,40,False,False,109.924,"LINESTRING (39.0953661 48.4473545, 39.094119 48.4478958)",
400451090,Леніна вулиця,residential,40,False,True,103.084,"LINESTRING (39.0953661 48.4473545, 39.0965356 48.4468469)",
399155628,Дружби провулок,residential,40,False,False,187.608,"LINESTRING (39.0953661 48.4473545, 39.0943681 48.446362, 39.0939044 48.4459752)",
400451090,Леніна вулиця,residential,40,False,False,103.084,"LINESTRING (39.0965356 48.4468469, 39.0953661 48.4473545)",
399155499,Інтернаціональна вулиця,residential,30,False,False,279.755,"LINESTRING (39.0965356 48.4468469, 39.0970493 48.4474192, 39.0985846 48.4489635)",
400451090,Леніна вулиця,residential,40,False,True,218.484,"LINESTRING (39.0965356 48.4468469, 39.0974981 48.4464063, 39.0989735 48.4457308)",
400451090,Леніна вулиця,residential,40,False,True,216.022,"LINESTRING (39.0916699 48.4489613, 39.094119 48.4478958)",
399259800,Пархоменка вулиця,residential,50,False,False,438.955,"LINESTRING (39.0916699 48.4489613, 39.0910156 48.4483145, 39.0911846 48.4480707, 39.0914797 48.4475085, 39.0916567 48.4471918, 39.0917693 48.4469961, 39.0919571 48.4468253, 39.0925257 48.4465869, 39.0939044 48.4459752)",
400451090,Леніна вулиця,residential,40,False,False,101.035,"LINESTRING (39.1001211 48.4452347, 39.0989735 48.4457308)",
400451090,Леніна вулиця,residential,40,False,True,73.868,"LINESTRING (39.1001211 48.4452347, 39.1009616 48.4448735)",
399156956,Шахтарська вулиця,residential,,False,False,284.743,"LINESTRING (39.1001211 48.4452347, 39.100519 48.4456138, 39.1022196 48.4473837)",4
399156956,Шахтарська вулиця,residential,,False,True,199.936,"LINESTRING (39.1036521 48.4489102, 39.1022196 48.4473837)",4
