osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,access
206896879,Кременецька вулиця,secondary,False,True,186.153,Т-18-16,,"LINESTRING (25.2518031 50.1303956, 25.2505185 50.1304128, 25.2500621 50.130441, 25.2495958 50.1304789, 25.249231 50.1304971, 25.2491989 50.1304989)",
206896880,вулиця Невського,secondary,False,False,54.837999999999994,Т-18-16,,"LINESTRING (25.2518031 50.1303956, 25.2518577 50.130643, 25.2519335 50.1308814)",
690520691,вулиця Невського,residential,False,True,102.03299999999999,,,"LINESTRING (25.2518031 50.1303956, 25.2517232 50.1297545, 25.2516957 50.1294806)",
206894323,,residential,False,True,114.833,,,"LINESTRING (25.2495661 50.1279052, 25.2488811 50.1288399)",
115604617,вулиця Невського,residential,False,False,136.7,,,"LINESTRING (25.2495661 50.1279052, 25.2505781 50.1282223, 25.2507292 50.1282696, 25.2512833 50.1284523)",
"[670032040, 670032041, 541720354]",вулиця Четвертного,residential,False,False,151.51899999999998,,,"LINESTRING (25.2495661 50.1279052, 25.249604 50.127854, 25.2504131 50.1267377, 25.2504652 50.1266705)",no
669643473,Проста вулиця,residential,False,False,61.865,,,"LINESTRING (25.2523673 50.1286684, 25.2531704 50.1288793)",
115604560,вулиця Четвертного,residential,False,False,59.221000000000004,,,"LINESTRING (25.2523673 50.1286684, 25.2525296 50.128417, 25.2523562 50.1281814)",
115604617,вулиця Невського,residential,False,True,80.922,,,"LINESTRING (25.2523673 50.1286684, 25.2519376 50.1285833, 25.2512833 50.1284523)",
206894342,Садовий провулок,residential,False,True,84.04,,,"LINESTRING (25.2546764 50.1268671, 25.2545976 50.126113)",
669643473,Проста вулиця,residential,False,True,61.865,,,"LINESTRING (25.2531704 50.1288793, 25.2523673 50.1286684)",
"[563615523, 563615524]",,residential,False,True,49.307,,,"LINESTRING (25.2531704 50.1288793, 25.2530868 50.1290153, 25.2529411 50.1292975)",
115604506,Піскова вулиця,residential,False,True,223.768,,,"LINESTRING (25.2548746 50.1313938, 25.2539697 50.1310623, 25.2537685 50.1310093, 25.2533531 50.1309262, 25.252946 50.1308446, 25.2528908 50.1308352, 25.2528396 50.1308324, 25.2519335 50.1308814)",
115604566,Тиха вулиця,residential,False,False,270.159,,,"LINESTRING (25.2478147 50.12598, 25.2477887 50.1258969, 25.24773 50.1256167, 25.247688 50.1253522, 25.2476942 50.1253019, 25.2477059 50.1252075, 25.2477515 50.1250338, 25.2477301 50.1246731, 25.2477123 50.1243718, 25.2477354 50.1241895, 25.2477998 50.1239881, 25.2479878 50.1235816)",
176988671,вулиця Четвертного,residential,False,False,101.07300000000001,,,"LINESTRING (25.2478147 50.12598, 25.2483149 50.1260833, 25.2486368 50.1261535, 25.2491539 50.1262779)",
206894345,Тиха вулиця,residential,False,True,159.587,,,"LINESTRING (25.2478147 50.12598, 25.2479233 50.1262771, 25.2480392 50.1265241, 25.2480412 50.126596, 25.2480047 50.1266627, 25.2475303 50.1273258)",
"[675583145, 675583161, 115604582]",вулиця Гетьмана Жуковського,residential,False,False,312.52399999999994,,,"LINESTRING (25.2507027 50.1323855, 25.2507522 50.1311389, 25.2507423 50.1311154, 25.2507271 50.1310943, 25.250694 50.1310675, 25.2506527 50.1310467, 25.2506043 50.1310339, 25.2501571 50.1310088, 25.2496361 50.1310217, 25.2492412 50.1310372, 25.2491989 50.1304989)",
115604594,провулок Невського,residential,False,False,143.488,,,"LINESTRING (25.2507027 50.1323855, 25.252285 50.1321032, 25.2526484 50.1320565)",
512833598,Кременецька вулиця,secondary,False,False,34.619,Т-18-16,,"LINESTRING (25.2458548 50.1305714, 25.246339 50.1305956)",
512833598,Кременецька вулиця,secondary,False,True,39.963,Т-18-16,,"LINESTRING (25.2458548 50.1305714, 25.2457464 50.1305694, 25.2456619 50.1305748, 25.2455601 50.1305878, 25.245501 50.1306041, 25.2454462 50.130627, 25.2453367 50.1306762)",
206894341,Садова вулиця,residential,False,True,332.94399999999996,,,"LINESTRING (25.2501786 50.1250285, 25.2516777 50.1254828, 25.2519255 50.1255332, 25.252153 50.125568, 25.2524076 50.1255864, 25.2526459 50.1255891, 25.2533664 50.1255607, 25.2537079 50.1255382, 25.2539487 50.125521, 25.2540354 50.1255083, 25.2540895 50.1254936, 25.254151 50.1254688, 25.2542503 50.1254194, 25.2543287 50.1253877, 25.2544012 50.1253759, 25.2544681 50.125374, 25.2545034 50.1253819, 25.2545297 50.1253976, 25.2545653 50.1254306)",
334472177,Почаївська вулиця,primary,False,True,156.961,Н-02,50,"LINESTRING (25.2501786 50.1250285, 25.250069 50.1251622, 25.2491539 50.1262779)",
206894342,Садовий провулок,residential,False,False,75.914,,,"LINESTRING (25.2545653 50.1254306, 25.2545976 50.126113)",
115604587,Садова вулиця,residential,False,True,193.234,,,"LINESTRING (25.2545653 50.1254306, 25.2545003 50.12524, 25.2544855 50.1251814, 25.2544816 50.1247652, 25.2547515 50.1237122)",
206894341,Садова вулиця,residential,False,False,332.944,,,"LINESTRING (25.2545653 50.1254306, 25.2545297 50.1253976, 25.2545034 50.1253819, 25.2544681 50.125374, 25.2544012 50.1253759, 25.2543287 50.1253877, 25.2542503 50.1254194, 25.254151 50.1254688, 25.2540895 50.1254936, 25.2540354 50.1255083, 25.2539487 50.125521, 25.2537079 50.1255382, 25.2533664 50.1255607, 25.2526459 50.1255891, 25.2524076 50.1255864, 25.252153 50.125568, 25.2519255 50.1255332, 25.2516777 50.1254828, 25.2501786 50.1250285)",
206894342,Садовий провулок,residential,False,False,84.04,,,"LINESTRING (25.2545976 50.126113, 25.2546764 50.1268671)",
206894342,Садовий провулок,residential,False,True,75.914,,,"LINESTRING (25.2545976 50.126113, 25.2545653 50.1254306)",
115604624,вулиця Четвертного,residential,True,False,186.06199999999998,,,"LINESTRING (25.2504652 50.1266705, 25.2511317 50.1268729, 25.2525506 50.1273114, 25.252621 50.1273265, 25.2527047 50.1273371, 25.2527722 50.1273379, 25.2528421 50.1273327)",
"[670032040, 670032041, 541720354]",вулиця Четвертного,residential,False,True,151.51899999999998,,,"LINESTRING (25.2504652 50.1266705, 25.2504131 50.1267377, 25.249604 50.127854, 25.2495661 50.1279052)",no
206894347,Фабрична вулиця,residential,False,True,73.78,,,"LINESTRING (25.2466251 50.1270041, 25.2475303 50.1273258)",
206894345,Тиха вулиця,residential,False,True,102.52,,,"LINESTRING (25.2475303 50.1273258, 25.2468228 50.1281285)",
206894347,Фабрична вулиця,residential,False,False,73.78,,,"LINESTRING (25.2475303 50.1273258, 25.2466251 50.1270041)",
206894347,Фабрична вулиця,residential,False,True,50.843,,,"LINESTRING (25.2475303 50.1273258, 25.2481752 50.1275211)",
206894345,Тиха вулиця,residential,False,False,159.587,,,"LINESTRING (25.2475303 50.1273258, 25.2480047 50.1266627, 25.2480412 50.126596, 25.2480392 50.1265241, 25.2479233 50.1262771, 25.2478147 50.12598)",
206894347,Фабрична вулиця,residential,False,False,50.843,,,"LINESTRING (25.2481752 50.1275211, 25.2475303 50.1273258)",
334472177,Почаївська вулиця,primary,False,True,107.425,Н-02,50,"LINESTRING (25.2481752 50.1275211, 25.2474627 50.1283724)",
334472177,Почаївська вулиця,primary,False,False,154.848,Н-02,50,"LINESTRING (25.2481752 50.1275211, 25.2487182 50.1268396, 25.2491539 50.1262779)",
206894345,Тиха вулиця,residential,False,False,102.52,,,"LINESTRING (25.2468228 50.1281285, 25.2475303 50.1273258)",
206894345,Тиха вулиця,residential,False,True,110.87,,,"LINESTRING (25.2468228 50.1281285, 25.2460889 50.1290076)",
672919124,,residential,False,True,53.068,,,"LINESTRING (25.2468228 50.1281285, 25.2474627 50.1283724)",
206894322,провулок Івана Франка,residential,False,True,165.478,,,"LINESTRING (25.2486236 50.1287575, 25.2474664 50.1300476)",
669953167,вулиця Франка,residential,False,False,20.515,,,"LINESTRING (25.2486236 50.1287575, 25.2488811 50.1288399)",
669953167,вулиця Франка,residential,False,True,3.816,,,"LINESTRING (25.2486236 50.1287575, 25.2485764 50.1287413)",
206894323,,residential,False,False,114.833,,,"LINESTRING (25.2488811 50.1288399, 25.2495661 50.1279052)",
669953167,вулиця Франка,residential,False,True,20.515,,,"LINESTRING (25.2488811 50.1288399, 25.2486236 50.1287575)",
669953167,вулиця Франка,residential,False,False,215.041,,,"LINESTRING (25.2488811 50.1288399, 25.2490771 50.1289043, 25.2495533 50.1290614, 25.2500052 50.129204, 25.2500564 50.1292188, 25.2504042 50.1293194, 25.2505198 50.1293476, 25.2506355 50.1293696, 25.2507613 50.1293888, 25.2509314 50.1294123, 25.251036 50.1294228, 25.2513164 50.1294511, 25.2516957 50.1294806)",
206894345,Тиха вулиця,residential,False,False,110.87,,,"LINESTRING (25.2460889 50.1290076, 25.2468228 50.1281285)",
690520691,вулиця Невського,residential,False,True,14.117,,,"LINESTRING (25.2516957 50.1294806, 25.2516859 50.1293538)",
669953167,вулиця Франка,residential,False,True,215.041,,,"LINESTRING (25.2516957 50.1294806, 25.2513164 50.1294511, 25.251036 50.1294228, 25.2509314 50.1294123, 25.2507613 50.1293888, 25.2506355 50.1293696, 25.2505198 50.1293476, 25.2504042 50.1293194, 25.2500564 50.1292188, 25.2500052 50.129204, 25.2495533 50.1290614, 25.2490771 50.1289043, 25.2488811 50.1288399)",
690520691,вулиця Невського,residential,False,False,102.03299999999999,,,"LINESTRING (25.2516957 50.1294806, 25.2517232 50.1297545, 25.2518031 50.1303956)",
168608118,Кременецька вулиця,residential,False,True,180.349,,,"LINESTRING (25.2543306 50.1304639, 25.2520657 50.1303941, 25.251932 50.1303945, 25.2518031 50.1303956)",
206894348,вулиця Франка,residential,False,True,168.042,,,"LINESTRING (25.2543306 50.1304639, 25.2543924 50.1297201, 25.25439 50.1296978, 25.2543815 50.1296756, 25.2543611 50.1296542, 25.2543479 50.1296429, 25.2543326 50.1296329, 25.2543112 50.1296207, 25.2542563 50.1295934, 25.2541898 50.1295633, 25.2539581 50.1294739, 25.253405 50.1293386)",
206894322,провулок Івана Франка,residential,False,False,165.478,,,"LINESTRING (25.2474664 50.1300476, 25.2486236 50.1287575)",
206896879,Кременецька вулиця,secondary,False,False,186.15300000000002,Т-18-16,,"LINESTRING (25.2491989 50.1304989, 25.249231 50.1304971, 25.2495958 50.1304789, 25.2500621 50.130441, 25.2505185 50.1304128, 25.2518031 50.1303956)",
206896879,Кременецька вулиця,secondary,False,True,204.145,Т-18-16,,"LINESTRING (25.2491989 50.1304989, 25.2490634 50.1305063, 25.2482717 50.1305312, 25.2463969 50.1305937, 25.246339 50.1305956)",
"[675583161, 675583145, 115604582]",вулиця Гетьмана Жуковського,residential,False,True,312.524,,,"LINESTRING (25.2491989 50.1304989, 25.2492412 50.1310372, 25.2496361 50.1310217, 25.2501571 50.1310088, 25.2506043 50.1310339, 25.2506527 50.1310467, 25.250694 50.1310675, 25.2507271 50.1310943, 25.2507423 50.1311154, 25.2507522 50.1311389, 25.2507027 50.1323855)",
512833598,Кременецька вулиця,secondary,False,True,34.619,Т-18-16,,"LINESTRING (25.246339 50.1305956, 25.2458548 50.1305714)",
206896879,Кременецька вулиця,secondary,False,False,204.145,Т-18-16,,"LINESTRING (25.246339 50.1305956, 25.2463969 50.1305937, 25.2482717 50.1305312, 25.2490634 50.1305063, 25.2491989 50.1304989)",
482313123,,primary_link,False,True,66.31099999999999,,,"LINESTRING (25.246339 50.1305956, 25.2462271 50.1305526, 25.2461691 50.1305154, 25.2461269 50.1304685, 25.2460954 50.1304217, 25.2460599 50.1303607, 25.2460275 50.1302938, 25.2460103 50.1302437, 25.2460058 50.1301906, 25.2460093 50.1301486, 25.2460378 50.1300776)",
334472177,Почаївська вулиця,primary,False,False,215.11100000000002,Н-02,50,"LINESTRING (25.2460378 50.1300776, 25.2466094 50.1294115, 25.2474248 50.1284159, 25.2474627 50.1283724)",
482313123,,primary_link,False,False,66.31099999999999,,,"LINESTRING (25.2460378 50.1300776, 25.2460093 50.1301486, 25.2460058 50.1301906, 25.2460103 50.1302437, 25.2460275 50.1302938, 25.2460599 50.1303607, 25.2460954 50.1304217, 25.2461269 50.1304685, 25.2461691 50.1305154, 25.2462271 50.1305526, 25.246339 50.1305956)",
512833588,Почаївська вулиця,primary,False,True,83.633,Н-02,50,"LINESTRING (25.2460378 50.1300776, 25.2460003 50.13012, 25.245884 50.1302517, 25.2457034 50.1304208, 25.2455726 50.1305119, 25.2453367 50.1306762)",
206894349,вулиця Франка,residential,False,True,5.25,,,"LINESTRING (25.2475271 50.1283953, 25.2474627 50.1283724)",
206894348,вулиця Франка,residential,False,False,33.382,,,"LINESTRING (25.2529411 50.1292975, 25.253405 50.1293386)",
206894348,вулиця Франка,residential,False,True,89.692,,,"LINESTRING (25.2529411 50.1292975, 25.2516859 50.1293538)",
"[563615523, 563615524]",,residential,False,False,49.307,,,"LINESTRING (25.2529411 50.1292975, 25.2530868 50.1290153, 25.2531704 50.1288793)",
563615525,,residential,False,True,69.885,,,"LINESTRING (25.2534576 50.1298538, 25.253505 50.1297308, 25.2533171 50.1296829, 25.2532948 50.1296741, 25.2532766 50.1296632, 25.253267 50.1296501, 25.2532649 50.129634, 25.253271 50.1296173, 25.253405 50.1293386)",
206894348,вулиця Франка,residential,False,True,33.382,,,"LINESTRING (25.253405 50.1293386, 25.2529411 50.1292975)",
206894348,вулиця Франка,residential,False,False,168.042,,,"LINESTRING (25.253405 50.1293386, 25.2539581 50.1294739, 25.2541898 50.1295633, 25.2542563 50.1295934, 25.2543112 50.1296207, 25.2543326 50.1296329, 25.2543479 50.1296429, 25.2543611 50.1296542, 25.2543815 50.1296756, 25.25439 50.1296978, 25.2543924 50.1297201, 25.2543306 50.1304639)",
563615525,,residential,False,False,69.88499999999999,,,"LINESTRING (25.253405 50.1293386, 25.253271 50.1296173, 25.2532649 50.129634, 25.253267 50.1296501, 25.2532766 50.1296632, 25.2532948 50.1296741, 25.2533171 50.1296829, 25.253505 50.1297308, 25.2534576 50.1298538)",
669953167,вулиця Франка,residential,False,False,3.816,,,"LINESTRING (25.2485764 50.1287413, 25.2486236 50.1287575)",
