osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge,lanes
803180024,Поштова вулиця,tertiary,False,True,4.874,О-121702,"LINESTRING (33.3589997 48.9234209, 33.3589355 48.9234328)",,,
"[564111107, 473536844]",вулиця Коцюбинського,residential,False,True,420.11199999999997,,"LINESTRING (33.3589997 48.9234209, 33.3592149 48.9243338, 33.3593374 48.9247631, 33.3590311 48.9248893, 33.3581323 48.9250534, 33.3579284 48.9250906, 33.3571442 48.9252435, 33.355821 48.9254367)",,,
803180024,Поштова вулиця,tertiary,False,True,161.119,О-121702,"LINESTRING (33.3611598 48.9231293, 33.3589997 48.9234209)",,,
307130826,Поштова вулиця,residential,False,False,314.207,,"LINESTRING (33.3611598 48.9231293, 33.3647193 48.9226608, 33.3653713 48.9225587)",,,
563968779,вулиця Сухомлинського,trunk,False,False,134.93300000000002,М-22,"LINESTRING (33.3611598 48.9231293, 33.3608108 48.9219956, 33.3607937 48.9219399)",40,,
"[563968779, 1033294695]",вулиця Сухомлинського,trunk,False,True,153.707,М-22,"LINESTRING (33.3611598 48.9231293, 33.3611839 48.9232095, 33.3615598 48.9244864)",40,,
307130826,Поштова вулиця,residential,False,False,7.098,,"LINESTRING (33.3653713 48.9225587, 33.3654632 48.922538)",,,
307130826,Поштова вулиця,residential,False,True,314.207,,"LINESTRING (33.3653713 48.9225587, 33.3647193 48.9226608, 33.3611598 48.9231293)",,,
505271225,Поштовий провулок,residential,False,False,185.516,,"LINESTRING (33.3653713 48.9225587, 33.3656474 48.9233532, 33.3659535 48.9241826)",,,
312786318,,residential,False,False,169.88,,"LINESTRING (33.355821 48.9254367, 33.3554202 48.9239318)",,,
"[564111107, 473536844]",вулиця Коцюбинського,residential,False,False,420.11199999999997,,"LINESTRING (33.355821 48.9254367, 33.3571442 48.9252435, 33.3579284 48.9250906, 33.3581323 48.9250534, 33.3590311 48.9248893, 33.3593374 48.9247631, 33.3592149 48.9243338, 33.3589997 48.9234209)",,,
803180024,Поштова вулиця,tertiary,False,False,4.874,О-121702,"LINESTRING (33.3589355 48.9234328, 33.3589997 48.9234209)",,,
803180024,Поштова вулиця,tertiary,False,True,262.761,О-121702,"LINESTRING (33.3589355 48.9234328, 33.3554202 48.9239318)",,,
505271235,,residential,False,True,138.137,,"LINESTRING (33.3589355 48.9234328, 33.3588709 48.9231552, 33.3586759 48.9224927, 33.3586071 48.9222096)",,,
317438457,Ягідна вулиця,residential,False,False,218.678,,"LINESTRING (33.36394 48.9248361, 33.3640132 48.9251095, 33.3640187 48.9252744, 33.3640017 48.9253383, 33.3639637 48.9253983, 33.3639064 48.9254512, 33.3638327 48.9254945, 33.3637463 48.925526, 33.3620091 48.9258945)",,,
317438457,Ягідна вулиця,residential,False,True,167.06799999999998,,"LINESTRING (33.36394 48.9248361, 33.3639847 48.9247627, 33.3640518 48.9247148, 33.3641323 48.9246876, 33.3654267 48.9243321, 33.3659535 48.9241826)",,,
505271256,провулок Сухомлинського,residential,False,True,220.151,,"LINESTRING (33.36394 48.9248361, 33.363763 48.9245439, 33.363668 48.9243386, 33.363619 48.924294, 33.3635533 48.9242599, 33.3634759 48.924239, 33.3633927 48.9242328, 33.3633102 48.9242419, 33.3615598 48.9244864)",,,
317438457,Ягідна вулиця,residential,False,True,218.678,,"LINESTRING (33.3620091 48.9258945, 33.3637463 48.925526, 33.3638327 48.9254945, 33.3639064 48.9254512, 33.3639637 48.9253983, 33.3640017 48.9253383, 33.3640187 48.9252744, 33.3640132 48.9251095, 33.36394 48.9248361)",,,
563968778,вулиця Сухомлинського,trunk,False,False,159.98000000000002,М-22,"LINESTRING (33.3620091 48.9258945, 33.361989 48.9258231, 33.3615598 48.9244864)",40,,2
505271256,провулок Сухомлинського,residential,False,False,220.15099999999998,,"LINESTRING (33.3615598 48.9244864, 33.3633102 48.9242419, 33.3633927 48.9242328, 33.3634759 48.924239, 33.3635533 48.9242599, 33.363619 48.924294, 33.363668 48.9243386, 33.363763 48.9245439, 33.36394 48.9248361)",,,
563968778,вулиця Сухомлинського,trunk,False,True,159.98000000000002,М-22,"LINESTRING (33.3615598 48.9244864, 33.361989 48.9258231, 33.3620091 48.9258945)",40,,2
"[563968779, 1033294695]",вулиця Сухомлинського,trunk,False,False,153.707,М-22,"LINESTRING (33.3615598 48.9244864, 33.3611839 48.9232095, 33.3611598 48.9231293)",40,,
210935991,вулиця Станіслава Кохна,unclassified,False,True,314.251,,"LINESTRING (33.3562075 48.9186837, 33.358905 48.9194731, 33.36005 48.9199404)",,,
176955666,Центральна вулиця,secondary,False,True,277.195,Т-12-03,"LINESTRING (33.3644869 48.9213776, 33.3642817 48.9214316, 33.3608706 48.9219287, 33.3607937 48.9219399)",,,
505271233,Поштовий провулок,residential,False,False,147.474,,"LINESTRING (33.3644869 48.9213776, 33.3646365 48.9215485, 33.3653058 48.9223702, 33.3654632 48.922538)",,,
307130826,Поштова вулиця,residential,False,True,7.098,,"LINESTRING (33.3654632 48.922538, 33.3653713 48.9225587)",,,
505271233,Поштовий провулок,residential,False,True,147.474,,"LINESTRING (33.3654632 48.922538, 33.3653058 48.9223702, 33.3646365 48.9215485, 33.3644869 48.9213776)",,,
317438457,Ягідна вулиця,residential,False,False,167.06799999999998,,"LINESTRING (33.3659535 48.9241826, 33.3654267 48.9243321, 33.3641323 48.9246876, 33.3640518 48.9247148, 33.3639847 48.9247627, 33.36394 48.9248361)",,,
505271225,Поштовий провулок,residential,False,True,185.516,,"LINESTRING (33.3659535 48.9241826, 33.3656474 48.9233532, 33.3653713 48.9225587)",,,
300928964,Калинова вулиця,tertiary,False,True,295.719,О-121704,"LINESTRING (33.3632224 48.9175955, 33.3597754 48.918989)",,,
