osmid,highway,oneway,reversed,length,geometry,name,bridge,ref
398858932,residential,False,False,146.507,"LINESTRING (37.0691604 47.3869666, 37.068968 47.3869972, 37.0688747 47.3870121, 37.0682585 47.3871101, 37.0672656 47.387267)",,,
632569254,tertiary,False,False,367.906,"LINESTRING (37.0691604 47.3869666, 37.0702959 47.3900474, 37.0703749 47.3901696)",Центральна вулиця,,
632569254,tertiary,False,True,144.074,"LINESTRING (37.0691604 47.3869666, 37.0691232 47.3868747, 37.0686274 47.3857222)",Центральна вулиця,,
398854379,residential,False,False,103.04599999999999,"LINESTRING (37.0642488 47.391189, 37.0641531 47.3910964, 37.0639999 47.3909193, 37.0639256 47.390804, 37.0638479 47.3906714, 37.0637654 47.390336)",Богдана Хмельницького вулиця,,
398854379,residential,False,False,286.673,"LINESTRING (37.0637654 47.390336, 37.0630881 47.387799)",Богдана Хмельницького вулиця,,
398857650,residential,False,False,128.744,"LINESTRING (37.0637654 47.390336, 37.0620895 47.3905668)",,,
398854379,residential,False,True,103.04599999999999,"LINESTRING (37.0637654 47.390336, 37.0638479 47.3906714, 37.0639256 47.390804, 37.0639999 47.3909193, 37.0641531 47.3910964, 37.0642488 47.391189)",Богдана Хмельницького вулиця,,
398854379,residential,False,False,319.218,"LINESTRING (37.0630881 47.387799, 37.0624225 47.3849638)",Богдана Хмельницького вулиця,,
398854379,residential,False,True,286.673,"LINESTRING (37.0630881 47.387799, 37.0637654 47.390336)",Богдана Хмельницького вулиця,,
685826386,residential,False,False,121.765,"LINESTRING (37.0630881 47.387799, 37.061499 47.3880031)",,,
685826386,residential,False,True,116.988,"LINESTRING (37.0630881 47.387799, 37.0646099 47.387586)",,,
398854379,residential,False,True,319.218,"LINESTRING (37.0624225 47.3849638, 37.0630881 47.387799)",Богдана Хмельницького вулиця,,
398858931,residential,False,False,109.748,"LINESTRING (37.0624225 47.3849638, 37.0638574 47.3847898)",,,
398858929,residential,False,False,345.851,"LINESTRING (37.0676178 47.3903982, 37.0665224 47.3873776)",Горького вулиця,,
398858929,residential,False,True,321.778,"LINESTRING (37.0654658 47.3845736, 37.0665224 47.3873776)",Горького вулиця,,
685826395,residential,False,False,53.446,"LINESTRING (37.0654658 47.3845736, 37.0661609 47.384476)",,,
"[685826394, 685826395, 398858931]",residential,False,True,123.472,"LINESTRING (37.0654658 47.3845736, 37.0648818 47.3846611, 37.064706 47.3846829, 37.0638574 47.3847898)",,yes,
398858930,residential,False,True,321.296,"LINESTRING (37.0661609 47.384476, 37.0672656 47.387267)",Шевченка вулиця,,
685826395,residential,False,True,53.446,"LINESTRING (37.0661609 47.384476, 37.0654658 47.3845736)",,,
398858930,residential,False,False,321.296,"LINESTRING (37.0672656 47.387267, 37.0661609 47.384476)",Шевченка вулиця,,
398858932,residential,False,False,57.286,"LINESTRING (37.0672656 47.387267, 37.0665224 47.3873776)",,,
398858932,residential,False,True,146.507,"LINESTRING (37.0672656 47.387267, 37.0682585 47.3871101, 37.0688747 47.3870121, 37.068968 47.3869972, 37.0691604 47.3869666)",,,
398858929,residential,False,False,321.778,"LINESTRING (37.0665224 47.3873776, 37.0654658 47.3845736)",Горького вулиця,,
398858929,residential,False,True,345.851,"LINESTRING (37.0665224 47.3873776, 37.0676178 47.3903982)",Горького вулиця,,
398858932,residential,False,True,57.286,"LINESTRING (37.0665224 47.3873776, 37.0672656 47.387267)",,,
"[685826385, 685826386, 398858932]",residential,False,False,145.898,"LINESTRING (37.0665224 47.3873776, 37.0658555 47.3874679, 37.0656274 47.3874943, 37.0646099 47.387586)",,yes,
398857648,residential,False,False,316.043,"LINESTRING (37.0646099 47.387586, 37.0638574 47.3847898)",Першотравнева вулиця,,
685826386,residential,False,False,116.988,"LINESTRING (37.0646099 47.387586, 37.0630881 47.387799)",,,
"[685826385, 685826386, 398858932]",residential,False,True,145.898,"LINESTRING (37.0646099 47.387586, 37.0656274 47.3874943, 37.0658555 47.3874679, 37.0665224 47.3873776)",,yes,
398860017,residential,False,True,249.388,"LINESTRING (37.0736182 47.3871359, 37.073632 47.3868275, 37.0736057 47.3867285, 37.0732829 47.3858045, 37.0729975 47.3849417)",Мічуріна вулиця,,
399080145,primary,False,False,60.28,"LINESTRING (37.0736182 47.3871359, 37.0735037 47.3872158, 37.0734689 47.3872369, 37.0730518 47.387519)",Визволителів вулиця,,Н-08
398868361,residential,False,False,368.61400000000003,"LINESTRING (37.0714288 47.3886357, 37.0712761 47.3882737, 37.0712651 47.3881587, 37.0711367 47.3878694, 37.0701739 47.3854339)",Молодіжна вулиця,,
399080145,primary,False,False,88.657,"LINESTRING (37.0714288 47.3886357, 37.0711096 47.3888682, 37.0709965 47.3889514, 37.0709344 47.3890329, 37.0707521 47.3892176, 37.0707184 47.3892654)",Визволителів вулиця,,Н-08
399080145,primary,False,True,174.215,"LINESTRING (37.0714288 47.3886357, 37.0720482 47.3881978, 37.0730518 47.387519)",Визволителів вулиця,,Н-08
685823142,residential,False,True,108.409,"LINESTRING (37.0701739 47.3854339, 37.0715622 47.3851751)",,,
398868361,residential,False,True,368.61400000000003,"LINESTRING (37.0701739 47.3854339, 37.0711367 47.3878694, 37.0712651 47.3881587, 37.0712761 47.3882737, 37.0714288 47.3886357)",Молодіжна вулиця,,
685823142,residential,False,False,120.762,"LINESTRING (37.0701739 47.3854339, 37.0687252 47.3857039, 37.0686274 47.3857222)",,,
399021394,residential,False,False,292.34000000000003,"LINESTRING (37.0730518 47.387519, 37.0730121 47.3873846, 37.07295 47.3873109, 37.0722611 47.3868692, 37.0722033 47.3868232, 37.0720061 47.3863476, 37.0715622 47.3851751)",Сонячна вулиця,,
399080145,primary,False,False,174.215,"LINESTRING (37.0730518 47.387519, 37.0720482 47.3881978, 37.0714288 47.3886357)",Визволителів вулиця,,Н-08
399080145,primary,False,True,60.28,"LINESTRING (37.0730518 47.387519, 37.0734689 47.3872369, 37.0735037 47.3872158, 37.0736182 47.3871359)",Визволителів вулиця,,Н-08
685823142,residential,False,False,108.409,"LINESTRING (37.0715622 47.3851751, 37.0701739 47.3854339)",,,
685823142,residential,False,True,111.132,"LINESTRING (37.0715622 47.3851751, 37.0729975 47.3849417)",,,
399021394,residential,False,True,292.34,"LINESTRING (37.0715622 47.3851751, 37.0720061 47.3863476, 37.0722033 47.3868232, 37.0722611 47.3868692, 37.07295 47.3873109, 37.0730121 47.3873846, 37.0730518 47.387519)",Сонячна вулиця,,
398857648,residential,False,True,316.043,"LINESTRING (37.0638574 47.3847898, 37.0646099 47.387586)",Першотравнева вулиця,,
398858931,residential,False,True,109.748,"LINESTRING (37.0638574 47.3847898, 37.0624225 47.3849638)",,,
"[685826395, 685826394, 398858931]",residential,False,False,123.47200000000001,"LINESTRING (37.0638574 47.3847898, 37.064706 47.3846829, 37.0648818 47.3846611, 37.0654658 47.3845736)",,yes,
685823142,residential,False,False,111.132,"LINESTRING (37.0729975 47.3849417, 37.0715622 47.3851751)",,,
398860017,residential,False,False,249.38799999999998,"LINESTRING (37.0729975 47.3849417, 37.0732829 47.3858045, 37.0736057 47.3867285, 37.073632 47.3868275, 37.0736182 47.3871359)",Мічуріна вулиця,,
399080145,primary,False,True,88.657,"LINESTRING (37.0707184 47.3892654, 37.0707521 47.3892176, 37.0709344 47.3890329, 37.0709965 47.3889514, 37.0711096 47.3888682, 37.0714288 47.3886357)",Визволителів вулиця,,Н-08
399845711,primary,False,False,104.024,"LINESTRING (37.0707184 47.3892654, 37.0706852 47.389317, 37.070495 47.3897463, 37.0703749 47.3901696)",,,Н-08
685826386,residential,False,True,121.765,"LINESTRING (37.061499 47.3880031, 37.0630881 47.387799)",,,
