osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
38911651,О240505-2,Черкаська вулиця,tertiary,False,False,218.38199999999998,"LINESTRING (32.0423118 49.6687064, 32.0420361 49.6685603, 32.0412048 49.668236, 32.0405179 49.6679681, 32.04042 49.6679299, 32.0398424 49.6676997, 32.0397939 49.667681, 32.0397454 49.6676623)",,
1000630471,,вулиця Шевченка,secondary,False,False,355.227,"LINESTRING (32.0423118 49.6687064, 32.0423974 49.6686742, 32.0426795 49.6685683, 32.044108 49.6680318, 32.0451165 49.6676531, 32.0457297 49.6674228, 32.0465811 49.6671031)",50,
"[987920619, 1000630471]",,вулиця Шевченка,secondary,False,True,265.757,"LINESTRING (32.0423118 49.6687064, 32.0418595 49.6688762, 32.0417461 49.6689176, 32.0393006 49.6698217, 32.0392183 49.6698504, 32.0391009 49.6698864)",50,2
86348353,О240502-2,Захисників України вулиця,secondary,False,True,270.80899999999997,"LINESTRING (32.0360187 49.6710234, 32.0364788 49.6712881, 32.0373662 49.6716217, 32.0377922 49.6717812, 32.0382973 49.6719703, 32.0385668 49.6720712, 32.0386817 49.6721142, 32.039032 49.6722453, 32.0392025 49.6723091)",50,2
987920619,,вулиця Шевченка,secondary,False,False,219.17999999999998,"LINESTRING (32.0360187 49.6710234, 32.0368021 49.6707138, 32.0368904 49.6706817, 32.0374897 49.6704641, 32.0385962 49.6700624, 32.0386578 49.67004)",50,2
86348353,О240502-2,Захисників України вулиця,secondary,False,False,270.80899999999997,"LINESTRING (32.0392025 49.6723091, 32.039032 49.6722453, 32.0386817 49.6721142, 32.0385668 49.6720712, 32.0382973 49.6719703, 32.0377922 49.6717812, 32.0373662 49.6716217, 32.0364788 49.6712881, 32.0360187 49.6710234)",50,2
91318285,,,residential,False,False,201.34699999999998,"LINESTRING (32.0392025 49.6723091, 32.0392698 49.6722341, 32.0403618 49.6710176, 32.0405195 49.6708438, 32.0406099 49.6707441)",,
987920619,,вулиця Шевченка,secondary,False,False,20.134,"LINESTRING (32.0386578 49.67004, 32.0389018 49.6699514)",50,2
91318148,,,residential,True,False,160.82600000000002,"LINESTRING (32.0386578 49.67004, 32.0391179 49.6702075, 32.0395419 49.6703619, 32.0398262 49.6704637, 32.0399229 49.6704983, 32.0406099 49.6707441)",,
987920619,,вулиця Шевченка,secondary,False,True,219.18,"LINESTRING (32.0386578 49.67004, 32.0385962 49.6700624, 32.0374897 49.6704641, 32.0368904 49.6706817, 32.0368021 49.6707138, 32.0360187 49.6710234)",50,2
