osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
60889062,Аграрна вулиця,unclassified,False,True,232.709,"LINESTRING (29.5360956 47.7532183, 29.5366216 47.7511556)",,
390891103,Шкільна вулиця,residential,False,False,136.033,"LINESTRING (29.5360956 47.7532183, 29.5343079 47.7529902)",,
390891103,Шкільна вулиця,residential,False,True,136.033,"LINESTRING (29.5343079 47.7529902, 29.5360956 47.7532183)",,
390891103,Шкільна вулиця,residential,False,False,142.53799999999998,"LINESTRING (29.5343079 47.7529902, 29.5337286 47.7528779, 29.5328217 47.7527678, 29.5324411 47.7527447)",,
390891103,Шкільна вулиця,residential,False,True,142.538,"LINESTRING (29.5324411 47.7527447, 29.5328217 47.7527678, 29.5337286 47.7528779, 29.5343079 47.7529902)",,
417902099,Шкільна вулиця,residential,False,False,120.33699999999999,"LINESTRING (29.5324411 47.7527447, 29.5309957 47.7525352, 29.5308674 47.7525173)",,
60900331,Шкільна вулиця,tertiary,False,False,74.029,"LINESTRING (29.5308674 47.7525173, 29.5307537 47.752502, 29.530526 47.7524712, 29.5298961 47.7523878)",,
417902099,Шкільна вулиця,residential,False,True,120.33699999999999,"LINESTRING (29.5308674 47.7525173, 29.5309957 47.7525352, 29.5324411 47.7527447)",,
874058270,Соборна вулиця,primary,False,False,134.941,"LINESTRING (29.5308674 47.7525173, 29.5308933 47.7524266, 29.5311684 47.7514632, 29.5312096 47.7513672, 29.5312262 47.7513285)",2,Р-33
60889062,Аграрна вулиця,unclassified,False,False,232.709,"LINESTRING (29.5366216 47.7511556, 29.5360956 47.7532183)",,
60889062,Аграрна вулиця,unclassified,False,True,69.855,"LINESTRING (29.5366216 47.7511556, 29.5368179 47.7505414)",,
60889054,Сільськогосподарська вулиця,residential,False,False,93.335,"LINESTRING (29.5366216 47.7511556, 29.5361149 47.7511026, 29.5357906 47.7510386, 29.5354757 47.7509338, 29.535434 47.7509203)",,
60889062,Аграрна вулиця,unclassified,False,False,69.855,"LINESTRING (29.5368179 47.7505414, 29.5366216 47.7511556)",,
208373801,Вокзальна вулиця,residential,False,False,59.879,"LINESTRING (29.5336602 47.7477984, 29.5329221 47.7475894)",,
365662361,Соборна вулиця,primary,False,False,214.849,"LINESTRING (29.5336602 47.7477984, 29.5338786 47.7474548, 29.5347892 47.7460216)",2,Р-33
365662361,Соборна вулиця,primary,False,True,120.95100000000001,"LINESTRING (29.5336602 47.7477984, 29.5332022 47.7485462, 29.5330421 47.7488036)",2,Р-33
60955777,Маріїнська вулиця,residential,False,False,144.522,"LINESTRING (29.5347892 47.7460216, 29.533005 47.7455217)",,
60899557,Маріїнська вулиця,residential,False,False,169.392,"LINESTRING (29.5347892 47.7460216, 29.5358938 47.7463352, 29.536366 47.7464733, 29.5367161 47.7465855, 29.5368639 47.7466329)",,
