osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,junction
181246458,Радчанська вулиця,residential,False,False,93.988,,,"LINESTRING (24.6117644 48.8704897, 24.6122978 48.8697207)",
266899531,,primary,False,True,40.63,2,Н-09,"LINESTRING (24.6117644 48.8704897, 24.611276 48.8703156)",
181246458,Радчанська вулиця,residential,False,True,93.988,,,"LINESTRING (24.6122978 48.8697207, 24.6117644 48.8704897)",
424200467,,residential,False,False,54.604,,,"LINESTRING (24.6122978 48.8697207, 24.6129005 48.8700105)",
181246458,Радчанська вулиця,residential,False,False,180.451,,,"LINESTRING (24.6122978 48.8697207, 24.6132404 48.8683728, 24.6134019 48.8682829)",
181246458,Радчанська вулиця,residential,False,False,114.584,,,"LINESTRING (24.6151638 48.867783, 24.6165946 48.8673634)",
181246458,Радчанська вулиця,residential,False,True,140.349,,,"LINESTRING (24.6151638 48.867783, 24.6134019 48.8682829)",
860874824,,residential,True,False,12.425999999999998,,,"LINESTRING (24.6112598 48.8677748, 24.6112812 48.8677824, 24.6112976 48.8677941, 24.6113072 48.8678088, 24.611309 48.8678247, 24.6113027 48.8678401, 24.611289 48.8678533, 24.6112695 48.8678628)",roundabout
266899531,,primary,False,False,29.529,2,Н-09,"LINESTRING (24.6109211 48.870189, 24.6110636 48.8702399, 24.611276 48.8703156)",
266899531,,primary,False,True,82.608,2,Н-09,"LINESTRING (24.6109211 48.870189, 24.6105982 48.8700871, 24.6105751 48.8700796, 24.6099063 48.8698629)",
860874825,Іваниківська вулиця,residential,False,True,263.93499999999995,,,"LINESTRING (24.6109211 48.870189, 24.611156 48.8696233, 24.6113318 48.8690303, 24.6113915 48.8687679, 24.6113809 48.8685907, 24.6113578 48.8682463, 24.6113442 48.8679575, 24.6112695 48.8678628)",
181274644,Іваниківська вулиця,residential,False,True,84.746,,,"LINESTRING (24.609504 48.8697326, 24.6099689 48.8690345)",
266899531,,primary,False,False,32.798,2,Н-09,"LINESTRING (24.609504 48.8697326, 24.6099063 48.8698629)",
266899531,,primary,False,True,57.319,2,Н-09,"LINESTRING (24.609504 48.8697326, 24.6088007 48.8695052)",
266899531,,primary,False,False,57.319,2,Н-09,"LINESTRING (24.6088007 48.8695052, 24.609504 48.8697326)",
181281681,вулиця Чорновола,residential,False,False,257.495,,,"LINESTRING (24.6088007 48.8695052, 24.6081011 48.8704568, 24.6077738 48.8707744, 24.6074573 48.870942, 24.6066264 48.8712078)",
266899531,,primary,False,True,52.358000000000004,2,Н-09,"LINESTRING (24.6088007 48.8695052, 24.6085354 48.8694204, 24.608157 48.8692992)",
266899531,,primary,False,True,32.798,2,Н-09,"LINESTRING (24.6099063 48.8698629, 24.609504 48.8697326)",
181278860,,residential,False,True,59.643,,,"LINESTRING (24.6099063 48.8698629, 24.6096996 48.8701383, 24.609529 48.8703382)",
266899531,,primary,False,False,82.608,2,Н-09,"LINESTRING (24.6099063 48.8698629, 24.6105751 48.8700796, 24.6105982 48.8700871, 24.6109211 48.870189)",
266899531,,primary,False,True,9.605,2,Н-09,"LINESTRING (24.6061536 48.8686589, 24.6060365 48.8686198)",
181281386,Шкільна вулиця,residential,False,False,281.465,,,"LINESTRING (24.6061536 48.8686589, 24.6057808 48.8692492, 24.6058077 48.8693206, 24.6072937 48.8697581, 24.607055 48.8700951, 24.6075753 48.8702504)",
266899531,,primary,False,False,162.916,2,Н-09,"LINESTRING (24.6061536 48.8686589, 24.6062653 48.868693, 24.608157 48.8692992)",
181281386,Шкільна вулиця,residential,False,True,281.46500000000003,,,"LINESTRING (24.6075753 48.8702504, 24.607055 48.8700951, 24.6072937 48.8697581, 24.6058077 48.8693206, 24.6057808 48.8692492, 24.6061536 48.8686589)",
181281681,вулиця Чорновола,residential,False,False,98.396,,,"LINESTRING (24.6064982 48.8712488, 24.6052987 48.8716495)",
181281681,вулиця Чорновола,residential,False,True,10.426,,,"LINESTRING (24.6064982 48.8712488, 24.6066264 48.8712078)",
507906021,,residential,False,False,261.83500000000004,,,"LINESTRING (24.6064982 48.8712488, 24.6067726 48.8716883, 24.6070512 48.8725542, 24.6071052 48.8727221, 24.6072208 48.8735415)",
181281681,вулиця Чорновола,residential,False,True,98.396,,,"LINESTRING (24.6052987 48.8716495, 24.6064982 48.8712488)",
507906023,вулиця Михайла Коцюбинського,residential,False,False,57.447,,,"LINESTRING (24.6052987 48.8716495, 24.6049002 48.8712043)",
181281681,вулиця Чорновола,residential,False,False,47.556,,,"LINESTRING (24.6052987 48.8716495, 24.6049819 48.8717809, 24.6047803 48.8719046)",
181281681,вулиця Чорновола,residential,False,True,47.556,,,"LINESTRING (24.6047803 48.8719046, 24.6049819 48.8717809, 24.6052987 48.8716495)",
181274644,Іваниківська вулиця,residential,False,False,146.953,,,"LINESTRING (24.6108254 48.8678508, 24.6106447 48.8679724, 24.6102306 48.868599, 24.6099689 48.8690345)",
181274644,Іваниківська вулиця,residential,False,True,25.373,,,"LINESTRING (24.6108254 48.8678508, 24.6109671 48.8678206, 24.6110794 48.8678288, 24.6111642 48.8678256)",
845193867,,residential,False,True,299.151,,,"LINESTRING (24.6108254 48.8678508, 24.607991 48.8671567, 24.6069395 48.8670438)",
266899531,,primary,False,False,40.63,2,Н-09,"LINESTRING (24.611276 48.8703156, 24.6117644 48.8704897)",
263100088,вулиця Стефаника,residential,False,False,185.01299999999998,,,"LINESTRING (24.611276 48.8703156, 24.6114046 48.8705963, 24.6122806 48.87184)",
266899531,,primary,False,True,29.529,2,Н-09,"LINESTRING (24.611276 48.8703156, 24.6110636 48.8702399, 24.6109211 48.870189)",
263100088,вулиця Стефаника,residential,False,True,185.01299999999998,,,"LINESTRING (24.6122806 48.87184, 24.6114046 48.8705963, 24.611276 48.8703156)",
181246458,Радчанська вулиця,residential,False,True,114.584,,,"LINESTRING (24.6165946 48.8673634, 24.6151638 48.867783)",
181246458,Радчанська вулиця,residential,False,False,140.349,,,"LINESTRING (24.6134019 48.8682829, 24.6151638 48.867783)",
424200468,,residential,False,False,359.558,,,"LINESTRING (24.6134019 48.8682829, 24.6172085 48.870329)",
181246458,Радчанська вулиця,residential,False,True,180.451,,,"LINESTRING (24.6134019 48.8682829, 24.6132404 48.8683728, 24.6122978 48.8697207)",
424200467,,residential,False,False,278.744,,,"LINESTRING (24.6129005 48.8700105, 24.6159774 48.8714897)",
424200467,,residential,False,True,54.604,,,"LINESTRING (24.6129005 48.8700105, 24.6122978 48.8697207)",
424200470,,residential,False,False,369.154,,,"LINESTRING (24.6129005 48.8700105, 24.6134809 48.8693753, 24.6166066 48.8709319)",
424200466,,residential,False,True,80.202,,,"LINESTRING (24.6172085 48.870329, 24.6166066 48.8709319)",
424200468,,residential,False,True,359.558,,,"LINESTRING (24.6172085 48.870329, 24.6134019 48.8682829)",
424200466,,residential,False,False,80.202,,,"LINESTRING (24.6166066 48.8709319, 24.6172085 48.870329)",
424200466,,residential,False,True,77.232,,,"LINESTRING (24.6166066 48.8709319, 24.6159774 48.8714897)",
424200470,,residential,False,True,369.154,,,"LINESTRING (24.6166066 48.8709319, 24.6134809 48.8693753, 24.6129005 48.8700105)",
424200466,,residential,False,False,77.232,,,"LINESTRING (24.6159774 48.8714897, 24.6166066 48.8709319)",
424200467,,residential,False,False,101.55,,,"LINESTRING (24.6159774 48.8714897, 24.6170922 48.8720341)",
424200467,,residential,False,True,278.744,,,"LINESTRING (24.6159774 48.8714897, 24.6129005 48.8700105)",
424200467,,residential,False,True,101.55,,,"LINESTRING (24.6170922 48.8720341, 24.6159774 48.8714897)",
181278860,,residential,False,False,59.643,,,"LINESTRING (24.609529 48.8703382, 24.6096996 48.8701383, 24.6099063 48.8698629)",
266899531,,primary,False,False,117.798,2,Н-09,"LINESTRING (24.6046004 48.8681403, 24.6060365 48.8686198)",
507906023,вулиця Михайла Коцюбинського,residential,False,True,76.198,,,"LINESTRING (24.6043901 48.8706068, 24.6049002 48.8712043)",
947920218,,residential,False,True,95.555,,,"LINESTRING (24.6043901 48.8706068, 24.6044853 48.870568, 24.604594 48.8705354, 24.6046999 48.8705107, 24.6048059 48.8705036, 24.6049131 48.8705036, 24.6050285 48.8704966, 24.6051331 48.8704807, 24.6052377 48.8704631, 24.6053262 48.8704578, 24.6053785 48.8704635, 24.6056252 48.8705446)",
845193861,,residential,False,True,74.169,,,"LINESTRING (24.608157 48.8692992, 24.6085757 48.8686917)",
266899531,,primary,False,False,52.358000000000004,2,Н-09,"LINESTRING (24.608157 48.8692992, 24.6085354 48.8694204, 24.6088007 48.8695052)",
