osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry
847952455,1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,True,69.252,"LINESTRING (29.2425089 50.7679627, 29.2420523 50.7674109)"
"[128322459, 474802398]",,,Соборна площа,tertiary,,,False,"[False, True]",314.31,"LINESTRING (29.2425089 50.7679627, 29.2419345 50.7680447, 29.2415675 50.7680971, 29.2411996 50.7681501, 29.2404684 50.7682554, 29.2403145 50.7682775, 29.2401039 50.7683078, 29.239377 50.7684122, 29.2392484 50.7684311, 29.238856 50.7684876, 29.2381503 50.7685879)"
"[487526378, 487526379]",1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,False,127.685,"LINESTRING (29.2425089 50.7679627, 29.2425451 50.7680128, 29.2426019 50.7680985, 29.2426438 50.7681903, 29.2428522 50.7686472, 29.2429937 50.7689556, 29.2430413 50.7690594)"
"[128322459, 474802398]",,,Соборна площа,tertiary,,,False,"[False, True]",314.30999999999995,"LINESTRING (29.2381503 50.7685879, 29.238856 50.7684876, 29.2392484 50.7684311, 29.239377 50.7684122, 29.2401039 50.7683078, 29.2403145 50.7682775, 29.2404684 50.7682554, 29.2411996 50.7681501, 29.2415675 50.7680971, 29.2419345 50.7680447, 29.2425089 50.7679627)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,False,74.80499999999999,"LINESTRING (29.2381503 50.7685879, 29.2381928 50.7682308, 29.2382133 50.7680357, 29.2382321 50.7679172)"
514318868,2,,вулиця Володимира Винниченка,secondary,,,False,True,133.566,"LINESTRING (29.2381503 50.7685879, 29.2381319 50.7687197, 29.2381016 50.768995, 29.2380577 50.7693614, 29.2380149 50.7696854, 29.2379988 50.7697852)"
685687191,2,О-061116,вулиця Шевченка,tertiary,50,,False,True,187.09699999999998,"LINESTRING (29.2381503 50.7685879, 29.2378244 50.7686269, 29.2357256 50.7687626, 29.235507 50.7687711)"
144447023,1,,,secondary_link,,,True,False,80.28500000000001,"LINESTRING (29.2396831 50.7637275, 29.240009 50.7642721, 29.2400318 50.7643162, 29.2400493 50.7643561, 29.2400654 50.764407)"
234866846,,,,secondary,,,False,True,39.878,"LINESTRING (29.2396831 50.7637275, 29.2396308 50.7639209, 29.2396027 50.7639989, 29.2395689 50.7640785)"
234866846,,,,secondary,,,False,False,39.878,"LINESTRING (29.2395689 50.7640785, 29.2396027 50.7639989, 29.2396308 50.7639209, 29.2396831 50.7637275)"
524101013,2,,,secondary,,,False,True,30.951999999999998,"LINESTRING (29.2395689 50.7640785, 29.2395222 50.7641567, 29.2394699 50.7642263, 29.2393787 50.7643289)"
"[455546371, 542462155]",2,,,secondary,,,False,True,128.14000000000001,"LINESTRING (29.2393787 50.7643289, 29.2392513 50.7644655, 29.2390448 50.7646708, 29.2387833 50.7649244, 29.2387122 50.764999, 29.2386425 50.7650779, 29.2385794 50.7651619, 29.2385311 50.7652332, 29.238503 50.7652891, 29.2384912 50.7653294)"
524101013,2,,,secondary,,,False,False,30.951999999999998,"LINESTRING (29.2393787 50.7643289, 29.2394699 50.7642263, 29.2395222 50.7641567, 29.2395689 50.7640785)"
217392908,,,,secondary_link,,,True,False,28.814,"LINESTRING (29.2400654 50.764407, 29.2399728 50.7643408, 29.2399259 50.7643179, 29.2398588 50.7642924, 29.2397355 50.7642619)"
462047661,1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,False,54.244,"LINESTRING (29.2400654 50.764407, 29.2400935 50.7644595, 29.2401405 50.7645401, 29.2402302 50.7646931, 29.2402771 50.7647732, 29.2403309 50.764865)"
188023021,,,,unclassified,,,False,False,85.651,"LINESTRING (29.2384426 50.7655673, 29.2394378 50.7653997, 29.2396204 50.7653715)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,True,191.569,"LINESTRING (29.2384426 50.7655673, 29.2384855 50.7663265, 29.2384815 50.7664631, 29.2384721 50.7665852, 29.2384574 50.7667074, 29.2384319 50.7668575, 29.2383446 50.7672847)"
542462155,2,,,secondary,,,False,False,26.723,"LINESTRING (29.2384426 50.7655673, 29.2384466 50.7654961, 29.2384655 50.7654181, 29.2384869 50.7653443, 29.2384912 50.7653294)"
512401306,1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,False,20.097,"LINESTRING (29.2419188 50.7672511, 29.2420523 50.7674109)"
"[651512364, 529555989, 520505191]",1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,True,244.21600000000004,"LINESTRING (29.2419188 50.7672511, 29.2418476 50.7671597, 29.2415835 50.7668558, 29.241495 50.7667515, 29.2414252 50.7666658, 29.2413729 50.766598, 29.2413193 50.7665182, 29.2412657 50.7664317, 29.2412107 50.7663401, 29.2411149 50.7661818, 29.2409049 50.7658346, 29.2406356 50.7653818, 29.2405787 50.765285, 29.2405504 50.7652367)"
"[607217323, 685687284]",,О-061117,вулиця Степана Бандери,tertiary,"['40', '50']",,False,False,306.72999999999996,"LINESTRING (29.2419188 50.7672511, 29.2423324 50.7671305, 29.2423656 50.7671243, 29.2429686 50.7669531, 29.2430075 50.766942, 29.243249 50.7668735, 29.243544 50.7667904, 29.2437342 50.7667357, 29.2439793 50.7666658, 29.2441428 50.7666189, 29.2445264 50.7665087, 29.2449483 50.7663851, 29.2457913 50.7661416, 29.2458911 50.7661128)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,False,191.56900000000002,"LINESTRING (29.2383446 50.7672847, 29.2384319 50.7668575, 29.2384574 50.7667074, 29.2384721 50.7665852, 29.2384815 50.7664631, 29.2384855 50.7663265, 29.2384426 50.7655673)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,True,70.788,"LINESTRING (29.2383446 50.7672847, 29.238279 50.7676099, 29.2382535 50.7677507, 29.2382321 50.7679172)"
"[455123706, 455573917]",1,,"['провулок Володимира Винниченка', 'вулиця Шевченка']",residential,"['30', '20']",,False,"[False, True]",261.77,"LINESTRING (29.2383446 50.7672847, 29.2380778 50.7672715, 29.2378137 50.7672613, 29.2375964 50.7672536, 29.2375092 50.7672536, 29.2374073 50.767257, 29.2373148 50.7672647, 29.2372236 50.7672782, 29.2370895 50.7673045, 29.2369191 50.7673461, 29.2368118 50.7673741, 29.2367716 50.7673868, 29.2367508 50.7673974, 29.2367354 50.7674072, 29.2367267 50.7674199, 29.2367213 50.7674369, 29.2367233 50.7674564, 29.2367354 50.7675157, 29.2368333 50.7679492, 29.2368709 50.7681078, 29.2369175 50.7682854, 29.2362928 50.7684165)"
"[169662506, 847952454]",,,Соборна площа,tertiary,,,False,False,127.968,"LINESTRING (29.2382321 50.7679172, 29.2384285 50.7679135, 29.2385653 50.7679072, 29.2387055 50.7678974, 29.2389053 50.7678796, 29.2391025 50.7678576, 29.2400265 50.7677388)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,False,70.78800000000001,"LINESTRING (29.2382321 50.7679172, 29.2382535 50.7677507, 29.238279 50.7676099, 29.2383446 50.7672847)"
454174627,2,,вулиця Володимира Винниченка,secondary,,,False,True,74.805,"LINESTRING (29.2382321 50.7679172, 29.2382133 50.7680357, 29.2381928 50.7682308, 29.2381503 50.7685879)"
217392907,2,О-062242,вулиця Михайла Грушевського,tertiary,50,,False,False,147.602,"LINESTRING (29.2430413 50.7690594, 29.2430836 50.7691504, 29.2436498 50.7703298)"
455249184,2,,вулиця Валерія Залужного,unclassified,50,,False,True,137.222,"LINESTRING (29.2430413 50.7690594, 29.2428069 50.7690962, 29.2424914 50.7691494, 29.2411419 50.7693414)"
"[487526378, 487526379]",1,О-062242,вулиця Михайла Грушевського,tertiary,50,yes,False,True,127.685,"LINESTRING (29.2430413 50.7690594, 29.2429937 50.7689556, 29.2428522 50.7686472, 29.2426438 50.7681903, 29.2426019 50.7680985, 29.2425451 50.7680128, 29.2425089 50.7679627)"
455249184,2,,вулиця Валерія Залужного,unclassified,50,,False,False,87.001,"LINESTRING (29.2379988 50.7697852, 29.2392066 50.7696158)"
