osmid,ref,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[1023703525, 1023703317, 296156959]",Р-48,primary,90,False,False,544.107,yes,"LINESTRING (26.4842534 49.7108411, 26.4841192 49.7110775, 26.4839902 49.7112347, 26.483825 49.7113923, 26.4835082 49.7116765, 26.4831421 49.7119951, 26.4827953 49.7122333, 26.4825504 49.7123394, 26.4823026 49.7123982, 26.4812742 49.7125841, 26.4780717 49.7131506)"
195594087,О-230704,tertiary,,False,False,39.149,,"LINESTRING (26.4780717 49.7131506, 26.4781932 49.7134938)"
"[1023703525, 296156982]",Р-48,primary,,False,False,82.753,,"LINESTRING (26.4780717 49.7131506, 26.4778678 49.7128027, 26.4776638 49.7124547)"
"[1023703317, 1023703525, 296156959]",Р-48,primary,90,False,True,544.107,yes,"LINESTRING (26.4780717 49.7131506, 26.4812742 49.7125841, 26.4823026 49.7123982, 26.4825504 49.7123394, 26.4827953 49.7122333, 26.4831421 49.7119951, 26.4835082 49.7116765, 26.483825 49.7113923, 26.4839902 49.7112347, 26.4841192 49.7110775, 26.4842534 49.7108411)"
296156982,Р-48,primary,,False,False,65.512,,"LINESTRING (26.4759762 49.7096326, 26.4751162 49.7098271)"
296156982,Р-48,primary,,False,True,86.391,,"LINESTRING (26.4759762 49.7096326, 26.4764764 49.710339)"
296156982,Р-48,primary,,False,False,86.391,,"LINESTRING (26.4764764 49.710339, 26.4759762 49.7096326)"
296156982,Р-48,primary,,False,True,188.691,,"LINESTRING (26.4764764 49.710339, 26.4773602 49.7119368)"
195594087,О-230704,tertiary,,False,False,122.09200000000001,,"LINESTRING (26.4783909 49.7143518, 26.4785432 49.714837, 26.4788488 49.7154066)"
195594087,О-230704,tertiary,,False,True,96.484,,"LINESTRING (26.4783909 49.7143518, 26.4782977 49.7138808, 26.4781932 49.7134938)"
296156978,,residential,,False,False,401.572,,"LINESTRING (26.4783909 49.7143518, 26.4779086 49.714442, 26.4772971 49.7146778, 26.4769537 49.7147611, 26.4763422 49.714879, 26.4754214 49.715044, 26.4752586 49.7150732, 26.4733059 49.7154756, 26.4731201 49.715508)"
296156982,Р-48,primary,,False,False,61.586,,"LINESTRING (26.4776638 49.7124547, 26.4773602 49.7119368)"
296156970,,residential,,False,True,256.548,,"LINESTRING (26.4776638 49.7124547, 26.4775025 49.712427, 26.4768306 49.7123019, 26.4764766 49.7122083, 26.4761118 49.712125, 26.4759254 49.7121044, 26.475747 49.7120869, 26.4756236 49.7120904, 26.4751194 49.7121042, 26.4745293 49.7120973, 26.4742624 49.7120836, 26.4741884 49.7120699)"
"[1023703525, 296156982]",Р-48,primary,,False,True,82.753,,"LINESTRING (26.4776638 49.7124547, 26.4778678 49.7128027, 26.4780717 49.7131506)"
296156978,,residential,,False,False,116.446,,"LINESTRING (26.4728446 49.716426, 26.4731235 49.7162734, 26.4732952 49.7161069, 26.473263 49.7158918, 26.4731201 49.715508)"
696226917,,residential,,False,True,465.28499999999997,,"LINESTRING (26.4728446 49.716426, 26.4732706 49.7166516, 26.474212 49.7165555, 26.4749481 49.7163999, 26.4763355 49.7160795, 26.4788488 49.7154066)"
296156978,,residential,,False,True,401.57200000000006,,"LINESTRING (26.4731201 49.715508, 26.4733059 49.7154756, 26.4752586 49.7150732, 26.4754214 49.715044, 26.4763422 49.714879, 26.4769537 49.7147611, 26.4772971 49.7146778, 26.4779086 49.714442, 26.4783909 49.7143518)"
296156978,,residential,,False,True,116.446,,"LINESTRING (26.4731201 49.715508, 26.473263 49.7158918, 26.4732952 49.7161069, 26.4731235 49.7162734, 26.4728446 49.716426)"
195594087,О-230704,tertiary,,False,True,63.089,,"LINESTRING (26.4798409 49.7173906, 26.4796188 49.7168417)"
296156970,,residential,,False,False,256.548,,"LINESTRING (26.4741884 49.7120699, 26.4742624 49.7120836, 26.4745293 49.7120973, 26.4751194 49.7121042, 26.4756236 49.7120904, 26.475747 49.7120869, 26.4759254 49.7121044, 26.4761118 49.712125, 26.4764766 49.7122083, 26.4768306 49.7123019, 26.4775025 49.712427, 26.4776638 49.7124547)"
195594087,О-230704,tertiary,,False,False,63.089,,"LINESTRING (26.4796188 49.7168417, 26.4798409 49.7173906)"
195594087,О-230704,tertiary,,False,True,168.906,,"LINESTRING (26.4796188 49.7168417, 26.4788488 49.7154066)"
296156981,,residential,,False,False,223.15699999999998,,"LINESTRING (26.4796188 49.7168417, 26.4806501 49.7162317, 26.4808915 49.7160965, 26.48109 49.7159889, 26.481267 49.7159438, 26.4815352 49.7158988, 26.4818088 49.7159126, 26.4819174 49.7159234, 26.4820676 49.7159615, 26.4821598 49.7160057)"
195594087,О-230704,tertiary,,False,False,168.906,,"LINESTRING (26.4788488 49.7154066, 26.4796188 49.7168417)"
195594087,О-230704,tertiary,,False,True,122.09200000000001,,"LINESTRING (26.4788488 49.7154066, 26.4785432 49.714837, 26.4783909 49.7143518)"
696226917,,residential,,False,False,465.28499999999997,,"LINESTRING (26.4788488 49.7154066, 26.4763355 49.7160795, 26.4749481 49.7163999, 26.474212 49.7165555, 26.4732706 49.7166516, 26.4728446 49.716426)"
296156982,Р-48,primary,,False,False,188.691,,"LINESTRING (26.4773602 49.7119368, 26.4764764 49.710339)"
296156982,Р-48,primary,,False,True,61.586,,"LINESTRING (26.4773602 49.7119368, 26.4776638 49.7124547)"
804769603,,residential,,False,False,232.996,,"LINESTRING (26.4773602 49.7119368, 26.4778978 49.7116321, 26.4780892 49.7111866, 26.4782168 49.7111041, 26.4797606 49.7107658)"
804769603,,residential,,False,True,232.99599999999998,,"LINESTRING (26.4797606 49.7107658, 26.4782168 49.7111041, 26.4780892 49.7111866, 26.4778978 49.7116321, 26.4773602 49.7119368)"
195594087,О-230704,tertiary,,False,True,39.149,,"LINESTRING (26.4781932 49.7134938, 26.4780717 49.7131506)"
195594087,О-230704,tertiary,,False,False,96.484,,"LINESTRING (26.4781932 49.7134938, 26.4782977 49.7138808, 26.4783909 49.7143518)"
804769604,,residential,,False,False,421.241,,"LINESTRING (26.4781932 49.7134938, 26.4797566 49.7132686, 26.4803303 49.7132252, 26.4814144 49.7132857, 26.4818871 49.7133871, 26.4821465 49.7138733, 26.4822996 49.7147066)"
804769604,,residential,,False,False,145.75199999999998,,"LINESTRING (26.4822996 49.7147066, 26.4821698 49.7150391, 26.4821402 49.7152538, 26.4821593 49.7154449, 26.4821598 49.7160057)"
804769605,,residential,,False,True,271.087,,"LINESTRING (26.4822996 49.7147066, 26.482665 49.7149099, 26.4828675 49.7150696, 26.4830014 49.7151397, 26.4832948 49.7152964, 26.4834862 49.7156512, 26.4835245 49.7158574, 26.4834834 49.7159546, 26.4830882 49.7160519, 26.4826733 49.7160591, 26.4821598 49.7160057)"
804769604,,residential,,False,True,421.241,,"LINESTRING (26.4822996 49.7147066, 26.4821465 49.7138733, 26.4818871 49.7133871, 26.4814144 49.7132857, 26.4803303 49.7132252, 26.4797566 49.7132686, 26.4781932 49.7134938)"
296156981,,residential,,False,True,223.15699999999998,,"LINESTRING (26.4821598 49.7160057, 26.4820676 49.7159615, 26.4819174 49.7159234, 26.4818088 49.7159126, 26.4815352 49.7158988, 26.481267 49.7159438, 26.48109 49.7159889, 26.4808915 49.7160965, 26.4806501 49.7162317, 26.4796188 49.7168417)"
804769604,,residential,,False,True,145.752,,"LINESTRING (26.4821598 49.7160057, 26.4821593 49.7154449, 26.4821402 49.7152538, 26.4821698 49.7150391, 26.4822996 49.7147066)"
804769605,,residential,,False,False,271.08700000000005,,"LINESTRING (26.4821598 49.7160057, 26.4826733 49.7160591, 26.4830882 49.7160519, 26.4834834 49.7159546, 26.4835245 49.7158574, 26.4834862 49.7156512, 26.4832948 49.7152964, 26.4830014 49.7151397, 26.4828675 49.7150696, 26.482665 49.7149099, 26.4822996 49.7147066)"
296156982,Р-48,primary,,False,True,65.512,,"LINESTRING (26.4751162 49.7098271, 26.4759762 49.7096326)"
