osmid,highway,oneway,reversed,length,geometry,name,maxspeed,lanes,ref
264757457,tertiary,False,False,257.171,"LINESTRING (33.1449555 46.4190966, 33.14527 46.4193343, 33.1455078 46.4195305, 33.1460176 46.419951, 33.1465129 46.4203595, 33.1465416 46.4203834, 33.1471179 46.4208645)",,,,
264757457,tertiary,False,True,357.678,"LINESTRING (33.1449555 46.4190966, 33.1440885 46.4183389, 33.1435999 46.4180004, 33.1434867 46.4179264, 33.1433601 46.4178636, 33.1432224 46.417813, 33.1430761 46.4177756, 33.1429238 46.4177522, 33.1427584 46.4177429, 33.1425928 46.4177501, 33.1424304 46.4177735, 33.1422744 46.4178126, 33.1421282 46.4178667, 33.1417055 46.4180297, 33.1413292 46.4182343)",,,,
963617647,living_street,False,True,56.215,"LINESTRING (33.1449555 46.4190966, 33.1445637 46.4193054, 33.1443753 46.4194058)",,,,
264757441,residential,False,True,172.151,"LINESTRING (33.1379112 46.4200956, 33.1387471 46.4208428, 33.1392932 46.4213159)",Промислова вулиця,50,,
264757457,tertiary,False,False,250.62900000000002,"LINESTRING (33.1379112 46.4200956, 33.1381066 46.4199864, 33.1394048 46.4192806, 33.1397014 46.4191193, 33.1400493 46.4189302, 33.1404763 46.418698)",,,,
277670434,tertiary,False,True,52.953,"LINESTRING (33.1471179 46.4208645, 33.1466314 46.4212026)",Центральна вулиця,50,1,О221707
264757457,tertiary,False,True,257.171,"LINESTRING (33.1471179 46.4208645, 33.1465416 46.4203834, 33.1465129 46.4203595, 33.1460176 46.419951, 33.1455078 46.4195305, 33.14527 46.4193343, 33.1449555 46.4190966)",,,,
277670434,tertiary,False,False,32.316,"LINESTRING (33.1463346 46.421409, 33.1466314 46.4212026)",Центральна вулиця,50,1,О221707
277670434,tertiary,False,True,73.68,"LINESTRING (33.1463346 46.421409, 33.1456339 46.4218626)",Центральна вулиця,50,1,О221707
277670434,tertiary,False,False,142.11,"LINESTRING (33.1442904 46.4227433, 33.1453098 46.4220724, 33.1456339 46.4218626)",Центральна вулиця,50,1,О221707
277670434,tertiary,False,True,205.01000000000002,"LINESTRING (33.1442904 46.4227433, 33.1423629 46.4239547, 33.1423141 46.4239856)",Центральна вулиця,50,1,О221707
1012869577,living_street,False,False,208.338,"LINESTRING (33.1442904 46.4227433, 33.1431711 46.4218108, 33.1425592 46.4212989)",,,,
264757441,residential,False,False,143.43,"LINESTRING (33.1423141 46.4239856, 33.1411867 46.4229561)",Промислова вулиця,50,,
264757441,residential,False,True,86.384,"LINESTRING (33.1423141 46.4239856, 33.1429815 46.4246116)",Промислова вулиця,50,,
277670434,tertiary,False,False,205.01000000000002,"LINESTRING (33.1423141 46.4239856, 33.1423629 46.4239547, 33.1442904 46.4227433)",Центральна вулиця,50,1,О221707
264757441,residential,False,False,86.384,"LINESTRING (33.1429815 46.4246116, 33.1423141 46.4239856)",Промислова вулиця,50,,
264757441,residential,False,False,233.085,"LINESTRING (33.1411867 46.4229561, 33.1392932 46.4213159)",Промислова вулиця,50,,
264757441,residential,False,True,143.43,"LINESTRING (33.1411867 46.4229561, 33.1423141 46.4239856)",Промислова вулиця,50,,
1013516592,living_street,False,True,55.27,"LINESTRING (33.1411867 46.4229561, 33.1417507 46.4226464)",,,,
277670434,tertiary,False,False,52.953,"LINESTRING (33.1466314 46.4212026, 33.1471179 46.4208645)",Центральна вулиця,50,1,О221707
277670434,tertiary,False,True,32.316,"LINESTRING (33.1466314 46.4212026, 33.1463346 46.421409)",Центральна вулиця,50,1,О221707
1012869588,living_street,False,False,40.666,"LINESTRING (33.1466314 46.4212026, 33.1462586 46.4209424)",,,,
1012869588,living_street,False,True,186.82799999999997,"LINESTRING (33.144787 46.4196486, 33.1450651 46.4198626, 33.1451987 46.4199653, 33.1452027 46.4200315, 33.1457465 46.4204642, 33.1457505 46.4205166, 33.1461303 46.4208033, 33.1461303 46.4208529, 33.1462586 46.4209424)",,,,
1012869592,living_street,False,False,58.705,"LINESTRING (33.143807 46.4197597, 33.1443753 46.4194058)",,,,
963617604,living_street,False,False,262.813,"LINESTRING (33.143807 46.4197597, 33.1432074 46.4193111, 33.1429995 46.4191555, 33.1425344 46.4190772, 33.1423248 46.4190419, 33.1421891 46.4189597, 33.1420134 46.4188461, 33.1418164 46.4186731, 33.1413864 46.4182813, 33.1413292 46.4182343)",,,,
1012869592,living_street,False,True,54.434,"LINESTRING (33.143807 46.4197597, 33.1435916 46.419894, 33.1434333 46.4199927, 33.1433584 46.4200021, 33.143263 46.4199411)",,,,
264757457,tertiary,False,False,357.678,"LINESTRING (33.1413292 46.4182343, 33.1417055 46.4180297, 33.1421282 46.4178667, 33.1422744 46.4178126, 33.1424304 46.4177735, 33.1425928 46.4177501, 33.1427584 46.4177429, 33.1429238 46.4177522, 33.1430761 46.4177756, 33.1432224 46.417813, 33.1433601 46.4178636, 33.1434867 46.4179264, 33.1435999 46.4180004, 33.1440885 46.4183389, 33.1449555 46.4190966)",,,,
264757457,tertiary,False,True,83.265,"LINESTRING (33.1413292 46.4182343, 33.1409148 46.4184596, 33.1404763 46.418698)",,,,
