osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref
225708196,Виконкомівська вулиця,residential,False,True,84.146,,,"LINESTRING (34.4570504 48.3728071, 34.4571277 48.3720521)",,
"[236483128, 988020289]",Центральна вулиця,secondary,False,False,96.032,2,50,"LINESTRING (34.4570504 48.3728071, 34.4571885 48.3726633, 34.457338 48.3725184, 34.4574851 48.3723894, 34.4576492 48.3722648, 34.4577632 48.3721464, 34.457789 48.3721)",,
236483128,Центральна вулиця,secondary,False,True,174.27999999999997,2,50,"LINESTRING (34.4570504 48.3728071, 34.4570035 48.372984, 34.4569865 48.3731621, 34.4569404 48.3736454, 34.456915 48.3739123, 34.4569284 48.3741582, 34.4569188 48.3743696)",,
"[219844664, 123382211, 219844669]",вулиця Героїв Чорнобиля,secondary,False,"[False, True]",360.766,2,50,"LINESTRING (34.4569188 48.3743696, 34.4571403 48.3745555, 34.45743 48.3748177, 34.4578856 48.3752239, 34.4584289 48.3757178, 34.4588581 48.3761214, 34.4591762 48.3763351, 34.4594847 48.3765132, 34.4595699 48.3765583, 34.4597897 48.3766746, 34.4600918 48.3768039)",yes,
236483128,Центральна вулиця,secondary,False,False,174.27999999999997,2,50,"LINESTRING (34.4569188 48.3743696, 34.4569284 48.3741582, 34.456915 48.3739123, 34.4569404 48.3736454, 34.4569865 48.3731621, 34.4570035 48.372984, 34.4570504 48.3728071)",,
222143658,Спортивна вулиця,residential,False,True,171.13299999999998,,,"LINESTRING (34.4617103 48.3726837, 34.4616456 48.3728363, 34.4617035 48.3730228, 34.461695 48.3731166, 34.4615691 48.3732726, 34.4614381 48.3733901, 34.4613433 48.3735364, 34.4613379 48.3736362, 34.4613299 48.3737056, 34.4613441 48.374041, 34.4613231 48.3741487)",,
222143709,Шкільна вулиця,residential,False,False,119.901,,,"LINESTRING (34.4598476 48.3737005, 34.461131 48.3741029, 34.4613231 48.3741487)",,
222143658,Спортивна вулиця,residential,False,False,171.133,,,"LINESTRING (34.4613231 48.3741487, 34.4613441 48.374041, 34.4613299 48.3737056, 34.4613379 48.3736362, 34.4613433 48.3735364, 34.4614381 48.3733901, 34.4615691 48.3732726, 34.461695 48.3731166, 34.4617035 48.3730228, 34.4616456 48.3728363, 34.4617103 48.3726837)",,
222143709,Шкільна вулиця,residential,False,False,80.069,,,"LINESTRING (34.4613231 48.3741487, 34.4614993 48.3742183, 34.4617688 48.3742993, 34.4623035 48.374454)",,
222143709,Шкільна вулиця,residential,False,True,119.901,,,"LINESTRING (34.4613231 48.3741487, 34.461131 48.3741029, 34.4598476 48.3737005)",,
222143707,,residential,False,True,330.522,,,"LINESTRING (34.4623035 48.374454, 34.4620916 48.3747194, 34.4616947 48.3752753, 34.461494 48.3753954, 34.4611668 48.3753666, 34.4610273 48.3753922, 34.4606856 48.3762104, 34.4606513 48.3762534, 34.4604258 48.3764757, 34.4600918 48.3768039)",,
222143709,Шкільна вулиця,residential,False,True,80.069,,,"LINESTRING (34.4623035 48.374454, 34.4617688 48.3742993, 34.4614993 48.3742183, 34.4613231 48.3741487)",,
219844664,вулиця Героїв Чорнобиля,secondary,False,False,12.614,2,50,"LINESTRING (34.4600918 48.3768039, 34.4602355 48.3768652)",,
"[219844664, 123382211, 219844669]",вулиця Героїв Чорнобиля,secondary,False,"[False, True]",360.766,2,50,"LINESTRING (34.4600918 48.3768039, 34.4597897 48.3766746, 34.4595699 48.3765583, 34.4594847 48.3765132, 34.4591762 48.3763351, 34.4588581 48.3761214, 34.4584289 48.3757178, 34.4578856 48.3752239, 34.45743 48.3748177, 34.4571403 48.3745555, 34.4569188 48.3743696)",yes,
222143707,,residential,False,False,330.52199999999993,,,"LINESTRING (34.4600918 48.3768039, 34.4604258 48.3764757, 34.4606513 48.3762534, 34.4606856 48.3762104, 34.4610273 48.3753922, 34.4611668 48.3753666, 34.461494 48.3753954, 34.4616947 48.3752753, 34.4620916 48.3747194, 34.4623035 48.374454)",,
219844664,вулиця Героїв Чорнобиля,secondary,False,True,12.614,2,50,"LINESTRING (34.4602355 48.3768652, 34.4600918 48.3768039)",,
222143676,,residential,False,True,95.668,,,"LINESTRING (34.4602355 48.3768652, 34.4596475 48.3776318)",,
219844664,вулиця Героїв Чорнобиля,secondary,False,False,101.412,2,50,"LINESTRING (34.4602355 48.3768652, 34.4603575 48.3769173, 34.4608849 48.3771065, 34.461133 48.3771681, 34.4614852 48.3772285)",,
219844664,вулиця Героїв Чорнобиля,secondary,False,True,101.412,2,50,"LINESTRING (34.4614852 48.3772285, 34.461133 48.3771681, 34.4608849 48.3771065, 34.4603575 48.3769173, 34.4602355 48.3768652)",,
222143676,,residential,False,False,95.668,,,"LINESTRING (34.4596475 48.3776318, 34.4602355 48.3768652)",,
225708193,Заводський провулок,residential,False,False,98.821,,,"LINESTRING (34.4511108 48.3707297, 34.4515475 48.3713718, 34.4516228 48.371549)",,
225708180,Набережна вулиця,residential,False,True,237.50199999999998,,,"LINESTRING (34.4548071 48.3712647, 34.4546218 48.371275, 34.4536981 48.3713708, 34.4529312 48.3714616, 34.4523036 48.3714918, 34.4516228 48.371549)",,
978862663,Сурська вулиця,tertiary,False,False,250.51099999999997,,,"LINESTRING (34.4548071 48.3712647, 34.4548236 48.3717795, 34.4548242 48.3718835, 34.4548611 48.3719766, 34.4550236 48.372059, 34.4551593 48.3720822, 34.4553143 48.3720899, 34.4557019 48.3720719, 34.4568998 48.3720497, 34.4571277 48.3720521)",,О040304
225708180,Набережна вулиця,residential,False,False,237.502,,,"LINESTRING (34.4516228 48.371549, 34.4523036 48.3714918, 34.4529312 48.3714616, 34.4536981 48.3713708, 34.4546218 48.371275, 34.4548071 48.3712647)",,
225708193,Заводський провулок,residential,False,True,98.821,,,"LINESTRING (34.4516228 48.371549, 34.4515475 48.3713718, 34.4511108 48.3707297)",,
