osmid,name,highway,maxspeed,oneway,reversed,length,access,geometry,lanes
671666651,,residential,,False,True,211.08800000000002,,"LINESTRING (33.0071589 50.0129692, 33.0076866 50.0133794, 33.0077338 50.0134164, 33.0077596 50.0134366, 33.0078423 50.0134659, 33.0079896 50.0134853, 33.00828 50.013529, 33.0084614 50.013585, 33.0095201 50.0140317)",
671666647,,residential,,False,False,108.515,,"LINESTRING (33.0062921 50.0134638, 33.0061916 50.0134489, 33.0060776 50.0134188, 33.0053788 50.0131928, 33.0049792 50.0130924, 33.0049127 50.0130628)",
671666647,,residential,,False,True,105.003,,"LINESTRING (33.0062921 50.0134638, 33.0064208 50.0135666, 33.006469 50.0136919, 33.0065173 50.0138861, 33.0065047 50.0139723, 33.0064837 50.0140357, 33.0064376 50.0141274, 33.0063557 50.0142217, 33.0062404 50.0143296)",
671666650,,residential,,False,True,110.113,,"LINESTRING (33.0062921 50.0134638, 33.0064062 50.0131666, 33.0064626 50.0130523, 33.0065711 50.0129453, 33.0066088 50.0129164, 33.0066545 50.0128926, 33.0067064 50.0128749, 33.0067626 50.0128639, 33.006821 50.0128601, 33.0068796 50.0128636, 33.0069359 50.0128742, 33.0069881 50.0128916, 33.0070249 50.0129061, 33.0071589 50.0129692)",
144335806,вулиця Владислава Бєлоруса,residential,,False,False,411.155,,"LINESTRING (32.9998284 50.0155632, 32.9997345 50.0155578, 32.9994989 50.0155382, 32.9989223 50.0154945, 32.9985223 50.0154843, 32.9983648 50.0154774, 32.9983364 50.0154637, 32.9983217 50.0154398, 32.9985684 50.0139452, 32.9987069 50.0127474)",
146947738,вулиця Ярослава Мудрого,secondary,,True,False,309.84799999999996,,"LINESTRING (32.9998284 50.0155632, 33 50.0144271, 33.0002472 50.0127897)",
174264342,вулиця Ярослава Мудрого,secondary,,False,True,204.108,,"LINESTRING (33.0009687 50.0076781, 33.0009551 50.0077381, 33.0008508 50.0081974, 33.0008164 50.0083491, 33.0006493 50.0095016)",
144337665,вулиця Посульський Узвіз,residential,,False,True,129.195,,"LINESTRING (33.0077227 50.0078715, 33.0076583 50.007887, 33.0074677 50.0079986, 33.0071612 50.0081919, 33.0062049 50.0084734)",
145006416,вулиця Франка,residential,,False,True,170.113,,"LINESTRING (33.0085932 50.0110202, 33.0071464 50.0109752, 33.0067067 50.0109737, 33.00641 50.0109733, 33.0062332 50.0109194)",
145122002,Інститутська вулиця,residential,,False,True,94.303,,"LINESTRING (32.9973588 50.008567, 32.9984996 50.0089933)",
145122003,вулиця Віктора Новікова,residential,,False,False,83.379,,"LINESTRING (32.9973588 50.008567, 32.9978217 50.0078787)",
145122003,вулиця Віктора Новікова,residential,,False,True,155.488,,"LINESTRING (32.9973588 50.008567, 32.9971355 50.00915, 32.9971923 50.0099471)",
145122002,Інститутська вулиця,residential,,False,False,94.303,,"LINESTRING (32.9984996 50.0089933, 32.9973588 50.008567)",
145122011,вулиця Січових Стрільців,residential,,False,True,173.632,,"LINESTRING (32.9984996 50.0089933, 32.9983513 50.0105519)",
145122002,Інститутська вулиця,residential,,False,True,166.831,,"LINESTRING (32.9984996 50.0089933, 32.9996107 50.0094096, 33.0005705 50.0094955, 33.0006493 50.0095016)",
145122003,вулиця Віктора Новікова,residential,,False,False,155.488,,"LINESTRING (32.9971923 50.0099471, 32.9971355 50.00915, 32.9973588 50.008567)",
145122011,вулиця Січових Стрільців,residential,,False,False,232.053,,"LINESTRING (33.0003955 50.0113947, 33.0002732 50.011386, 32.9996678 50.0113543, 32.9992798 50.0113327, 32.9982871 50.0112776, 32.9982929 50.0112249, 32.9983513 50.0105519)",
146947738,вулиця Ярослава Мудрого,secondary,,True,False,211.28300000000002,,"LINESTRING (33.0003955 50.0113947, 33.0004003 50.0113591, 33.0006493 50.0095016)",
145122004,Депутатська вулиця,residential,,False,True,121.839,,"LINESTRING (32.9964445 50.0118747, 32.9961176 50.0107993)",
145122012,вулиця 1-ші Плютенці,residential,,False,False,110.167,,"LINESTRING (33.0002472 50.0127897, 33.0001295 50.0127845, 32.9987069 50.0127474)",
146947738,вулиця Ярослава Мудрого,secondary,,True,False,105.811,,"LINESTRING (33.0002472 50.0127897, 33.0003407 50.0120448, 33.0003662 50.0118412)",
145122012,вулиця 1-ші Плютенці,residential,,False,True,162.453,,"LINESTRING (32.9965079 50.0130124, 32.9977387 50.012791, 32.998338 50.0126951, 32.9984537 50.0127116, 32.9987069 50.0127474)",
146947738,вулиця Ярослава Мудрого,secondary,,True,False,49.693,,"LINESTRING (33.0003662 50.0118412, 33.0003703 50.0117656, 33.0003955 50.0113947)",
174264118,вулиця Григора Тютюнника,residential,,False,False,222.942,,"LINESTRING (33.0003662 50.0118412, 33.000453 50.0118753, 33.0015714 50.0121592, 33.0024216 50.012386, 33.0031354 50.0125725, 33.00325 50.012604)",
174264118,вулиця Григора Тютюнника,residential,,False,True,222.94199999999998,,"LINESTRING (33.00325 50.012604, 33.0031354 50.0125725, 33.0024216 50.012386, 33.0015714 50.0121592, 33.000453 50.0118753, 33.0003662 50.0118412)",
420504413,вулиця Григора Тютюнника,residential,,False,False,129.407,,"LINESTRING (33.00325 50.012604, 33.0033749 50.0126376, 33.0040933 50.0128483, 33.0048346 50.0130329, 33.0049127 50.0130628)",
420504431,Володимирський проспект,secondary,50,False,False,165.683,,"LINESTRING (33.00325 50.012604, 33.00329 50.0125464, 33.0037941 50.0117622, 33.0041406 50.0112283)",2
145006408,вулиця Шевченка,secondary,50,False,True,128.69899999999998,,"LINESTRING (33.0041406 50.0112283, 33.0042452 50.0112547, 33.0058173 50.0116509)",
174188159,Володимирський проспект,tertiary,,False,True,89.99999999999999,,"LINESTRING (33.0041406 50.0112283, 33.0041975 50.0111474, 33.0042196 50.0111061, 33.0045597 50.0105494, 33.0046046 50.010476)",
420504431,Володимирський проспект,secondary,50,False,True,165.683,,"LINESTRING (33.0041406 50.0112283, 33.0037941 50.0117622, 33.00329 50.0125464, 33.00325 50.012604)",2
145122011,вулиця Січових Стрільців,residential,,False,False,173.632,,"LINESTRING (32.9983513 50.0105519, 32.9984996 50.0089933)",
146947754,,residential,,False,False,161.971,,"LINESTRING (32.9983513 50.0105519, 32.9961176 50.0107993)",
145122011,вулиця Січових Стрільців,residential,,False,True,232.053,,"LINESTRING (32.9983513 50.0105519, 32.9982929 50.0112249, 32.9982871 50.0112776, 32.9992798 50.0113327, 32.9996678 50.0113543, 33.0002732 50.011386, 33.0003955 50.0113947)",
145122004,Депутатська вулиця,residential,,False,False,121.839,,"LINESTRING (32.9961176 50.0107993, 32.9964445 50.0118747)",
146947754,,residential,,False,True,161.971,,"LINESTRING (32.9961176 50.0107993, 32.9983513 50.0105519)",
172446829,Монастирська вулиця,secondary,,False,True,334.548,,"LINESTRING (33.0053939 50.0160202, 33.0049877 50.0152677, 33.0049468 50.0151568, 33.0049332 50.0150012, 33.0048599 50.014319, 33.0048269 50.0140117, 33.0049127 50.0130628)",
145006408,вулиця Шевченка,secondary,50,False,False,187.77999999999997,,"LINESTRING (33.009379 50.0125477, 33.0090755 50.0124718, 33.0078712 50.0121738, 33.007618 50.0121116, 33.0069299 50.0119355)",
173496469,,residential,,False,True,21.58,no,"LINESTRING (33.0062332 50.0109194, 33.0061296 50.0111017)",
145006416,вулиця Франка,residential,,False,False,170.113,,"LINESTRING (33.0062332 50.0109194, 33.00641 50.0109733, 33.0067067 50.0109737, 33.0071464 50.0109752, 33.0085932 50.0110202)",
145006416,вулиця Франка,residential,,False,True,126.39600000000002,,"LINESTRING (33.0062332 50.0109194, 33.0061619 50.0108999, 33.0051052 50.010611, 33.0047159 50.0105085, 33.0046046 50.010476)",
"[174129763, 1123521060]","['1-й тупик Посульський Узвіз', 'Старотроїцька вулиця']",residential,,False,False,146.923,,"LINESTRING (33.0033923 50.0092852, 33.0034866 50.0088387, 33.0035653 50.0084665, 33.0035921 50.0084131, 33.0036591 50.0084027, 33.0037477 50.0084182, 33.0042325 50.0085431)",
144337665,вулиця Посульський Узвіз,residential,,False,False,82.756,,"LINESTRING (33.0054661 50.0090249, 33.0055532 50.0088798, 33.0059179 50.0086175, 33.0061008 50.008504, 33.0062049 50.0084734)",
144337665,вулиця Посульський Узвіз,residential,,False,True,172.701,,"LINESTRING (33.0054661 50.0090249, 33.0052993 50.0093025, 33.005112 50.0096214, 33.0046365 50.0104223, 33.0046046 50.010476)",
174129763,1-й тупик Посульський Узвіз,residential,,False,True,105.299,,"LINESTRING (33.0054661 50.0090249, 33.00541 50.0089829, 33.0053302 50.0088992, 33.0052121 50.0088406, 33.0049245 50.0087329, 33.0045811 50.0086329, 33.0042325 50.0085431)",
1123521059,1-й тупик Посульський Узвіз,residential,,False,True,47.69,,"LINESTRING (33.0039991 50.0089449, 33.0042325 50.0085431)",
1123521059,1-й тупик Посульський Узвіз,residential,,False,False,47.69,,"LINESTRING (33.0042325 50.0085431, 33.0039991 50.0089449)",
174129763,1-й тупик Посульський Узвіз,residential,,False,False,105.299,,"LINESTRING (33.0042325 50.0085431, 33.0045811 50.0086329, 33.0049245 50.0087329, 33.0052121 50.0088406, 33.0053302 50.0088992, 33.00541 50.0089829, 33.0054661 50.0090249)",
"[174129763, 1123521060]","['1-й тупик Посульський Узвіз', 'Старотроїцька вулиця']",residential,,False,True,146.923,,"LINESTRING (33.0042325 50.0085431, 33.0037477 50.0084182, 33.0036591 50.0084027, 33.0035921 50.0084131, 33.0035653 50.0084665, 33.0034866 50.0088387, 33.0033923 50.0092852)",
174129974,2-й тупик Посульський Узвіз,residential,,False,True,53.561,,"LINESTRING (33.0042325 50.0085431, 33.004394 50.0082269, 33.0044651 50.0080852)",
174129974,2-й тупик Посульський Узвіз,residential,,False,False,69.46600000000001,,"LINESTRING (33.0047722 50.0074925, 33.0045791 50.007858, 33.0044651 50.0080852)",
174129974,2-й тупик Посульський Узвіз,residential,,False,False,53.561,,"LINESTRING (33.0044651 50.0080852, 33.004394 50.0082269, 33.0042325 50.0085431)",
174129974,2-й тупик Посульський Узвіз,residential,,False,True,69.46600000000001,,"LINESTRING (33.0044651 50.0080852, 33.0045791 50.007858, 33.0047722 50.0074925)",
174130060,2-й тупик Посульський Узвіз,residential,,False,True,78.01,,"LINESTRING (33.0044651 50.0080852, 33.0049466 50.0081959, 33.0054857 50.0083338)",
174130060,2-й тупик Посульський Узвіз,residential,,False,False,78.01,,"LINESTRING (33.0054857 50.0083338, 33.0049466 50.0081959, 33.0044651 50.0080852)",
145122003,вулиця Віктора Новікова,residential,,False,True,83.379,,"LINESTRING (32.9978217 50.0078787, 32.9973588 50.008567)",
671666651,,residential,,False,False,211.088,,"LINESTRING (33.0095201 50.0140317, 33.0084614 50.013585, 33.00828 50.013529, 33.0079896 50.0134853, 33.0078423 50.0134659, 33.0077596 50.0134366, 33.0077338 50.0134164, 33.0076866 50.0133794, 33.0071589 50.0129692)",
671666647,,residential,,False,False,105.00300000000001,,"LINESTRING (33.0062404 50.0143296, 33.0063557 50.0142217, 33.0064376 50.0141274, 33.0064837 50.0140357, 33.0065047 50.0139723, 33.0065173 50.0138861, 33.006469 50.0136919, 33.0064208 50.0135666, 33.0062921 50.0134638)",
173496469,,residential,,False,False,21.58,no,"LINESTRING (33.0061296 50.0111017, 33.0062332 50.0109194)",
173496469,,residential,,False,True,65.018,no,"LINESTRING (33.0061296 50.0111017, 33.0058173 50.0116509)",
791653241,,residential,,False,False,153.268,,"LINESTRING (33.0061296 50.0111017, 33.007275 50.0113918, 33.0069299 50.0119355)",
145006408,вулиця Шевченка,secondary,50,False,False,85.57,,"LINESTRING (33.0069299 50.0119355, 33.0058173 50.0116509)",
145006408,вулиця Шевченка,secondary,50,False,True,187.78000000000003,,"LINESTRING (33.0069299 50.0119355, 33.007618 50.0121116, 33.0078712 50.0121738, 33.0090755 50.0124718, 33.009379 50.0125477)",
791653241,,residential,,False,True,153.268,,"LINESTRING (33.0069299 50.0119355, 33.007275 50.0113918, 33.0061296 50.0111017)",
"[144337658, 1123521062]",3-й тупик Посульський Узвіз,residential,,False,True,47.69,,"LINESTRING (33.0059358 50.008083, 33.0060955 50.008265, 33.0062049 50.0084734)",
144337665,вулиця Посульський Узвіз,residential,,False,False,129.195,,"LINESTRING (33.0062049 50.0084734, 33.0071612 50.0081919, 33.0074677 50.0079986, 33.0076583 50.007887, 33.0077227 50.0078715)",
144337665,вулиця Посульський Узвіз,residential,,False,True,82.756,,"LINESTRING (33.0062049 50.0084734, 33.0061008 50.008504, 33.0059179 50.0086175, 33.0055532 50.0088798, 33.0054661 50.0090249)",
"[144337658, 1123521062]",3-й тупик Посульський Узвіз,residential,,False,False,47.69,,"LINESTRING (33.0062049 50.0084734, 33.0060955 50.008265, 33.0059358 50.008083)",
