osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes
43386183,Гетьманська вулиця,tertiary,False,True,119.96,"LINESTRING (25.0338882 48.5255778, 25.0338531 48.5254859, 25.0337602 48.5252801, 25.033703 48.5251754, 25.0336082 48.525031, 25.0335409 48.5249516, 25.0333866 48.5247925, 25.0332406 48.5246516, 25.0331973 48.5246114)",,,
311208426,проспект Михайла Грушевського,secondary,False,False,94.892,"LINESTRING (25.0338882 48.5255778, 25.0340731 48.5255582, 25.0351598 48.5254399)",,,
"[311208425, 311208426, 28760802]",проспект Михайла Грушевського,secondary,False,True,123.335,"LINESTRING (25.0338882 48.5255778, 25.033744 48.5255931, 25.0334128 48.5256229, 25.0331422 48.5256353, 25.0326959 48.5256435, 25.0322722 48.5256512, 25.0322193 48.5256522)",yes,,
"[42485069, 56003775]","['Кринична вулиця', 'Замкова вулиця']",secondary,True,False,472.87,"LINESTRING (25.0351598 48.5254399, 25.0350998 48.5252129, 25.0351059 48.525075, 25.035137 48.5250026, 25.0352554 48.5248699, 25.0353942 48.5247879, 25.0356899 48.5246952, 25.0358551 48.5246521, 25.0364916 48.5243168, 25.0368077 48.5241648, 25.0369303 48.5241024, 25.037062 48.5240354, 25.037312 48.5238633, 25.0373579 48.5238027, 25.0374497 48.5236817, 25.0375451 48.5234857, 25.0377306 48.5231436, 25.037855 48.5229624, 25.0379615 48.5228135, 25.0381178 48.5227137, 25.0382411 48.522684, 25.0383957 48.5226809, 25.0386926 48.5227236, 25.0389907 48.5227869, 25.0390938 48.5228049)",,50,
120407436,вулиця Тараса Шевченка,residential,False,False,81.557,"LINESTRING (25.0351598 48.5254399, 25.0352159 48.5256239, 25.0353818 48.5260365, 25.0354283 48.5261512)",,50,
311208426,проспект Михайла Грушевського,secondary,False,True,94.892,"LINESTRING (25.0351598 48.5254399, 25.0340731 48.5255582, 25.0338882 48.5255778)",,,
120407437,вулиця Гетьмана Івана Мазепи,secondary,True,False,9.092,"LINESTRING (25.0398894 48.5244219, 25.0397734 48.5244499)",,,
43384874,вулиця Ірини Вільде,residential,True,False,63.486000000000004,"LINESTRING (25.0398894 48.5244219, 25.0398562 48.5243627, 25.0396873 48.524057, 25.0396409 48.5239663, 25.0395963 48.523885)",,,
120407437,вулиця Гетьмана Івана Мазепи,secondary,True,False,19.418,"LINESTRING (25.0407316 48.5242647, 25.0404722 48.524296)",,,
42485017,вулиця Гетьмана Івана Мазепи,secondary,False,False,79.407,"LINESTRING (25.0407316 48.5242647, 25.0416774 48.5242578, 25.0418097 48.524261)",,50,2
160606779,вулиця Адама Міцкевича,secondary,False,True,153.422,"LINESTRING (25.0407316 48.5242647, 25.0407304 48.5241635, 25.0407225 48.5238445, 25.040724 48.5238065, 25.0407263 48.5237721, 25.0407694 48.5228855)",,50,
120407436,вулиця Тараса Шевченка,residential,False,False,304.106,"LINESTRING (25.0357442 48.5269069, 25.0357681 48.5270234, 25.035778 48.5270651, 25.0358654 48.5275562, 25.0360121 48.5280696, 25.0360321 48.5281398, 25.0360445 48.5281746, 25.0360709 48.5282255, 25.036185 48.5284273, 25.036219 48.528476, 25.0363046 48.5285673, 25.0363214 48.5285811, 25.0363603 48.5286054, 25.0364033 48.528627, 25.0364491 48.5286445, 25.0364996 48.5286546, 25.0365529 48.5286599, 25.0366068 48.5286628, 25.0366877 48.5286608, 25.0377951 48.5285928)",,50,
120407436,вулиця Тараса Шевченка,residential,False,True,87.191,"LINESTRING (25.0357442 48.5269069, 25.0356975 48.5267953, 25.0355528 48.526449, 25.0354283 48.5261512)",,50,
1027525429,вулиця Олекси Довбуша,residential,False,False,326.64599999999996,"LINESTRING (25.0357442 48.5269069, 25.0354643 48.5270847, 25.0353957 48.5271401, 25.0353498 48.5271841, 25.0353376 48.5271998, 25.0353189 48.5272331, 25.0352131 48.5274746, 25.0351955 48.5275272, 25.0351492 48.5277041, 25.0351354 48.5277388, 25.035094 48.5278242, 25.035074 48.5278573, 25.0350477 48.5278884, 25.0349111 48.5280223, 25.0348788 48.5280507, 25.0348605 48.5280632, 25.0348399 48.528074, 25.0347936 48.5280917, 25.0344771 48.5281946, 25.0344028 48.5282163, 25.0342488 48.5282512, 25.0341452 48.5282722, 25.0332773 48.5284177, 25.0331995 48.5284333, 25.0329707 48.5284895, 25.0328955 48.5285099, 25.0326813 48.5285873, 25.0326033 48.5286229)",,50,
43388154,вулиця Адама Міцкевича,tertiary,False,True,10.963,"LINESTRING (25.0407694 48.5228855, 25.0408233 48.5227936)",,50,
160606779,вулиця Адама Міцкевича,secondary,False,False,153.42199999999997,"LINESTRING (25.0407694 48.5228855, 25.0407263 48.5237721, 25.040724 48.5238065, 25.0407225 48.5238445, 25.0407304 48.5241635, 25.0407316 48.5242647)",,50,
42485017,вулиця Гетьмана Івана Мазепи,secondary,False,False,78.34700000000001,"LINESTRING (25.0418097 48.524261, 25.041942 48.5242641, 25.042169 48.5242743, 25.0427152 48.5243085, 25.0428684 48.5243254)",,50,2
42485017,вулиця Гетьмана Івана Мазепи,secondary,False,True,79.407,"LINESTRING (25.0418097 48.524261, 25.0416774 48.5242578, 25.0407316 48.5242647)",,50,2
43377137,вулиця Романа Шухевича,residential,True,False,173.447,"LINESTRING (25.0418097 48.524261, 25.0418077 48.5243244, 25.0418137 48.5244272, 25.0418346 48.5245902, 25.0419209 48.5250526, 25.0420717 48.5258101)",,,
43394087,Театральна вулиця,residential,False,True,55.309,"LINESTRING (25.0377951 48.5285928, 25.0377497 48.5290893)",,50,
43394086,Театральна вулиця,residential,True,False,100.167,"LINESTRING (25.0377951 48.5285928, 25.0378697 48.52821, 25.0378967 48.528053, 25.0379549 48.5279019, 25.038048 48.52779, 25.0381321 48.5277426)",,50,
120407436,вулиця Тараса Шевченка,residential,False,True,304.106,"LINESTRING (25.0377951 48.5285928, 25.0366877 48.5286608, 25.0366068 48.5286628, 25.0365529 48.5286599, 25.0364996 48.5286546, 25.0364491 48.5286445, 25.0364033 48.528627, 25.0363603 48.5286054, 25.0363214 48.5285811, 25.0363046 48.5285673, 25.036219 48.528476, 25.036185 48.5284273, 25.0360709 48.5282255, 25.0360445 48.5281746, 25.0360321 48.5281398, 25.0360121 48.5280696, 25.0358654 48.5275562, 25.035778 48.5270651, 25.0357681 48.5270234, 25.0357442 48.5269069)",,50,
518375563,вулиця Івана Франка,tertiary,False,True,21.819,"LINESTRING (25.0408725 48.5300905, 25.0406085 48.5301796)",,50,
43388154,вулиця Адама Міцкевича,tertiary,False,False,158.361,"LINESTRING (25.0409261 48.5214411, 25.0410216 48.5215567, 25.0410752 48.5216499, 25.0411476 48.5217912, 25.0411758 48.52188, 25.0411865 48.5219795, 25.0411811 48.5220674, 25.0411583 48.5221447, 25.041102 48.5222842, 25.0409223 48.5226181, 25.0408233 48.5227936)",,50,
232236575,вулиця Родини Кузьми,tertiary,False,False,138.172,"LINESTRING (25.0409261 48.5214411, 25.0407257 48.521447, 25.0405703 48.5214492, 25.0404503 48.5214592, 25.0401233 48.5215138, 25.0392727 48.5217083, 25.0391107 48.521708)",,,
1027525429,вулиця Олекси Довбуша,residential,False,True,31.631999999999998,"LINESTRING (25.0319749 48.5293694, 25.0320741 48.529251, 25.0321807 48.5291197)",,50,
43395234,вулиця Михайла Коцюбинського,residential,True,False,31.115,"LINESTRING (25.0323769 48.5294556, 25.0319749 48.5293694)",,,
43394087,Театральна вулиця,residential,False,False,55.309,"LINESTRING (25.0377497 48.5290893, 25.0377951 48.5285928)",,50,
"[56003776, 43375307]","['вулиця Йосафата Кобринського', 'вулиця Михайла Драгоманова']",residential,True,False,297.771,"LINESTRING (25.0377497 48.5290893, 25.0382219 48.5290603, 25.0383824 48.529051, 25.038488 48.5290384, 25.0385956 48.5290159, 25.0386997 48.5289935, 25.0391668 48.5288875, 25.0392656 48.5288659, 25.0393514 48.5288493, 25.039803 48.5298418, 25.0398244 48.5298746, 25.0398492 48.5299065, 25.0401734 48.5303309)",,,
43402048,вулиця Івана Франка,tertiary,False,True,36.188,"LINESTRING (25.0406085 48.5301796, 25.0401734 48.5303309)",,50,
518375563,вулиця Івана Франка,tertiary,False,False,21.819,"LINESTRING (25.0406085 48.5301796, 25.0408725 48.5300905)",,50,
43395233,вулиця Михайла Коцюбинського,residential,True,False,40.049,"LINESTRING (25.0321807 48.5291197, 25.032271 48.5292794, 25.0323769 48.5294556)",,,
1027525429,вулиця Олекси Довбуша,residential,False,False,31.631999999999998,"LINESTRING (25.0321807 48.5291197, 25.0320741 48.529251, 25.0319749 48.5293694)",,50,
1027525429,вулиця Олекси Довбуша,residential,False,True,63.531,"LINESTRING (25.0321807 48.5291197, 25.0325168 48.5287008, 25.0325454 48.5286704, 25.0325769 48.5286415, 25.0326033 48.5286229)",,50,
84278128,вулиця Юрія Федьковича,residential,False,True,117.21,"LINESTRING (25.0326033 48.5286229, 25.0323775 48.5284607, 25.032305 48.5284149, 25.0322474 48.5283759, 25.0322092 48.5283421, 25.0321649 48.5282879, 25.0321233 48.5282404, 25.0320804 48.5281982, 25.0320368 48.5281689, 25.0319825 48.5281369, 25.031886 48.5281028, 25.0317327 48.5280444, 25.0316195 48.5279972, 25.0314549 48.5279167)",,,
1027525429,вулиця Олекси Довбуша,residential,False,False,63.531,"LINESTRING (25.0326033 48.5286229, 25.0325769 48.5286415, 25.0325454 48.5286704, 25.0325168 48.5287008, 25.0321807 48.5291197)",,50,
1027525429,вулиця Олекси Довбуша,residential,False,True,326.6460000000001,"LINESTRING (25.0326033 48.5286229, 25.0326813 48.5285873, 25.0328955 48.5285099, 25.0329707 48.5284895, 25.0331995 48.5284333, 25.0332773 48.5284177, 25.0341452 48.5282722, 25.0342488 48.5282512, 25.0344028 48.5282163, 25.0344771 48.5281946, 25.0347936 48.5280917, 25.0348399 48.528074, 25.0348605 48.5280632, 25.0348788 48.5280507, 25.0349111 48.5280223, 25.0350477 48.5278884, 25.035074 48.5278573, 25.035094 48.5278242, 25.0351354 48.5277388, 25.0351492 48.5277041, 25.0351955 48.5275272, 25.0352131 48.5274746, 25.0353189 48.5272331, 25.0353376 48.5271998, 25.0353498 48.5271841, 25.0353957 48.5271401, 25.0354643 48.5270847, 25.0357442 48.5269069)",,50,
42485017,вулиця Гетьмана Івана Мазепи,secondary,False,False,33.028999999999996,"LINESTRING (25.0428684 48.5243254, 25.043055 48.5243531, 25.0431603 48.5243703, 25.0433027 48.5243989)",,50,2
42485017,вулиця Гетьмана Івана Мазепи,secondary,False,True,78.34700000000001,"LINESTRING (25.0428684 48.5243254, 25.0427152 48.5243085, 25.042169 48.5242743, 25.041942 48.5242641, 25.0418097 48.524261)",,50,2
