osmid,name,highway,oneway,reversed,length,lanes,maxspeed,access,geometry
832588290,Харківська вулиця,primary,False,True,129.493,,,,"LINESTRING (36.6864815 49.8322547, 36.6865 49.8334192)"
95851163,Музейна вулиця,residential,False,False,218.75900000000001,2,50,destination,"LINESTRING (36.6866283 49.8397623, 36.6868053 49.8397738, 36.6896635 49.8399591)"
"[832588293, 830726535]",Харківська вулиця,primary,False,False,193.78,,,,"LINESTRING (36.6866283 49.8397623, 36.6866107 49.8393161, 36.6865828 49.838608, 36.686573 49.83802)"
"[813131850, 186731852]",Гвардійська вулиця,tertiary,False,False,57.806999999999995,,,,"LINESTRING (36.6947407 49.8359442, 36.6946569 49.8363305, 36.6946208 49.8364582)"
813131850,Гвардійська вулиця,tertiary,False,True,300.18899999999996,,,,"LINESTRING (36.6947407 49.8359442, 36.6947548 49.8358709, 36.6949658 49.8349229, 36.6952442 49.8336275, 36.695324 49.8332709)"
186731852,Гвардійська вулиця,tertiary,False,True,178.447,,,,"LINESTRING (36.6938318 49.8402169, 36.6941769 49.8386276)"
107432809,Верхня Успенська вулиця,residential,False,True,192.851,,,,"LINESTRING (36.6938318 49.8402169, 36.693951 49.8402566, 36.694661 49.8403635, 36.6948783 49.8403576, 36.6950268 49.8403403, 36.6961812 49.8397664)"
997459399,Музейна вулиця,tertiary,False,False,41.036,2,,,"LINESTRING (36.6938318 49.8402169, 36.6937047 49.8402617, 36.6932785 49.8402412)"
95851163,Музейна вулиця,residential,False,True,111.852,2,50,destination,"LINESTRING (36.6932785 49.8402412, 36.6917348 49.8400973)"
997459399,Музейна вулиця,tertiary,False,True,41.036,2,,,"LINESTRING (36.6932785 49.8402412, 36.6937047 49.8402617, 36.6938318 49.8402169)"
95851150,Леонова вулиця,residential,False,True,418.257,,,,"LINESTRING (36.695324 49.8332709, 36.6909575 49.8333234, 36.689494 49.8333558)"
813131850,Гвардійська вулиця,tertiary,False,False,300.189,,,,"LINESTRING (36.695324 49.8332709, 36.6952442 49.8336275, 36.6949658 49.8349229, 36.6947548 49.8358709, 36.6947407 49.8359442)"
832588290,Харківська вулиця,primary,False,False,129.493,,,,"LINESTRING (36.6865 49.8334192, 36.6864815 49.8322547)"
95851150,Леонова вулиця,residential,False,False,214.85500000000002,,,,"LINESTRING (36.6865 49.8334192, 36.6866388 49.8334187, 36.6876351 49.8333968, 36.6880649 49.8333873, 36.689494 49.8333558)"
95851150,Леонова вулиця,residential,False,True,55.34,,,,"LINESTRING (36.6865 49.8334192, 36.686379 49.8334183, 36.6862829 49.8334175, 36.6858457 49.8334104, 36.6857287 49.8334068)"
832588290,Харківська вулиця,primary,False,True,59.394,,,,"LINESTRING (36.6865 49.8334192, 36.686502 49.8336967, 36.686502 49.8337039, 36.6865085 49.8339533)"
186731852,Гвардійська вулиця,tertiary,False,False,181.04200000000003,,,,"LINESTRING (36.6946208 49.8364582, 36.6945366 49.836873, 36.6943852 49.8375376, 36.6942933 49.8380724)"
"[813131850, 186731852]",Гвардійська вулиця,tertiary,False,True,57.806999999999995,,,,"LINESTRING (36.6946208 49.8364582, 36.6946569 49.8363305, 36.6947407 49.8359442)"
250948488,Старонікольська вулиця,residential,False,True,303.512,,,,"LINESTRING (36.6946208 49.8364582, 36.6944712 49.8364429, 36.6931502 49.8363359, 36.6925234 49.836285, 36.6904225 49.8361147)"
250586868,Торгова вулиця,residential,False,False,57.841,,,,"LINESTRING (36.6899416 49.8382866, 36.6891403 49.8382274)"
106271617,Центральний бульвар,residential,True,False,187.042,,,,"LINESTRING (36.6899416 49.8382866, 36.6896828 49.8398348, 36.689676 49.8398729, 36.6896635 49.8399591)"
176711894,Центральний бульвар,residential,True,False,243.977,,50,,"LINESTRING (36.6899416 49.8382866, 36.6899507 49.8382635, 36.6901806 49.8372187, 36.6903364 49.8365478, 36.6904002 49.8362267, 36.6904225 49.8361147)"
"[832588293, 830726535]",Харківська вулиця,primary,False,True,193.78,,,,"LINESTRING (36.686573 49.83802, 36.6865828 49.838608, 36.6866107 49.8393161, 36.6866283 49.8397623)"
"[832588289, 250586868]",Торгова вулиця,residential,False,True,185.649,,,,"LINESTRING (36.686573 49.83802, 36.6867526 49.8380345, 36.686867 49.838055, 36.687148 49.8380761, 36.6874643 49.8380998, 36.6891403 49.8382274)"
832588290,Харківська вулиця,primary,False,False,229.06400000000002,,,,"LINESTRING (36.686573 49.83802, 36.6865756 49.8379132, 36.6865753 49.8379046, 36.6865476 49.8369785, 36.6865483 49.8364532, 36.6865402 49.8359602)"
186731852,Гвардійська вулиця,tertiary,False,False,178.447,,,,"LINESTRING (36.6941769 49.8386276, 36.6938318 49.8402169)"
186731852,Гвардійська вулиця,tertiary,False,True,62.297,,,,"LINESTRING (36.6941769 49.8386276, 36.6942933 49.8380724)"
105835973,Торгова вулиця,residential,True,False,306.095,,,,"LINESTRING (36.6941769 49.8386276, 36.6940691 49.838619, 36.6931143 49.838548, 36.6918382 49.8384429, 36.6902944 49.8383157, 36.6899416 49.8382866)"
95851163,Музейна вулиця,residential,False,False,111.852,2,50,destination,"LINESTRING (36.6917348 49.8400973, 36.6932785 49.8402412)"
95851163,Музейна вулиця,residential,False,True,149.331,2,50,destination,"LINESTRING (36.6917348 49.8400973, 36.6916437 49.8400912, 36.6911615 49.840059, 36.690002 49.8399817, 36.6896635 49.8399591)"
95851163,Музейна вулиця,residential,False,False,149.331,2,50,destination,"LINESTRING (36.6896635 49.8399591, 36.690002 49.8399817, 36.6911615 49.840059, 36.6916437 49.8400912, 36.6917348 49.8400973)"
95851163,Музейна вулиця,residential,False,True,218.75900000000001,2,50,destination,"LINESTRING (36.6896635 49.8399591, 36.6868053 49.8397738, 36.6866283 49.8397623)"
250948488,Старонікольська вулиця,residential,False,False,303.512,,,,"LINESTRING (36.6904225 49.8361147, 36.6925234 49.836285, 36.6931502 49.8363359, 36.6944712 49.8364429, 36.6946208 49.8364582)"
250948488,Старонікольська вулиця,residential,False,True,279.803,,,,"LINESTRING (36.6904225 49.8361147, 36.689575 49.8360455, 36.6866851 49.8358366, 36.686547 49.8358256)"
