osmid,name,highway,oneway,reversed,length,lanes,ref,width,geometry
115848118,Лермонтова провулок,residential,False,True,155.513,,,,"LINESTRING (37.4176998 47.7030407, 37.4196428 47.7035369)"
314587923,Паркова вулиця,residential,False,False,159.049,,,,"LINESTRING (37.4176998 47.7030407, 37.4184586 47.7017046)"
115841657,Гагаріна вулиця,residential,False,False,156.659,,,,"LINESTRING (37.4219566 47.699535, 37.4226895 47.6982153)"
115841657,Гагаріна вулиця,residential,False,True,157.276,,,,"LINESTRING (37.4219566 47.699535, 37.4211554 47.7008426)"
333542434,Терешкової провулок,tertiary,False,False,162.159,2,С050516,8,"LINESTRING (37.4219566 47.699535, 37.4239879 47.7000427)"
333542434,Терешкової провулок,tertiary,False,True,152.716,2,С050516,8,"LINESTRING (37.4219566 47.699535, 37.4200336 47.6990754)"
115848133,Чкалова провулок,residential,False,False,152.086,,,,"LINESTRING (37.4207663 47.6977143, 37.4188708 47.6972212)"
115848133,Чкалова провулок,residential,False,True,154.335,,,,"LINESTRING (37.4207663 47.6977143, 37.4226895 47.6982153)"
314587923,Паркова вулиця,residential,False,False,155.113,,,,"LINESTRING (37.4207663 47.6977143, 37.4215665 47.6964275)"
314587923,Паркова вулиця,residential,False,True,160.975,,,,"LINESTRING (37.4207663 47.6977143, 37.4200336 47.6990754)"
115841657,Гагаріна вулиця,residential,False,True,152.274,,,,"LINESTRING (37.4241629 47.6956535, 37.4234114 47.6969261)"
115848089,Миру провулок,residential,False,False,151.523,,,,"LINESTRING (37.4241629 47.6956535, 37.4222729 47.695165)"
314587923,Паркова вулиця,residential,False,False,160.975,,,,"LINESTRING (37.4200336 47.6990754, 37.4207663 47.6977143)"
314587923,Паркова вулиця,residential,False,True,153.628,,,,"LINESTRING (37.4200336 47.6990754, 37.419254 47.7003535)"
333542434,Терешкової провулок,tertiary,False,False,152.716,2,С050516,8,"LINESTRING (37.4200336 47.6990754, 37.4219566 47.699535)"
333542434,Терешкової провулок,tertiary,False,True,155.934,2,С050516,8,"LINESTRING (37.4200336 47.6990754, 37.4180965 47.6985588)"
115841657,Гагаріна вулиця,residential,False,True,157.62,,,,"LINESTRING (37.4203994 47.702214, 37.4196428 47.7035369)"
115848130,Перемоги провулок,residential,False,False,155.89,,,,"LINESTRING (37.4203994 47.702214, 37.4184586 47.7017046)"
115848130,Перемоги провулок,residential,False,True,158.067,,,,"LINESTRING (37.4203994 47.702214, 37.4223448 47.7027678)"
115841657,Гагаріна вулиця,residential,False,False,162.662,,,,"LINESTRING (37.4203994 47.702214, 37.4208712 47.701333, 37.4211554 47.7008426)"
115848093,Тихий провулок,residential,False,False,155.235,,,,"LINESTRING (37.4215665 47.6964275, 37.4196359 47.6959171)"
115848093,Тихий провулок,residential,False,True,148.788,,,,"LINESTRING (37.4215665 47.6964275, 37.4234114 47.6969261)"
314587923,Паркова вулиця,residential,False,False,150.009,,,,"LINESTRING (37.4215665 47.6964275, 37.4222729 47.695165)"
314587923,Паркова вулиця,residential,False,True,155.113,,,,"LINESTRING (37.4215665 47.6964275, 37.4207663 47.6977143)"
115848130,Перемоги провулок,residential,False,False,153.31,,,,"LINESTRING (37.4184586 47.7017046, 37.416552 47.7012001)"
115848130,Перемоги провулок,residential,False,True,155.89,,,,"LINESTRING (37.4184586 47.7017046, 37.4203994 47.702214)"
314587923,Паркова вулиця,residential,False,False,161.598,,,,"LINESTRING (37.4184586 47.7017046, 37.419254 47.7003535)"
314587923,Паркова вулиця,residential,False,True,159.049,,,,"LINESTRING (37.4184586 47.7017046, 37.4176998 47.7030407)"
115841656,Терешкової провулок,residential,False,False,86.887,,,,"LINESTRING (37.4173006 47.698354, 37.4162431 47.6980315)"
115841656,Терешкової провулок,residential,False,True,63.768,,,,"LINESTRING (37.4173006 47.698354, 37.4180965 47.6985588)"
115848099,,residential,False,False,175.125,,,,"LINESTRING (37.4173006 47.698354, 37.416465 47.6998251)"
333542434,Терешкової провулок,tertiary,False,True,162.159,2,С050516,8,"LINESTRING (37.4239879 47.7000427, 37.4219566 47.699535)"
115841668,Степова вулиця,residential,False,False,151.745,,,,"LINESTRING (37.4239879 47.7000427, 37.4240446 47.6998984, 37.4246347 47.6987497)"
115841668,Степова вулиця,residential,False,True,161.84,,,,"LINESTRING (37.4239879 47.7000427, 37.4236767 47.7005447, 37.4233832 47.701055, 37.4231793 47.7013925)"
115841657,Гагаріна вулиця,residential,False,False,152.274,,,,"LINESTRING (37.4234114 47.6969261, 37.4241629 47.6956535)"
115841657,Гагаріна вулиця,residential,False,True,153.195,,,,"LINESTRING (37.4234114 47.6969261, 37.4226895 47.6982153)"
115848093,Тихий провулок,residential,False,False,148.788,,,,"LINESTRING (37.4234114 47.6969261, 37.4215665 47.6964275)"
115848093,Тихий провулок,residential,False,True,157.174,,,,"LINESTRING (37.4234114 47.6969261, 37.4253491 47.6974712)"
330673560,8 Березня провулок,residential,False,True,163.334,,,,"LINESTRING (37.4231793 47.7013925, 37.4211554 47.7008426)"
115841668,Степова вулиця,residential,False,False,161.84,,,,"LINESTRING (37.4231793 47.7013925, 37.4233832 47.701055, 37.4236767 47.7005447, 37.4239879 47.7000427)"
115841668,Степова вулиця,residential,False,True,166.012,,,,"LINESTRING (37.4231793 47.7013925, 37.4225923 47.7025173, 37.4223448 47.7027678)"
115848089,Миру провулок,residential,False,True,151.523,,,,"LINESTRING (37.4222729 47.695165, 37.4241629 47.6956535)"
314587923,Паркова вулиця,residential,False,True,150.009,,,,"LINESTRING (37.4222729 47.695165, 37.4215665 47.6964275)"
115848130,Перемоги провулок,residential,False,False,158.067,,,,"LINESTRING (37.4223448 47.7027678, 37.4203994 47.702214)"
115841668,Степова вулиця,residential,False,False,166.012,,,,"LINESTRING (37.4223448 47.7027678, 37.4225923 47.7025173, 37.4231793 47.7013925)"
"[333542433, 115848118]","['Лермонтова провулок', 'Садова вулиця']",residential,False,True,295.617,,,,"LINESTRING (37.4131253 47.7033212, 37.4134705 47.7026678, 37.4136792 47.7022833, 37.413781 47.702178, 37.4139479 47.7021499, 37.4142871 47.7021885, 37.414621 47.7022043, 37.4158058 47.7025199)"
115848130,Перемоги провулок,residential,False,True,62.987,,,,"LINESTRING (37.4138513 47.7005043, 37.4146438 47.7006951)"
115841656,Терешкової провулок,residential,False,False,10.367,,,,"LINESTRING (37.4162431 47.6980315, 37.4161705 47.6979521)"
115841656,Терешкової провулок,residential,False,True,86.887,,,,"LINESTRING (37.4162431 47.6980315, 37.4173006 47.698354)"
115848083,Садова вулиця,residential,False,False,177.422,,,,"LINESTRING (37.4162431 47.6980315, 37.4160492 47.6982415, 37.4158562 47.6985839, 37.4156892 47.6989193, 37.4153654 47.6995087)"
115848118,Лермонтова провулок,residential,False,True,153.106,,,,"LINESTRING (37.4158058 47.7025199, 37.4176998 47.7030407)"
333542435,Ювілейна вулиця,tertiary,False,False,157.02,,,,"LINESTRING (37.4158058 47.7025199, 37.416552 47.7012001)"
"[333542433, 115848118]","['Лермонтова провулок', 'Садова вулиця']",residential,False,False,295.617,,,,"LINESTRING (37.4158058 47.7025199, 37.414621 47.7022043, 37.4142871 47.7021885, 37.4139479 47.7021499, 37.413781 47.702178, 37.4136792 47.7022833, 37.4134705 47.7026678, 37.4131253 47.7033212)"
115848099,,residential,False,True,139.905,,,,"LINESTRING (37.415764 47.7009915, 37.416465 47.6998251)"
115848130,Перемоги провулок,residential,False,False,90.076,,,,"LINESTRING (37.415764 47.7009915, 37.4146438 47.7006951)"
115848130,Перемоги провулок,residential,False,True,63.367,,,,"LINESTRING (37.415764 47.7009915, 37.416552 47.7012001)"
115848093,Тихий провулок,residential,False,False,155.186,,,,"LINESTRING (37.4196359 47.6959171, 37.4176973 47.6954219)"
115848093,Тихий провулок,residential,False,True,155.235,,,,"LINESTRING (37.4196359 47.6959171, 37.4215665 47.6964275)"
333542436,Ювілейна вулиця,tertiary,False,False,155.906,2,С050516,8,"LINESTRING (37.4196359 47.6959171, 37.4188708 47.6972212)"
115848093,Тихий провулок,residential,False,True,155.186,,,,"LINESTRING (37.4176973 47.6954219, 37.4196359 47.6959171)"
333542432,Садова вулиця,residential,False,True,61.798,,,,"LINESTRING (37.4176973 47.6954219, 37.4179209 47.6948869)"
333542432,Садова вулиця,residential,False,False,152.086,,,,"LINESTRING (37.4176973 47.6954219, 37.4174767 47.6958916, 37.4173228 47.6961427, 37.4171677 47.6964487, 37.4169939 47.6967033)"
115848133,Чкалова провулок,residential,False,True,151.814,,,,"LINESTRING (37.4169939 47.6967033, 37.4188708 47.6972212)"
333542432,Садова вулиця,residential,False,False,152.05100000000002,,,,"LINESTRING (37.4169939 47.6967033, 37.4163418 47.6976441, 37.4162218 47.6978372, 37.4161705 47.6979521)"
333542432,Садова вулиця,residential,False,True,152.086,,,,"LINESTRING (37.4169939 47.6967033, 37.4171677 47.6964487, 37.4173228 47.6961427, 37.4174767 47.6958916, 37.4176973 47.6954219)"
115848133,Чкалова провулок,residential,False,False,151.814,,,,"LINESTRING (37.4188708 47.6972212, 37.4169939 47.6967033)"
115848133,Чкалова провулок,residential,False,True,152.086,,,,"LINESTRING (37.4188708 47.6972212, 37.4207663 47.6977143)"
333542436,Ювілейна вулиця,tertiary,False,False,159.624,2,С050516,8,"LINESTRING (37.4188708 47.6972212, 37.4180965 47.6985588)"
333542436,Ювілейна вулиця,tertiary,False,True,155.906,2,С050516,8,"LINESTRING (37.4188708 47.6972212, 37.4196359 47.6959171)"
314587923,Паркова вулиця,residential,False,False,153.628,,,,"LINESTRING (37.419254 47.7003535, 37.4200336 47.6990754)"
314587923,Паркова вулиця,residential,False,True,161.598,,,,"LINESTRING (37.419254 47.7003535, 37.4184586 47.7017046)"
330673560,8 Березня провулок,residential,False,False,152.32999999999998,,,,"LINESTRING (37.419254 47.7003535, 37.4202364 47.7006062, 37.4211554 47.7008426)"
115841657,Гагаріна вулиця,residential,False,False,157.276,,,,"LINESTRING (37.4211554 47.7008426, 37.4219566 47.699535)"
330673560,8 Березня провулок,residential,False,False,163.334,,,,"LINESTRING (37.4211554 47.7008426, 37.4231793 47.7013925)"
115841657,Гагаріна вулиця,residential,False,True,162.662,,,,"LINESTRING (37.4211554 47.7008426, 37.4208712 47.701333, 37.4203994 47.702214)"
330673560,8 Березня провулок,residential,False,True,152.32999999999998,,,,"LINESTRING (37.4211554 47.7008426, 37.4202364 47.7006062, 37.419254 47.7003535)"
115841656,Терешкової провулок,residential,False,True,120.706,,,,"LINESTRING (37.4146426 47.6976044, 37.4161705 47.6979521)"
115848083,Садова вулиця,residential,False,False,142.547,,,,"LINESTRING (37.4153654 47.6995087, 37.4146438 47.7006951)"
657943196,8 Березня провулок,residential,False,False,89.495,,,,"LINESTRING (37.4153654 47.6995087, 37.416465 47.6998251)"
115848083,Садова вулиця,residential,False,True,177.422,,,,"LINESTRING (37.4153654 47.6995087, 37.4156892 47.6989193, 37.4158562 47.6985839, 37.4160492 47.6982415, 37.4162431 47.6980315)"
115841668,Степова вулиця,residential,False,True,151.884,,,,"LINESTRING (37.4253491 47.6974712, 37.4246347 47.6987497)"
115848093,Тихий провулок,residential,False,False,157.174,,,,"LINESTRING (37.4253491 47.6974712, 37.4234114 47.6969261)"
115841668,Степова вулиця,residential,False,False,151.884,,,,"LINESTRING (37.4246347 47.6987497, 37.4253491 47.6974712)"
115848133,Чкалова провулок,residential,False,False,157.236,,,,"LINESTRING (37.4246347 47.6987497, 37.4226895 47.6982153)"
115841668,Степова вулиця,residential,False,True,151.745,,,,"LINESTRING (37.4246347 47.6987497, 37.4240446 47.6998984, 37.4239879 47.7000427)"
115848083,Садова вулиця,residential,False,True,142.547,,,,"LINESTRING (37.4146438 47.7006951, 37.4153654 47.6995087)"
115848130,Перемоги провулок,residential,False,False,62.987,,,,"LINESTRING (37.4146438 47.7006951, 37.4138513 47.7005043)"
115848130,Перемоги провулок,residential,False,True,90.076,,,,"LINESTRING (37.4146438 47.7006951, 37.415764 47.7009915)"
333542432,Садова вулиця,residential,False,False,61.798,,,,"LINESTRING (37.4179209 47.6948869, 37.4176973 47.6954219)"
115848099,,residential,False,False,139.905,,,,"LINESTRING (37.416465 47.6998251, 37.415764 47.7009915)"
115848099,,residential,False,True,175.125,,,,"LINESTRING (37.416465 47.6998251, 37.4173006 47.698354)"
657943196,8 Березня провулок,residential,False,True,89.495,,,,"LINESTRING (37.416465 47.6998251, 37.4153654 47.6995087)"
