osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name
255207405,1,residential,50,False,True,154.411,"LINESTRING (34.5980681 48.5803781, 34.5982112 48.5805202, 34.5990216 48.5812329, 34.5991413 48.5814006, 34.5991529 48.5814661, 34.5991575 48.5815407)",,
935441764,,tertiary,50,False,False,481.23699999999997,"LINESTRING (34.5980681 48.5803781, 34.5987875 48.5800488, 34.5992848 48.5798192, 34.5996251 48.5796892, 34.5999499 48.5796072, 34.6003446 48.5795556, 34.6041739 48.5790086)",О041202,Центральна вулиця
935441766,1,residential,50,False,False,229.858,"LINESTRING (34.5980681 48.5803781, 34.5975614 48.5798926, 34.5967563 48.5791799, 34.5964163 48.5788374, 34.5962639 48.5786911)",,
180466533,2,residential,50,False,True,345.088,"LINESTRING (34.603544 48.5770015, 34.6027581 48.5770091, 34.6004443 48.5770655, 34.5998612 48.5770975, 34.5994833 48.5772195, 34.5990062 48.5774421)",,Щаслива вулиця
255207404,,residential,,False,True,138.156,"LINESTRING (34.603544 48.5770015, 34.6035786 48.5771707, 34.6037261 48.5775732, 34.6039298 48.5782168)",,
180466533,2,residential,50,False,False,245.002,"LINESTRING (34.5962639 48.5786911, 34.5963517 48.5786387, 34.5990062 48.5774421)",,Щаслива вулиця
180466533,2,residential,50,False,True,208.801,"LINESTRING (34.5962639 48.5786911, 34.5950804 48.5792399, 34.5939644 48.5797915)",,Щаслива вулиця
935441766,1,residential,50,False,True,229.858,"LINESTRING (34.5962639 48.5786911, 34.5964163 48.5788374, 34.5967563 48.5791799, 34.5975614 48.5798926, 34.5980681 48.5803781)",,
935441765,,residential,,False,False,154.849,"LINESTRING (34.6045908 48.5803736, 34.6041739 48.5790086)",,
180466537,1,residential,40,False,False,421.186,"LINESTRING (34.6045908 48.5803736, 34.6043512 48.5804238, 34.6039274 48.5804863, 34.6033217 48.5805945, 34.6028196 48.5807149, 34.6023843 48.580817, 34.6021332 48.5808322, 34.6019259 48.5808673, 34.600772 48.5811446, 34.600035 48.5813457, 34.5995674 48.5814493, 34.5991575 48.5815407)",,Польова вулиця
180466533,2,residential,50,False,False,345.08799999999997,"LINESTRING (34.5990062 48.5774421, 34.5994833 48.5772195, 34.5998612 48.5770975, 34.6004443 48.5770655, 34.6027581 48.5770091, 34.603544 48.5770015)",,Щаслива вулиця
180466533,2,residential,50,False,True,245.002,"LINESTRING (34.5990062 48.5774421, 34.5963517 48.5786387, 34.5962639 48.5786911)",,Щаслива вулиця
255207404,,residential,,False,False,89.857,"LINESTRING (34.6041739 48.5790086, 34.6039298 48.5782168)",,
935441765,,residential,,False,True,154.849,"LINESTRING (34.6041739 48.5790086, 34.6045908 48.5803736)",,
935441764,,tertiary,50,False,True,481.23699999999997,"LINESTRING (34.6041739 48.5790086, 34.6003446 48.5795556, 34.5999499 48.5796072, 34.5996251 48.5796892, 34.5992848 48.5798192, 34.5987875 48.5800488, 34.5980681 48.5803781)",О041202,Центральна вулиця
180466537,1,residential,40,False,True,421.1859999999999,"LINESTRING (34.5991575 48.5815407, 34.5995674 48.5814493, 34.600035 48.5813457, 34.600772 48.5811446, 34.6019259 48.5808673, 34.6021332 48.5808322, 34.6023843 48.580817, 34.6028196 48.5807149, 34.6033217 48.5805945, 34.6039274 48.5804863, 34.6043512 48.5804238, 34.6045908 48.5803736)",,Польова вулиця
255207405,1,residential,50,False,False,154.411,"LINESTRING (34.5991575 48.5815407, 34.5991529 48.5814661, 34.5991413 48.5814006, 34.5990216 48.5812329, 34.5982112 48.5805202, 34.5980681 48.5803781)",,
180466533,2,residential,50,False,False,208.801,"LINESTRING (34.5939644 48.5797915, 34.5950804 48.5792399, 34.5962639 48.5786911)",,Щаслива вулиця
316805914,,residential,,False,True,172.863,"LINESTRING (34.6062275 48.5778998, 34.605504 48.5779731, 34.6040536 48.5781866, 34.6039298 48.5782168)",,
255207404,,residential,,False,True,89.857,"LINESTRING (34.6039298 48.5782168, 34.6041739 48.5790086)",,
255207404,,residential,,False,False,138.156,"LINESTRING (34.6039298 48.5782168, 34.6037261 48.5775732, 34.6035786 48.5771707, 34.603544 48.5770015)",,
316805914,,residential,,False,False,172.863,"LINESTRING (34.6039298 48.5782168, 34.6040536 48.5781866, 34.605504 48.5779731, 34.6062275 48.5778998)",,
