osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,ref
150033960,False,вулиця Визволення,tertiary,,,True,170.841,"LINESTRING (33.7188149 47.662729, 33.7188915 47.6625998, 33.7191023 47.6621981, 33.7194899 47.6614951, 33.7195734 47.6613434, 33.719609 47.6612889)",
130659533,False,Покровська вулиця,residential,,,False,127.897,"LINESTRING (33.7145801 47.6627668, 33.7146179 47.6627314, 33.7151449 47.6622251, 33.7153072 47.6620617, 33.7155846 47.6618377)",
130659533,False,Покровська вулиця,residential,,,True,56.132000000000005,"LINESTRING (33.7145801 47.6627668, 33.7142758 47.6630856, 33.7141581 47.6631833)",
148338680,False,Покровська вулиця,residential,,3,True,57.003,"LINESTRING (33.7145801 47.6627668, 33.7141741 47.6625829, 33.7139482 47.662481)",
150029963,False,вулиця Визволення,tertiary,,,True,111.76,"LINESTRING (33.7183434 47.6636826, 33.7188149 47.662729)",
130735286,False,Кленова вулиця,residential,,,False,233.07000000000002,"LINESTRING (33.7183434 47.6636826, 33.7184622 47.6637117, 33.7210551 47.6643459, 33.7212743 47.6643863)",
150029963,False,вулиця Визволення,tertiary,,,False,122.737,"LINESTRING (33.7183434 47.6636826, 33.7178714 47.6647104, 33.7178591 47.6647371)",
130659525,False,Музична вулиця,tertiary,,,False,65.264,"LINESTRING (33.7122026 47.6640563, 33.7126182 47.6645722)",
130659533,False,Покровська вулиця,residential,,,False,177.211,"LINESTRING (33.7122026 47.6640563, 33.71305 47.6637185, 33.7136202 47.6635166, 33.713946 47.6633593, 33.7141581 47.6631833)",
657420914,False,Шкільна вулиця,residential,,,False,121.124,"LINESTRING (33.7178591 47.6647371, 33.71937 47.6651259)",
657420914,False,Шкільна вулиця,residential,,,True,120.794,"LINESTRING (33.7178591 47.6647371, 33.7163793 47.6643048)",
150029963,False,вулиця Визволення,tertiary,,,True,122.737,"LINESTRING (33.7178591 47.6647371, 33.7178714 47.6647104, 33.7183434 47.6636826)",
657420914,False,Шкільна вулиця,residential,,,True,218.321,"LINESTRING (33.7237501 47.665571, 33.7208382 47.6654746)",
931494538,False,,residential,,,False,124.098,"LINESTRING (33.7237501 47.665571, 33.7239179 47.6644607)",
150033960,False,вулиця Визволення,tertiary,,,True,11.661,"LINESTRING (33.719008 47.657433, 33.7189904 47.6573288)",
130735244,False,вулиця Шевченка,residential,,3,False,341.898,"LINESTRING (33.719008 47.657433, 33.7199448 47.6574634, 33.7215375 47.6576237, 33.7228647 47.6577902, 33.7235237 47.657858)",
150033960,False,вулиця Визволення,tertiary,,,False,235.72400000000002,"LINESTRING (33.719008 47.657433, 33.7191518 47.6581275, 33.7192118 47.6582456, 33.7192838 47.6583361, 33.7193786 47.6583927, 33.7194566 47.6584219, 33.719666 47.6584983, 33.7201838 47.6586445, 33.7204468 47.6587214, 33.7205252 47.6587639, 33.7205574 47.6588001, 33.7205834 47.6588368, 33.7206166 47.6589987)",
130735156,False,Робоча вулиця,residential,,,True,50.142,"LINESTRING (33.7235237 47.657858, 33.723297 47.6582823)",
130735244,False,вулиця Шевченка,residential,,3,True,341.898,"LINESTRING (33.7235237 47.657858, 33.7228647 47.6577902, 33.7215375 47.6576237, 33.7199448 47.6574634, 33.719008 47.657433)",
130735156,False,Робоча вулиця,residential,,,False,50.142,"LINESTRING (33.723297 47.6582823, 33.7235237 47.657858)",
130735156,False,Робоча вулиця,residential,,,True,88.13,"LINESTRING (33.723297 47.6582823, 33.7228556 47.659017)",
130735156,False,Робоча вулиця,residential,,,False,88.13,"LINESTRING (33.7228556 47.659017, 33.723297 47.6582823)",
130735156,False,Робоча вулиця,residential,,,True,205.38299999999998,"LINESTRING (33.7228556 47.659017, 33.7226084 47.6593623, 33.7223064 47.6594363, 33.7219585 47.6594486, 33.7215741 47.65935, 33.7214579 47.6593093, 33.7214116 47.6592931, 33.7213452 47.6592698, 33.7212571 47.6592321, 33.7211445 47.6591838, 33.7209181 47.6591177, 33.7206166 47.6589987)",
"[130735163, 130735164]",False,"['вулиця Перемоги', 'Калинова вулиця']",residential,,,"[False, True]",89.837,"LINESTRING (33.7246185 47.6607846, 33.7243853 47.6607597, 33.7241363 47.6607628, 33.7237945 47.6607971, 33.7237532 47.6608192, 33.7236896 47.6609081, 33.7236533 47.6609694, 33.7236261 47.661014)",
130735163,False,Калинова вулиця,residential,,,False,273.748,"LINESTRING (33.7236261 47.661014, 33.723476 47.6611302, 33.7233972 47.66122, 33.7225493 47.6623297, 33.7219012 47.6631797)",
"[130735163, 130735164]",False,"['вулиця Перемоги', 'Калинова вулиця']",residential,,,"[False, True]",89.83699999999999,"LINESTRING (33.7236261 47.661014, 33.7236533 47.6609694, 33.7236896 47.6609081, 33.7237532 47.6608192, 33.7237945 47.6607971, 33.7241363 47.6607628, 33.7243853 47.6607597, 33.7246185 47.6607846)",
657420909,False,Ярмаркова вулиця,residential,,,True,271.236,"LINESTRING (33.7236261 47.661014, 33.7237198 47.6610975, 33.7238499 47.6611718, 33.7241247 47.6613301, 33.724229 47.6614352, 33.7242929 47.6615316, 33.7243366 47.6616435, 33.7243409 47.6618226, 33.7243178 47.6621259, 33.7242958 47.6624188, 33.7241691 47.6632669)",
150029953,False,Калинова вулиця,residential,,,False,75.693,"LINESTRING (33.7219012 47.6631797, 33.7215614 47.6638208)",
150029959,False,Центральна вулиця,tertiary,50,12,False,48.045,"LINESTRING (33.7219012 47.6631797, 33.7212743 47.6630879)",О040101
130735163,False,Калинова вулиця,residential,,,True,273.748,"LINESTRING (33.7219012 47.6631797, 33.7225493 47.6623297, 33.7233972 47.66122, 33.723476 47.6611302, 33.7236261 47.661014)",
150029961,False,Центральна вулиця,tertiary,50,12,True,170.453,"LINESTRING (33.7219012 47.6631797, 33.7225176 47.6632426, 33.7232762 47.6632665, 33.7237291 47.6632748, 33.7241691 47.6632669)",О040101
657420914,False,Шкільна вулиця,residential,,,False,39.373000000000005,"LINESTRING (33.714798 47.6636961, 33.7149033 47.6637451, 33.7152272 47.6639006)",
657420914,False,Шкільна вулиця,residential,,,False,97.282,"LINESTRING (33.7152272 47.6639006, 33.7163793 47.6643048)",
130735210,False,вулиця Пилипа Орлика,residential,,,True,124.71199999999999,"LINESTRING (33.7152272 47.6639006, 33.7148959 47.6641593, 33.714051 47.6646927)",
657420914,False,Шкільна вулиця,residential,,,True,39.373000000000005,"LINESTRING (33.7152272 47.6639006, 33.7149033 47.6637451, 33.714798 47.6636961)",
931494538,False,,residential,,,False,88.835,"LINESTRING (33.7239791 47.6640555, 33.7241691 47.6632669)",
931494538,False,,residential,,,True,45.289,"LINESTRING (33.7239791 47.6640555, 33.7239179 47.6644607)",
130735194,False,провулок Толстого,residential,,,False,125.15,"LINESTRING (33.7163793 47.6643048, 33.7158569 47.6653739)",
657420914,False,Шкільна вулиця,residential,,,False,120.794,"LINESTRING (33.7163793 47.6643048, 33.7178591 47.6647371)",
657420914,False,Шкільна вулиця,residential,,,True,97.282,"LINESTRING (33.7163793 47.6643048, 33.7152272 47.6639006)",
150029953,False,Калинова вулиця,residential,,,True,66.455,"LINESTRING (33.7212743 47.6643863, 33.7215614 47.6638208)",
657420912,False,Кленова вулиця,residential,,,False,198.143,"LINESTRING (33.7212743 47.6643863, 33.7239179 47.6644607)",
130735286,False,Кленова вулиця,residential,,,True,233.07000000000002,"LINESTRING (33.7212743 47.6643863, 33.7210551 47.6643459, 33.7184622 47.6637117, 33.7183434 47.6636826)",
657420913,False,Калинова вулиця,residential,,,False,125.59800000000001,"LINESTRING (33.7212743 47.6643863, 33.7210003 47.664932, 33.7208382 47.6654746)",
657420912,False,Кленова вулиця,residential,,,True,198.143,"LINESTRING (33.7239179 47.6644607, 33.7212743 47.6643863)",
931494538,False,,residential,,,False,45.289,"LINESTRING (33.7239179 47.6644607, 33.7239791 47.6640555)",
931494538,False,,residential,,,True,124.098,"LINESTRING (33.7239179 47.6644607, 33.7237501 47.665571)",
130659525,False,Музична вулиця,tertiary,,,False,67.713,"LINESTRING (33.7126182 47.6645722, 33.7130539 47.6651058)",
130659525,False,Музична вулиця,tertiary,,,True,65.264,"LINESTRING (33.7126182 47.6645722, 33.7122026 47.6640563)",
130735179,False,Олімпійський провулок,residential,,3,False,111.717,"LINESTRING (33.7126182 47.6645722, 33.7113525 47.665104)",
130735210,False,вулиця Пилипа Орлика,residential,,,True,89.793,"LINESTRING (33.714051 47.6646927, 33.7131543 47.6652288)",
130735210,False,вулиця Пилипа Орлика,residential,,,False,124.71199999999999,"LINESTRING (33.714051 47.6646927, 33.7148959 47.6641593, 33.7152272 47.6639006)",
130735228,False,провулок Петровського,residential,,,False,155.307,"LINESTRING (33.714051 47.6646927, 33.715203 47.6651682, 33.715566 47.6652967, 33.7158569 47.6653739)",
130735179,False,Олімпійський провулок,residential,,3,True,111.717,"LINESTRING (33.7113525 47.665104, 33.7126182 47.6645722)",
130659525,False,Музична вулиця,tertiary,,,False,15.607,"LINESTRING (33.7130539 47.6651058, 33.7131543 47.6652288)",
130659525,False,Музична вулиця,tertiary,,,True,67.713,"LINESTRING (33.7130539 47.6651058, 33.7126182 47.6645722)",
130735196,False,вулиця Миру,residential,,3,False,82.453,"LINESTRING (33.7130539 47.6651058, 33.7127741 47.6652488, 33.7121164 47.6654913)",
657420914,False,Шкільна вулиця,residential,,,False,116.584,"LINESTRING (33.71937 47.6651259, 33.7208382 47.6654746)",
657420914,False,Шкільна вулиця,residential,,,True,121.124,"LINESTRING (33.71937 47.6651259, 33.7178591 47.6647371)",
130659525,False,Музична вулиця,tertiary,,,False,107.393,"LINESTRING (33.7131543 47.6652288, 33.7138453 47.6660751)",
130659525,False,Музична вулиця,tertiary,,,True,15.607,"LINESTRING (33.7131543 47.6652288, 33.7130539 47.6651058)",
130735210,False,вулиця Пилипа Орлика,residential,,,False,89.793,"LINESTRING (33.7131543 47.6652288, 33.714051 47.6646927)",
130735194,False,провулок Толстого,residential,,,False,65.274,"LINESTRING (33.7158569 47.6653739, 33.7156056 47.665936)",
130735194,False,провулок Толстого,residential,,,True,125.15,"LINESTRING (33.7158569 47.6653739, 33.7163793 47.6643048)",
130735228,False,провулок Петровського,residential,,,True,155.30700000000002,"LINESTRING (33.7158569 47.6653739, 33.715566 47.6652967, 33.715203 47.6651682, 33.714051 47.6646927)",
657420914,False,Шкільна вулиця,residential,,,False,218.321,"LINESTRING (33.7208382 47.6654746, 33.7237501 47.665571)",
657420914,False,Шкільна вулиця,residential,,,True,116.584,"LINESTRING (33.7208382 47.6654746, 33.71937 47.6651259)",
657420913,False,Калинова вулиця,residential,,,True,125.59800000000001,"LINESTRING (33.7208382 47.6654746, 33.7210003 47.664932, 33.7212743 47.6643863)",
130735196,False,вулиця Миру,residential,,3,True,82.453,"LINESTRING (33.7121164 47.6654913, 33.7127741 47.6652488, 33.7130539 47.6651058)",
130735194,False,провулок Толстого,residential,,,True,65.274,"LINESTRING (33.7156056 47.665936, 33.7158569 47.6653739)",
124210329,False,вулиця Ветеранів,residential,50,11,False,308.1330000000001,"LINESTRING (33.7176995 47.6603528, 33.7175088 47.6603508, 33.7168519 47.6601931, 33.7164549 47.6601624, 33.7153187 47.6603705, 33.7150958 47.6604198, 33.7150612 47.6604275, 33.7145289 47.6605454, 33.7142171 47.6606171, 33.7139608 47.6607158, 33.713934 47.6607275, 33.7138372 47.6607697, 33.7138189 47.6607777, 33.7137988 47.6607865)",
124210329,False,вулиця Ветеранів,residential,50,11,True,95.553,"LINESTRING (33.7176995 47.6603528, 33.7178051 47.6602196, 33.7179811 47.6599319, 33.7182058 47.6595647)",
130787289,False,вулиця Ветеранів,residential,,,True,214.37900000000002,"LINESTRING (33.7176995 47.6603528, 33.7174963 47.6607263, 33.7175562 47.6607425, 33.7184543 47.6609856, 33.7189613 47.6611228, 33.719609 47.6612889)",
130787289,False,вулиця Ветеранів,residential,,,False,214.37900000000002,"LINESTRING (33.719609 47.6612889, 33.7189613 47.6611228, 33.7184543 47.6609856, 33.7175562 47.6607425, 33.7174963 47.6607263, 33.7176995 47.6603528)",
150033960,False,вулиця Визволення,tertiary,,,False,170.84099999999998,"LINESTRING (33.719609 47.6612889, 33.7195734 47.6613434, 33.7194899 47.6614951, 33.7191023 47.6621981, 33.7188915 47.6625998, 33.7188149 47.662729)",
150033960,False,вулиця Визволення,tertiary,,,True,269.98900000000003,"LINESTRING (33.719609 47.6612889, 33.7198362 47.6611126, 33.7199981 47.660902, 33.7201081 47.6607304, 33.7202703 47.66044, 33.7203224 47.660235, 33.72037 47.660041, 33.720387 47.6599561, 33.720402 47.6598564, 33.7206166 47.6589987)",
145684142,False,Березовий провулок,residential,,,False,119.53,"LINESTRING (33.7200676 47.6634424, 33.7205658 47.6635625, 33.7210356 47.6636879, 33.7215614 47.6638208)",
150029953,False,Калинова вулиця,residential,,,False,66.455,"LINESTRING (33.7215614 47.6638208, 33.7212743 47.6643863)",
150029953,False,Калинова вулиця,residential,,,True,75.693,"LINESTRING (33.7215614 47.6638208, 33.7219012 47.6631797)",
145684142,False,Березовий провулок,residential,,,True,119.53,"LINESTRING (33.7215614 47.6638208, 33.7210356 47.6636879, 33.7205658 47.6635625, 33.7200676 47.6634424)",
148338680,False,Покровська вулиця,residential,,3,False,57.003,"LINESTRING (33.7139482 47.662481, 33.7141741 47.6625829, 33.7145801 47.6627668)",
150029959,False,Центральна вулиця,tertiary,50,12,True,48.045,"LINESTRING (33.7212743 47.6630879, 33.7219012 47.6631797)",О040101
662730690,False,провулок Матросова,residential,,,False,153.64,"LINESTRING (33.7212743 47.6630879, 33.7220581 47.661811)",
150029959,False,Центральна вулиця,tertiary,50,12,False,188.457,"LINESTRING (33.7212743 47.6630879, 33.7189203 47.6627431, 33.7188149 47.662729)",О040101
662730690,False,провулок Матросова,residential,,,True,153.64,"LINESTRING (33.7220581 47.661811, 33.7212743 47.6630879)",
130659533,False,Покровська вулиця,residential,,,False,56.132000000000005,"LINESTRING (33.7141581 47.6631833, 33.7142758 47.6630856, 33.7145801 47.6627668)",
130659533,False,Покровська вулиця,residential,,,True,177.21099999999998,"LINESTRING (33.7141581 47.6631833, 33.713946 47.6633593, 33.7136202 47.6635166, 33.71305 47.6637185, 33.7122026 47.6640563)",
709797753,False,Покровська вулиця,residential,,,False,34.949,"LINESTRING (33.7141581 47.6631833, 33.7139498 47.6631016, 33.7138167 47.6629789)",
709797753,False,Покровська вулиця,residential,,,True,34.949,"LINESTRING (33.7138167 47.6629789, 33.7139498 47.6631016, 33.7141581 47.6631833)",
