osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,width
183353251,,,residential,False,True,242.36299999999997,"LINESTRING (25.8071203 50.726975, 25.8072576 50.7272848, 25.8073674 50.7276282, 25.8075138 50.7280342, 25.8075698 50.7282727, 25.8075676 50.7283708, 25.8074944 50.7286202, 25.8073244 50.7291066)",,3
183349365,О-030535,вулиця Пилипа Орлика,tertiary,False,True,141.927,"LINESTRING (25.8051632 50.7272115, 25.8053879 50.727199, 25.8056924 50.7272026, 25.8059518 50.7271958, 25.8061951 50.7271808, 25.8064448 50.7271413, 25.8066953 50.7270781, 25.8071203 50.726975)",,
183353363,,,residential,False,False,294.24800000000005,"LINESTRING (25.8051632 50.7272115, 25.8052913 50.7264057, 25.8056291 50.725131, 25.805653 50.7250367, 25.80565 50.7249654, 25.8056287 50.7249134, 25.8055556 50.7248633, 25.8054703 50.7248132, 25.8053638 50.7247862, 25.805193 50.7247741)",,4
183353251,,,residential,False,False,242.36299999999997,"LINESTRING (25.8073244 50.7291066, 25.8074944 50.7286202, 25.8075676 50.7283708, 25.8075698 50.7282727, 25.8075138 50.7280342, 25.8073674 50.7276282, 25.8072576 50.7272848, 25.8071203 50.726975)",,3
183353363,,,residential,False,True,294.248,"LINESTRING (25.805193 50.7247741, 25.8053638 50.7247862, 25.8054703 50.7248132, 25.8055556 50.7248633, 25.8056287 50.7249134, 25.80565 50.7249654, 25.805653 50.7250367, 25.8056291 50.725131, 25.8052913 50.7264057, 25.8051632 50.7272115)",,4
943186515,,Паркова вулиця,residential,False,True,205.649,"LINESTRING (25.810347 50.7212311, 25.8104137 50.7214115, 25.8105934 50.7221006, 25.8106875 50.7221945, 25.8108597 50.7222453, 25.8113825 50.7223255, 25.8119918 50.7224043)",,
1011513664,С-030533,Замкова вулиця,secondary,False,True,24.081,"LINESTRING (25.8119918 50.7224043, 25.811975 50.7226206)",,
943186515,,Паркова вулиця,residential,False,False,205.649,"LINESTRING (25.8119918 50.7224043, 25.8113825 50.7223255, 25.8108597 50.7222453, 25.8106875 50.7221945, 25.8105934 50.7221006, 25.8104137 50.7214115, 25.810347 50.7212311)",,
1011513664,С-030533,Замкова вулиця,secondary,False,False,24.081,"LINESTRING (25.811975 50.7226206, 25.8119918 50.7224043)",,
332333917,,вулиця Незалежності,residential,False,False,134.536,"LINESTRING (25.811975 50.7226206, 25.812238 50.7226086, 25.8125187 50.7223692, 25.8126356 50.72215, 25.8133955 50.7223295)",,
1011513664,С-030533,Замкова вулиця,secondary,False,True,236.633,"LINESTRING (25.811975 50.7226206, 25.8119574 50.7228479, 25.8119314 50.7235298, 25.8116618 50.7247362)",,
332333917,,вулиця Незалежності,residential,False,False,332.6,"LINESTRING (25.8133955 50.7223295, 25.8133102 50.7224742, 25.8130441 50.7229255, 25.8127806 50.7234554, 25.8127687 50.7238415, 25.8126498 50.7243007, 25.8124816 50.7246394, 25.8122767 50.7247913, 25.8116618 50.7247362)",,
332333917,,вулиця Незалежності,residential,False,True,134.536,"LINESTRING (25.8133955 50.7223295, 25.8126356 50.72215, 25.8125187 50.7223692, 25.812238 50.7226086, 25.811975 50.7226206)",,
332678682,,,residential,False,False,291.222,"LINESTRING (25.8133955 50.7223295, 25.8139887 50.7213542, 25.8145816 50.7215306, 25.8139359 50.7226153)",,
332678682,,,residential,False,True,291.222,"LINESTRING (25.8139359 50.7226153, 25.8145816 50.7215306, 25.8139887 50.7213542, 25.8133955 50.7223295)",,
332933993,С-030533,Луцька вулиця,secondary,False,False,136.48399999999998,"LINESTRING (25.8155261 50.7275134, 25.8158746 50.7276613, 25.8163418 50.727893, 25.8167544 50.7280976, 25.8170748 50.7282511)",,
"[332933993, 332692242, 332692241]",С-030533,Луцька вулиця,secondary,False,"[False, True]",342.221,"LINESTRING (25.8155261 50.7275134, 25.8154106 50.7274643, 25.8149654 50.7273268, 25.8144531 50.7272165, 25.814091 50.7271502, 25.8138818 50.7270908, 25.8137263 50.7270297, 25.8132784 50.7268378, 25.8129727 50.7266762, 25.8118933 50.7261052, 25.8114556 50.7258931)",yes,
332934035,,,residential,False,True,312.84400000000005,"LINESTRING (25.8139753 50.7279801, 25.8151842 50.7283324, 25.8156452 50.7285505, 25.8160319 50.7288139, 25.8166141 50.7291286, 25.8169285 50.7292442, 25.8174852 50.7292294, 25.8177655 50.7292009)",,
332933993,С-030533,Луцька вулиця,secondary,False,False,56.376,"LINESTRING (25.8170748 50.7282511, 25.8173498 50.7283828, 25.817734 50.7285384)",,
332933993,С-030533,Луцька вулиця,secondary,False,True,136.48400000000004,"LINESTRING (25.8170748 50.7282511, 25.8167544 50.7280976, 25.8163418 50.727893, 25.8158746 50.7276613, 25.8155261 50.7275134)",,
332933993,С-030533,Луцька вулиця,secondary,False,False,11.456,"LINESTRING (25.818049 50.7287145, 25.818171 50.7287827)",,
332933993,С-030533,Луцька вулиця,secondary,False,True,29.581,"LINESTRING (25.818049 50.7287145, 25.817734 50.7285384)",,
332934031,,,residential,False,False,57.68899999999999,"LINESTRING (25.818049 50.7287145, 25.8178467 50.7290354, 25.8177655 50.7292009)",,
332933993,С-030533,Луцька вулиця,secondary,False,True,11.456,"LINESTRING (25.818171 50.7287827, 25.818049 50.7287145)",,
332934031,,,residential,False,True,57.68899999999999,"LINESTRING (25.8177655 50.7292009, 25.8178467 50.7290354, 25.818049 50.7287145)",,
332934035,,,residential,False,False,312.844,"LINESTRING (25.8177655 50.7292009, 25.8174852 50.7292294, 25.8169285 50.7292442, 25.8166141 50.7291286, 25.8160319 50.7288139, 25.8156452 50.7285505, 25.8151842 50.7283324, 25.8139753 50.7279801)",,
