osmid,ref,highway,oneway,reversed,length,geometry,lanes
51782653,О-061731,secondary,False,False,92.356,"LINESTRING (27.9852734 50.3744959, 27.9853585 50.3736671)",
51782653,О-061731,secondary,False,True,158.633,"LINESTRING (27.9852734 50.3744959, 27.9852919 50.3747068, 27.9853344 50.3749078, 27.9853829 50.3750489, 27.9855085 50.375243, 27.9856836 50.3754259, 27.9860975 50.3757827)",
368998544,,residential,False,True,171.825,"LINESTRING (27.9852734 50.3744959, 27.984704 50.3744202, 27.9829242 50.3741193)",
51782653,О-061731,secondary,False,True,260.875,"LINESTRING (27.9854762 50.3713222, 27.9853585 50.3736671)",
149568136,О-061731,secondary,False,False,54.197,"LINESTRING (27.9854762 50.3713222, 27.9857178 50.3713204, 27.9862382 50.3712901)",
149568159,С-060222,unclassified,False,False,71.372,"LINESTRING (27.9854762 50.3713222, 27.985165 50.3713201, 27.984876 50.3712825, 27.9845084 50.3711816)",
149568159,С-060222,unclassified,False,False,174.909,"LINESTRING (27.9821306 50.3707491, 27.979754 50.3711693)",
149568159,С-060222,unclassified,False,True,178.786,"LINESTRING (27.9821306 50.3707491, 27.9823989 50.3707226, 27.9825935 50.370718, 27.9828602 50.3707452, 27.9831875 50.3708319, 27.9845084 50.3711816)",
368998465,,residential,False,False,84.572,"LINESTRING (27.9821306 50.3707491, 27.9820413 50.3705809, 27.9820139 50.3704288, 27.9820387 50.3699992)",
149568136,О-061731,secondary,False,False,53.115,"LINESTRING (27.9898693 50.3710958, 27.9904695 50.3708101)",
149568136,О-061731,secondary,False,True,110.579,"LINESTRING (27.9898693 50.3710958, 27.9883164 50.3711849)",
219443593,С-060207,residential,False,False,48.27,"LINESTRING (27.9898693 50.3710958, 27.990549 50.3711183)",
149568136,О-061731,secondary,False,False,110.579,"LINESTRING (27.9883164 50.3711849, 27.9898693 50.3710958)",
149568136,О-061731,secondary,False,True,147.852,"LINESTRING (27.9883164 50.3711849, 27.9862382 50.3712901)",
368998538,,residential,False,True,84.985,"LINESTRING (27.9883164 50.3711849, 27.9883672 50.3719485)",
340062394,,residential,False,False,201.493,"LINESTRING (27.992856 50.3713005, 27.992927 50.373112)",1
219443593,С-060207,residential,False,True,125.551,"LINESTRING (27.992856 50.3713005, 27.9924304 50.3712904, 27.9910964 50.371184)",
149568136,О-061731,secondary,False,True,53.115,"LINESTRING (27.9904695 50.3708101, 27.9898693 50.3710958)",
340062398,,residential,False,True,40.095,"LINESTRING (27.9904695 50.3708101, 27.9903873 50.3709716, 27.99043 50.3710669, 27.990549 50.3711183)",1
219443593,С-060207,residential,False,False,39.504,"LINESTRING (27.990549 50.3711183, 27.9910964 50.371184)",
219443593,С-060207,residential,False,True,48.27,"LINESTRING (27.990549 50.3711183, 27.9898693 50.3710958)",
340062398,,residential,False,False,40.095,"LINESTRING (27.990549 50.3711183, 27.99043 50.3710669, 27.9903873 50.3709716, 27.9904695 50.3708101)",1
219443593,С-060207,residential,False,True,39.504,"LINESTRING (27.9910964 50.371184, 27.990549 50.3711183)",
368998509,,residential,False,False,57.19,"LINESTRING (27.9910964 50.371184, 27.9911679 50.3716963)",
219443593,С-060207,residential,False,False,125.551,"LINESTRING (27.9910964 50.371184, 27.9924304 50.3712904, 27.992856 50.3713005)",
340062394,,residential,False,False,139.052,"LINESTRING (27.992927 50.373112, 27.9929144 50.3743625)",1
340062394,,residential,False,True,201.493,"LINESTRING (27.992927 50.373112, 27.992856 50.3713005)",1
340062394,,residential,False,True,139.052,"LINESTRING (27.9929144 50.3743625, 27.992927 50.373112)",1
340062400,,residential,False,True,340.71799999999996,"LINESTRING (27.9929144 50.3743625, 27.992178 50.3745094, 27.990044 50.3749133, 27.989041 50.375048, 27.9882643 50.3751057)",1
368998465,,residential,False,True,151.814,"LINESTRING (27.9799968 50.3672226, 27.9805153 50.3683795, 27.9806137 50.3685289)",
368998516,,residential,False,False,108.778,"LINESTRING (27.9896732 50.3673144, 27.9883195 50.3677742)",
368998550,,residential,False,False,125.392,"LINESTRING (27.9860399 50.3674887, 27.9844587 50.3679931)",
368998558,,residential,False,False,101.966,"LINESTRING (27.9860399 50.3674887, 27.986205 50.3677161, 27.9866155 50.3683289)",
368998516,,residential,False,False,135.688,"LINESTRING (27.9883195 50.3677742, 27.9866155 50.3683289)",
368998516,,residential,False,True,108.778,"LINESTRING (27.9883195 50.3677742, 27.9896732 50.3673144)",
368998550,,residential,False,False,181.343,"LINESTRING (27.9844587 50.3679931, 27.9821429 50.3686843)",
368998550,,residential,False,True,125.392,"LINESTRING (27.9844587 50.3679931, 27.9860399 50.3674887)",
368998527,,residential,False,True,97.137,"LINESTRING (27.9844587 50.3679931, 27.9845872 50.3686234, 27.9845781 50.3688613)",
368998516,,residential,False,True,135.688,"LINESTRING (27.9866155 50.3683289, 27.9883195 50.3677742)",
"[368998568, 368998558]",,"['unclassified', 'residential']",False,False,123.743,"LINESTRING (27.9866155 50.3683289, 27.9868912 50.3687406, 27.9858882 50.3689227)",
