osmid,name,highway,oneway,reversed,length,maxspeed,ref,geometry,bridge
186131532,вулиця Михайла Грушевського,residential,False,False,31.927,,,"LINESTRING (28.3973286 51.0786297, 28.3977706 51.0787027)",
358895395,вулиця Михайла Грушевського,tertiary,False,False,72.373,50,,"LINESTRING (28.3973286 51.0786297, 28.3963906 51.0783534)",
1001941149,вулиця Сергія Гуца,tertiary,False,True,235.435,90,О-060915,"LINESTRING (28.3973286 51.0786297, 28.397083 51.0794578, 28.3967113 51.0807112)",
186131530,вулиця Зої Сульської,residential,False,False,80.736,,,"LINESTRING (28.3967113 51.0807112, 28.3977958 51.0809622)",
1001941149,вулиця Сергія Гуца,tertiary,False,True,102.853,90,О-060915,"LINESTRING (28.3967113 51.0807112, 28.3960907 51.08155)",
1001941149,вулиця Сергія Гуца,tertiary,False,False,235.435,90,О-060915,"LINESTRING (28.3967113 51.0807112, 28.397083 51.0794578, 28.3973286 51.0786297)",
757305775,вулиця Шевченка,residential,False,False,303.919,,,"LINESTRING (28.3960907 51.08155, 28.3922372 51.0802812)",
757305775,вулиця Шевченка,residential,False,True,99.237,,,"LINESTRING (28.3960907 51.08155, 28.3974057 51.0818877)",
1001941149,вулиця Сергія Гуца,tertiary,False,False,102.853,90,О-060915,"LINESTRING (28.3960907 51.08155, 28.3967113 51.0807112)",
1001941149,вулиця Сергія Гуца,tertiary,False,True,139.003,90,О-060915,"LINESTRING (28.3960907 51.08155, 28.3946402 51.0824058)",
358895395,вулиця Михайла Грушевського,tertiary,False,True,184.335,50,,"LINESTRING (28.3912372 51.0764267, 28.393505 51.0772741)",
757305766,вулиця Григорія Сковороди,residential,False,False,251.675,,,"LINESTRING (28.3912372 51.0764267, 28.393285 51.0745646)",
186131528,Обʼїздна вулиця,unclassified,False,False,674.129,,С-061010,"LINESTRING (28.3912372 51.0764267, 28.3898979 51.0782715, 28.3894658 51.078891, 28.3891433 51.0793194, 28.3889217 51.0796575, 28.3888425 51.0798912, 28.3888267 51.0800801, 28.3888742 51.0803138, 28.3890008 51.0805425, 28.3892145 51.0807364, 28.3892553 51.0807638, 28.3895627 51.0809701, 28.3907981 51.0815631, 28.3909 51.081612)",
1084030455,вулиця Сергія Гуца,tertiary,False,True,26.864,90,О-060915,"LINESTRING (28.3933778 51.0827863, 28.3930031 51.0828407)",
186131528,Обʼїздна вулиця,unclassified,False,True,216.82,,С-061010,"LINESTRING (28.3933778 51.0827863, 28.3916607 51.0819634, 28.3909448 51.0816335, 28.3909 51.081612)",
1001941149,вулиця Сергія Гуца,tertiary,False,False,98.232,90,О-060915,"LINESTRING (28.3933778 51.0827863, 28.3945533 51.0824571, 28.3946402 51.0824058)",
1084030455,вулиця Сергія Гуца,tertiary,False,False,94.68299999999999,90,О-060915,"LINESTRING (28.3916748 51.0830103, 28.3920808 51.0829603, 28.3930031 51.0828407)",
186131529,вулиця Незалежності,residential,False,True,111.468,,С-061006,"LINESTRING (28.4015666 51.0818082, 28.4010191 51.0827498)",
186131530,вулиця Зої Сульської,residential,False,True,193.059,,,"LINESTRING (28.4015666 51.0818082, 28.3989651 51.0812221)",
308325615,вулиця Незалежності,residential,False,False,261.953,,С-061006,"LINESTRING (28.4015666 51.0818082, 28.4018927 51.0812123, 28.4032547 51.0797137)",
733987061,вулиця Зої Сульської,residential,False,False,133.317,,,"LINESTRING (28.4015666 51.0818082, 28.4023711 51.0819923, 28.4033461 51.082241)",
186131530,вулиця Зої Сульської,residential,False,False,193.059,,,"LINESTRING (28.3989651 51.0812221, 28.4015666 51.0818082)",
186131530,вулиця Зої Сульської,residential,False,True,86.643,,,"LINESTRING (28.3989651 51.0812221, 28.3977958 51.0809622)",
186131531,вулиця Героїв Небесної Сотні,residential,False,False,248.966,,,"LINESTRING (28.3989651 51.0812221, 28.3998228 51.0790489)",
186131531,вулиця Героїв Небесної Сотні,residential,False,True,110.081,,,"LINESTRING (28.3989651 51.0812221, 28.3984879 51.0821656)",
186131531,вулиця Героїв Небесної Сотні,residential,False,True,248.966,,,"LINESTRING (28.3998228 51.0790489, 28.3989651 51.0812221)",
186131532,вулиця Михайла Грушевського,residential,False,True,76.759,,,"LINESTRING (28.3998228 51.0790489, 28.3987628 51.0788671)",
360845805,вулиця Михайла Грушевського,residential,False,False,250.882,,,"LINESTRING (28.3998228 51.0790489, 28.4032547 51.0797137)",
360845805,вулиця Михайла Грушевського,residential,False,False,79.063,,,"LINESTRING (28.4032547 51.0797137, 28.404336 51.0799237)",
360845805,вулиця Михайла Грушевського,residential,False,True,250.882,,,"LINESTRING (28.4032547 51.0797137, 28.3998228 51.0790489)",
308325615,вулиця Незалежності,residential,False,True,261.953,,С-061006,"LINESTRING (28.4032547 51.0797137, 28.4018927 51.0812123, 28.4015666 51.0818082)",
308325621,вулиця Незалежності,residential,False,True,81.905,,С-061006,"LINESTRING (28.4032547 51.0797137, 28.4033565 51.0796037, 28.4038841 51.0790924)",
"[895986792, 308325613]",вулиця Незалежності,"['unclassified', 'residential']",False,True,89.52,,С-061006,"LINESTRING (28.4038841 51.0790924, 28.4042298 51.078774, 28.4046342 51.07844)",yes
308325621,вулиця Незалежності,residential,False,False,81.905,,С-061006,"LINESTRING (28.4038841 51.0790924, 28.4033565 51.0796037, 28.4032547 51.0797137)",
"[757305770, 1085119167]","['Парковий провулок', 'провулок Княгині Ольги']",residential,False,True,485.471,,,"LINESTRING (28.4038841 51.0790924, 28.4005115 51.0777849, 28.3998593 51.0776388, 28.399626 51.0777094, 28.3987628 51.0788671)",
186131532,вулиця Михайла Грушевського,residential,False,False,71.684,,,"LINESTRING (28.3977706 51.0787027, 28.3987628 51.0788671)",
186131532,вулиця Михайла Грушевського,residential,False,True,31.927,,,"LINESTRING (28.3977706 51.0787027, 28.3973286 51.0786297)",
368881262,Фількова вулиця,residential,False,True,139.242,,,"LINESTRING (28.3977706 51.0787027, 28.39844 51.0775232)",
186131530,вулиця Зої Сульської,residential,False,False,86.643,,,"LINESTRING (28.3977958 51.0809622, 28.3989651 51.0812221)",
186131530,вулиця Зої Сульської,residential,False,True,80.736,,,"LINESTRING (28.3977958 51.0809622, 28.3967113 51.0807112)",
480690058,вулиця Героїв Чорнобиля,residential,False,False,242.696,,,"LINESTRING (28.3977958 51.0809622, 28.3985872 51.0791563, 28.3987628 51.0788671)",
186131532,вулиця Михайла Грушевського,residential,False,False,76.759,,,"LINESTRING (28.3987628 51.0788671, 28.3998228 51.0790489)",
186131532,вулиця Михайла Грушевського,residential,False,True,71.684,,,"LINESTRING (28.3987628 51.0788671, 28.3977706 51.0787027)",
480690058,вулиця Героїв Чорнобиля,residential,False,True,242.696,,,"LINESTRING (28.3987628 51.0788671, 28.3985872 51.0791563, 28.3977958 51.0809622)",
"[757305770, 1085119167]","['провулок Княгині Ольги', 'Парковий провулок']",residential,False,False,485.471,,,"LINESTRING (28.3987628 51.0788671, 28.399626 51.0777094, 28.3998593 51.0776388, 28.4005115 51.0777849, 28.4038841 51.0790924)",
733987061,вулиця Зої Сульської,residential,False,True,133.317,,,"LINESTRING (28.4033461 51.082241, 28.4023711 51.0819923, 28.4015666 51.0818082)",
"[895986792, 308325613]",вулиця Незалежності,"['unclassified', 'residential']",False,False,89.52,,С-061006,"LINESTRING (28.4046342 51.07844, 28.4042298 51.078774, 28.4038841 51.0790924)",yes
757305766,вулиця Григорія Сковороди,residential,False,True,251.675,,,"LINESTRING (28.393285 51.0745646, 28.3912372 51.0764267)",
757305769,Древлянська вулиця,residential,False,False,163.032,,,"LINESTRING (28.393285 51.0745646, 28.3952297 51.075375)",
358895395,вулиця Михайла Грушевського,tertiary,False,False,184.335,50,,"LINESTRING (28.393505 51.0772741, 28.3912372 51.0764267)",
358895395,вулиця Михайла Грушевського,tertiary,False,True,234.608,50,,"LINESTRING (28.393505 51.0772741, 28.3963906 51.0783534)",
757305767,Поліський провулок,residential,False,False,243.128,,,"LINESTRING (28.393505 51.0772741, 28.3952297 51.075375)",
757305767,Поліський провулок,residential,False,True,243.128,,,"LINESTRING (28.3952297 51.075375, 28.393505 51.0772741)",
757305769,Древлянська вулиця,residential,False,False,177.007,,,"LINESTRING (28.3952297 51.075375, 28.3973793 51.0762176)",
757305769,Древлянська вулиця,residential,False,True,163.032,,,"LINESTRING (28.3952297 51.075375, 28.393285 51.0745646)",
358895395,вулиця Михайла Грушевського,tertiary,False,False,234.608,50,,"LINESTRING (28.3963906 51.0783534, 28.393505 51.0772741)",
358895395,вулиця Михайла Грушевського,tertiary,False,True,72.373,50,,"LINESTRING (28.3963906 51.0783534, 28.3973286 51.0786297)",
757305768,Шкільна вулиця,residential,False,False,248.103,,,"LINESTRING (28.3963906 51.0783534, 28.3970912 51.0771513, 28.3973793 51.0762176)",
368881262,Фількова вулиця,residential,False,False,139.242,,,"LINESTRING (28.39844 51.0775232, 28.3977706 51.0787027)",
368881262,Фількова вулиця,residential,False,True,56.266,,,"LINESTRING (28.39844 51.0775232, 28.3987868 51.0770665)",
