osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,maxspeed
341860872,True,Р-21,вулиця Обліски,primary,False,31.579,"LINESTRING (23.9808583 48.9763892, 23.9811826 48.9765772)",,,
341860873,False,Р-21,вулиця Обліски,primary,False,260.62100000000004,"LINESTRING (23.9808583 48.9763892, 23.9808022 48.9763562, 23.979796 48.9757689, 23.9782461 48.9747918)",,,
173119298,True,Н-10,,primary,False,22.843999999999998,"LINESTRING (23.9814146 48.9768135, 23.9814442 48.9768255, 23.9814706 48.9768404, 23.9814931 48.9768578, 23.9815112 48.9768773, 23.9815244 48.9768984, 23.9815324 48.9769206, 23.981535 48.9769434, 23.9815322 48.9769662, 23.981524 48.9769883)",1,roundabout,
"[173119296, 852495799]",True,Н-10,вулиця Адама Міцкевича,primary,False,30.907,"LINESTRING (23.9814146 48.9768135, 23.9814793 48.9768063, 23.9815448 48.9768025, 23.9816104 48.9768021, 23.981676 48.976805, 23.9817563 48.9768029, 23.9818358 48.9767951)",,,50
31200221,True,Р-21,вулиця Обліски,primary,False,28.035,"LINESTRING (23.9811151 48.9768769, 23.9811155 48.9768267, 23.9811114 48.9767767, 23.9811025 48.9767269, 23.9810885 48.9766777, 23.981067 48.976628)",,,
173119298,True,Н-10,,primary,False,22.906,"LINESTRING (23.9811151 48.9768769, 23.9811333 48.9768574, 23.981156 48.97684, 23.9811825 48.9768251, 23.9812122 48.9768132, 23.9812445 48.9768044, 23.9812784 48.9767991, 23.9813131 48.9767973, 23.9813479 48.9767991, 23.9813818 48.9768045)",1,roundabout,
173119298,True,Н-10,,primary,False,2.565,"LINESTRING (23.981524 48.9769883, 23.9815105 48.9770096)",1,roundabout,
173119298,True,Н-10,,primary,False,17.791,"LINESTRING (23.9812121 48.9770728, 23.9811824 48.9770609, 23.9811559 48.977046, 23.9811333 48.9770286, 23.9811152 48.9770091, 23.9811018 48.976988, 23.9810937 48.9769658, 23.981091 48.976943)",1,roundabout,
341860874,True,Н-10,майдан Січових Стрільців,primary,False,25.368000000000002,"LINESTRING (23.9812121 48.9770728, 23.9811909 48.9770966, 23.9811078 48.9771296, 23.9809207 48.9771899)",,,50
173119300,False,,вулиця Тараса Шевченка,tertiary,True,190.874,"LINESTRING (23.9812565 48.9775446, 23.9812144 48.9776019, 23.9807404 48.9783537, 23.9806743 48.9791919)",,,
341860878,True,,вулиця Тараса Шевченка,tertiary,False,25.973000000000003,"LINESTRING (23.9812565 48.9775446, 23.9812984 48.9773861, 23.9813057 48.9773501, 23.9813097 48.9773138)",,,
173119300,False,,вулиця Тараса Шевченка,tertiary,False,190.87400000000002,"LINESTRING (23.9806743 48.9791919, 23.9807404 48.9783537, 23.9812144 48.9776019, 23.9812565 48.9775446)",,,
173119300,False,,вулиця Тараса Шевченка,tertiary,True,242.522,"LINESTRING (23.9806743 48.9791919, 23.9808035 48.9793529, 23.9810218 48.9796247, 23.9825451 48.9807176, 23.9827663 48.9808702)",,,
"[292280138, 292979030]",False,,Торгова вулиця,residential,"[False, True]",457.16999999999996,"LINESTRING (23.9806743 48.9791919, 23.9805904 48.9792361, 23.9805408 48.9792727, 23.9800729 48.9795958, 23.9795263 48.9798431, 23.9791502 48.9800216, 23.9788251 48.9801642, 23.977893 48.980573, 23.9760675 48.9792119)",,,
292979028,False,,Привокзальна вулиця,residential,False,79.547,"LINESTRING (23.9827663 48.9808702, 23.9838458 48.9809693)",,,
173119300,False,,вулиця Тараса Шевченка,tertiary,False,242.522,"LINESTRING (23.9827663 48.9808702, 23.9825451 48.9807176, 23.9810218 48.9796247, 23.9808035 48.9793529, 23.9806743 48.9791919)",,,
222880784,False,,вулиця Тараса Шевченка,residential,True,155.424,"LINESTRING (23.9827663 48.9808702, 23.9832607 48.9812377, 23.9836106 48.9814881, 23.98378 48.9816521, 23.9838892 48.9817643, 23.9841344 48.9819376)",,,
222880784,False,,вулиця Тараса Шевченка,residential,False,155.424,"LINESTRING (23.9841344 48.9819376, 23.9838892 48.9817643, 23.98378 48.9816521, 23.9836106 48.9814881, 23.9832607 48.9812377, 23.9827663 48.9808702)",,,
405332135,False,,вулиця Грушевського,residential,True,275.285,"LINESTRING (23.9738693 48.974194, 23.9740599 48.9743116, 23.9747772 48.9747601, 23.9750364 48.9749189, 23.9751125 48.9749656, 23.9764838 48.9758524, 23.9765835 48.9759128)",,,40
