osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,width
703482467,True,3,35К-001,primary,60,False,383.452,,"LINESTRING (34.0325196 45.009632, 34.0282611 45.0113136)",
"[93413512, 93413519]",False,,,"['unclassified', 'residential']",,True,404.298,Зелёная улица,"LINESTRING (34.0267531 45.0140524, 34.0267179 45.0147066, 34.0265857 45.0148374, 34.0262904 45.0150181, 34.0261732 45.0151093, 34.0248996 45.0152011, 34.0232767 45.014398, 34.0231829 45.0143031)",
93413519,False,,,residential,,False,20.358,Зелёная улица,"LINESTRING (34.0230346 45.014153, 34.0231829 45.0143031)",
93413873,False,,,residential,,False,39.945,улица Большевика Попова,"LINESTRING (34.0252902 45.007511, 34.0257973 45.0074885)",
93413873,False,,,residential,,True,106.283,улица Большевика Попова,"LINESTRING (34.0252902 45.007511, 34.0249671 45.0075659, 34.0242867 45.0077937, 34.0240457 45.0078746)",
93413913,False,,,residential,,True,224.527,Космическая улица,"LINESTRING (34.0252902 45.007511, 34.0249726 45.0078001, 34.0247657 45.0079884, 34.0243412 45.0083747, 34.0235381 45.0091056)",
93413873,False,,,residential,,True,39.945,улица Большевика Попова,"LINESTRING (34.0257973 45.0074885, 34.0252902 45.007511)",
93413922,False,,,residential,,False,150.701,Марсовый переулок,"LINESTRING (34.0250126 45.0099626, 34.0251498 45.010042, 34.0257609 45.0103953, 34.0265017 45.0108161)",
93413922,False,,,residential,,True,150.08499999999998,Марсовый переулок,"LINESTRING (34.0250126 45.0099626, 34.0248644 45.0098827, 34.0246946 45.0097912, 34.0242253 45.009513, 34.0235381 45.0091056)",
798253579,False,,,residential,,False,42.364,улица Яблочкова,"LINESTRING (34.0250126 45.0099626, 34.02525 45.0097539, 34.0253208 45.0096916, 34.0253503 45.0096657)",
93413909,True,3,35К-001,primary,60,False,232.791,,"LINESTRING (34.0287137 45.0109877, 34.0313179 45.0099911)",
93413865,False,,,unclassified,,False,41.47,,"LINESTRING (34.0240457 45.0078746, 34.023881 45.0075203)",3
93413873,False,,,residential,,False,106.283,улица Большевика Попова,"LINESTRING (34.0240457 45.0078746, 34.0242867 45.0077937, 34.0249671 45.0075659, 34.0252902 45.007511)",
93413873,False,,,residential,,True,145.037,улица Большевика Попова,"LINESTRING (34.0240457 45.0078746, 34.0237889 45.0079503, 34.0227956 45.008243, 34.022505 45.0083472, 34.0223993 45.0084365)",
93413865,False,,,unclassified,,True,59.014,,"LINESTRING (34.0236333 45.0070193, 34.023881 45.0075203)",3
93413918,True,,,primary_link,,False,148.385,,"LINESTRING (34.0273034 45.0113926, 34.0272724 45.0113154, 34.0272643 45.0112463, 34.0272767 45.0111729, 34.0273072 45.0111109, 34.0273907 45.0110468, 34.027471 45.0110208, 34.0276132 45.011005, 34.0276976 45.0110063, 34.0277821 45.0110203, 34.0279582 45.0110522, 34.0280872 45.011064, 34.0282026 45.0110672, 34.0283951 45.0110494, 34.0287137 45.0109877)",
93413913,False,,,residential,,False,163.949,Космическая улица,"LINESTRING (34.0222316 45.0102539, 34.0224024 45.0101245, 34.0228337 45.0097549, 34.0235381 45.0091056)",
93413865,False,,,unclassified,,False,59.014,,"LINESTRING (34.023881 45.0075203, 34.0236333 45.0070193)",3
93413865,False,,,unclassified,,True,41.47,,"LINESTRING (34.023881 45.0075203, 34.0240457 45.0078746)",3
93413887,False,,,unclassified,,True,61.253,,"LINESTRING (34.0266766 45.0113529, 34.0265017 45.0108161)",
93413914,True,,,unclassified,,False,53.352000000000004,,"LINESTRING (34.0266766 45.0113529, 34.0268084 45.0114165, 34.0269215 45.0114439, 34.0270391 45.0114509, 34.0271547 45.0114433, 34.0272306 45.0114217, 34.0273034 45.0113926)",
93413875,True,,,primary_link,,False,52.425,,"LINESTRING (34.0282611 45.0113136, 34.0276465 45.0114966)",
"[703482466, 96783675]",True,3,35К-001,primary,60,False,522.2629999999999,Зелёная улица,"LINESTRING (34.0282611 45.0113136, 34.0273687 45.0116525, 34.0267379 45.0119035, 34.0264874 45.0120108, 34.0260475 45.0122024, 34.0256343 45.0124184, 34.0252385 45.0126332, 34.0248538 45.0128578, 34.0244937 45.0130763, 34.0241447 45.0133132, 34.0234808 45.0137827, 34.0230346 45.014153)",
93413913,False,,,residential,,False,224.52700000000002,Космическая улица,"LINESTRING (34.0235381 45.0091056, 34.0243412 45.0083747, 34.0247657 45.0079884, 34.0249726 45.0078001, 34.0252902 45.007511)",
93413913,False,,,residential,,True,163.949,Космическая улица,"LINESTRING (34.0235381 45.0091056, 34.0228337 45.0097549, 34.0224024 45.0101245, 34.0222316 45.0102539)",
93413922,False,,,residential,,False,150.08499999999998,Марсовый переулок,"LINESTRING (34.0235381 45.0091056, 34.0242253 45.009513, 34.0246946 45.0097912, 34.0248644 45.0098827, 34.0250126 45.0099626)",
93413922,False,,,residential,,True,116.426,Марсовый переулок,"LINESTRING (34.0235381 45.0091056, 34.0233562 45.0090076, 34.0223993 45.0084365)",
93413873,False,,,residential,,False,145.03699999999998,улица Большевика Попова,"LINESTRING (34.0223993 45.0084365, 34.022505 45.0083472, 34.0227956 45.008243, 34.0237889 45.0079503, 34.0240457 45.0078746)",
93413873,False,,,residential,,True,156.822,улица Большевика Попова,"LINESTRING (34.0223993 45.0084365, 34.0220243 45.008787, 34.02123 45.0095292, 34.0212207 45.0095688)",
93413922,False,,,residential,,False,116.426,Марсовый переулок,"LINESTRING (34.0223993 45.0084365, 34.0233562 45.0090076, 34.0235381 45.0091056)",
93413908,False,,,residential,,True,308.43399999999997,улица Кржижановского,"LINESTRING (34.0289725 45.008662, 34.0281005 45.0094197, 34.0280551 45.0094634, 34.0279633 45.0095389, 34.0276408 45.0098192, 34.0274566 45.0099702, 34.0273649 45.0100596, 34.0268181 45.0105291, 34.0265348 45.0107861, 34.0265017 45.0108161)",
127677184,True,,,residential,,False,149.095,улица Энергетиков,"LINESTRING (34.0289725 45.008662, 34.0282293 45.0082367, 34.0275738 45.0078616, 34.0274984 45.0078184)",
93413887,False,,,unclassified,,False,61.253,,"LINESTRING (34.0265017 45.0108161, 34.0266766 45.0113529)",
93413908,False,,,residential,,False,308.43399999999997,улица Кржижановского,"LINESTRING (34.0265017 45.0108161, 34.0265348 45.0107861, 34.0268181 45.0105291, 34.0273649 45.0100596, 34.0274566 45.0099702, 34.0276408 45.0098192, 34.0279633 45.0095389, 34.0280551 45.0094634, 34.0281005 45.0094197, 34.0289725 45.008662)",
93413922,False,,,residential,,True,150.701,Марсовый переулок,"LINESTRING (34.0265017 45.0108161, 34.0257609 45.0103953, 34.0251498 45.010042, 34.0250126 45.0099626)",
93413906,True,,,unclassified,,False,67.006,,"LINESTRING (34.0264011 45.0119079, 34.0265191 45.0117809, 34.0266041 45.0116737, 34.0266511 45.0115693, 34.0266741 45.0114962, 34.0266766 45.0113529)",
"[93413917, 1018232782]",True,3,35К-001,primary,60,False,64.026,,"LINESTRING (34.0264011 45.0119079, 34.0266569 45.0117944, 34.0271014 45.0116141)",
93413873,False,,,residential,,False,156.822,улица Большевика Попова,"LINESTRING (34.0212207 45.0095688, 34.02123 45.0095292, 34.0220243 45.008787, 34.0223993 45.0084365)",
697301227,False,,,residential,,True,56.853,,"LINESTRING (34.0313179 45.0099911, 34.031199 45.0099168, 34.0308082 45.0096288)",
697301227,False,,,residential,,False,56.853,,"LINESTRING (34.0308082 45.0096288, 34.031199 45.0099168, 34.0313179 45.0099911)",
127677183,False,,,residential,,False,33.057,,"LINESTRING (34.0305351 45.0094104, 34.030254 45.0091893)",
127677183,False,,,residential,,True,33.057,,"LINESTRING (34.030254 45.0091893, 34.0305351 45.0094104)",
"[127677184, 798253577]",True,,,residential,,False,127.96300000000001,улица Энергетиков,"LINESTRING (34.030254 45.0091893, 34.0300405 45.0092791, 34.0289725 45.008662)",
798253578,True,,,residential,,False,29.698999999999998,улица Яблочкова,"LINESTRING (34.0274984 45.0078184, 34.0276416 45.0076901, 34.0277251 45.0076049)",
127677185,True,,,residential,,False,149.668,улица Энергетиков,"LINESTRING (34.0277251 45.0076049, 34.0277965 45.0076457, 34.0292063 45.0084505)",
"[127677193, 127677188]",False,,,residential,,"[False, True]",730.8599999999998,"['улица Кржижановского', 'улица Яблочкова']","LINESTRING (34.0277251 45.0076049, 34.0281782 45.0071845, 34.0283008 45.0070707, 34.0284224 45.0069579, 34.0291717 45.0063058, 34.0292733 45.0062174, 34.0294064 45.0061499, 34.0308798 45.0057946, 34.0310772 45.0059045, 34.0317303 45.0062566, 34.0315361 45.0064731, 34.0314544 45.0065412, 34.0313422 45.0066346, 34.031198 45.0067547, 34.0307268 45.0071472, 34.0305838 45.0072663, 34.0301664 45.0076134, 34.0296293 45.0080614, 34.0292063 45.0084505)",
127677185,True,,,residential,,False,124.94500000000001,улица Энергетиков,"LINESTRING (34.0292063 45.0084505, 34.0302754 45.0090018, 34.030254 45.0091893)",
"[127677193, 127677188]",False,,,residential,,"[False, True]",730.8600000000001,"['улица Кржижановского', 'улица Яблочкова']","LINESTRING (34.0292063 45.0084505, 34.0296293 45.0080614, 34.0301664 45.0076134, 34.0305838 45.0072663, 34.0307268 45.0071472, 34.031198 45.0067547, 34.0313422 45.0066346, 34.0314544 45.0065412, 34.0315361 45.0064731, 34.0317303 45.0062566, 34.0310772 45.0059045, 34.0308798 45.0057946, 34.0294064 45.0061499, 34.0292733 45.0062174, 34.0291717 45.0063058, 34.0284224 45.0069579, 34.0283008 45.0070707, 34.0281782 45.0071845, 34.0277251 45.0076049)",
93413915,True,,35К-001,primary,,False,118.35,,"LINESTRING (34.0273939 45.0114998, 34.0287137 45.0109877)",
93413918,True,,,primary_link,,False,13.902999999999999,,"LINESTRING (34.0273939 45.0114998, 34.027364 45.0114705, 34.0273034 45.0113926)",
93413875,True,,,primary_link,,False,20.839,,"LINESTRING (34.0276465 45.0114966, 34.0275524 45.0115189, 34.0274931 45.0115237, 34.0274446 45.0115183, 34.0273939 45.0114998)",
93413877,True,,,unclassified,,False,45.733000000000004,,"LINESTRING (34.0276465 45.0114966, 34.0274719 45.011565, 34.0273912 45.0115911, 34.0273159 45.0116066, 34.0272185 45.0116134, 34.0271014 45.0116141)",
1018232782,True,3,35К-001,primary,60,False,29.735,,"LINESTRING (34.0238547 45.0133304, 34.0241277 45.0131453)",
697301233,True,,35К-001,primary,,False,26.272,,"LINESTRING (34.0271014 45.0116141, 34.0273939 45.0114998)",
697301232,True,,,unclassified,,False,48.291000000000004,,"LINESTRING (34.0271014 45.0116141, 34.0269629 45.0115927, 34.0268784 45.0115722, 34.0267912 45.0115297, 34.0267364 45.0114732, 34.0266766 45.0113529)",
93413879,True,,,residential,,False,265.928,улица Яблочкова,"LINESTRING (34.0253503 45.0096657, 34.0259476 45.0091364, 34.0259748 45.009113, 34.0265369 45.0086354, 34.0265689 45.0086082, 34.0274984 45.0078184)",
798253579,False,,,residential,,True,42.364000000000004,улица Яблочкова,"LINESTRING (34.0253503 45.0096657, 34.0253208 45.0096916, 34.02525 45.0097539, 34.0250126 45.0099626)",
