osmid,highway,oneway,reversed,length,geometry,ref,name,lanes
814943599,secondary,False,True,146.234,"LINESTRING (32.3411323 51.4601908, 32.3392866 51.4595528)",,,
228490301,residential,False,True,162.144,"LINESTRING (32.3411323 51.4601908, 32.3410347 51.4605099, 32.3396622 51.4612537)",,,
828235300,tertiary,False,True,196.834,"LINESTRING (32.3411323 51.4601908, 32.3423974 51.460052, 32.3439124 51.4598295)",О251107,вулиця Дружби,
228488075,residential,False,True,92.213,"LINESTRING (32.3372325 51.4585538, 32.338139 51.4579466)",,Центральна вулиця,1
813988215,secondary,False,True,171.039,"LINESTRING (32.3372325 51.4585538, 32.3354945 51.4596462)",Т-25-42,Центральна вулиця,
1238530882,secondary,False,False,173.432,"LINESTRING (32.3372325 51.4585538, 32.3386706 51.4592658, 32.3392005 51.4595176)",Т-25-42,,
814943599,secondary,False,False,146.234,"LINESTRING (32.3392866 51.4595528, 32.3411323 51.4601908)",,,
814943599,secondary,False,True,7.135,"LINESTRING (32.3392866 51.4595528, 32.3392005 51.4595176)",,,
813988215,secondary,False,False,137.926,"LINESTRING (32.3335638 51.4608664, 32.3345292 51.4602563, 32.3349615 51.4599831)",Т-25-42,Центральна вулиця,
228488071,residential,False,True,56.72,"LINESTRING (32.3450549 51.456514, 32.345842 51.4563738)",,Зарічна вулиця,
228488071,residential,False,False,215.643,"LINESTRING (32.3450549 51.456514, 32.3439548 51.4567495, 32.3434602 51.4568685, 32.3421534 51.457213)",,Зарічна вулиця,
228490300,residential,False,False,332.347,"LINESTRING (32.3450549 51.456514, 32.3453922 51.4574714, 32.3457902 51.4581556, 32.3460775 51.4587668, 32.3462805 51.4593983)",,вулиця Миру,
228488061,residential,False,False,177.514,"LINESTRING (32.3336656 51.4585291, 32.3349957 51.4593127, 32.3354945 51.4596462)",,вулиця Довженка,1
228488071,residential,False,False,56.72,"LINESTRING (32.345842 51.4563738, 32.3450549 51.456514)",,Зарічна вулиця,
813988215,secondary,False,False,171.039,"LINESTRING (32.3354945 51.4596462, 32.3372325 51.4585538)",Т-25-42,Центральна вулиця,
