osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref
25299684,False,Центральна вулиця,secondary,50,True,79.688,"LINESTRING (37.4902436 47.6041413, 37.490851 47.6035532)",
25299684,False,Центральна вулиця,secondary,50,False,133.103,"LINESTRING (37.4902436 47.6041413, 37.4902125 47.6043842, 37.4900937 47.6051946, 37.4900769 47.605333)",
25605196,False,Магістральна вулиця,residential,,False,130.878,"LINESTRING (37.4902436 47.6041413, 37.4899934 47.6043716, 37.4892247 47.605097)",
311452073,False,Українська вулиця,tertiary,,True,52.06,"LINESTRING (37.4964982 47.6037622, 37.496669 47.6033084)",
311452073,False,Українська вулиця,tertiary,,False,97.51700000000001,"LINESTRING (37.4964982 47.6037622, 37.4963875 47.6041665, 37.4962481 47.6045474, 37.4962192 47.6046183)",
25299684,False,Центральна вулиця,secondary,50,False,82.502,"LINESTRING (37.4923464 47.6020698, 37.4917377 47.6026879)",
25674797,True,Кості Бабіна вулиця,tertiary,,False,108.461,"LINESTRING (37.4923464 47.6020698, 37.4923805 47.6020841, 37.492452 47.602114, 37.4935754 47.6025843)",Т-05-12
402777848,False,Центральна вулиця,secondary,50,False,169.275,"LINESTRING (37.4923464 47.6020698, 37.4924351 47.6019824, 37.4929123 47.6015125, 37.4932218 47.6012078, 37.4936219 47.6008137)",Т-05-12
37612019,False,Чижевського вулиця,residential,,False,203.692,"LINESTRING (37.4987306 47.5988314, 37.4989597 47.5989316, 37.4991314 47.5990745, 37.4992628 47.5992626, 37.499932 47.6004346)",
"[311764081, 311452073]",False,"['Чижевського вулиця', 'Українська вулиця']",tertiary,,False,169.58100000000002,"LINESTRING (37.4987306 47.5988314, 37.4986105 47.5988524, 37.498437 47.5988394, 37.4977045 47.5987508, 37.4975952 47.5987648, 37.4975201 47.5988141, 37.4974142 47.5994865)",
311764081,False,Чижевського вулиця,tertiary,,True,98.859,"LINESTRING (37.4987306 47.5988314, 37.4988468 47.5987504, 37.4989053 47.5986272, 37.4990042 47.5981842, 37.4990482 47.5979874)",
311764081,False,Чижевського вулиця,tertiary,,False,98.85900000000001,"LINESTRING (37.4990482 47.5979874, 37.4990042 47.5981842, 37.4989053 47.5986272, 37.4988468 47.5987504, 37.4987306 47.5988314)",
37612019,False,Чижевського вулиця,residential,,True,203.69199999999998,"LINESTRING (37.499932 47.6004346, 37.4992628 47.5992626, 37.4991314 47.5990745, 37.4989597 47.5989316, 37.4987306 47.5988314)",
25299684,False,Центральна вулиця,secondary,50,True,82.502,"LINESTRING (37.4917377 47.6026879, 37.4923464 47.6020698)",
25299684,False,Центральна вулиця,secondary,50,False,116.954,"LINESTRING (37.4917377 47.6026879, 37.4916064 47.6028176, 37.4910265 47.6033762, 37.490851 47.6035532)",
116607260,False,Гагаріна вулиця,residential,,True,125.73599999999999,"LINESTRING (37.4968127 47.5986227, 37.4959204 47.5994032, 37.4958114 47.5995285)",
116607257,False,Короленка вулиця,residential,,False,48.448,"LINESTRING (37.4985654 47.6037664, 37.4991797 47.6039016)",
116607257,False,Короленка вулиця,residential,,True,151.026,"LINESTRING (37.4985654 47.6037664, 37.496669 47.6033084)",
"[219891298, 116607247]",False,"['Лермонтова провулок', 'Каневського вулиця']",residential,,False,294.019,"LINESTRING (37.4985654 47.6037664, 37.4986634 47.6035987, 37.4989787 47.6024782, 37.4990402 47.6022893, 37.4990308 47.602216, 37.4989852 47.6021636, 37.498721 47.6021193, 37.4983423 47.6020327, 37.4975704 47.6018797)",
1052735150,False,Лермонтова провулок,residential,,False,159.37,"LINESTRING (37.4985654 47.6037664, 37.498194 47.6049659, 37.4980813 47.6051594)",
116607262,False,Луцька вулиця,residential,,True,167.613,"LINESTRING (37.4921344 47.6041279, 37.4940191 47.6049387)",
1091533986,False,Гвардійська вулиця,residential,,True,177.448,"LINESTRING (37.4921344 47.6041279, 37.4920182 47.6057218)",
116607262,False,Луцька вулиця,residential,,False,115.509,"LINESTRING (37.4921344 47.6041279, 37.4908776 47.6035648, 37.490851 47.6035532)",
220573651,False,Гвардійська вулиця,residential,,False,118.28099999999999,"LINESTRING (37.4921344 47.6041279, 37.4923506 47.6038809, 37.4929362 47.6032118)",
116607262,False,Луцька вулиця,residential,,False,167.613,"LINESTRING (37.4940191 47.6049387, 37.4921344 47.6041279)",
330203468,False,Павлова провулок,residential,,False,102.974,"LINESTRING (37.4940191 47.6049387, 37.4940352 47.6058647)",
116607262,False,Луцька вулиця,residential,,True,84.197,"LINESTRING (37.4940191 47.6049387, 37.4943048 47.6050888, 37.4945207 47.6051548, 37.4950263 47.6052471)",
116607211,False,Кузьми Скрябіна вулиця,residential,,False,69.07,"LINESTRING (37.4900769 47.605333, 37.4892247 47.605097)",
25299684,False,Центральна вулиця,secondary,50,True,133.103,"LINESTRING (37.4900769 47.605333, 37.4900937 47.6051946, 37.4902125 47.6043842, 37.4902436 47.6041413)",
116607211,False,Кузьми Скрябіна вулиця,residential,,True,151.877,"LINESTRING (37.4900769 47.605333, 37.4905229 47.6054379, 37.4920182 47.6057218)",
116607258,False,Мистецька вулиця,residential,,True,73.923,"LINESTRING (37.4950263 47.6052471, 37.4955884 47.6057933)",
116607258,False,Мистецька вулиця,residential,,False,175.583,"LINESTRING (37.4950263 47.6052471, 37.4946113 47.604681, 37.4942069 47.6040924, 37.4941787 47.6040001, 37.4942404 47.6038781, 37.4943021 47.6038148)",
116607262,False,Луцька вулиця,residential,,False,84.197,"LINESTRING (37.4950263 47.6052471, 37.4945207 47.6051548, 37.4943048 47.6050888, 37.4940191 47.6049387)",
311452073,False,Українська вулиця,tertiary,,False,7.784,"LINESTRING (37.4966954 47.6032407, 37.496669 47.6033084)",
116607229,False,Короленка вулиця,residential,,False,235.916,"LINESTRING (37.4966954 47.6032407, 37.4953119 47.6026763, 37.4940178 47.6021265)",
311452073,False,Українська вулиця,tertiary,,True,166.62,"LINESTRING (37.4966954 47.6032407, 37.4968381 47.6029255, 37.496987 47.6026085, 37.4970473 47.6024141, 37.4971385 47.6017793)",
116607258,False,Мистецька вулиця,residential,,False,73.923,"LINESTRING (37.4955884 47.6057933, 37.4950263 47.6052471)",
311452073,False,Українська вулиця,tertiary,,False,14.843,"LINESTRING (37.4955884 47.6057933, 37.4955252 47.6059198)",
311452073,False,Українська вулиця,tertiary,,True,77.111,"LINESTRING (37.4955884 47.6057933, 37.4957619 47.6054705, 37.4958394 47.6053281, 37.4959408 47.6051418)",
219891298,False,Каневського вулиця,residential,,True,34.253,"LINESTRING (37.4971385 47.6017793, 37.4975704 47.6018797)",
219891298,False,Каневського вулиця,residential,,False,173.614,"LINESTRING (37.4971385 47.6017793, 37.4969843 47.6017386, 37.4951282 47.601007)",
311452073,False,Українська вулиця,tertiary,,False,166.62,"LINESTRING (37.4971385 47.6017793, 37.4970473 47.6024141, 37.496987 47.6026085, 37.4968381 47.6029255, 37.4966954 47.6032407)",
