osmid,oneway,highway,reversed,length,ref,name,maxspeed,geometry,bridge
243708555,True,primary_link,False,61.871,,,,"LINESTRING (33.8801402 50.8362196, 33.8792634 50.836165)",
828927475,False,primary,False,87.613,Н-07,Сумська вулиця,50,"LINESTRING (33.8801402 50.8362196, 33.8798924 50.836164, 33.8795453 50.8360861, 33.8793074 50.836018, 33.878984 50.8359254)",
828927475,False,primary,True,91.44900000000001,Н-07,Сумська вулиця,50,"LINESTRING (33.8801402 50.8362196, 33.8812295 50.8364112, 33.8813919 50.836446)",
88873402,False,secondary,False,91.86999999999999,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8773135 50.8354209, 33.8773687 50.8353552, 33.8774177 50.8352969, 33.8780574 50.8347427)",
228945342,False,primary,False,195.36,Н-07,вулиця Незалежності,50,"LINESTRING (33.8773135 50.8354209, 33.8771907 50.8353834, 33.8763856 50.8351375, 33.8757851 50.8349601, 33.8749328 50.8347084, 33.8747993 50.834669)",
228945343,False,primary,True,83.709,Н-07,вулиця Незалежності,50,"LINESTRING (33.8773135 50.8354209, 33.8774796 50.8354737, 33.8777021 50.8355445, 33.8783839 50.8357521)",
88873402,False,secondary,False,167.681,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8780574 50.8347427, 33.8781764 50.8347005, 33.8783332 50.8346448, 33.8788114 50.834482, 33.8788953 50.8344406, 33.8790145 50.8343744, 33.8791659 50.8342487, 33.8796979 50.8337044)",
88873402,False,secondary,True,91.86999999999999,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8780574 50.8347427, 33.8774177 50.8352969, 33.8773687 50.8353552, 33.8773135 50.8354209)",
243708588,False,residential,True,458.44699999999995,,вулиця Івана Ситника,,"LINESTRING (33.8780574 50.8347427, 33.8760937 50.8332028, 33.8740564 50.8316672, 33.8739104 50.8315589)",
828927475,False,primary,True,38.609,Н-07,Сумська вулиця,50,"LINESTRING (33.8783839 50.8357521, 33.8788839 50.8358965)",
228945343,False,primary,False,83.709,Н-07,вулиця Незалежності,50,"LINESTRING (33.8783839 50.8357521, 33.8777021 50.8355445, 33.8774796 50.8354737, 33.8773135 50.8354209)",
345616556,True,primary_link,False,15.567,Т-19-04,,50,"LINESTRING (33.8784883 50.8358756, 33.8783839 50.8357521)",
243708564,True,primary_link,False,25.652,,,,"LINESTRING (33.8786235 50.8360204, 33.8786434 50.8359613, 33.8787027 50.8359261, 33.8787846 50.8359062, 33.8788839 50.8358965)",
345616556,True,primary_link,False,18.752000000000002,Т-19-04,,50,"LINESTRING (33.8786235 50.8360204, 33.878559 50.8359381, 33.8784883 50.8358756)",
243708544,False,residential,True,30.428,,вулиця Щебетунів,,"LINESTRING (33.8786853 50.8360957, 33.8782537 50.8360715)",
345616556,True,primary_link,False,9.431,Т-19-04,,50,"LINESTRING (33.8786853 50.8360957, 33.8786235 50.8360204)",
345616556,True,primary_link,False,12.143,Т-19-04,,50,"LINESTRING (33.8787683 50.8361915, 33.8786853 50.8360957)",
243708574,False,unclassified,True,139.826,,,,"LINESTRING (33.8787683 50.8361915, 33.8785738 50.8362942, 33.8784866 50.8363999, 33.8784552 50.8366004, 33.8784552 50.8368031, 33.8786994 50.837356)",
345616556,True,primary_link,False,30.111,Т-19-04,,50,"LINESTRING (33.8789361 50.8364407, 33.8787683 50.8361915)",
88873402,False,secondary,True,163.834,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8809201 50.8324494, 33.8796979 50.8337044)",
243708567,False,residential,False,317.272,,Зарічна вулиця,50,"LINESTRING (33.8809201 50.8324494, 33.8822523 50.8329061, 33.8838151 50.8335097, 33.8843468 50.8337309, 33.8847682 50.8339374)",
243708588,False,residential,False,458.447,,вулиця Івана Ситника,,"LINESTRING (33.8739104 50.8315589, 33.8740564 50.8316672, 33.8760937 50.8332028, 33.8780574 50.8347427)",
88873402,False,secondary,False,163.834,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8796979 50.8337044, 33.8809201 50.8324494)",
88873402,False,secondary,True,167.68100000000004,Т-19-04,вулиця Шевченка,50,"LINESTRING (33.8796979 50.8337044, 33.8791659 50.8342487, 33.8790145 50.8343744, 33.8788953 50.8344406, 33.8788114 50.834482, 33.8783332 50.8346448, 33.8781764 50.8347005, 33.8780574 50.8347427)",
243708549,False,residential,False,290.445,,провулок Зарудка,50,"LINESTRING (33.8796979 50.8337044, 33.8809683 50.8343675, 33.8826842 50.8352405, 33.8829024 50.8353556)",
243708508,False,residential,False,205.285,,вулиця Зарудка,,"LINESTRING (33.8847682 50.8339374, 33.8846516 50.8340648, 33.8845012 50.8341783, 33.883007 50.8352802, 33.8829024 50.8353556)",
243708567,False,residential,True,317.27200000000005,,Зарічна вулиця,50,"LINESTRING (33.8847682 50.8339374, 33.8843468 50.8337309, 33.8838151 50.8335097, 33.8822523 50.8329061, 33.8809201 50.8324494)",
228945342,False,primary,True,195.36,Н-07,вулиця Незалежності,50,"LINESTRING (33.8747993 50.834669, 33.8749328 50.8347084, 33.8757851 50.8349601, 33.8763856 50.8351375, 33.8771907 50.8353834, 33.8773135 50.8354209)",
243708580,False,residential,True,194.118,,вулиця Горького,,"LINESTRING (33.8747993 50.834669, 33.8747642 50.8347138, 33.874673 50.8348301, 33.8745646 50.8349299, 33.873501 50.8358982, 33.8734346 50.8359646, 33.8733814 50.83603, 33.8733098 50.8361351)",
243708508,False,residential,False,161.52700000000002,,вулиця Зарудка,,"LINESTRING (33.8829024 50.8353556, 33.8818575 50.836109, 33.8817133 50.8361884, 33.8816609 50.8362172, 33.8815525 50.8362885, 33.8814628 50.8363676, 33.8813919 50.836446)",
243708508,False,residential,True,205.285,,вулиця Зарудка,,"LINESTRING (33.8829024 50.8353556, 33.883007 50.8352802, 33.8845012 50.8341783, 33.8846516 50.8340648, 33.8847682 50.8339374)",
243708549,False,residential,True,290.445,,провулок Зарудка,50,"LINESTRING (33.8829024 50.8353556, 33.8826842 50.8352405, 33.8809683 50.8343675, 33.8796979 50.8337044)",
828927475,False,primary,False,38.609,Н-07,Сумська вулиця,50,"LINESTRING (33.8788839 50.8358965, 33.8783839 50.8357521)",
828927475,False,primary,True,7.729,Н-07,Сумська вулиця,50,"LINESTRING (33.8788839 50.8358965, 33.878984 50.8359254)",
243708529,True,primary_link,False,23.149,Т-19-04,,,"LINESTRING (33.878984 50.8359254, 33.8789639 50.8361332)",
828927475,False,primary,False,7.729,Н-07,Сумська вулиця,50,"LINESTRING (33.878984 50.8359254, 33.8788839 50.8358965)",
828927475,False,primary,True,87.613,Н-07,Сумська вулиця,50,"LINESTRING (33.878984 50.8359254, 33.8793074 50.836018, 33.8795453 50.8360861, 33.8798924 50.836164, 33.8801402 50.8362196)",
243708580,False,residential,True,46.303,,вулиця Горького,,"LINESTRING (33.8733098 50.8361351, 33.8730887 50.8365274)",
243708544,False,residential,False,348.302,,вулиця Щебетунів,,"LINESTRING (33.8733098 50.8361351, 33.876623 50.8359787, 33.8769831 50.8359943, 33.8782537 50.8360715)",
243708580,False,residential,False,194.118,,вулиця Горького,,"LINESTRING (33.8733098 50.8361351, 33.8733814 50.83603, 33.8734346 50.8359646, 33.873501 50.8358982, 33.8745646 50.8349299, 33.874673 50.8348301, 33.8747642 50.8347138, 33.8747993 50.834669)",
243708529,True,primary_link,False,34.248,Т-19-04,,,"LINESTRING (33.8789639 50.8361332, 33.8789361 50.8364407)",
243708555,True,primary_link,False,20.004,,,,"LINESTRING (33.8789639 50.8361332, 33.8786853 50.8360957)",
243708555,True,primary_link,False,21.327,,,,"LINESTRING (33.8792634 50.836165, 33.8789639 50.8361332)",
