osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes
174041431,Т-25-30,secondary,,False,True,221.90899999999996,"LINESTRING (32.7270987 50.5011232, 32.7291561 50.5019479, 32.7295684 50.5021482, 32.7296894 50.5022388)",вулиця Пилипенка,50,
167469743,О-250405,tertiary,,False,False,502.143,"LINESTRING (32.7207903 50.4943336, 32.7208445 50.4944266, 32.7210326 50.4947576, 32.7213903 50.4953514, 32.7216094 50.4957497, 32.7221216 50.4966372, 32.7223431 50.4971006, 32.7224113 50.4973076, 32.7224666 50.4974903, 32.7225256 50.4978027, 32.7225642 50.4982648, 32.7225994 50.4984685, 32.7226103 50.4985704, 32.722605 50.4986654)",вулиця Миру,,
168063014,,residential,,False,False,227.92600000000002,"LINESTRING (32.7207903 50.4943336, 32.7206277 50.4943754, 32.7198086 50.4945861, 32.7188525 50.4948424, 32.7178009 50.495098)",Садова вулиця,,
167469737,,secondary,,False,False,375.215,"LINESTRING (32.7227487 50.4987809, 32.7229598 50.4986105, 32.7230841 50.4984999, 32.7231484 50.4984321, 32.7231899 50.4983884, 32.7232406 50.498335, 32.7247128 50.4970031, 32.7253844 50.49644, 32.7254877 50.4963535, 32.7258537 50.4960466)",вулиця Шевченка,,
168038921,Т-25-30,secondary,roundabout,True,False,9.92,"LINESTRING (32.7227487 50.4987809, 32.7227284 50.4988236, 32.722683 50.4988576)",,,
168038921,Т-25-30,secondary,roundabout,True,False,16.701,"LINESTRING (32.7225864 50.4988806, 32.7225278 50.4988762, 32.7224749 50.4988595, 32.7224341 50.4988324, 32.72241 50.4987981)",,,
168062948,,residential,,False,False,243.89300000000003,"LINESTRING (32.7225864 50.4988806, 32.7225183 50.4991088, 32.7223004 50.4994748, 32.7221119 50.4998049, 32.7219722 50.5000558, 32.7217934 50.5003877, 32.721647 50.5005914, 32.7215623 50.5007665, 32.7214437 50.5009456)",вулиця Шевченка,,
168063014,,residential,,False,True,227.926,"LINESTRING (32.7178009 50.495098, 32.7188525 50.4948424, 32.7198086 50.4945861, 32.7206277 50.4943754, 32.7207903 50.4943336)",Садова вулиця,,
167469737,,secondary,,False,False,169.845,"LINESTRING (32.7258537 50.4960466, 32.72595 50.4959654, 32.7265635 50.495448, 32.7272821 50.4948189)",вулиця Шевченка,,
167469737,,secondary,,False,True,375.21500000000003,"LINESTRING (32.7258537 50.4960466, 32.7254877 50.4963535, 32.7253844 50.49644, 32.7247128 50.4970031, 32.7232406 50.498335, 32.7231899 50.4983884, 32.7231484 50.4984321, 32.7230841 50.4984999, 32.7229598 50.4986105, 32.7227487 50.4987809)",вулиця Шевченка,,
168062880,,residential,,False,True,84.192,"LINESTRING (32.7258537 50.4960466, 32.7259547 50.4960965, 32.726141 50.4961885, 32.7264521 50.4962991, 32.7267143 50.4963861, 32.7268833 50.4964135)",вулиця Коцюбинського,,
168062880,,residential,,False,False,84.19199999999998,"LINESTRING (32.7268833 50.4964135, 32.7267143 50.4963861, 32.7264521 50.4962991, 32.726141 50.4961885, 32.7259547 50.4960965, 32.7258537 50.4960466)",вулиця Коцюбинського,,
168062880,,residential,,False,True,138.531,"LINESTRING (32.7268833 50.4964135, 32.7273507 50.4965206, 32.7275178 50.4966215, 32.7276568 50.4967207, 32.7278346 50.496842, 32.7279949 50.4969639, 32.7282056 50.4971057, 32.7283171 50.4972152)",вулиця Коцюбинського,,
168062977,,residential,,False,False,237.346,"LINESTRING (32.7268833 50.4964135, 32.7267181 50.4967813, 32.7263479 50.4974459, 32.7262614 50.4976013, 32.7259953 50.4980907, 32.7258064 50.4984345)",провулок Коцюбинського,50,1
168062880,,residential,,False,False,138.531,"LINESTRING (32.7283171 50.4972152, 32.7282056 50.4971057, 32.7279949 50.4969639, 32.7278346 50.496842, 32.7276568 50.4967207, 32.7275178 50.4966215, 32.7273507 50.4965206, 32.7268833 50.4964135)",вулиця Коцюбинського,,
168062880,,residential,,False,True,87.516,"LINESTRING (32.7283171 50.4972152, 32.7285484 50.4974831, 32.7285957 50.4976291, 32.7286682 50.4977718, 32.7287101 50.4978752, 32.7287343 50.4979492)",вулиця Коцюбинського,,
168062857,,residential,,False,True,145.32600000000002,"LINESTRING (32.7181513 50.4978738, 32.7179289 50.4981231, 32.7177594 50.4982735, 32.717603 50.4984107, 32.7174614 50.4985021, 32.7173152 50.4984919, 32.7170754 50.4985415, 32.7166523 50.4986306)",Київська вулиця,,
168062880,,residential,,False,False,87.51599999999999,"LINESTRING (32.7287343 50.4979492, 32.7287101 50.4978752, 32.7286682 50.4977718, 32.7285957 50.4976291, 32.7285484 50.4974831, 32.7283171 50.4972152)",вулиця Коцюбинського,,
168062880,,residential,,False,True,93.224,"LINESTRING (32.7287343 50.4979492, 32.7289689 50.4981375, 32.7291482 50.4982771, 32.7293622 50.4984259, 32.7295874 50.4985878)",вулиця Коцюбинського,,
168062969,,residential,,False,True,261.686,"LINESTRING (32.7287343 50.4979492, 32.7287534 50.4980148, 32.728704 50.4981075, 32.7286205 50.4981856, 32.7285455 50.4982516, 32.728362 50.4983303, 32.7281476 50.4984133, 32.7279708 50.498497, 32.7277773 50.4985918, 32.7275662 50.4987096, 32.7273648 50.498801, 32.7271372 50.4989532, 32.7270579 50.4990165, 32.7269881 50.4990845, 32.7268983 50.4991911, 32.7268577 50.4993012, 32.7268406 50.4993896, 32.7268098 50.499518, 32.7268121 50.4996389, 32.7267931 50.4997134, 32.7267705 50.4997427, 32.7267496 50.4997659)",Носенка,,
168062977,,residential,,False,True,237.346,"LINESTRING (32.7258064 50.4984345, 32.7259953 50.4980907, 32.7262614 50.4976013, 32.7263479 50.4974459, 32.7267181 50.4967813, 32.7268833 50.4964135)",провулок Коцюбинського,50,1
168062996,,residential,,False,False,206.37099999999998,"LINESTRING (32.723886 50.4987167, 32.7242473 50.4989378, 32.7246592 50.4990983, 32.7249122 50.4991976, 32.7252432 50.4993284, 32.7255258 50.4994657, 32.7256288 50.4995846, 32.7256838 50.4996889, 32.7258571 50.4999902)",провулок Пилипенка,,
168062880,,residential,,False,False,93.22400000000002,"LINESTRING (32.7295874 50.4985878, 32.7293622 50.4984259, 32.7291482 50.4982771, 32.7289689 50.4981375, 32.7287343 50.4979492)",вулиця Коцюбинського,,
168062964,,residential,,False,False,11.656,"LINESTRING (32.716489 50.4986165, 32.7166523 50.4986306)",,,
168062964,,residential,,False,True,8.594,"LINESTRING (32.716489 50.4986165, 32.7165093 50.4986927)",,,
168062857,,residential,,False,True,12.247,"LINESTRING (32.7166523 50.4986306, 32.7165093 50.4986927)",Київська вулиця,,
168062964,,residential,,False,True,11.656,"LINESTRING (32.7166523 50.4986306, 32.716489 50.4986165)",,,
168062857,,residential,,False,False,145.326,"LINESTRING (32.7166523 50.4986306, 32.7170754 50.4985415, 32.7173152 50.4984919, 32.7174614 50.4985021, 32.717603 50.4984107, 32.7177594 50.4982735, 32.7179289 50.4981231, 32.7181513 50.4978738)",Київська вулиця,,
168062857,,residential,,False,False,12.247,"LINESTRING (32.7165093 50.4986927, 32.7166523 50.4986306)",Київська вулиця,,
168062964,,residential,,False,False,8.594,"LINESTRING (32.7165093 50.4986927, 32.716489 50.4986165)",,,
168062857,,residential,,False,True,76.073,"LINESTRING (32.7165093 50.4986927, 32.7163213 50.4989129, 32.7161313 50.499082, 32.7159752 50.4992847)",Київська вулиця,,
168038926,Т-25-30,secondary,,False,True,8.741,"LINESTRING (32.7158554 50.4992654, 32.7159752 50.4992847)",Зарічна вулиця,50,
732959114,,residential,,False,False,216.283,"LINESTRING (32.7202497 50.4995857, 32.7202301 50.4996002, 32.7199547 50.4997323, 32.7199699 50.4997728, 32.7199979 50.49987, 32.7200354 50.4999827, 32.7203409 50.5004013, 32.7205228 50.5006884, 32.7206304 50.5008045, 32.7207879 50.5008638, 32.720954 50.5008896, 32.7211316 50.5008908, 32.7213384 50.500917, 32.7214437 50.5009456)",вулиця Рєпіна,,
168062908,,residential,,False,False,176.558,"LINESTRING (32.7267496 50.4997659, 32.7270066 50.4998853, 32.7271431 50.4999172, 32.7273174 50.4999318, 32.7274855 50.4999315, 32.7277412 50.4999224, 32.7280815 50.4999019, 32.728316 50.4998902, 32.7286379 50.4998726, 32.7289735 50.499858, 32.7291692 50.4998655)",,,
168062969,,residential,,False,False,261.68600000000004,"LINESTRING (32.7267496 50.4997659, 32.7267705 50.4997427, 32.7267931 50.4997134, 32.7268121 50.4996389, 32.7268098 50.499518, 32.7268406 50.4993896, 32.7268577 50.4993012, 32.7268983 50.4991911, 32.7269881 50.4990845, 32.7270579 50.4990165, 32.7271372 50.4989532, 32.7273648 50.498801, 32.7275662 50.4987096, 32.7277773 50.4985918, 32.7279708 50.498497, 32.7281476 50.4984133, 32.728362 50.4983303, 32.7285455 50.4982516, 32.7286205 50.4981856, 32.728704 50.4981075, 32.7287534 50.4980148, 32.7287343 50.4979492)",Носенка,,
168062969,,residential,,False,True,68.818,"LINESTRING (32.7267496 50.4997659, 32.7267113 50.4997896, 32.726582 50.4998442, 32.7264246 50.4998973, 32.7261936 50.4999399, 32.7258571 50.4999902)",Носенка,,
168062863,,residential,,False,True,222.092,"LINESTRING (32.7291692 50.4998655, 32.7290976 50.4999767, 32.7288796 50.5001124, 32.7286591 50.5002291, 32.7283216 50.5003316, 32.7278204 50.5004309, 32.7272686 50.5005829, 32.7269835 50.5006765, 32.7266984 50.5007877, 32.72655 50.5008765)",,,
168062908,,residential,,False,True,176.558,"LINESTRING (32.7291692 50.4998655, 32.7289735 50.499858, 32.7286379 50.4998726, 32.728316 50.4998902, 32.7280815 50.4999019, 32.7277412 50.4999224, 32.7274855 50.4999315, 32.7273174 50.4999318, 32.7271431 50.4999172, 32.7270066 50.4998853, 32.7267496 50.4997659)",,,
168062969,,residential,,False,False,68.818,"LINESTRING (32.7258571 50.4999902, 32.7261936 50.4999399, 32.7264246 50.4998973, 32.726582 50.4998442, 32.7267113 50.4997896, 32.7267496 50.4997659)",Носенка,,
168062969,,residential,,False,True,46.669000000000004,"LINESTRING (32.7258571 50.4999902, 32.7256561 50.5000335, 32.7254545 50.500094, 32.7253135 50.50015, 32.7252639 50.5001697)",Носенка,,
168062996,,residential,,False,True,206.37099999999998,"LINESTRING (32.7258571 50.4999902, 32.7256838 50.4996889, 32.7256288 50.4995846, 32.7255258 50.4994657, 32.7252432 50.4993284, 32.7249122 50.4991976, 32.7246592 50.4990983, 32.7242473 50.4989378, 32.723886 50.4987167)",провулок Пилипенка,,
174041431,Т-25-30,secondary,,False,False,10.904,"LINESTRING (32.72655 50.5008765, 32.7264241 50.5008199)",вулиця Пилипенка,50,
174041431,Т-25-30,secondary,,False,True,47.524,"LINESTRING (32.72655 50.5008765, 32.7270987 50.5011232)",вулиця Пилипенка,50,
168062863,,residential,,False,False,222.092,"LINESTRING (32.72655 50.5008765, 32.7266984 50.5007877, 32.7269835 50.5006765, 32.7272686 50.5005829, 32.7278204 50.5004309, 32.7283216 50.5003316, 32.7286591 50.5002291, 32.7288796 50.5001124, 32.7290976 50.4999767, 32.7291692 50.4998655)",,,
168062948,,residential,,False,False,5.683,"LINESTRING (32.7214437 50.5009456, 32.7214243 50.5009952)",вулиця Шевченка,,
168062948,,residential,,False,True,243.893,"LINESTRING (32.7214437 50.5009456, 32.7215623 50.5007665, 32.721647 50.5005914, 32.7217934 50.5003877, 32.7219722 50.5000558, 32.7221119 50.4998049, 32.7223004 50.4994748, 32.7225183 50.4991088, 32.7225864 50.4988806)",вулиця Шевченка,,
732959114,,residential,,False,True,216.283,"LINESTRING (32.7214437 50.5009456, 32.7213384 50.500917, 32.7211316 50.5008908, 32.720954 50.5008896, 32.7207879 50.5008638, 32.7206304 50.5008045, 32.7205228 50.5006884, 32.7203409 50.5004013, 32.7200354 50.4999827, 32.7199979 50.49987, 32.7199699 50.4997728, 32.7199547 50.4997323, 32.7202301 50.4996002, 32.7202497 50.4995857)",вулиця Рєпіна,,
168062862,,residential,,False,False,82.649,"LINESTRING (32.7232707 50.501146, 32.7228903 50.501234, 32.7226496 50.5012674, 32.722486 50.5012742, 32.7223791 50.5012651, 32.7221353 50.5012841)",Лютневого Повстання,,
168062862,,residential,,False,True,213.939,"LINESTRING (32.7232707 50.501146, 32.7237406 50.5011096, 32.7242923 50.5010574, 32.7250141 50.501031, 32.7257914 50.5010663, 32.7262825 50.501078)",Лютневого Повстання,,
168062969,,residential,,False,False,184.969,"LINESTRING (32.7232707 50.501146, 32.7232222 50.5010902, 32.7232887 50.5010423, 32.7234314 50.5009376, 32.7236906 50.5008196, 32.7240216 50.5006582, 32.724399 50.5005002, 32.7248651 50.5003182, 32.7252639 50.5001697)",Носенка,,
168062862,,residential,,False,True,82.649,"LINESTRING (32.7221353 50.5012841, 32.7223791 50.5012651, 32.722486 50.5012742, 32.7226496 50.5012674, 32.7228903 50.501234, 32.7232707 50.501146)",Лютневого Повстання,,
168062968,,residential,,False,True,61.16,"LINESTRING (32.7221353 50.5012841, 32.7221057 50.5012305, 32.7219792 50.5011838, 32.7215166 50.5010266, 32.7214243 50.5009952)",вулиця Щорса,,
168062962,,residential,,False,True,27.073,"LINESTRING (32.71809 50.5015645, 32.7182847 50.5015959, 32.7184469 50.5016483)",,,
168062954,,residential,,False,False,100.414,"LINESTRING (32.7184469 50.5016483, 32.718771 50.5016127, 32.7189293 50.5015653, 32.7190724 50.5015358, 32.7192554 50.5015249, 32.719369 50.5015515, 32.7194772 50.501587, 32.7196702 50.5016492, 32.7197835 50.5016788)",вулиця Кондратця,,
168062962,,residential,,False,False,27.073,"LINESTRING (32.7184469 50.5016483, 32.7182847 50.5015959, 32.71809 50.5015645)",,,
168062952,,residential,,False,True,13.844,"LINESTRING (32.7206491 50.5019847, 32.7207299 50.5020146, 32.7207301 50.5020147, 32.7208183 50.5020473)",провулок Шевченка,,
168062954,,residential,,False,True,70.269,"LINESTRING (32.7206491 50.5019847, 32.7205198 50.5019386, 32.7202589 50.5018284, 32.7200616 50.5017512, 32.7198817 50.5017045, 32.7197835 50.5016788)",вулиця Кондратця,,
174041431,Т-25-30,secondary,,False,False,221.909,"LINESTRING (32.7296894 50.5022388, 32.7295684 50.5021482, 32.7291561 50.5019479, 32.7270987 50.5011232)",вулиця Пилипенка,50,
167469737,,secondary,,False,True,169.845,"LINESTRING (32.7272821 50.4948189, 32.7265635 50.495448, 32.72595 50.4959654, 32.7258537 50.4960466)",вулиця Шевченка,,
168062948,,residential,,False,False,65.216,"LINESTRING (32.7208183 50.5020473, 32.7207296 50.5022575, 32.7205788 50.5025636, 32.7205705 50.5026114)",вулиця Шевченка,,
168062948,,residential,,False,True,124.597,"LINESTRING (32.7208183 50.5020473, 32.7211866 50.501422, 32.7214243 50.5009952)",вулиця Шевченка,,
168062952,,residential,,False,False,13.844,"LINESTRING (32.7208183 50.5020473, 32.7207301 50.5020147, 32.7207299 50.5020146, 32.7206491 50.5019847)",провулок Шевченка,,
168062948,,residential,,False,True,5.683,"LINESTRING (32.7214243 50.5009952, 32.7214437 50.5009456)",вулиця Шевченка,,
168062948,,residential,,False,False,124.597,"LINESTRING (32.7214243 50.5009952, 32.7211866 50.501422, 32.7208183 50.5020473)",вулиця Шевченка,,
168062968,,residential,,False,False,61.16,"LINESTRING (32.7214243 50.5009952, 32.7215166 50.5010266, 32.7219792 50.5011838, 32.7221057 50.5012305, 32.7221353 50.5012841)",вулиця Щорса,,
168062948,,residential,,False,True,65.216,"LINESTRING (32.7205705 50.5026114, 32.7205788 50.5025636, 32.7207296 50.5022575, 32.7208183 50.5020473)",вулиця Шевченка,,
168062954,,residential,,False,False,70.269,"LINESTRING (32.7197835 50.5016788, 32.7198817 50.5017045, 32.7200616 50.5017512, 32.7202589 50.5018284, 32.7205198 50.5019386, 32.7206491 50.5019847)",вулиця Кондратця,,
168062954,,residential,,False,True,100.414,"LINESTRING (32.7197835 50.5016788, 32.7196702 50.5016492, 32.7194772 50.501587, 32.719369 50.5015515, 32.7192554 50.5015249, 32.7190724 50.5015358, 32.7189293 50.5015653, 32.718771 50.5016127, 32.7184469 50.5016483)",вулиця Кондратця,,
890751136,,residential,,False,False,85.73199999999999,"LINESTRING (32.7197835 50.5016788, 32.7198492 50.5015392, 32.7198655 50.5013892, 32.7198736 50.5010996, 32.7198289 50.5010634, 32.7196256 50.5010117)",Маяковського,,
890751136,,residential,,False,True,85.732,"LINESTRING (32.7196256 50.5010117, 32.7198289 50.5010634, 32.7198736 50.5010996, 32.7198655 50.5013892, 32.7198492 50.5015392, 32.7197835 50.5016788)",Маяковського,,
167469743,О-250405,tertiary,,False,True,502.14300000000003,"LINESTRING (32.722605 50.4986654, 32.7226103 50.4985704, 32.7225994 50.4984685, 32.7225642 50.4982648, 32.7225256 50.4978027, 32.7224666 50.4974903, 32.7224113 50.4973076, 32.7223431 50.4971006, 32.7221216 50.4966372, 32.7216094 50.4957497, 32.7213903 50.4953514, 32.7210326 50.4947576, 32.7208445 50.4944266, 32.7207903 50.4943336)",вулиця Миру,,
168038921,Т-25-30,secondary,roundabout,True,False,18.057,"LINESTRING (32.722605 50.4986654, 32.722627 50.4986663, 32.7226944 50.4986909, 32.7227379 50.4987319, 32.7227487 50.4987809)",,,
174041431,Т-25-30,secondary,,False,True,10.904,"LINESTRING (32.7264241 50.5008199, 32.72655 50.5008765)",вулиця Пилипенка,50,
1190450808,,unclassified,,False,False,30.397,"LINESTRING (32.7264241 50.5008199, 32.7262825 50.501078)",,,1
174041431,Т-25-30,secondary,,False,False,109.37899999999999,"LINESTRING (32.7264241 50.5008199, 32.7263978 50.5008081, 32.7252639 50.5001697)",вулиця Пилипенка,50,
1190450808,,unclassified,,False,True,30.397,"LINESTRING (32.7262825 50.501078, 32.7264241 50.5008199)",,,1
168062862,,residential,,False,False,213.939,"LINESTRING (32.7262825 50.501078, 32.7257914 50.5010663, 32.7250141 50.501031, 32.7242923 50.5010574, 32.7237406 50.5011096, 32.7232707 50.501146)",Лютневого Повстання,,
168062862,,residential,,False,True,57.974999999999994,"LINESTRING (32.7262825 50.501078, 32.7265271 50.5010839, 32.7270987 50.5011232)",Лютневого Повстання,,
