osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,ref,access
601827828,False,4,Інтеркультурна вулиця,secondary,,True,219.052,"LINESTRING (35.3846331 46.845819, 35.3830938 46.8458144, 35.3821255 46.8458272, 35.3817534 46.8458382)",,,
38947772,False,2,Університетська вулиця,residential,,True,281.644,"LINESTRING (35.3815018 46.8442122, 35.3778123 46.8444294)",,,
111812121,False,2,улица Карла Маркса,residential,,True,181.813,"LINESTRING (35.3815018 46.8442122, 35.3817534 46.8458382)",,,
38947772,False,2,Університетська вулиця,residential,,False,252.67999999999998,"LINESTRING (35.3815018 46.8442122, 35.3838894 46.844061, 35.3841816 46.844043, 35.3848097 46.8440009)",,,
93236012,False,,Староміська вулиця,residential,,True,224.42,"LINESTRING (35.3871718 46.8461166, 35.3868806 46.848125)",,,
25292935,False,,Інтеркультурна вулиця,trunk,50,True,195.895,"LINESTRING (35.3871718 46.8461166, 35.3850756 46.8458672, 35.3846331 46.845819)",,М-14,
93236012,False,,Староміська вулиця,residential,,False,140.687,"LINESTRING (35.3871718 46.8461166, 35.3873403 46.8449773, 35.387358 46.8448578)",,,
93236012,False,,Староміська вулиця,residential,,False,224.42,"LINESTRING (35.3868806 46.848125, 35.3871718 46.8461166)",,,
617333594,False,2,улица Луначарского,residential,,False,187.361,"LINESTRING (35.3868806 46.848125, 35.385555 46.8481188, 35.3844277 46.8480122)",,,
38947772,False,2,Університетська вулиця,residential,,True,252.68,"LINESTRING (35.3848097 46.8440009, 35.3841816 46.844043, 35.3838894 46.844061, 35.3815018 46.8442122)",,,
51109248,False,2,Олександра Невського вулиця,trunk,50,True,202.628,"LINESTRING (35.3848097 46.8440009, 35.3847878 46.8443688, 35.38477 46.8445506, 35.3846331 46.845819)",,М-14,
111812121,False,2,улица Карла Маркса,residential,,False,181.813,"LINESTRING (35.3817534 46.8458382, 35.3815018 46.8442122)",,,
111812121,False,2,улица Карла Маркса,residential,,True,234.722,"LINESTRING (35.3817534 46.8458382, 35.3818286 46.8467812, 35.3817972 46.8479475)",,,
601827828,False,4,Інтеркультурна вулиця,secondary,,False,219.052,"LINESTRING (35.3817534 46.8458382, 35.3821255 46.8458272, 35.3830938 46.8458144, 35.3846331 46.845819)",,,
601827828,False,4,Інтеркультурна вулиця,secondary,,True,304.806,"LINESTRING (35.3817534 46.8458382, 35.3812652 46.8458538, 35.3802285 46.8459171, 35.3790674 46.8459811, 35.3780383 46.8461124, 35.3777888 46.8461765)",,,
111812069,False,2,улица Луначарского,trunk,50,True,21.089,"LINESTRING (35.3817972 46.8479475, 35.3815389 46.8480165)",,,
111812069,False,2,улица Луначарского,trunk,50,False,200.24099999999999,"LINESTRING (35.3817972 46.8479475, 35.3819036 46.8479437, 35.3827019 46.8479517, 35.3844277 46.8480122)",,,
111812121,False,2,улица Карла Маркса,residential,,False,234.722,"LINESTRING (35.3817972 46.8479475, 35.3818286 46.8467812, 35.3817534 46.8458382)",,,
"[113557554, 111828677]",False,,"['Селянська вулиця', 'Краснофлотская улица']",residential,,False,326.225,"LINESTRING (35.3826068 46.8508403, 35.3822477 46.8502074, 35.3822476 46.8501701, 35.3822873 46.8501242, 35.382623 46.84998, 35.3828993 46.8498938, 35.3833499 46.8497617, 35.3834813 46.8497085, 35.3836771 46.8496149, 35.3839131 46.849503, 35.3840634 46.8494407, 35.3841116 46.849437, 35.3851279 46.8496685)",,,yes
112796882,False,2,Олександра Довженка вулиця,tertiary,,False,80.369,"LINESTRING (35.3851279 46.8496685, 35.3853507 46.849914, 35.3857172 46.8502681)",,,
"[112796880, 112796882, 112796879]",False,2,Олександра Довженка вулиця,tertiary,,True,192.641,"LINESTRING (35.3851279 46.8496685, 35.3850094 46.8495283, 35.3848975 46.8493343, 35.3847314 46.8489367, 35.3846775 46.8487918, 35.3846097 46.8486432, 35.3845587 46.8484938, 35.3844514 46.8480945, 35.3844277 46.8480122)",yes,,
"[113557554, 111828677]",False,,"['Краснофлотская улица', 'Селянська вулиця']",residential,,True,326.22499999999997,"LINESTRING (35.3851279 46.8496685, 35.3841116 46.849437, 35.3840634 46.8494407, 35.3839131 46.849503, 35.3836771 46.8496149, 35.3834813 46.8497085, 35.3833499 46.8497617, 35.3828993 46.8498938, 35.382623 46.84998, 35.3822873 46.8501242, 35.3822476 46.8501701, 35.3822477 46.8502074, 35.3826068 46.8508403)",,,yes
113716169,False,2,улица Луначарского,residential,,True,221.02599999999998,"LINESTRING (35.3793237 46.8478355, 35.3779987 46.8481511, 35.3771994 46.8483455, 35.3767998 46.8484785, 35.3766105 46.8485415)",,,
115108655,False,2,Чернишевського вулиця,residential,,False,219.113,"LINESTRING (35.3793237 46.8478355, 35.3792917 46.8477456, 35.3792246 46.8476355, 35.3789188 46.84732, 35.3777888 46.8461765)",,,yes
803584103,False,2,улица Луначарского,residential,,False,171.25400000000002,"LINESTRING (35.3793237 46.8478355, 35.3796992 46.8478355, 35.3804931 46.8478612, 35.3808311 46.8478869, 35.3812919 46.8479324, 35.3815389 46.8480165)",,,
38947772,False,2,Університетська вулиця,residential,,False,73.112,"LINESTRING (35.3768548 46.8444878, 35.3778123 46.8444294)",,,
115108655,False,2,Чернишевського вулиця,residential,,True,200.966,"LINESTRING (35.3768548 46.8444878, 35.3776601 46.8460134, 35.3777888 46.8461765)",,,yes
38947772,False,2,Університетська вулиця,residential,,False,281.644,"LINESTRING (35.3778123 46.8444294, 35.3815018 46.8442122)",,,
38947772,False,2,Університетська вулиця,residential,,True,73.112,"LINESTRING (35.3778123 46.8444294, 35.3768548 46.8444878)",,,
115108655,False,2,Чернишевського вулиця,residential,,False,200.966,"LINESTRING (35.3777888 46.8461765, 35.3776601 46.8460134, 35.3768548 46.8444878)",,,yes
115108655,False,2,Чернишевського вулиця,residential,,True,219.11300000000003,"LINESTRING (35.3777888 46.8461765, 35.3789188 46.84732, 35.3792246 46.8476355, 35.3792917 46.8477456, 35.3793237 46.8478355)",,,yes
601827828,False,4,Інтеркультурна вулиця,secondary,,False,304.80600000000004,"LINESTRING (35.3777888 46.8461765, 35.3780383 46.8461124, 35.3790674 46.8459811, 35.3802285 46.8459171, 35.3812652 46.8458538, 35.3817534 46.8458382)",,,
112796882,False,2,Олександра Довженка вулиця,tertiary,,True,80.369,"LINESTRING (35.3857172 46.8502681, 35.3853507 46.849914, 35.3851279 46.8496685)",,,
116567588,False,,Шевченка вулиця,residential,,True,117.314,"LINESTRING (35.3857172 46.8502681, 35.3854393 46.8504844, 35.3852247 46.8507339, 35.3849296 46.850943, 35.3847473 46.8510824)",,,
116567588,False,,Шевченка вулиця,residential,,False,117.314,"LINESTRING (35.3847473 46.8510824, 35.3849296 46.850943, 35.3852247 46.8507339, 35.3854393 46.8504844, 35.3857172 46.8502681)",,,
93236012,False,,Староміська вулиця,residential,,True,140.687,"LINESTRING (35.387358 46.8448578, 35.3873403 46.8449773, 35.3871718 46.8461166)",,,
113716169,False,2,улица Луначарского,residential,,False,221.026,"LINESTRING (35.3766105 46.8485415, 35.3767998 46.8484785, 35.3771994 46.8483455, 35.3779987 46.8481511, 35.3793237 46.8478355)",,,
738334865,False,2,Богдана Хмельницького проспект,trunk,50,True,167.61400000000003,"LINESTRING (35.3766105 46.8485415, 35.3766491 46.8486672, 35.3766624 46.8487987, 35.3766789 46.8491992, 35.3767137 46.849444, 35.3768299 46.8496728, 35.3769479 46.8498934, 35.3770099 46.8500093)",,М-18,
123461650,False,2,Гетьмана Сагайдачного вулиця,trunk,50,False,411.21200000000005,"LINESTRING (35.3770099 46.8500093, 35.3773007 46.8499443, 35.3775364 46.8498916, 35.3778943 46.8497535, 35.3781474 46.8496355, 35.3796011 46.8489438, 35.3806466 46.8484519, 35.3815389 46.8480165)",,,
738334865,False,2,Богдана Хмельницького проспект,trunk,50,False,167.61400000000003,"LINESTRING (35.3770099 46.8500093, 35.3769479 46.8498934, 35.3768299 46.8496728, 35.3767137 46.849444, 35.3766789 46.8491992, 35.3766624 46.8487987, 35.3766491 46.8486672, 35.3766105 46.8485415)",,М-18,
