osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction
1172680724,4,О-02-06-05,вулиця Богдана Хмельницького,tertiary,50,False,True,3.588,"LINESTRING (28.1142465 49.0334683, 28.1142143 49.0334439)",,
1244605183,4,О-02-06-05,вулиця Богдана Хмельницького,tertiary,50,False,False,5.946,"LINESTRING (28.1142465 49.0334683, 28.1143001 49.0335086)",,
823411956,,О-02-06-05,Київська вулиця,tertiary,50,False,False,29.24,"LINESTRING (28.1108743 49.0365284, 28.1111811 49.036359)",,
125943758,,,вулиця Михайла Грушевського,residential,,False,False,37.925,"LINESTRING (28.1108743 49.0365284, 28.1109346 49.0365771, 28.111209 49.0367895)",,
823411956,,О-02-06-05,Київська вулиця,tertiary,50,False,True,236.894,"LINESTRING (28.1108743 49.0365284, 28.110737 49.0365998, 28.1105462 49.0366991, 28.1098503 49.0370612, 28.1085986 49.0377866, 28.108395 49.0379046)",,
1197289717,,,Садова вулиця,residential,,False,True,48.688,"LINESTRING (28.108395 49.0379046, 28.1088117 49.0382468)",,
823411956,,О-02-06-05,Київська вулиця,tertiary,50,False,False,236.89400000000003,"LINESTRING (28.108395 49.0379046, 28.1085986 49.0377866, 28.1098503 49.0370612, 28.1105462 49.0366991, 28.110737 49.0365998, 28.1108743 49.0365284)",,
110859040,,,провулок Князя Острозького,residential,,False,False,216.18,"LINESTRING (28.1206176 49.0340159, 28.1205418 49.0338993, 28.1204712 49.0338006, 28.120295 49.0335591, 28.1200497 49.0331339, 28.1199168 49.0329035, 28.1195841 49.0322894, 28.1195024 49.0322195)",,
125936670,,,Соборна вулиця,residential,,False,False,54.245,"LINESTRING (28.1206176 49.0340159, 28.1204558 49.0340595, 28.1199246 49.0341935)",,
125936670,,,Соборна вулиця,residential,,False,True,46.943,"LINESTRING (28.1206176 49.0340159, 28.1208805 49.0339509, 28.1209213 49.0339411, 28.121221 49.0338685)",,
371364423,,,Трипільська вулиця,residential,50,False,True,44.089,"LINESTRING (28.116899 49.0317039, 28.1174749 49.0318249)",,
1257560920,,,провулок Гоголя,residential,,False,False,54.38,"LINESTRING (28.116899 49.0317039, 28.1170449 49.0321835)",,
371364423,,,Трипільська вулиця,residential,50,False,False,62.693,"LINESTRING (28.116899 49.0317039, 28.1168058 49.0316717, 28.1162124 49.0314665, 28.1161396 49.0314394)",,
184264128,2,Т-02-18,Одеська вулиця,secondary,50,False,True,130.779,"LINESTRING (28.1161396 49.0314394, 28.1158142 49.0318633, 28.1153939 49.0324162, 28.1153369 49.0324912)",,
