osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
"[293810633, 825069210, 293810636]",2,"['Галицька вулиця', 'вулиця Тараса Шевченка']",secondary,False,False,163.105,,"LINESTRING (24.8511268 48.9016185, 24.8517509 48.9014504, 24.8527135 48.9011829, 24.8531798 48.9010441)",yes
293822857,,площа Ринок,residential,False,False,164.789,,"LINESTRING (24.849704 48.9020709, 24.8489391 48.9012356, 24.8489065 48.9010842, 24.8486692 48.9007663)",
293858239,4,Галицька вулиця,secondary,False,False,54.546,,"LINESTRING (24.849704 48.9020709, 24.8500375 48.9019291, 24.8503449 48.9018204)",
293858239,4,Галицька вулиця,secondary,False,True,83.664,,"LINESTRING (24.849704 48.9020709, 24.8493848 48.9022118, 24.8487539 48.9024905)",
"[293822851, 293822831]",,площа Ринок,residential,False,"[False, True]",297.12600000000003,,"LINESTRING (24.8487539 48.9024905, 24.8486968 48.9024369, 24.8481039 48.9018802, 24.848009 48.9018461, 24.8478692 48.9017958, 24.8477968 48.9017693, 24.8472687 48.9012796, 24.8472925 48.9012139, 24.847402 48.9011517, 24.8478755 48.9009146, 24.848237 48.9008536, 24.8486692 48.9007663)",
293858239,4,Галицька вулиця,secondary,False,False,83.664,,"LINESTRING (24.8487539 48.9024905, 24.8493848 48.9022118, 24.849704 48.9020709)",
293858239,4,Галицька вулиця,secondary,False,True,109.066,,"LINESTRING (24.8487539 48.9024905, 24.8476726 48.9030211, 24.8475557 48.903075)",
293822821,,Кушнірська вулиця,residential,False,True,221.714,,"LINESTRING (24.8544908 48.9027837, 24.8542999 48.9025901, 24.8541919 48.9024758, 24.853478 48.9016215, 24.8533996 48.9014918, 24.8533863 48.9013313, 24.8534315 48.9011562, 24.8533752 48.9009841)",
35880310,,Монастирська вулиця,residential,False,False,78.04599999999999,,"LINESTRING (24.848367 48.9038238, 24.8484846 48.9039463, 24.8489368 48.9044174)",
35880310,,Монастирська вулиця,residential,False,True,102.221,,"LINESTRING (24.848367 48.9038238, 24.8479822 48.9034686, 24.8476328 48.9031461, 24.8475557 48.903075)",
"[293827449, 293822843]",,"['вулиця Гулака-Артемовського', 'Запорізька вулиця']",residential,False,True,250.53199999999998,,"LINESTRING (24.848367 48.9038238, 24.8487329 48.9036964, 24.8490606 48.9036181, 24.8496395 48.9034866, 24.8496814 48.9033994, 24.8499426 48.9032786, 24.8502037 48.903224, 24.8502677 48.9032467, 24.8503396 48.9032795, 24.850479 48.9033703, 24.8506646 48.9033707, 24.8507919 48.9033128, 24.8510507 48.9032015, 24.8513242 48.9031004)",
293822817,,вулиця Лесіва,residential,False,True,335.732,,"LINESTRING (24.8459154 48.9039306, 24.8458369 48.9039646, 24.8457044 48.9040255, 24.8455066 48.9041163, 24.8451543 48.9042385, 24.8446999 48.9044045, 24.8442681 48.9045914, 24.8435278 48.9048982, 24.8433796 48.9049779, 24.843198 48.9051305, 24.8430691 48.9052693, 24.842907 48.9054055, 24.8428207 48.905464, 24.8423614 48.9057805)",
35880310,,Монастирська вулиця,residential,False,False,31.292,,"LINESTRING (24.8489368 48.9044174, 24.8491571 48.9046587)",
35880310,,Монастирська вулиця,residential,False,True,78.04599999999999,,"LINESTRING (24.8489368 48.9044174, 24.8484846 48.9039463, 24.848367 48.9038238)",
"[293891466, 293822820]",,"['Запорізька вулиця', 'вулиця Мартовича']",residential,False,"[False, True]",472.98699999999997,,"LINESTRING (24.8489368 48.9044174, 24.8500535 48.9041332, 24.8502607 48.904084, 24.850352 48.9041763, 24.8504404 48.9042623, 24.8508068 48.9042746, 24.8512242 48.9042837, 24.8513079 48.9043365, 24.8514723 48.9044831, 24.8517127 48.904711, 24.8517986 48.9048248, 24.851861 48.9049352, 24.851868 48.9051916, 24.851875 48.90542, 24.8517775 48.9056879, 24.8511092 48.9059658, 24.8504132 48.9062364)",
293822838,,Кокорна вулиця,residential,False,False,41.13,,"LINESTRING (24.8419417 48.9055341, 24.8423614 48.9057805)",
293822838,,Кокорна вулиця,residential,False,True,41.13,,"LINESTRING (24.8423614 48.9057805, 24.8419417 48.9055341)",
293822817,,вулиця Лесіва,residential,False,False,335.732,,"LINESTRING (24.8423614 48.9057805, 24.8428207 48.905464, 24.842907 48.9054055, 24.8430691 48.9052693, 24.843198 48.9051305, 24.8433796 48.9049779, 24.8435278 48.9048982, 24.8442681 48.9045914, 24.8446999 48.9044045, 24.8451543 48.9042385, 24.8455066 48.9041163, 24.8457044 48.9040255, 24.8458369 48.9039646, 24.8459154 48.9039306)",
293858287,,Кокорна вулиця,residential,False,False,99.459,,"LINESTRING (24.8423614 48.9057805, 24.8427478 48.9060248, 24.8429981 48.9061486, 24.8432214 48.906182, 24.8434306 48.9061766, 24.8435014 48.9061648)",
293858239,4,Галицька вулиця,secondary,False,True,57.823,,"LINESTRING (24.851082 48.9016316, 24.8503449 48.9018204)",
825069210,2,Галицька вулиця,secondary,False,False,3.584,,"LINESTRING (24.851082 48.9016316, 24.8511268 48.9016185)",
293827424,,,residential,False,False,53.357,,"LINESTRING (24.851082 48.9016316, 24.8511235 48.9016728, 24.8514713 48.9020375)",
293827436,,,residential,False,True,74.389,,"LINESTRING (24.8503449 48.9018204, 24.8498923 48.9012212)",
293858239,4,Галицька вулиця,secondary,False,False,57.823,,"LINESTRING (24.8503449 48.9018204, 24.851082 48.9016316)",
293827436,,,residential,False,False,68.945,,"LINESTRING (24.8503449 48.9018204, 24.8504031 48.9019099, 24.8506134 48.9022335, 24.8508708 48.9022101)",
293858239,4,Галицька вулиця,secondary,False,True,54.546,,"LINESTRING (24.8503449 48.9018204, 24.8500375 48.9019291, 24.849704 48.9020709)",
293891469,,,residential,False,False,36.609,,"LINESTRING (24.8514713 48.9020375, 24.8517308 48.9023191)",
293827424,,,residential,False,True,53.357,,"LINESTRING (24.8514713 48.9020375, 24.8511235 48.9016728, 24.851082 48.9016316)",
293827436,,,residential,False,True,48.014,,"LINESTRING (24.8514713 48.9020375, 24.8511387 48.9021488, 24.8508708 48.9022101)",
293827442,,вулиця Гулака-Артемовського,residential,False,False,27.86,,"LINESTRING (24.8523755 48.9021073, 24.8520326 48.9022167)",
293827442,,вулиця Гулака-Артемовського,residential,False,False,24.825,,"LINESTRING (24.8520326 48.9022167, 24.8517308 48.9023191)",
293827442,,вулиця Гулака-Артемовського,residential,False,True,27.86,,"LINESTRING (24.8520326 48.9022167, 24.8523755 48.9021073)",
293827449,,вулиця Гулака-Артемовського,residential,False,False,162.356,,"LINESTRING (24.8520326 48.9022167, 24.8522391 48.9025115, 24.8524089 48.9028856, 24.8522516 48.9029268, 24.8513242 48.9031004)",
293827419,,,residential,False,False,36.495000000000005,,"LINESTRING (24.8510206 48.9025223, 24.8509773 48.9023937, 24.8508708 48.9022101)",
293827419,,,residential,False,True,69.271,,"LINESTRING (24.8510206 48.9025223, 24.8510417 48.902667, 24.8512413 48.903044, 24.8513242 48.9031004)",
293827442,,вулиця Гулака-Артемовського,residential,False,True,56.724000000000004,,"LINESTRING (24.8510206 48.9025223, 24.8513823 48.902436, 24.8517308 48.9023191)",
293827419,,,residential,False,False,69.271,,"LINESTRING (24.8513242 48.9031004, 24.8512413 48.903044, 24.8510417 48.902667, 24.8510206 48.9025223)",
"[293827449, 293822843]",,"['вулиця Гулака-Артемовського', 'Запорізька вулиця']",residential,False,False,250.53199999999998,,"LINESTRING (24.8513242 48.9031004, 24.8510507 48.9032015, 24.8507919 48.9033128, 24.8506646 48.9033707, 24.850479 48.9033703, 24.8503396 48.9032795, 24.8502677 48.9032467, 24.8502037 48.903224, 24.8499426 48.9032786, 24.8496814 48.9033994, 24.8496395 48.9034866, 24.8490606 48.9036181, 24.8487329 48.9036964, 24.848367 48.9038238)",
293827449,,вулиця Гулака-Артемовського,residential,False,True,162.356,,"LINESTRING (24.8513242 48.9031004, 24.8522516 48.9029268, 24.8524089 48.9028856, 24.8522391 48.9025115, 24.8520326 48.9022167)",
293833041,,,residential,False,False,207.416,,"LINESTRING (24.8425377 48.899926, 24.8428843 48.8995072, 24.8429216 48.8994621, 24.842977 48.8994305, 24.8432721 48.8991854, 24.8435934 48.8988068, 24.8436644 48.8987232, 24.8436932 48.89869, 24.8442189 48.8989086)",
293858308,,Липова вулиця,residential,False,True,225.688,,"LINESTRING (24.8425377 48.899926, 24.8429115 48.900024, 24.8433289 48.900165, 24.8435007 48.9002231, 24.8446875 48.9006406, 24.8453277 48.9007845)",
28729122,,вулиця Костя Левицького,tertiary,False,False,145.551,50,"LINESTRING (24.8464916 48.9023551, 24.8464794 48.902279, 24.8463338 48.9015888, 24.8462438 48.9013568, 24.8460682 48.901084)",
28729122,,вулиця Костя Левицького,tertiary,False,True,110.917,50,"LINESTRING (24.8464916 48.9023551, 24.8465228 48.9024464, 24.8465692 48.9025466, 24.846694 48.902731, 24.8467261 48.9027784, 24.847112 48.9032613)",
"[293833049, 293858322]",,вулиця Северина Наливайка,residential,False,False,386.24199999999996,,"LINESTRING (24.8464916 48.9023551, 24.8462489 48.9024036, 24.8452762 48.9027735, 24.8443835 48.9020386, 24.8443673 48.9018376, 24.8443396 48.9017531, 24.8441491 48.9015664, 24.844202 48.9015013, 24.8446317 48.9011225, 24.8448967 48.9009938, 24.8453277 48.9007845)",
293827419,,,residential,False,True,36.495000000000005,,"LINESTRING (24.8508708 48.9022101, 24.8509773 48.9023937, 24.8510206 48.9025223)",
293827436,,,residential,False,False,48.014,,"LINESTRING (24.8508708 48.9022101, 24.8511387 48.9021488, 24.8514713 48.9020375)",
293827436,,,residential,False,True,68.945,,"LINESTRING (24.8508708 48.9022101, 24.8506134 48.9022335, 24.8504031 48.9019099, 24.8503449 48.9018204)",
293827442,,вулиця Гулака-Артемовського,residential,False,True,24.825,,"LINESTRING (24.8517308 48.9023191, 24.8520326 48.9022167)",
293891469,,,residential,False,True,36.609,,"LINESTRING (24.8517308 48.9023191, 24.8514713 48.9020375)",
293827442,,вулиця Гулака-Артемовського,residential,False,False,56.724000000000004,,"LINESTRING (24.8517308 48.9023191, 24.8513823 48.902436, 24.8510206 48.9025223)",
35880310,,Монастирська вулиця,residential,False,True,198.74099999999999,,"LINESTRING (24.8504132 48.9062364, 24.8502162 48.9059761, 24.8499382 48.9057389, 24.8495778 48.9051792, 24.8491571 48.9046587)",
"[293891466, 293822820]",,"['Запорізька вулиця', 'вулиця Мартовича']",residential,False,"[False, True]",472.98699999999997,,"LINESTRING (24.8504132 48.9062364, 24.8511092 48.9059658, 24.8517775 48.9056879, 24.851875 48.90542, 24.851868 48.9051916, 24.851861 48.9049352, 24.8517986 48.9048248, 24.8517127 48.904711, 24.8514723 48.9044831, 24.8513079 48.9043365, 24.8512242 48.9042837, 24.8508068 48.9042746, 24.8504404 48.9042623, 24.850352 48.9041763, 24.8502607 48.904084, 24.8500535 48.9041332, 24.8489368 48.9044174)",
293827436,,,residential,False,False,74.389,,"LINESTRING (24.8498923 48.9012212, 24.8503449 48.9018204)",
293822857,,площа Ринок,residential,False,True,34.664,,"LINESTRING (24.8490548 48.9006691, 24.8486669 48.9007134, 24.8486692 48.9007663)",
293833041,,,residential,False,True,207.416,,"LINESTRING (24.8442189 48.8989086, 24.8436932 48.89869, 24.8436644 48.8987232, 24.8435934 48.8988068, 24.8432721 48.8991854, 24.842977 48.8994305, 24.8429216 48.8994621, 24.8428843 48.8995072, 24.8425377 48.899926)",
457779734,,,residential,False,True,18.845,,"LINESTRING (24.8485305 48.8975068, 24.8482793 48.8975449)",
293928571,,,residential,False,False,136.567,,"LINESTRING (24.8542224 48.8998236, 24.8542385 48.9000193, 24.8542385 48.900342, 24.8542184 48.900372, 24.8541637 48.9004102, 24.8537386 48.9005582, 24.8538409 48.9008588)",
293858287,,Кокорна вулиця,residential,False,False,449.87,,"LINESTRING (24.8435014 48.9061648, 24.8437383 48.9061253, 24.8442453 48.9059817, 24.8453192 48.9056486, 24.8467991 48.905078, 24.8470968 48.9049994, 24.848298 48.9047633, 24.8488361 48.9047342, 24.8491571 48.9046587)",
293858287,,Кокорна вулиця,residential,False,True,99.459,,"LINESTRING (24.8435014 48.9061648, 24.8434306 48.9061766, 24.8432214 48.906182, 24.8429981 48.9061486, 24.8427478 48.9060248, 24.8423614 48.9057805)",
