osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge
229397458,,,,residential,50,,False,True,249.28499999999997,"LINESTRING (23.3895533 44.886107, 23.3895975 44.8861431, 23.3897062 44.8862077, 23.3898349 44.8862761, 23.3899006 44.8863189, 23.3899543 44.8863616, 23.3900155 44.8864214, 23.3901121 44.8865316, 23.3902382 44.886678, 23.3903884 44.8868623, 23.3905064 44.8869991, 23.3906056 44.887115, 23.3906941 44.8872082, 23.3907666 44.8872842, 23.390839 44.8873488, 23.3908926 44.8874134, 23.3909329 44.8874761, 23.3909856 44.887556, 23.3910124 44.8876424, 23.3910325 44.8877432, 23.3910455 44.8878714, 23.3910701 44.8880083)",
229397626,,,,residential,50,,False,True,170.41500000000002,"LINESTRING (23.3895533 44.886107, 23.3895855 44.8859939, 23.3895975 44.8858789, 23.3896056 44.8857316, 23.3896136 44.8856509, 23.3896237 44.8856138, 23.3896431 44.8855753, 23.3896666 44.8855468, 23.3897162 44.8855169, 23.3898161 44.8854751, 23.3899878 44.8854086, 23.3901849 44.8853211, 23.3902989 44.8852613, 23.390421 44.8852071, 23.3905383 44.8851492, 23.3906094 44.8850888, 23.3906765 44.8850313, 23.3907653 44.8849943)",
229397458,,,,residential,50,,False,True,130.732,"LINESTRING (23.388228 44.8854348, 23.3882828 44.8854883, 23.3883901 44.8855814, 23.3884813 44.8856518, 23.3885618 44.8857012, 23.388634 44.8857428, 23.3887144 44.8857746, 23.3888371 44.8858157, 23.3889256 44.8858359, 23.3890866 44.8858808, 23.3891992 44.8859179, 23.3893052 44.8859682, 23.3894379 44.886049, 23.3895533 44.886107)",
229397640,1,,,living_street,50,,False,False,290.879,"LINESTRING (23.388228 44.8854348, 23.3882789 44.8853803, 23.3883003 44.8853342, 23.3883146 44.8851932, 23.3883295 44.8849709, 23.3883819 44.8846062, 23.388378 44.8845724, 23.388366 44.8845533, 23.3882659 44.8844652, 23.3882349 44.884424, 23.3882089 44.8843745, 23.3881959 44.8842852, 23.3881829 44.8841719, 23.3881741 44.8840278, 23.388184 44.8839697, 23.3882449 44.8837533, 23.3883256 44.8834558, 23.3884208 44.8831405, 23.3884459 44.8830613, 23.3884816 44.8829679, 23.3885324 44.8829033)",
715269433,2,DJ675,,secondary,50,yes,False,True,44.912,"LINESTRING (23.3885324 44.8829033, 23.3889207 44.883199)",
229397640,1,,,living_street,50,,False,True,290.87899999999996,"LINESTRING (23.3885324 44.8829033, 23.3884816 44.8829679, 23.3884459 44.8830613, 23.3884208 44.8831405, 23.3883256 44.8834558, 23.3882449 44.8837533, 23.388184 44.8839697, 23.3881741 44.8840278, 23.3881829 44.8841719, 23.3881959 44.8842852, 23.3882089 44.8843745, 23.3882349 44.884424, 23.3882659 44.8844652, 23.388366 44.8845533, 23.388378 44.8845724, 23.3883819 44.8846062, 23.3883295 44.8849709, 23.3883146 44.8851932, 23.3883003 44.8853342, 23.3882789 44.8853803, 23.388228 44.8854348)",
237929346,,,,residential,50,,False,False,161.44299999999998,"LINESTRING (23.391109 44.8826539, 23.3909842 44.8829133, 23.3908448 44.8831784, 23.390716 44.8834616, 23.3906181 44.8837001, 23.3905886 44.8838217, 23.390535 44.8840441)",
237929346,,,,residential,50,,False,True,161.44299999999998,"LINESTRING (23.390535 44.8840441, 23.3905886 44.8838217, 23.3906181 44.8837001, 23.390716 44.8834616, 23.3908448 44.8831784, 23.3909842 44.8829133, 23.391109 44.8826539)",
715269433,2,DJ675,,secondary,50,yes,False,False,160.41400000000002,"LINESTRING (23.390535 44.8840441, 23.3904196 44.8840232, 23.390311 44.8839909, 23.3901635 44.8839395, 23.3900119 44.8838787, 23.3898537 44.8838084, 23.3897592 44.8837642, 23.3896682 44.8837224, 23.3895333 44.8836439, 23.3893623 44.8835279, 23.3892201 44.8834297, 23.3889207 44.883199)",
715269433,2,DJ675,,secondary,50,yes,False,True,27.842,"LINESTRING (23.390535 44.8840441, 23.3905859 44.8840507, 23.3907348 44.8840621, 23.3908863 44.8840697)",
229397626,,,,residential,50,,False,False,170.415,"LINESTRING (23.3907653 44.8849943, 23.3906765 44.8850313, 23.3906094 44.8850888, 23.3905383 44.8851492, 23.390421 44.8852071, 23.3902989 44.8852613, 23.3901849 44.8853211, 23.3899878 44.8854086, 23.3898161 44.8854751, 23.3897162 44.8855169, 23.3896666 44.8855468, 23.3896431 44.8855753, 23.3896237 44.8856138, 23.3896136 44.8856509, 23.3896056 44.8857316, 23.3895975 44.8858789, 23.3895855 44.8859939, 23.3895533 44.886107)",
229398646,2,,,residential,50,,False,False,103.472,"LINESTRING (23.3907653 44.8849943, 23.390767 44.8849211, 23.3907764 44.8848527, 23.3907884 44.8847368, 23.3908421 44.8845277, 23.3908729 44.8843671, 23.3908846 44.8842322, 23.3908899 44.8841485, 23.3908863 44.8840697)",
"[229398746, 229398646]",2,,,residential,50,,False,True,82.02199999999998,"LINESTRING (23.3907653 44.8849943, 23.3908364 44.8850083, 23.3908736 44.8850152, 23.3909272 44.8850347, 23.3910017 44.885056, 23.3910895 44.8850845, 23.3911411 44.8851093, 23.3911995 44.8851406, 23.3912692 44.8851919, 23.3913437 44.8852532, 23.3914022 44.8853268, 23.3914425 44.8853819, 23.3914934 44.8854702)",
"[229398746, 229398646]",2,,,residential,50,,False,False,82.02199999999999,"LINESTRING (23.3914934 44.8854702, 23.3914425 44.8853819, 23.3914022 44.8853268, 23.3913437 44.8852532, 23.3912692 44.8851919, 23.3911995 44.8851406, 23.3911411 44.8851093, 23.3910895 44.8850845, 23.3910017 44.885056, 23.3909272 44.8850347, 23.3908736 44.8850152, 23.3908364 44.8850083, 23.3907653 44.8849943)",
229405966,2,,Strada Stadionului,residential,50,yes,False,False,166.21,"LINESTRING (23.3971935 44.8812437, 23.397384 44.8811748, 23.3975382 44.8811154, 23.3980907 44.8809624, 23.3983067 44.880893, 23.3986607 44.8807923, 23.3991221 44.8806412)",
229405966,2,,Strada Stadionului,residential,50,yes,False,True,204.80499999999998,"LINESTRING (23.3971935 44.8812437, 23.3969203 44.8814407, 23.3967668 44.881582, 23.3965992 44.8817276, 23.3965473 44.8817662, 23.3964953 44.8817934, 23.3964179 44.8818253, 23.3962999 44.8818569, 23.3961657 44.8818818, 23.3960172 44.8818915, 23.39589 44.8818889, 23.395654 44.8818642, 23.3955046 44.8818419, 23.3954174 44.8818299, 23.3952826 44.8818028, 23.3952094 44.8817988, 23.3951222 44.8818013, 23.3950102 44.8818129, 23.3949861 44.8818231)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,True,59.323,"LINESTRING (23.3971935 44.8812437, 23.3972552 44.8810812, 23.3973303 44.8809216, 23.3973987 44.8808047, 23.3974349 44.8807391)",
229405966,2,,Strada Stadionului,residential,50,yes,False,True,93.019,"LINESTRING (23.4002097 44.8803158, 23.3998677 44.8804198, 23.3991221 44.8806412)",
229406878,2,,Strada Lalelelor,residential,50,yes,True,False,128.406,"LINESTRING (23.4002097 44.8803158, 23.4000065 44.8799967, 23.3999575 44.8799209, 23.3997667 44.8796105, 23.3995606 44.8792567)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,False,90.46600000000001,"LINESTRING (23.3995606 44.8792567, 23.3993108 44.8793239, 23.3988887 44.8794477, 23.3985642 44.8795436, 23.3984958 44.8795607)",
229405966,2,,Strada Stadionului,residential,50,yes,False,False,93.019,"LINESTRING (23.3991221 44.8806412, 23.3998677 44.8804198, 23.4002097 44.8803158)",
229405966,2,,Strada Stadionului,residential,50,yes,False,True,166.21,"LINESTRING (23.3991221 44.8806412, 23.3986607 44.8807923, 23.3983067 44.880893, 23.3980907 44.8809624, 23.3975382 44.8811154, 23.397384 44.8811748, 23.3971935 44.8812437)",
229407054,,,Strada Garoafelor,residential,50,yes,True,False,129.889,"LINESTRING (23.3991221 44.8806412, 23.3988886 44.8802279, 23.3987277 44.8799561, 23.3984958 44.8795607)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,False,69.29599999999999,"LINESTRING (23.3984958 44.8795607, 23.3983757 44.8795912, 23.3981967 44.879632, 23.3980686 44.8796719, 23.3979808 44.8797052, 23.3979104 44.8797627, 23.3978567 44.8798254, 23.3978145 44.8799)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,True,90.466,"LINESTRING (23.3984958 44.8795607, 23.3985642 44.8795436, 23.3988887 44.8794477, 23.3993108 44.8793239, 23.3995606 44.8792567)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,False,59.32300000000001,"LINESTRING (23.3974349 44.8807391, 23.3973987 44.8808047, 23.3973303 44.8809216, 23.3972552 44.8810812, 23.3971935 44.8812437)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,True,98.191,"LINESTRING (23.3974349 44.8807391, 23.3975047 44.8805452, 23.3975932 44.8802982, 23.3977313 44.8800354, 23.3978145 44.8799)",
229407069,2,,Strada Florilor,residential,50,yes,False,True,136.386,"LINESTRING (23.3974349 44.8807391, 23.3976361 44.8806906, 23.3978695 44.8806403, 23.3980452 44.8805937, 23.3981189 44.8805671, 23.3981377 44.8805424, 23.3981333 44.8805057, 23.3981161 44.8804617, 23.3979804 44.8802016, 23.3978145 44.8799)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,False,98.191,"LINESTRING (23.3978145 44.8799, 23.3977313 44.8800354, 23.3975932 44.8802982, 23.3975047 44.8805452, 23.3974349 44.8807391)",
229407069,2,,Strada Florilor,residential,50,yes,False,False,136.38600000000002,"LINESTRING (23.3978145 44.8799, 23.3979804 44.8802016, 23.3981161 44.8804617, 23.3981333 44.8805057, 23.3981377 44.8805424, 23.3981189 44.8805671, 23.3980452 44.8805937, 23.3978695 44.8806403, 23.3976361 44.8806906, 23.3974349 44.8807391)",
229406125,2,,Strada Salcâmilor,residential,50,yes,False,True,69.29599999999999,"LINESTRING (23.3978145 44.8799, 23.3978567 44.8798254, 23.3979104 44.8797627, 23.3979808 44.8797052, 23.3980686 44.8796719, 23.3981967 44.879632, 23.3983757 44.8795912, 23.3984958 44.8795607)",
229513064,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,34.187,"LINESTRING (23.399049 44.8843833, 23.3994821 44.8843643)",
229504718,2,,Strada Cioeniței,residential,50,yes,False,True,267.693,"LINESTRING (23.399049 44.8843833, 23.3990742 44.8844764, 23.3991439 44.8846316, 23.3992416 44.8848165, 23.399469 44.8851979, 23.3995267 44.8853645, 23.3997895 44.8853363, 23.3999651 44.8853147, 23.400066 44.8852993, 23.4001256 44.8852806, 23.4001573 44.8852502, 23.4001756 44.8852137, 23.4000636 44.8843611)",
"[229513064, 229514665, 229514664]",2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,118.09800000000001,"LINESTRING (23.399049 44.8843833, 23.3979246 44.884435, 23.397784 44.8844435, 23.3976437 44.8844445, 23.397553 44.8844413)",yes
229513064,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,45.815,"LINESTRING (23.4000636 44.8843611, 23.3994821 44.8843643)",
229504718,2,,Strada Cioeniței,residential,50,yes,False,False,267.69300000000004,"LINESTRING (23.4000636 44.8843611, 23.4001756 44.8852137, 23.4001573 44.8852502, 23.4001256 44.8852806, 23.400066 44.8852993, 23.3999651 44.8853147, 23.3997895 44.8853363, 23.3995267 44.8853645, 23.399469 44.8851979, 23.3992416 44.8848165, 23.3991439 44.8846316, 23.3990742 44.8844764, 23.399049 44.8843833)",
229508403,2,,Aleea Fabricii de Pâine,residential,50,yes,False,True,46.105,"LINESTRING (23.3957527 44.8840698, 23.3957345 44.8841156, 23.3957171 44.8841679, 23.3956014 44.8844703)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,71.706,"LINESTRING (23.3957527 44.8840698, 23.3956145 44.8840364, 23.3948839 44.8838778)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,73.96300000000001,"LINESTRING (23.3957527 44.8840698, 23.3963621 44.8842035, 23.3966491 44.8842674)",
229505493,2,,Aleea Fabricii de Pâine,residential,50,yes,False,True,27.153,"LINESTRING (23.3954431 44.8848978, 23.3957732 44.884968)",
229505845,2,,,residential,50,yes,False,True,20.847,"LINESTRING (23.3954431 44.8848978, 23.3951875 44.8848493)",
229506147,,,,residential,RO:urban,,False,True,64.974,"LINESTRING (23.3954431 44.8848978, 23.3953058 44.8850429, 23.3952843 44.8851094, 23.395287 44.8851455, 23.3953245 44.8851968, 23.3953621 44.8852216, 23.3954425 44.885252, 23.395633 44.885309)",
229508403,2,,Aleea Fabricii de Pâine,residential,50,yes,False,False,49.144999999999996,"LINESTRING (23.3954431 44.8848978, 23.3954964 44.8847519, 23.3956014 44.8844703)",
229505493,2,,Aleea Fabricii de Pâine,residential,50,yes,False,False,27.153,"LINESTRING (23.3957732 44.884968, 23.3954431 44.8848978)",
229505493,2,,Aleea Fabricii de Pâine,residential,50,yes,False,True,50.864,"LINESTRING (23.3957732 44.884968, 23.3963976 44.8850843)",
229505542,2,,,residential,50,yes,False,True,74.65100000000001,"LINESTRING (23.3957732 44.884968, 23.3959218 44.8845586, 23.39594 44.8845257, 23.3959631 44.8845009, 23.3959923 44.8844913, 23.3960354 44.8844875, 23.3962133 44.8845193)",
229505542,2,,,residential,50,yes,False,False,74.651,"LINESTRING (23.3962133 44.8845193, 23.3960354 44.8844875, 23.3959923 44.8844913, 23.3959631 44.8845009, 23.39594 44.8845257, 23.3959218 44.8845586, 23.3957732 44.884968)",
229505591,2,,,residential,50,yes,False,True,97.199,"LINESTRING (23.3956014 44.8844703, 23.3951285 44.884369, 23.3950623 44.8843641, 23.3950217 44.8843688, 23.3948608 44.8844186, 23.3947867 44.8844306, 23.3947023 44.8844243, 23.3944185 44.8843659)",
229508403,2,,Aleea Fabricii de Pâine,residential,50,yes,False,False,46.105000000000004,"LINESTRING (23.3956014 44.8844703, 23.3957171 44.8841679, 23.3957345 44.8841156, 23.3957527 44.8840698)",
229508403,2,,Aleea Fabricii de Pâine,residential,50,yes,False,True,49.144999999999996,"LINESTRING (23.3956014 44.8844703, 23.3954964 44.8847519, 23.3954431 44.8848978)",
229505591,2,,,residential,50,yes,False,False,97.199,"LINESTRING (23.3944185 44.8843659, 23.3947023 44.8844243, 23.3947867 44.8844306, 23.3948608 44.8844186, 23.3950217 44.8843688, 23.3950623 44.8843641, 23.3951285 44.884369, 23.3956014 44.8844703)",
229505845,2,,,residential,50,yes,False,False,20.847,"LINESTRING (23.3951875 44.8848493, 23.3954431 44.8848978)",
229506147,,,,residential,RO:urban,,False,False,64.974,"LINESTRING (23.395633 44.885309, 23.3954425 44.885252, 23.3953621 44.8852216, 23.3953245 44.8851968, 23.395287 44.8851455, 23.3952843 44.8851094, 23.3953058 44.8850429, 23.3954431 44.8848978)",
229508401,,,,residential,RO:urban,,False,False,27.595,"LINESTRING (23.3947979 44.8841183, 23.3948636 44.883944, 23.3948733 44.8839093, 23.3948839 44.8838778)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,22.124,"LINESTRING (23.3948839 44.8838778, 23.3946155 44.8838193)",
229508401,,,,residential,RO:urban,,False,True,27.595,"LINESTRING (23.3948839 44.8838778, 23.3948733 44.8839093, 23.3948636 44.883944, 23.3947979 44.8841183)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,71.706,"LINESTRING (23.3948839 44.8838778, 23.3956145 44.8840364, 23.3957527 44.8840698)",
"[229508440, 715269433, 229508718]",2,DJ675,Strada Petroliștilor,secondary,"['40', '50']",yes,False,False,261.306,"LINESTRING (23.3941643 44.8837446, 23.3940636 44.8837395, 23.3940352 44.8837381, 23.393935 44.8837378, 23.39387 44.8837375, 23.393811 44.8837389, 23.3936081 44.8837526, 23.3934422 44.8837675, 23.3930999 44.883813, 23.3930271 44.8838249, 23.3924984 44.883895, 23.3918999 44.8839663, 23.3914763 44.8840153, 23.3910795 44.8840536, 23.3908863 44.8840697)",yes
229508718,2,DJ675,Strada Petroliștilor,secondary,40,yes,False,True,19.378,"LINESTRING (23.3941643 44.8837446, 23.3942684 44.8837547, 23.3944064 44.8837748)",
229508761,,,,residential,RO:urban,,True,False,30.573,"LINESTRING (23.3941643 44.8837446, 23.3942755 44.8837049, 23.3943278 44.8836791, 23.3943608 44.8836637, 23.3944321 44.8836163, 23.3944749 44.883584)",
"[229405965, 229405966, 25486599]",2,,Strada Stadionului,residential,50,yes,False,False,211.317,"LINESTRING (23.3944749 44.883584, 23.3945227 44.8834755, 23.3945811 44.8833531, 23.394591 44.883332, 23.3946909 44.8831199, 23.3947048 44.8830898, 23.3947512 44.8829891, 23.3947985 44.8828648, 23.3948343 44.8827506, 23.3948435 44.8826893, 23.3948337 44.8826111, 23.3948063 44.8825428, 23.394699 44.882311, 23.3946908 44.8822484, 23.3946776 44.8821474, 23.3947045 44.8820486, 23.3947769 44.8819554, 23.3948708 44.8818718, 23.39489 44.8818637, 23.3949861 44.8818231)",yes
25486599,2,,Strada Stadionului,residential,50,yes,False,True,21.892,"LINESTRING (23.3944749 44.883584, 23.3944163 44.8837461, 23.3944064 44.8837748)",
229508756,,,,residential,RO:urban,,True,False,28.61,"LINESTRING (23.3944749 44.883584, 23.3944993 44.8836535, 23.3945537 44.8837433, 23.3945834 44.8837863, 23.3946155 44.8838193)",
229513988,2,DJ674A,Strada Brătuii,tertiary,50,yes,False,True,92.971,"LINESTRING (23.3966491 44.8842674, 23.3966343 44.8843155, 23.3966195 44.8843637, 23.3963976 44.8850843)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,73.96300000000001,"LINESTRING (23.3966491 44.8842674, 23.3963621 44.8842035, 23.3957527 44.8840698)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,73.994,"LINESTRING (23.3966491 44.8842674, 23.3967698 44.8842936, 23.3972365 44.8844004, 23.3973974 44.8844289, 23.3975235 44.8844403, 23.397553 44.8844413)",
229505493,2,,Aleea Fabricii de Pâine,residential,50,yes,False,False,50.864,"LINESTRING (23.3963976 44.8850843, 23.3957732 44.884968)",
229513988,2,DJ674A,Strada Brătuii,tertiary,50,yes,False,True,21.842,"LINESTRING (23.3963976 44.8850843, 23.3963404 44.8852765)",
229513988,2,DJ674A,Strada Brătuii,tertiary,50,yes,False,False,92.971,"LINESTRING (23.3963976 44.8850843, 23.3966195 44.8843637, 23.3966343 44.8843155, 23.3966491 44.8842674)",
229513988,2,DJ674A,Strada Brătuii,tertiary,50,yes,False,False,21.842,"LINESTRING (23.3963404 44.8852765, 23.3963976 44.8850843)",
1097458390,,,,residential,,,False,False,11.141,"LINESTRING (23.3948773 44.8817591, 23.3949861 44.8818231)",
1097458389,,,,residential,,,True,False,68.241,"LINESTRING (23.3948773 44.8817591, 23.3948221 44.8817928, 23.3947955 44.8817965, 23.3947563 44.8817994, 23.3947238 44.8817951, 23.3946974 44.8817814, 23.3946755 44.8817573, 23.3946694 44.8817342, 23.39467 44.8817237, 23.3946705 44.8817148, 23.3946816 44.8816935, 23.3947817 44.8816172, 23.3948107 44.8816028, 23.3948315 44.8815992, 23.3948615 44.8815977, 23.3949073 44.8816111, 23.3949281 44.8816262, 23.3949444 44.8816431, 23.3949482 44.8816573, 23.394947 44.8816812, 23.3949371 44.8817033, 23.3948773 44.8817591)",
1097458390,,,,residential,,,False,True,11.141,"LINESTRING (23.3949861 44.8818231, 23.3948773 44.8817591)",
229405966,2,,Strada Stadionului,residential,50,yes,False,False,204.805,"LINESTRING (23.3949861 44.8818231, 23.3950102 44.8818129, 23.3951222 44.8818013, 23.3952094 44.8817988, 23.3952826 44.8818028, 23.3954174 44.8818299, 23.3955046 44.8818419, 23.395654 44.8818642, 23.39589 44.8818889, 23.3960172 44.8818915, 23.3961657 44.8818818, 23.3962999 44.8818569, 23.3964179 44.8818253, 23.3964953 44.8817934, 23.3965473 44.8817662, 23.3965992 44.8817276, 23.3967668 44.881582, 23.3969203 44.8814407, 23.3971935 44.8812437)",
"[229405965, 229405966, 25486599]",2,,Strada Stadionului,residential,50,yes,False,True,211.317,"LINESTRING (23.3949861 44.8818231, 23.39489 44.8818637, 23.3948708 44.8818718, 23.3947769 44.8819554, 23.3947045 44.8820486, 23.3946776 44.8821474, 23.3946908 44.8822484, 23.394699 44.882311, 23.3948063 44.8825428, 23.3948337 44.8826111, 23.3948435 44.8826893, 23.3948343 44.8827506, 23.3947985 44.8828648, 23.3947512 44.8829891, 23.3947048 44.8830898, 23.3946909 44.8831199, 23.394591 44.883332, 23.3945811 44.8833531, 23.3945227 44.8834755, 23.3944749 44.883584)",yes
229513064,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,34.187,"LINESTRING (23.3994821 44.8843643, 23.399049 44.8843833)",
229513064,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,45.815,"LINESTRING (23.3994821 44.8843643, 23.4000636 44.8843611)",
1097669577,,,,residential,,,False,False,51.757,"LINESTRING (23.3994821 44.8843643, 23.39946 44.8838991)",
1097669577,,,,residential,,,False,True,21.301,"LINESTRING (23.399453 44.8837076, 23.39946 44.8838991)",
1097669577,,,,residential,,,False,False,21.301,"LINESTRING (23.39946 44.8838991, 23.399453 44.8837076)",
1097669577,,,,residential,,,False,True,51.757,"LINESTRING (23.39946 44.8838991, 23.3994821 44.8843643)",
229514665,2,DJ675,Strada Petroliștilor,secondary,50,yes,False,False,73.994,"LINESTRING (23.397553 44.8844413, 23.3975235 44.8844403, 23.3973974 44.8844289, 23.3972365 44.8844004, 23.3967698 44.8842936, 23.3966491 44.8842674)",
"[229514664, 229514665, 229513064]",2,DJ675,Strada Petroliștilor,secondary,50,yes,False,True,118.09800000000001,"LINESTRING (23.397553 44.8844413, 23.3976437 44.8844445, 23.397784 44.8844435, 23.3979246 44.884435, 23.399049 44.8843833)",yes
1097759327,,,,living_street,,,False,False,45.351,"LINESTRING (23.397553 44.8844413, 23.3975759 44.8845045, 23.3976255 44.8845497, 23.3977228 44.8846048, 23.3978113 44.8846901, 23.3978891 44.8847628)",
1097759327,,,,living_street,,,False,True,45.351000000000006,"LINESTRING (23.3978891 44.8847628, 23.3978113 44.8846901, 23.3977228 44.8846048, 23.3976255 44.8845497, 23.3975759 44.8845045, 23.397553 44.8844413)",
1215089849,,,,residential,,,False,True,119.932,"LINESTRING (23.3886856 44.8842474, 23.3887982 44.8836659, 23.3888205 44.883295, 23.3888324 44.8832735, 23.3889207 44.883199)",
