osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
180595447,2,DN67D,primary,50,False,True,139.194,"LINESTRING (22.8135885 45.0009963, 22.8133274 45.0009404, 22.8123436 45.0007333, 22.8121273 45.0006662, 22.8119225 45.0005849)",,
26476062,2,DJ670,secondary,50,True,False,155.661,"LINESTRING (22.8106486 44.9998837, 22.8104146 44.9998311, 22.8098999 44.9997041, 22.8090909 44.9994284, 22.8088202 44.9993529)",Strada Victoriei,
146830978,2,DC41,tertiary,50,False,False,70.66,"LINESTRING (22.8062996 44.9986786, 22.8063143 44.9986232, 22.8063371 44.9985386, 22.806377 44.9984458, 22.8064538 44.9983157, 22.8064982 44.9982378, 22.8065847 44.9980781)",Strada Republicii,
833488144,2,DJ670,secondary,50,False,False,90.137,"LINESTRING (22.8062996 44.9986786, 22.80611 44.9987069, 22.8059248 44.9987437, 22.8058107 44.9987755, 22.8056827 44.9988254, 22.8055262 44.9988957, 22.8053583 44.9989798, 22.8052708 44.9990144)",Strada Victoriei,
219422518,2,,secondary,50,True,False,10.339,"LINESTRING (22.8052708 44.9990144, 22.8053183 44.9991011)",Strada Milco Băieșu,
833488144,2,DJ670,secondary,50,False,True,90.137,"LINESTRING (22.8052708 44.9990144, 22.8053583 44.9989798, 22.8055262 44.9988957, 22.8056827 44.9988254, 22.8058107 44.9987755, 22.8059248 44.9987437, 22.80611 44.9987069, 22.8062996 44.9986786)",Strada Victoriei,
26476229,2,DN67D,primary,50,False,False,35.545,"LINESTRING (22.8110861 45.0000267, 22.8110895 44.999955, 22.8111131 44.9999, 22.8111672 44.9998236, 22.8112596 44.9997414)",,
47188463,2,DN67D,primary,50,False,False,31.953,"LINESTRING (22.8110861 45.0000267, 22.8111334 45.0000912, 22.8113282 45.0002559)",,
1253888567,2,DJ670,secondary,50,True,False,38.022999999999996,"LINESTRING (22.8110861 45.0000267, 22.8109476 44.9999697, 22.810809 44.9999227, 22.8106486 44.9998837)",Strada Victoriei,
26476229,2,DN67D,primary,50,False,False,165.73399999999998,"LINESTRING (22.8115091 44.999528, 22.8119215 44.999277, 22.8121086 44.9991738, 22.8130583 44.9985883, 22.8131141 44.9985628)",,
26476229,2,DN67D,primary,50,False,True,30.792,"LINESTRING (22.8115091 44.999528, 22.8113636 44.9996487, 22.8112596 44.9997414)",,
238062371,,,residential,50,False,True,240.288,"LINESTRING (22.8115091 44.999528, 22.8115037 44.9994275, 22.8115064 44.9993289, 22.8115091 44.9991677, 22.8115225 44.998961, 22.8115439 44.9987334, 22.8115573 44.9985797, 22.8115547 44.9984659, 22.8115627 44.9983464, 22.8115386 44.9982213, 22.8114796 44.9980449, 22.8114581 44.9979007, 22.8114367 44.9977262, 22.8114313 44.9975612, 22.811434 44.9974607, 22.8114384 44.9973759)",Strada Iulian Predescu,
47188463,2,DN67D,primary,50,False,True,31.953,"LINESTRING (22.8113282 45.0002559, 22.8111334 45.0000912, 22.8110861 45.0000267)",,
"[180595449, 180595447]",2,DN67D,primary,50,False,False,59.461,"LINESTRING (22.8113282 45.0002559, 22.8118267 45.0005468, 22.8119225 45.0005849)",,yes
219422518,2,,secondary,50,True,False,277.50600000000003,"LINESTRING (22.8053183 44.9991011, 22.8053751 44.999138, 22.8054475 44.999162, 22.8056498 44.9992179, 22.8059701 44.9993024, 22.8061866 44.9993728, 22.8064197 44.9994464, 22.8065413 44.9994848, 22.8070135 44.9996356, 22.8073139 44.9997235, 22.8075032 44.9997698, 22.8076507 44.9997994, 22.8077894 44.9998151, 22.8079436 44.9998151, 22.8082028 44.9997977, 22.8084703 44.9997805, 22.8086362 44.9997843)",Strada Milco Băieșu,
219424070,,,residential,50,False,True,86.063,"LINESTRING (22.8053183 44.9991011, 22.8052589 44.9991708, 22.8051677 44.999277, 22.8050443 44.9994249, 22.8048512 44.999626, 22.8047332 44.9997549)",Strada Ștefan Ion,
146830978,2,DC41,tertiary,50,False,True,285.24,"LINESTRING (22.8076957 44.9956464, 22.8076038 44.9960002, 22.8075206 44.9962582, 22.8074268 44.9965361, 22.8073526 44.9967317, 22.8072256 44.9969763, 22.8071221 44.9971914, 22.8069439 44.9975062, 22.8067294 44.9978533, 22.8065847 44.9980781)",Strada Republicii,
219424100,,,residential,50,False,False,261.144,"LINESTRING (22.8076957 44.9956464, 22.8078457 44.9956422, 22.8080573 44.995617, 22.8084531 44.9956068, 22.8086248 44.995584, 22.8086838 44.9955688, 22.8087696 44.9955081, 22.808921 44.9954263, 22.8089829 44.9953988, 22.8090586 44.9953995, 22.8091284 44.9954147, 22.8091793 44.9954413, 22.8092346 44.9955222, 22.8092769 44.9956316, 22.8093305 44.995825, 22.8093841 44.9959957, 22.8094646 44.9961171, 22.8095773 44.9962499, 22.8096693 44.9963261, 22.8098188 44.9964121, 22.8099395 44.9964961)",Strada Bibescu Vodă,
146830978,2,DC41,tertiary,50,False,False,285.24,"LINESTRING (22.8065847 44.9980781, 22.8067294 44.9978533, 22.8069439 44.9975062, 22.8071221 44.9971914, 22.8072256 44.9969763, 22.8073526 44.9967317, 22.8074268 44.9965361, 22.8075206 44.9962582, 22.8076038 44.9960002, 22.8076957 44.9956464)",Strada Republicii,
146830978,2,DC41,tertiary,50,False,True,70.66,"LINESTRING (22.8065847 44.9980781, 22.8064982 44.9982378, 22.8064538 44.9983157, 22.806377 44.9984458, 22.8063371 44.9985386, 22.8063143 44.9986232, 22.8062996 44.9986786)",Strada Republicii,
"[238061944, 1253899326, 1253899327]",1,,residential,50,False,True,206.806,"LINESTRING (22.8065847 44.9980781, 22.8064943 44.9980285, 22.8064038 44.9979847, 22.8063719 44.9979729, 22.8062682 44.9979344, 22.8062371 44.9979228, 22.8061165 44.9978846, 22.8058504 44.9978136, 22.8054372 44.9977039, 22.8052262 44.9976599, 22.8051687 44.997634, 22.8051045 44.9975961, 22.8050235 44.9975558, 22.804939 44.9975367, 22.804841 44.9975343, 22.8045064 44.9974984, 22.8042868 44.9974793, 22.8041449 44.9974698)",Strada Dochiciu,yes
219422518,2,,secondary,50,True,False,257.21,"LINESTRING (22.8086362 44.9997843, 22.8087479 44.9998052, 22.8088309 44.9998298, 22.8089121 44.9998644, 22.8089655 44.9999087, 22.809032 44.9999955, 22.8090784 45.0001001, 22.809122 45.0002015, 22.8091622 45.0002627, 22.8092232 45.0003239, 22.8092905 45.0003697, 22.8093821 45.0004041, 22.8096211 45.000459, 22.8098942 45.0004895, 22.8101035 45.0004938, 22.8103119 45.0004819, 22.8106644 45.0004385, 22.8109703 45.0004007, 22.811089 45.0003818, 22.8112115 45.0003497, 22.8112657 45.0003203, 22.811297 45.0002881, 22.8113282 45.0002559)",Strada Milco Băieșu,
219424074,2,,residential,50,False,False,50.108999999999995,"LINESTRING (22.8086362 44.9997843, 22.8086714 44.9997076, 22.8087152 44.9996085, 22.8087688 44.9994738, 22.8088202 44.9993529)",,
238062670,,,residential,50,False,False,187.333,"LINESTRING (22.8084776 44.9988256, 22.8083469 44.9987848, 22.8082469 44.998727, 22.8081396 44.9986473, 22.8080967 44.9985411, 22.8080913 44.9984463, 22.8081128 44.9983135, 22.8081771 44.99823, 22.8083059 44.9981314, 22.8084615 44.998029, 22.8086117 44.997938, 22.8086868 44.9979114, 22.8089335 44.9978431, 22.8093254 44.9978426)",,
219424091,,,residential,50,False,False,107.89600000000002,"LINESTRING (22.8106072 44.9986511, 22.810516 44.998598, 22.8104356 44.998507, 22.8103712 44.9984652, 22.8102585 44.9984083, 22.8100654 44.9983249, 22.8098991 44.9982187, 22.809765 44.9980973, 22.8097221 44.9980328, 22.8097366 44.9979575)",,
26476062,2,DJ670,secondary,50,True,False,213.68,"LINESTRING (22.8088202 44.9993529, 22.8086972 44.9993196, 22.8085721 44.999292, 22.8084179 44.9992672, 22.8082757 44.9992452, 22.8078363 44.9991921, 22.807672 44.9991643, 22.8075337 44.9991308, 22.8073821 44.999082, 22.8070751 44.998972, 22.80679 44.9988648, 22.8062996 44.9986786)",Strada Victoriei,
219424074,2,,residential,50,False,True,50.109,"LINESTRING (22.8088202 44.9993529, 22.8087688 44.9994738, 22.8087152 44.9996085, 22.8086714 44.9997076, 22.8086362 44.9997843)",,
219424093,,,residential,50,False,True,157.82399999999998,"LINESTRING (22.8099395 44.9964961, 22.8098273 44.9966792, 22.8097701 44.9968151, 22.8097147 44.99696, 22.8096503 44.9971231, 22.8095752 44.9972767, 22.8094894 44.9974247, 22.8094089 44.9975669, 22.8093579 44.9976807, 22.8093254 44.9978426)",Strada Basarabiei,
219424100,,,residential,50,False,True,261.14399999999995,"LINESTRING (22.8099395 44.9964961, 22.8098188 44.9964121, 22.8096693 44.9963261, 22.8095773 44.9962499, 22.8094646 44.9961171, 22.8093841 44.9959957, 22.8093305 44.995825, 22.8092769 44.9956316, 22.8092346 44.9955222, 22.8091793 44.9954413, 22.8091284 44.9954147, 22.8090586 44.9953995, 22.8089829 44.9953988, 22.808921 44.9954263, 22.8087696 44.9955081, 22.8086838 44.9955688, 22.8086248 44.995584, 22.8084531 44.9956068, 22.8080573 44.995617, 22.8078457 44.9956422, 22.8076957 44.9956464)",Strada Bibescu Vodă,
219424060,,,residential,50,False,False,35.907,"LINESTRING (22.8097366 44.9979575, 22.8096262 44.9979597, 22.8095147 44.997931, 22.8094268 44.9978975, 22.8093254 44.9978426)",,
219424091,,,residential,50,False,True,107.896,"LINESTRING (22.8097366 44.9979575, 22.8097221 44.9980328, 22.809765 44.9980973, 22.8098991 44.9982187, 22.8100654 44.9983249, 22.8102585 44.9984083, 22.8103712 44.9984652, 22.8104356 44.998507, 22.810516 44.998598, 22.8106072 44.9986511)",,
238062373,,,residential,50,False,False,152.847,"LINESTRING (22.8097366 44.9979575, 22.8099367 44.9979417, 22.8101405 44.997919, 22.8103176 44.9978924, 22.810516 44.9978393, 22.8107092 44.9977597, 22.8108808 44.9976686, 22.8110471 44.997551, 22.8111544 44.9974865, 22.8112563 44.9974448, 22.8113422 44.9974296, 22.8114384 44.9973759)",Strada Iulian Predescu,
238062371,,,residential,50,False,False,240.28799999999998,"LINESTRING (22.8114384 44.9973759, 22.811434 44.9974607, 22.8114313 44.9975612, 22.8114367 44.9977262, 22.8114581 44.9979007, 22.8114796 44.9980449, 22.8115386 44.9982213, 22.8115627 44.9983464, 22.8115547 44.9984659, 22.8115573 44.9985797, 22.8115439 44.9987334, 22.8115225 44.998961, 22.8115091 44.9991677, 22.8115064 44.9993289, 22.8115037 44.9994275, 22.8115091 44.999528)",Strada Iulian Predescu,
238062373,,,residential,50,False,True,152.847,"LINESTRING (22.8114384 44.9973759, 22.8113422 44.9974296, 22.8112563 44.9974448, 22.8111544 44.9974865, 22.8110471 44.997551, 22.8108808 44.9976686, 22.8107092 44.9977597, 22.810516 44.9978393, 22.8103176 44.9978924, 22.8101405 44.997919, 22.8099367 44.9979417, 22.8097366 44.9979575)",Strada Iulian Predescu,
26476229,2,DN67D,primary,50,False,True,220.168,"LINESTRING (22.8165294 44.9965587, 22.8162078 44.9967512, 22.8159993 44.9968761, 22.8155301 44.997157, 22.8143924 44.9978381)",,
219424097,,,residential,50,False,False,156.873,"LINESTRING (22.8131285 44.9967468, 22.8133571 44.9969512, 22.8136012 44.997161, 22.8137326 44.9972729, 22.8139418 44.9974417, 22.8141698 44.9976466, 22.8143924 44.9978381)",Strada Constantin Brâncoveanu,
219424070,,,residential,50,False,False,36.271,"LINESTRING (22.8045079 45.0000394, 22.8046635 44.9998346, 22.8047332 44.9997549)",Strada Ștefan Ion,
26476229,2,DN67D,primary,50,False,False,220.16799999999998,"LINESTRING (22.8143924 44.9978381, 22.8155301 44.997157, 22.8159993 44.9968761, 22.8162078 44.9967512, 22.8165294 44.9965587)",,
26476229,2,DN67D,primary,50,False,True,128.84,"LINESTRING (22.8143924 44.9978381, 22.8139111 44.9981077, 22.8132909 44.9984551, 22.8131141 44.9985628)",,
219424097,,,residential,50,False,True,156.87300000000002,"LINESTRING (22.8143924 44.9978381, 22.8141698 44.9976466, 22.8139418 44.9974417, 22.8137326 44.9972729, 22.8136012 44.997161, 22.8133571 44.9969512, 22.8131285 44.9967468)",Strada Constantin Brâncoveanu,
219424060,,,residential,50,False,True,35.907,"LINESTRING (22.8093254 44.9978426, 22.8094268 44.9978975, 22.8095147 44.997931, 22.8096262 44.9979597, 22.8097366 44.9979575)",,
219424093,,,residential,50,False,False,157.824,"LINESTRING (22.8093254 44.9978426, 22.8093579 44.9976807, 22.8094089 44.9975669, 22.8094894 44.9974247, 22.8095752 44.9972767, 22.8096503 44.9971231, 22.8097147 44.99696, 22.8097701 44.9968151, 22.8098273 44.9966792, 22.8099395 44.9964961)",Strada Basarabiei,
238062670,,,residential,50,False,True,187.33300000000003,"LINESTRING (22.8093254 44.9978426, 22.8089335 44.9978431, 22.8086868 44.9979114, 22.8086117 44.997938, 22.8084615 44.998029, 22.8083059 44.9981314, 22.8081771 44.99823, 22.8081128 44.9983135, 22.8080913 44.9984463, 22.8080967 44.9985411, 22.8081396 44.9986473, 22.8082469 44.998727, 22.8083469 44.9987848, 22.8084776 44.9988256)",,
219424070,,,residential,50,False,False,86.06299999999999,"LINESTRING (22.8047332 44.9997549, 22.8048512 44.999626, 22.8050443 44.9994249, 22.8051677 44.999277, 22.8052589 44.9991708, 22.8053183 44.9991011)",Strada Ștefan Ion,
219424070,,,residential,50,False,True,36.271,"LINESTRING (22.8047332 44.9997549, 22.8046635 44.9998346, 22.8045079 45.0000394)",Strada Ștefan Ion,
