osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,width
24414905,,,Piața Centrală,tertiary,RO:urban,True,False,10.21,,"LINESTRING (24.4957603 47.1316227, 24.4958304 47.1315967, 24.4958834 47.1315864)",
24414922,,,Piața Centrală,tertiary,RO:urban,True,False,132.472,,"LINESTRING (24.4963839 47.1330649, 24.4957093 47.1326363, 24.4950773 47.1322722)",
24358072,,,Strada Gheorghe Șincai,tertiary,RO:urban,True,False,281.269,,"LINESTRING (24.4950773 47.1322722, 24.4949735 47.132229, 24.4947124 47.1321129, 24.4943181 47.1319091, 24.4936336 47.1315981, 24.493203 47.1313881, 24.4922032 47.1308855, 24.4920458 47.1308092)",
"[1075832985, 24414909]",2,,Piața Centrală,tertiary,RO:urban,True,False,88.86099999999999,,"LINESTRING (24.4950773 47.1322722, 24.4951192 47.1322271, 24.4953001 47.1320598, 24.4953529 47.1320109, 24.4956956 47.1316723, 24.4957603 47.1316227)",
24414916,,,Strada Dogarilor,residential,RO:urban,True,False,73.534,,"LINESTRING (24.4920458 47.1308092, 24.4926653 47.1302996)",
24358072,,,Strada Gheorghe Șincai,tertiary,RO:urban,True,False,90.03099999999999,,"LINESTRING (24.4920458 47.1308092, 24.4912678 47.1303784, 24.4911379 47.1302869)",
24423636,,,Strada Mihai Eminescu,residential,RO:urban,False,False,98.859,,"LINESTRING (24.4920458 47.1308092, 24.4913935 47.1313256, 24.4911941 47.1314835)",
24414916,,,Strada Dogarilor,residential,RO:urban,True,False,68.006,,"LINESTRING (24.4931211 47.1299315, 24.4937664 47.1295057)",
1075832983,,,Strada George Coșbuc,residential,RO:urban,True,False,83.856,,"LINESTRING (24.4931211 47.1299315, 24.4923841 47.1293682)",
1075835416,,,Strada Nicolae Titulescu,tertiary,30,True,False,56.82,,"LINESTRING (24.494756 47.1290713, 24.4950362 47.1295454)",
24414870,,,Strada Nicolae Titulescu,tertiary,30,False,True,78.30799999999999,,"LINESTRING (24.494756 47.1290713, 24.494593 47.1288014, 24.4943306 47.1285227, 24.494266 47.1284541)",
24415004,,,Strada Albert Berger,residential,RO:urban,False,True,33.674,,"LINESTRING (24.4996484 47.1305377, 24.4994152 47.1307062, 24.4993273 47.1307452)",
24415004,,,Strada Albert Berger,residential,RO:urban,False,False,33.674,,"LINESTRING (24.4993273 47.1307452, 24.4994152 47.1307062, 24.4996484 47.1305377)",
24415004,,,Strada Albert Berger,residential,RO:urban,False,True,28.284,,"LINESTRING (24.4993273 47.1307452, 24.499084 47.130738, 24.4989648 47.1307021)",
24415012,,,Strada Ecaterina Teodoroiu,residential,30,True,False,297.187,,"LINESTRING (24.4993273 47.1307452, 24.4994359 47.1307952, 24.499828 47.1310499, 24.5016486 47.1326407, 24.5017022 47.1327153, 24.5017138 47.13276, 24.5016974 47.1328292)",
24415004,,,Strada Albert Berger,residential,RO:urban,False,False,28.284,,"LINESTRING (24.4989648 47.1307021, 24.499084 47.130738, 24.4993273 47.1307452)",
74747327,,,Strada Mihail Kogălniceanu,residential,30,False,True,101.337,,"LINESTRING (24.4989648 47.1307021, 24.4984555 47.1303479, 24.4979737 47.130092)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,False,7.919,,"LINESTRING (24.5016974 47.1328292, 24.5016715 47.1328982)",
24414912,,,Strada Dornei,tertiary,RO:urban,True,False,63.58,,"LINESTRING (24.4999274 47.1356415, 24.4997904 47.1355249, 24.4993978 47.1351975)",10
24415018,,,,residential,RO:urban,True,False,106.68799999999999,,"LINESTRING (24.4999274 47.1356415, 24.4999582 47.1356139, 24.4999972 47.1355918, 24.5000426 47.1355762, 24.5000802 47.1355691, 24.5001191 47.1355666, 24.500158 47.1355687, 24.5006946 47.135653, 24.5007643 47.1356539, 24.5008883 47.1356473, 24.5009306 47.1356493, 24.5009737 47.1356588, 24.5010121 47.1356753, 24.5010433 47.1356977, 24.5011857 47.1358095)",
29582911,,,Piața Unirii,residential,RO:urban,True,False,50.887,,"LINESTRING (24.5000943 47.1348486, 24.5003965 47.1345715, 24.5004948 47.1344809)",
"[29545300, 1075832989, 180828007]",,,"['Piața Unirii', 'Strada Liviu Rebreanu']",residential,"['30', 'RO:urban']",True,False,85.875,,"LINESTRING (24.5000943 47.1348486, 24.5001058 47.1344453, 24.5001049 47.1344052, 24.5001577 47.134368, 24.5002243 47.1343474, 24.5004948 47.1344809)",
671612210,,,,tertiary,RO:urban,True,False,9.386000000000001,roundabout,"LINESTRING (24.5018418 47.1350394, 24.5018674 47.1350275, 24.5018974 47.135022, 24.5019283 47.1350238, 24.5019566 47.1350324)",
24415067,,,Strada Constantin Roman Vivu,tertiary,RO:urban,False,False,49.815,,"LINESTRING (24.5019566 47.1350324, 24.502033 47.1349989, 24.5020687 47.1349783, 24.5020974 47.1349551, 24.5021305 47.1349187, 24.5023478 47.1346795)",
671612212,,,,tertiary,RO:urban,True,False,11.067,roundabout,"LINESTRING (24.5019566 47.1350324, 24.5019821 47.1350503, 24.5019953 47.1350735, 24.5019939 47.1350983, 24.5019782 47.1351208)",
24423636,,,Strada Mihai Eminescu,residential,RO:urban,False,True,38.205,,"LINESTRING (24.4908566 47.1317391, 24.4911941 47.1314835)",
189599061,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,362.275,,"LINESTRING (24.4908566 47.1317391, 24.490943 47.1317876, 24.4930073 47.1329457, 24.4934241 47.1331878, 24.4945117 47.1338436)",
24461568,,,Strada Bistricioarei,tertiary,RO:urban,True,False,91.306,,"LINESTRING (24.5018508 47.135133, 24.5018198 47.135153, 24.5018012 47.1351704, 24.5017826 47.1351877, 24.5014456 47.1356128, 24.5013665 47.1356859, 24.5012793 47.1357588, 24.5011857 47.1358095)",
671612211,,,,tertiary,RO:urban,True,False,11.744,roundabout,"LINESTRING (24.5018508 47.135133, 24.5018255 47.135113, 24.5018147 47.1350877, 24.5018206 47.1350615, 24.5018418 47.1350394)",
674642887,,,Strada Bistricioarei,tertiary,RO:urban,True,False,51.75,,"LINESTRING (24.5011857 47.1358095, 24.5010437 47.1358799, 24.5009274 47.1359382, 24.5008019 47.1359835, 24.5007102 47.1360166, 24.5006002 47.1360458)",
24415067,,,Strada Constantin Roman Vivu,tertiary,RO:urban,False,True,49.81499999999999,,"LINESTRING (24.5023478 47.1346795, 24.5021305 47.1349187, 24.5020974 47.1349551, 24.5020687 47.1349783, 24.502033 47.1349989, 24.5019566 47.1350324)",
24461811,,,Strada Romană,residential,RO:urban,True,False,26.496,,"LINESTRING (24.4901331 47.135389, 24.489896 47.1355644)",
24358119,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,201.37800000000001,,"LINESTRING (24.4964757 47.1351493, 24.4951879 47.134393, 24.4944606 47.1339658)",
517552929,4,,Bulevardul Decebal,secondary,50,False,True,101.996,,"LINESTRING (24.4918987 47.1358454, 24.4909213 47.1352135)",
517552929,4,,Bulevardul Decebal,secondary,50,False,False,46.853,,"LINESTRING (24.4904732 47.1349226, 24.4909213 47.1352135)",
517552929,4,,Bulevardul Decebal,secondary,50,False,True,52.401,,"LINESTRING (24.4904732 47.1349226, 24.4899621 47.1346045)",
24461969,,,Strada Liliacului,residential,RO:urban,False,False,193.413,,"LINESTRING (24.4904732 47.1349226, 24.4908924 47.134633, 24.4909163 47.1346265, 24.4909379 47.1346371, 24.4922954 47.1355483)",
517552929,4,,Bulevardul Decebal,secondary,50,False,False,52.401,,"LINESTRING (24.4899621 47.1346045, 24.4904732 47.1349226)",
24461970,,,Strada Lalelelor,residential,RO:urban,True,False,83.125,,"LINESTRING (24.4899621 47.1346045, 24.4900395 47.1345491, 24.4905534 47.1341979, 24.4907241 47.1340662)",
630642325,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,172.454,,"LINESTRING (24.4924969 47.1328221, 24.4908404 47.1318616, 24.4907626 47.1318155)",
1075832984,4,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,False,False,113.069,,"LINESTRING (24.4928273 47.1290532, 24.4938981 47.1283438)",
1075832984,4,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,False,True,48.487,,"LINESTRING (24.4928273 47.1290532, 24.4923841 47.1293682)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,11.225999999999999,roundabout,"LINESTRING (24.4994016 47.1369096, 24.4993723 47.1368942, 24.4993506 47.1368737, 24.4993385 47.1368498, 24.4993368 47.1368246)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,11.698999999999998,roundabout,"LINESTRING (24.4995487 47.1367666, 24.4995741 47.1367864, 24.4995896 47.1368105, 24.499594 47.1368366, 24.4995868 47.1368625)",
24463341,,,Strada Bistricioarei,tertiary,RO:urban,False,False,85.66700000000002,,"LINESTRING (24.4995487 47.1367666, 24.4995668 47.1367128, 24.499599 47.1366635, 24.4996307 47.1366294, 24.4996714 47.1365869, 24.49972 47.1365451, 24.4997626 47.1365085, 24.500035 47.1362975, 24.5001575 47.1362027, 24.5002188 47.1361552)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,7.715999999999999,roundabout,"LINESTRING (24.4994538 47.136746, 24.4994878 47.136747, 24.4995202 47.136754, 24.4995487 47.1367666)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,13.425,roundabout,"LINESTRING (24.4993368 47.1368246, 24.4993488 47.1367955, 24.4993745 47.1367709, 24.4994109 47.1367537, 24.4994538 47.136746)",
"[710465540, 24358119]",2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,164.72899999999998,,"LINESTRING (24.4993368 47.1368246, 24.4992041 47.136747, 24.4981791 47.1361477, 24.4981512 47.1361314, 24.4981302 47.136119, 24.4976871 47.1358575)",
24463341,,,Strada Bistricioarei,tertiary,RO:urban,False,True,85.667,,"LINESTRING (24.5002188 47.1361552, 24.5001575 47.1362027, 24.500035 47.1362975, 24.4997626 47.1365085, 24.49972 47.1365451, 24.4996714 47.1365869, 24.4996307 47.1366294, 24.499599 47.1366635, 24.4995668 47.1367128, 24.4995487 47.1367666)",
46891864,,,,residential,RO:urban,False,True,105.048,,"LINESTRING (24.5002188 47.1361552, 24.5003007 47.1361492, 24.5003826 47.1361733, 24.5005794 47.1363171, 24.501256 47.1367124, 24.5012676 47.1367359)",
517085464,,,Strada Bistricioarei,tertiary,RO:urban,True,False,29.137,,"LINESTRING (24.5002188 47.1361552, 24.5002342 47.136107, 24.5002412 47.1360716, 24.5002452 47.13603, 24.5002388 47.1359861, 24.5001951 47.1358999)",
517081269,,,Aleea Zambilelor,residential,RO:urban,False,False,49.316,,"LINESTRING (24.4911988 47.1343702, 24.4907241 47.1340662)",
24461970,,,Strada Lalelelor,residential,RO:urban,True,False,59.301,,"LINESTRING (24.4907241 47.1340662, 24.4912884 47.133696)",
517081269,,,Aleea Zambilelor,residential,RO:urban,False,True,49.316,,"LINESTRING (24.4907241 47.1340662, 24.4911988 47.1343702)",
24415040,,,,tertiary,RO:urban,True,False,10.749,roundabout,"LINESTRING (24.5019782 47.1351208, 24.5019518 47.1351369, 24.5019183 47.1351449, 24.5018828 47.1351436, 24.5018508 47.135133)",
29290764,,,Strada Constantin Dobrogeanu Gherea,residential,RO:urban,True,False,112.595,,"LINESTRING (24.4983192 47.1313029, 24.4977662 47.1310538, 24.4972144 47.1308258, 24.4970513 47.1307747)",
790323639,,,Strada Albert Berger,residential,RO:urban,True,False,83.20700000000001,,"LINESTRING (24.4983192 47.1313029, 24.4988567 47.1307594, 24.4989648 47.1307021)",
29463321,,,Strada Nicolae Titulescu,tertiary,30,True,False,120.525,,"LINESTRING (24.4953738 47.130562, 24.4954834 47.1308471, 24.495573 47.1310508, 24.4956749 47.1312643, 24.4957741 47.1314213, 24.4958355 47.1315048, 24.4958834 47.1315864)",
29290790,,,Strada Barbu Ștefănescu Delavrancea,residential,RO:urban,True,False,52.443,,"LINESTRING (24.4982569 47.1360311, 24.4983147 47.1359904, 24.4987386 47.1356919)",
345174115,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,120.481,,"LINESTRING (24.4982569 47.1360311, 24.4982947 47.1360537, 24.4993086 47.1366592, 24.4994538 47.136746)",
24414912,,,Strada Dornei,tertiary,RO:urban,True,False,329.069,,"LINESTRING (24.4993978 47.1351975, 24.49935 47.135156, 24.4993048 47.1351234, 24.4979288 47.1341308, 24.4970789 47.1335363, 24.4965235 47.1331754, 24.4963839 47.1330649)",10
29290799,,,Piața Unirii,residential,RO:urban,True,False,65.443,,"LINESTRING (24.4993978 47.1351975, 24.4995368 47.1351291, 24.5000084 47.1348967, 24.5000943 47.1348486)",
"[29370640, 1075835408, 29370636]",,,Strada Dogarilor,residential,RO:urban,True,False,342.508,,"LINESTRING (24.4979737 47.130092, 24.4981558 47.1299709, 24.4982077 47.1299279, 24.4982268 47.1298796, 24.4982135 47.1298376, 24.4981773 47.1297807, 24.4979767 47.129597, 24.4972625 47.1290732, 24.4971202 47.1289944, 24.497007 47.1289644, 24.4967559 47.1289517, 24.496579 47.1289525, 24.4954777 47.1289617, 24.4952479 47.1289782, 24.494756 47.1290713)",
74747327,,,Strada Mihail Kogălniceanu,residential,30,False,False,101.337,,"LINESTRING (24.4979737 47.130092, 24.4984555 47.1303479, 24.4989648 47.1307021)",
24415804,,,Strada Mihail Kogălniceanu,residential,30,True,False,22.181,,"LINESTRING (24.497709 47.1300062, 24.4979737 47.130092)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,True,114.922,,"LINESTRING (24.5007012 47.1345729, 24.5007591 47.1345027, 24.500792 47.1344626, 24.5009491 47.134328, 24.5009939 47.1342954, 24.5011104 47.1342122, 24.5011693 47.1341331, 24.5013542 47.1336626)",
"[1237077321, 24415044]",,,Strada Liviu Rebreanu,residential,30,True,False,100.70400000000001,,"LINESTRING (24.5007012 47.1345729, 24.5011157 47.1347553, 24.5017722 47.1350122, 24.5018418 47.1350394)",
29427464,,,Pasajul XI,living_street,,False,True,119.707,,"LINESTRING (24.4952454 47.1301944, 24.4955008 47.1301466, 24.4957382 47.1300666, 24.4959489 47.1299574, 24.4960876 47.1298356, 24.4961828 47.1297227, 24.4963502 47.1294983)",
"[29463321, 1075835415]",,,Strada Nicolae Titulescu,tertiary,30,True,False,42.015,,"LINESTRING (24.4952454 47.1301944, 24.4953145 47.1303861, 24.4953738 47.130562)",
674392280,,,Strada Zorilor,residential,RO:urban,True,False,56.744,,"LINESTRING (24.4991767 47.1320293, 24.4985638 47.1317351)",
29462291,,,Strada Zorilor,residential,RO:urban,False,False,221.788,,"LINESTRING (24.4991767 47.1320293, 24.4992362 47.1320424, 24.4993025 47.1320359, 24.4994017 47.1320055, 24.4994859 47.1319803, 24.4995702 47.1319716, 24.4996703 47.131987, 24.5008257 47.1325791, 24.5016715 47.1328982)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,False,88.322,,"LINESTRING (24.5016715 47.1328982, 24.5013542 47.1336626)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,True,7.919,,"LINESTRING (24.5016715 47.1328982, 24.5016974 47.1328292)",
29462291,,,Strada Zorilor,residential,RO:urban,False,True,221.78799999999998,,"LINESTRING (24.5016715 47.1328982, 24.5008257 47.1325791, 24.4996703 47.131987, 24.4995702 47.1319716, 24.4994859 47.1319803, 24.4994017 47.1320055, 24.4993025 47.1320359, 24.4992362 47.1320424, 24.4991767 47.1320293)",
29462207,,,Piața Mică,residential,RO:urban,False,True,48.262,,"LINESTRING (24.4985638 47.1317351, 24.4983697 47.1319353, 24.4982125 47.1320974)",
"[29544808, 29462294]",,,"['Strada Albert Berger', 'Piața Mică']",residential,RO:urban,True,False,70.92399999999999,,"LINESTRING (24.4985638 47.1317351, 24.4981089 47.1315235, 24.4983192 47.1313029)",
29462211,,,Strada Vasile Nașcu,residential,RO:urban,False,False,68.462,,"LINESTRING (24.4977215 47.1326146, 24.4982125 47.1320974)",
29462275,,,Strada Vasile Alecsandri,residential,RO:urban,True,False,223.862,,"LINESTRING (24.5010257 47.1334896, 24.5004447 47.1331273, 24.5004343 47.1331208, 24.499216 47.1323585, 24.4991479 47.1322299, 24.499133 47.1321955, 24.4991767 47.1320293)",
345178029,,,,residential,,False,False,64.295,,"LINESTRING (24.5010257 47.1334896, 24.5008425 47.1337379, 24.5008201 47.1338977, 24.5009655 47.1339966)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,True,88.322,,"LINESTRING (24.5013542 47.1336626, 24.5016715 47.1328982)",
29462275,,,Strada Vasile Alecsandri,residential,RO:urban,True,False,31.425,,"LINESTRING (24.5013542 47.1336626, 24.5010257 47.1334896)",
24477582,,,Strada Ecaterina Teodoroiu,residential,30,False,False,114.922,,"LINESTRING (24.5013542 47.1336626, 24.5011693 47.1341331, 24.5011104 47.1342122, 24.5009939 47.1342954, 24.5009491 47.134328, 24.500792 47.1344626, 24.5007591 47.1345027, 24.5007012 47.1345729)",
29290764,,,Strada Constantin Dobrogeanu Gherea,residential,RO:urban,True,False,96.79700000000001,,"LINESTRING (24.4970513 47.1307747, 24.4968187 47.1306662, 24.4965235 47.1305376, 24.4963183 47.1304749, 24.4959813 47.1304326, 24.495902 47.1304345)",
29462309,,,Strada Alexandru Vlahuță,residential,RO:urban,True,False,99.02600000000001,,"LINESTRING (24.4970513 47.1307747, 24.4971608 47.1306725, 24.4973925 47.1304187, 24.497709 47.1300062)",
"[1185052265, 29457639]",,,Strada Parcului,residential,RO:urban,False,False,202.19,,"LINESTRING (24.4968866 47.1283131, 24.4968411 47.1283146, 24.4967716 47.1283133, 24.4961869 47.1283221, 24.4959975 47.128324, 24.49553 47.1283301, 24.4951253 47.1283166, 24.494785 47.1283109, 24.4946665 47.1283164, 24.4945711 47.128334, 24.494266 47.1284541)",
"[24414876, 1075832983]",,,Strada George Coșbuc,residential,RO:urban,True,False,134.037,,"LINESTRING (24.4943393 47.1308065, 24.4943101 47.130788, 24.4937216 47.1303788, 24.4931211 47.1299315)",
"[1237077320, 29462479]",,,Strada Țibleșului,residential,RO:urban,False,False,169.795,,"LINESTRING (24.4943393 47.1308065, 24.4940686 47.1310552, 24.4926653 47.1302996)",
24414916,,,Strada Dogarilor,residential,RO:urban,True,False,53.519,,"LINESTRING (24.4926653 47.1302996, 24.4931211 47.1299315)",
"[1237077320, 29462479]",,,Strada Țibleșului,residential,RO:urban,False,True,169.795,,"LINESTRING (24.4926653 47.1302996, 24.4940686 47.1310552, 24.4943393 47.1308065)",
24414870,,,Strada Nicolae Titulescu,tertiary,30,False,False,16.07,,"LINESTRING (24.4941173 47.1283509, 24.494266 47.1284541)",
24414854,,DJ173C,,secondary,RO:urban,True,False,20.435000000000002,roundabout,"LINESTRING (24.4941173 47.1283509, 24.4940905 47.1283733, 24.4940674 47.128384, 24.4940269 47.1283929, 24.4939703 47.1283891, 24.4939331 47.128375, 24.4938981 47.1283438)",
1237077322,,,Strada Liviu Rebreanu,residential,30,True,False,18.667,,"LINESTRING (24.5004948 47.1344809, 24.5005968 47.1345251, 24.5007012 47.1345729)",
24423636,,,Strada Mihai Eminescu,residential,RO:urban,False,False,38.205,,"LINESTRING (24.4911941 47.1314835, 24.4908566 47.1317391)",
24423636,,,Strada Mihai Eminescu,residential,RO:urban,False,True,98.859,,"LINESTRING (24.4911941 47.1314835, 24.4913935 47.1313256, 24.4920458 47.1308092)",
29895361,,,Strada Lupeni,residential,RO:urban,False,False,374.04999999999995,,"LINESTRING (24.4911941 47.1314835, 24.4933807 47.132654, 24.4938101 47.1328771, 24.4950986 47.1335474)",
29895361,,,Strada Lupeni,residential,RO:urban,False,True,58.382,,"LINESTRING (24.4957273 47.1338519, 24.4954209 47.1337049, 24.4952772 47.1336364, 24.4950986 47.1335474)",
29895445,,,Strada Ion Luca Caragiale,residential,RO:urban,False,False,308.012,,"LINESTRING (24.4958201 47.1337632, 24.4963829 47.1341656, 24.4966943 47.1343725, 24.4971577 47.1346486, 24.4976168 47.1349265, 24.4979709 47.1351509, 24.4981908 47.1352951, 24.4984107 47.135452, 24.4987386 47.1356919)",
29290790,,,Strada Barbu Ștefănescu Delavrancea,residential,RO:urban,True,False,74.245,,"LINESTRING (24.4987386 47.1356919, 24.499247 47.1353216, 24.4993978 47.1351975)",
29895445,,,Strada Ion Luca Caragiale,residential,RO:urban,False,True,308.012,,"LINESTRING (24.4987386 47.1356919, 24.4984107 47.135452, 24.4981908 47.1352951, 24.4979709 47.1351509, 24.4976168 47.1349265, 24.4971577 47.1346486, 24.4966943 47.1343725, 24.4963829 47.1341656, 24.4958201 47.1337632)",
24358119,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,120.823,,"LINESTRING (24.4976871 47.1358575, 24.496529 47.1351792, 24.4964757 47.1351493)",
189597375,4,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,False,False,109.81,,"LINESTRING (24.4913471 47.1300591, 24.4913944 47.130024, 24.4923841 47.1293682)",
670587618,2,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,True,False,20.936,,"LINESTRING (24.4913471 47.1300591, 24.4912271 47.1301658, 24.4911686 47.1302022)",
46891864,,,,residential,RO:urban,False,False,105.048,,"LINESTRING (24.5012676 47.1367359, 24.501256 47.1367124, 24.5005794 47.1363171, 24.5003826 47.1361733, 24.5003007 47.1361492, 24.5002188 47.1361552)",
74745619,,,Strada Baba Novac,residential,RO:urban,False,False,72.501,,"LINESTRING (24.4937664 47.1295057, 24.4942987 47.1300479)",
24414916,,,Strada Dogarilor,residential,RO:urban,True,False,89.729,,"LINESTRING (24.4937664 47.1295057, 24.4940598 47.1293318, 24.494311 47.1292157, 24.4945725 47.1291249, 24.494756 47.1290713)",
74745619,,,Strada Baba Novac,residential,RO:urban,False,True,72.501,,"LINESTRING (24.4942987 47.1300479, 24.4937664 47.1295057)",
24415804,,,Strada Mihail Kogălniceanu,residential,30,True,False,89.361,,"LINESTRING (24.4966398 47.1296646, 24.4967521 47.1296998, 24.497709 47.1300062)",
74746234,,,Strada Ciprian Porumbescu,residential,RO:urban,True,False,102.793,,"LINESTRING (24.4966398 47.1296646, 24.4964083 47.1299614, 24.495925 47.1303833, 24.495902 47.1304345)",
75249750,,,Strada Constantin Dobrogeanu Gherea,residential,RO:urban,True,False,42.415,,"LINESTRING (24.495902 47.1304345, 24.4958315 47.1304487, 24.4955211 47.1305289, 24.4953738 47.130562)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,10.158999999999999,roundabout,"LINESTRING (24.4909855 47.1301566, 24.4910271 47.1301453, 24.4910718 47.1301449, 24.4911139 47.1301553)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,10.147,roundabout,"LINESTRING (24.4911686 47.1302022, 24.4911741 47.1302324, 24.4911634 47.1302619, 24.4911379 47.1302869)",
710458450,2,DN17,Bulevardul Independenței,primary,RO:urban,True,False,9.511,,"LINESTRING (24.4909285 47.1302341, 24.490831 47.1301801)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,10.07,roundabout,"LINESTRING (24.4909285 47.1302341, 24.490933 47.1302041, 24.4909529 47.1301771, 24.4909855 47.1301566)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,10.323,roundabout,"LINESTRING (24.4911379 47.1302869, 24.4911002 47.1303043, 24.4910559 47.1303111, 24.4910109 47.1303066)",
670587620,2,DN17,Strada Gării,primary,RO:urban,True,False,28.717,,"LINESTRING (24.4910109 47.1303066, 24.4907185 47.1304713)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,10.742,roundabout,"LINESTRING (24.4910109 47.1303066, 24.4909794 47.1302954, 24.4909539 47.1302787, 24.4909364 47.1302576, 24.4909285 47.1302341)",
189599063,2,,,primary,30,True,False,5.503,roundabout,"LINESTRING (24.4897983 47.1310877, 24.4898098 47.1311112, 24.4898112 47.1311359)",
710458951,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,103.714,,"LINESTRING (24.4898112 47.1311359, 24.4898945 47.1311903, 24.4908566 47.1317391)",
24461969,,,Strada Liliacului,residential,RO:urban,False,True,193.413,,"LINESTRING (24.4922954 47.1355483, 24.4909379 47.1346371, 24.4909163 47.1346265, 24.4908924 47.134633, 24.4904732 47.1349226)",
46846880,,,Strada Zimbrului,residential,RO:urban,True,False,44.642,,"LINESTRING (24.4922954 47.1355483, 24.4919774 47.1357807, 24.4918987 47.1358454)",
225532754,,,Strada Zimbrului,residential,RO:urban,False,False,196.95,,"LINESTRING (24.4922954 47.1355483, 24.4940491 47.1366733, 24.4941808 47.1365771)",
