osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,ref,bridge
250586369,tertiary,50,,False,True,126.68999999999998,"LINESTRING (23.2833094 46.3813628, 23.2838639 46.381557, 23.2840703 46.3816421, 23.2842984 46.3817421, 23.2844379 46.3818059, 23.2846377 46.3819048, 23.2847262 46.3819447)",2,Strada Republicii,DC1,
250586387,residential,50,,False,True,76.769,"LINESTRING (23.2833094 46.3813628, 23.2832603 46.3814524, 23.283212 46.3815987, 23.2831906 46.38173, 23.2831678 46.3818346, 23.2831477 46.3820408)",2,Strada Profesor Doctor Lazăr Chirilă,,
225473079,residential,50,,False,False,17.319,"LINESTRING (23.2804735 46.3801443, 23.2804842 46.3801757, 23.2805245 46.3802608, 23.2805476 46.3802908)",2,Strada Republicii,,
441654201,residential,50,,True,False,12.758000000000001,"LINESTRING (23.2804735 46.3801443, 23.2804601 46.3801193, 23.2804413 46.3800989, 23.2804209 46.380075, 23.2803865 46.3800477)",,Strada Republicii,,
225475017,residential,RO:urban,,False,True,52.488,"LINESTRING (23.2807433 46.379929, 23.2807605 46.3797945, 23.280782 46.3796521, 23.2808003 46.3795331, 23.280805 46.3795026, 23.2808124 46.3794594)",2,,,
250586380,residential,50,,False,False,10.641,"LINESTRING (23.2807433 46.379929, 23.2806732 46.3799244, 23.2806049 46.3799241)",2,Strada 22 Decembrie 1989,,
"[250586368, 250586380]",residential,50,,False,True,424.8169999999999,"LINESTRING (23.2807433 46.379929, 23.2808295 46.3799353, 23.2809892 46.3799432, 23.2811333 46.3799481, 23.2812782 46.3799333, 23.281364 46.3798963, 23.2814015 46.3798371, 23.281423 46.3797409, 23.281423 46.3795632, 23.2814215 46.3795298, 23.2813962 46.3794448, 23.2813479 46.3793338, 23.2813425 46.379245, 23.2813801 46.3791673, 23.2814284 46.3791043, 23.2815464 46.3790377, 23.281718 46.3789563, 23.2819594 46.3788749, 23.2821901 46.3788009, 23.2823232 46.3787523, 23.2824742 46.3787232, 23.2825565 46.3787208, 23.2826399 46.3787301, 23.2828909 46.3787918, 23.2830195 46.3788008, 23.2831879 46.3788009, 23.2833542 46.3787787, 23.2834347 46.3787417, 23.2834668 46.3787009, 23.2834508 46.3786306, 23.2833917 46.3785529, 23.2832684 46.3784456, 23.2831664 46.3783568, 23.2830645 46.378168, 23.2830055 46.3779941, 23.2829605 46.3777796)",2,"['Strada Minerilor', 'Strada 22 Decembrie 1989']",,
225473079,residential,50,,False,False,121.565,"LINESTRING (23.2805476 46.3802908, 23.2805674 46.3803163, 23.2806398 46.3803663, 23.2807659 46.3804403, 23.2809295 46.3805143, 23.2811253 46.3806124, 23.2813291 46.3806901, 23.2816 46.3807715, 23.2817985 46.3808289, 23.2818866 46.3808508)",2,Strada Republicii,,
225473079,residential,50,,False,True,17.319,"LINESTRING (23.2805476 46.3802908, 23.2805245 46.3802608, 23.2804842 46.3801757, 23.2804735 46.3801443)",2,Strada Republicii,,
250567102,residential,50,,False,True,324.86800000000005,"LINESTRING (23.2805476 46.3802908, 23.2804628 46.3803237, 23.2803689 46.3803682, 23.2800712 46.3804995, 23.279714 46.3806658, 23.2792209 46.3808974, 23.2786255 46.3811305, 23.2784457 46.3812064, 23.2782446 46.3812434, 23.2778744 46.3812933, 23.2776089 46.3813044, 23.2771529 46.3813174, 23.276713 46.3813211)",2,Strada Arieșului,,
250586387,residential,50,,False,False,76.769,"LINESTRING (23.2831477 46.3820408, 23.2831678 46.3818346, 23.2831906 46.38173, 23.283212 46.3815987, 23.2832603 46.3814524, 23.2833094 46.3813628)",2,Strada Profesor Doctor Lazăr Chirilă,,
"[481328244, 250586388, 481328247]",residential,50,,False,True,113.20599999999999,"LINESTRING (23.2831477 46.3820408, 23.2832818 46.3820843, 23.2833589 46.3821399, 23.2833998 46.382199, 23.2834601 46.3822916, 23.2835393 46.3823777, 23.2836305 46.3824507, 23.2837726 46.3825238, 23.2838947 46.3825775, 23.283951 46.3826312, 23.2840474 46.3827282, 23.2840637 46.3827584, 23.2840758 46.3827927)",2,,,yes
225473080,residential,50,,True,False,11.531,"LINESTRING (23.2804859 46.3800417, 23.2804775 46.3800647, 23.2804722 46.380086, 23.2804708 46.38011, 23.2804735 46.3801443)",,Strada Republicii,,
225473087,residential,30,roundabout,True,False,8.096,"LINESTRING (23.2804859 46.3800417, 23.2804632 46.380051, 23.2804375 46.3800552, 23.2804112 46.3800541, 23.2803865 46.3800477)",,,,
225473088,residential,50,,False,True,59.993,"LINESTRING (23.276713 46.3813211, 23.2766839 46.3813799, 23.2766356 46.3814169, 23.2765551 46.3814243, 23.2760165 46.381428)",2,Strada Arieșului,,
250567102,residential,50,,False,False,324.868,"LINESTRING (23.276713 46.3813211, 23.2771529 46.3813174, 23.2776089 46.3813044, 23.2778744 46.3812933, 23.2782446 46.3812434, 23.2784457 46.3812064, 23.2786255 46.3811305, 23.2792209 46.3808974, 23.279714 46.3806658, 23.2800712 46.3804995, 23.2803689 46.3803682, 23.2804628 46.3803237, 23.2805476 46.3802908)",2,Strada Arieșului,,
250586373,residential,50,,False,False,77.46,"LINESTRING (23.276713 46.3813211, 23.2767107 46.3811134, 23.2766946 46.3810875, 23.2760271 46.3810727)",2,Strada Arieșului,,
225473079,residential,50,,False,True,121.56500000000001,"LINESTRING (23.2818866 46.3808508, 23.2817985 46.3808289, 23.2816 46.3807715, 23.2813291 46.3806901, 23.2811253 46.3806124, 23.2809295 46.3805143, 23.2807659 46.3804403, 23.2806398 46.3803663, 23.2805674 46.3803163, 23.2805476 46.3802908)",2,Strada Republicii,,
250586369,tertiary,50,,False,True,123.28,"LINESTRING (23.2818866 46.3808508, 23.2820131 46.3808844, 23.2821848 46.3809437, 23.2824181 46.3810158, 23.2826353 46.3810991, 23.2828928 46.381199, 23.2831852 46.3813063, 23.2833094 46.3813628)",2,Strada Republicii,DC1,
"[225473078, 225473085, 250586382]",tertiary,50,,False,False,130.424,"LINESTRING (23.2818866 46.3808508, 23.2818196 46.380918, 23.2817678 46.3809874, 23.28171 46.3811323, 23.2815864 46.3814367, 23.281482 46.3816467, 23.2814069 46.3817522, 23.2813332 46.3818423, 23.2812592 46.3819328)",2,Calea Turzii,DC1,yes
225473663,residential,50,,False,True,133.34099999999998,"LINESTRING (23.2862296 46.3819724, 23.2861946 46.3818974, 23.2861705 46.3817846, 23.286141 46.3816505, 23.2861678 46.3814562, 23.286141 46.3813414, 23.2860981 46.3812489, 23.2860257 46.3811379, 23.2859533 46.3810546, 23.2858674 46.3809825, 23.2857843 46.3809288, 23.2857011 46.3808863)",,Strada Izvoarelor,,
"[225473664, 225473668, 225473670]",residential,50,,False,False,93.89000000000001,"LINESTRING (23.2862296 46.3819724, 23.2862926 46.3820945, 23.2863637 46.3822323, 23.2864428 46.3823148, 23.2866023 46.3824507, 23.2867338 46.3825746, 23.2867818 46.3826333, 23.2868156 46.3827033)",2,Strada Brazilor,,yes
250586369,tertiary,50,,False,False,121.48199999999999,"LINESTRING (23.2862296 46.3819724, 23.2860739 46.3819854, 23.2857454 46.3820529, 23.2855268 46.3820982, 23.2853873 46.3821112, 23.2852961 46.3821093, 23.2851929 46.3820992, 23.2850762 46.3820733, 23.2848723 46.3820058, 23.2847262 46.3819447)",2,Strada Republicii,DC1,
250586369,tertiary,50,,False,True,96.12599999999999,"LINESTRING (23.2862296 46.3819724, 23.2866372 46.3819206, 23.2869242 46.3818725, 23.287171 46.3818096, 23.287399 46.3817393, 23.2874278 46.3817324)",2,Strada Republicii,DC1,
225473087,residential,30,roundabout,True,False,9.45,"LINESTRING (23.2803491 46.3800197, 23.2803421 46.3800034, 23.2803418 46.3799864, 23.2803483 46.37997, 23.280361 46.3799555, 23.2803791 46.3799439)",,,,
963862962,residential,50,,True,False,9.446,"LINESTRING (23.2803491 46.3800197, 23.280309 46.3799818, 23.2802714 46.379954)",,Strada Valea Hărmănesei,,
225473087,residential,30,roundabout,True,False,4.296,"LINESTRING (23.2803865 46.3800477, 23.2803713 46.3800402, 23.2803586 46.3800308, 23.2803491 46.3800197)",,,,
"[225473664, 225473668, 225473670]",residential,50,,False,True,93.89,"LINESTRING (23.2868156 46.3827033, 23.2867818 46.3826333, 23.2867338 46.3825746, 23.2866023 46.3824507, 23.2864428 46.3823148, 23.2863637 46.3822323, 23.2862926 46.3820945, 23.2862296 46.3819724)",2,Strada Brazilor,,yes
250586383,residential,50,,False,False,107.22800000000001,"LINESTRING (23.2868156 46.3827033, 23.2868182 46.3827551, 23.2868049 46.3828133, 23.2867539 46.3828763, 23.2866788 46.3829179, 23.2865594 46.3829614, 23.2862617 46.3830068, 23.2862091 46.3830355, 23.2861716 46.3830827, 23.2861555 46.383166, 23.286138 46.3832381, 23.2860912 46.3832863, 23.2859772 46.3833418)",,,,
225473662,residential,50,,False,True,377.10699999999986,"LINESTRING (23.2874278 46.3817324, 23.2873131 46.3816227, 23.2872702 46.3815672, 23.2872514 46.3815154, 23.2872675 46.3814543, 23.2873292 46.3813914, 23.2874258 46.3813359, 23.2875197 46.3812656, 23.2875626 46.3812156, 23.2875733 46.3811638, 23.2875545 46.3810953, 23.2874767 46.3808974, 23.287399 46.3807271, 23.2873453 46.3805921, 23.2873212 46.3804829, 23.2873265 46.3803349, 23.2873346 46.3802072, 23.2873158 46.3801036, 23.2873105 46.3800406, 23.2873507 46.3799907, 23.2874177 46.3799315, 23.2874848 46.3798575, 23.2875599 46.3797316, 23.2876082 46.3796539, 23.2876135 46.3795725, 23.2875787 46.3794504, 23.287525 46.3793412, 23.2874553 46.3792468, 23.2873856 46.379195, 23.2873024 46.3791654, 23.2872085 46.3791432, 23.2871281 46.3791395, 23.2869752 46.3791728, 23.2868572 46.3792006, 23.2867445 46.3792006, 23.2866345 46.3791876, 23.2865165 46.3791673)",,Strada Amurgului,,
250586369,tertiary,50,,False,False,96.126,"LINESTRING (23.2874278 46.3817324, 23.287399 46.3817393, 23.287171 46.3818096, 23.2869242 46.3818725, 23.2866372 46.3819206, 23.2862296 46.3819724)",2,Strada Republicii,DC1,
225473663,residential,50,,False,False,133.341,"LINESTRING (23.2857011 46.3808863, 23.2857843 46.3809288, 23.2858674 46.3809825, 23.2859533 46.3810546, 23.2860257 46.3811379, 23.2860981 46.3812489, 23.286141 46.3813414, 23.2861678 46.3814562, 23.286141 46.3816505, 23.2861705 46.3817846, 23.2861946 46.3818974, 23.2862296 46.3819724)",,Strada Izvoarelor,,
225473662,residential,50,,False,False,377.107,"LINESTRING (23.2865165 46.3791673, 23.2866345 46.3791876, 23.2867445 46.3792006, 23.2868572 46.3792006, 23.2869752 46.3791728, 23.2871281 46.3791395, 23.2872085 46.3791432, 23.2873024 46.3791654, 23.2873856 46.379195, 23.2874553 46.3792468, 23.287525 46.3793412, 23.2875787 46.3794504, 23.2876135 46.3795725, 23.2876082 46.3796539, 23.2875599 46.3797316, 23.2874848 46.3798575, 23.2874177 46.3799315, 23.2873507 46.3799907, 23.2873105 46.3800406, 23.2873158 46.3801036, 23.2873346 46.3802072, 23.2873265 46.3803349, 23.2873212 46.3804829, 23.2873453 46.3805921, 23.287399 46.3807271, 23.2874767 46.3808974, 23.2875545 46.3810953, 23.2875733 46.3811638, 23.2875626 46.3812156, 23.2875197 46.3812656, 23.2874258 46.3813359, 23.2873292 46.3813914, 23.2872675 46.3814543, 23.2872514 46.3815154, 23.2872702 46.3815672, 23.2873131 46.3816227, 23.2874278 46.3817324)",,Strada Amurgului,,
250567112,residential,50,,False,True,102.548,"LINESTRING (23.2865165 46.3791673, 23.2865168 46.3791002, 23.2864632 46.3790225, 23.2863291 46.3789189, 23.2862272 46.3788338, 23.2861682 46.3786598, 23.286136 46.3783194)",,Strada Amurgului,,
250586379,living_street,50,,False,True,65.883,"LINESTRING (23.2865165 46.3791673, 23.2864264 46.3793191, 23.2863727 46.3794709, 23.2863513 46.3795671, 23.2863781 46.379741)",,Strada Amurgului,,
225475015,residential,50,,False,False,145.272,"LINESTRING (23.2811226 46.3780903, 23.2817502 46.377983, 23.2825924 46.3778275, 23.2828499 46.3777868, 23.2829605 46.3777796)",2,Strada Transformatorului,,
225475017,residential,RO:urban,,False,False,235.64200000000002,"LINESTRING (23.279186 46.3771096, 23.2792719 46.3771355, 23.279347 46.377191, 23.2794489 46.3772539, 23.2795401 46.3773575, 23.2796259 46.3774426, 23.2797278 46.3775315, 23.2798405 46.377624, 23.2799371 46.3776943, 23.2800819 46.377846, 23.2801409 46.3779201, 23.2801999 46.377983, 23.280275 46.3780274, 23.2803555 46.3780644, 23.2804681 46.3781273, 23.280554 46.3781791, 23.2806237 46.3782457, 23.2807042 46.3783383, 23.2807739 46.3784678, 23.2808276 46.3785899, 23.280849 46.3787009, 23.2808597 46.3788064)",2,,,
225475017,residential,RO:urban,,False,True,39.732,"LINESTRING (23.279186 46.3771096, 23.2790573 46.3771207, 23.2788749 46.3771429, 23.2787622 46.3771651, 23.2786764 46.3771651)",2,,,
250567106,residential,50,,False,False,101.052,"LINESTRING (23.279186 46.3771096, 23.2791783 46.3770499, 23.2790925 46.3769315, 23.2790925 46.3768575, 23.2791247 46.3768131, 23.2792266 46.3767576, 23.2794573 46.3765947, 23.2796826 46.3764874, 23.2798006 46.3764578)",,Strada Țarinei,,
225473082,residential,50,,False,False,151.41599999999997,"LINESTRING (23.2819165 46.3766247, 23.282056 46.3766543, 23.2821633 46.3767247, 23.2823189 46.3768616, 23.2824476 46.3769837, 23.2825388 46.3770911, 23.2826461 46.377302, 23.2828499 46.377624, 23.2829143 46.3776943, 23.2829519 46.3777387)",2,Strada Bazinelor,,
250586381,residential,50,,False,True,168.98499999999999,"LINESTRING (23.2819165 46.3766247, 23.2817588 46.3766583, 23.281665 46.3766731, 23.2815818 46.376675, 23.2815013 46.3766602, 23.2813619 46.3766287, 23.2811634 46.3765788, 23.2809837 46.3765418, 23.2808496 46.376514, 23.2807396 46.3764696, 23.2806645 46.3764622, 23.2806055 46.3764696, 23.2805304 46.3764862, 23.2804338 46.3765122, 23.280348 46.3765214, 23.2802941 46.376517, 23.2799722 46.3764652, 23.2798006 46.3764578)",,Strada Bazinelor,,
124336325,residential,50,,False,False,158.82000000000005,"LINESTRING (23.2783114 46.3804064, 23.2784672 46.3803811, 23.2788132 46.3803052, 23.2791565 46.3802294, 23.2794569 46.3801628, 23.2797252 46.3800999, 23.2799397 46.3800425, 23.2800604 46.3800018, 23.2801436 46.379974, 23.2802053 46.3799648, 23.2802714 46.379954)",2,Strada Valea Hărmănesei,,
124336325,residential,50,,False,True,236.54600000000002,"LINESTRING (23.2783114 46.3804064, 23.2781936 46.3804255, 23.2780595 46.3804403, 23.2775821 46.3804292, 23.2767213 46.3803974, 23.2765071 46.3803904, 23.2762785 46.3803811, 23.2752359 46.3803482)",2,Strada Valea Hărmănesei,,
"[225475016, 989149091]",residential,50,,False,True,310.48100000000005,"LINESTRING (23.2783114 46.3804064, 23.2782473 46.380259, 23.2781775 46.3801184, 23.2780863 46.3799259, 23.2780649 46.3798334, 23.2780488 46.3797187, 23.2780273 46.3796077, 23.2779844 46.3795373, 23.2779254 46.3795077, 23.2778557 46.3794966, 23.2777698 46.3794559, 23.2777162 46.3794226, 23.2776786 46.3793486, 23.2776196 46.3792191, 23.2775553 46.3790488, 23.277448 46.3788675, 23.277389 46.3787158, 23.2772763 46.3785492, 23.2770939 46.378379, 23.2768954 46.3781939, 23.2767184 46.3780903, 23.2765467 46.3780163)",,Strada Avram Iancu,,
"[225475016, 989149091]",residential,50,,False,False,310.48099999999994,"LINESTRING (23.2765467 46.3780163, 23.2767184 46.3780903, 23.2768954 46.3781939, 23.2770939 46.378379, 23.2772763 46.3785492, 23.277389 46.3787158, 23.277448 46.3788675, 23.2775553 46.3790488, 23.2776196 46.3792191, 23.2776786 46.3793486, 23.2777162 46.3794226, 23.2777698 46.3794559, 23.2778557 46.3794966, 23.2779254 46.3795077, 23.2779844 46.3795373, 23.2780273 46.3796077, 23.2780488 46.3797187, 23.2780649 46.3798334, 23.2780863 46.3799259, 23.2781775 46.3801184, 23.2782473 46.380259, 23.2783114 46.3804064)",,Strada Avram Iancu,,
225475017,residential,RO:urban,,False,False,39.732,"LINESTRING (23.2786764 46.3771651, 23.2787622 46.3771651, 23.2788749 46.3771429, 23.2790573 46.3771207, 23.279186 46.3771096)",2,,,
250567116,living_street,50,,False,True,109.90700000000001,"LINESTRING (23.2786764 46.3771651, 23.2786365 46.3772757, 23.2785775 46.3773497, 23.2784702 46.3773756, 23.2783361 46.3773719, 23.278084 46.3773127, 23.2777567 46.3772202, 23.2775529 46.3770906)",,,,
250586368,residential,50,,False,True,4.595,"LINESTRING (23.2829605 46.3777796, 23.2829519 46.3777387)",2,Strada Minerilor,,
225475015,residential,50,,False,True,145.272,"LINESTRING (23.2829605 46.3777796, 23.2828499 46.3777868, 23.2825924 46.3778275, 23.2817502 46.377983, 23.2811226 46.3780903)",2,Strada Transformatorului,,
"[250586368, 250586380]",residential,50,,False,False,424.817,"LINESTRING (23.2829605 46.3777796, 23.2830055 46.3779941, 23.2830645 46.378168, 23.2831664 46.3783568, 23.2832684 46.3784456, 23.2833917 46.3785529, 23.2834508 46.3786306, 23.2834668 46.3787009, 23.2834347 46.3787417, 23.2833542 46.3787787, 23.2831879 46.3788009, 23.2830195 46.3788008, 23.2828909 46.3787918, 23.2826399 46.3787301, 23.2825565 46.3787208, 23.2824742 46.3787232, 23.2823232 46.3787523, 23.2821901 46.3788009, 23.2819594 46.3788749, 23.281718 46.3789563, 23.2815464 46.3790377, 23.2814284 46.3791043, 23.2813801 46.3791673, 23.2813425 46.379245, 23.2813479 46.3793338, 23.2813962 46.3794448, 23.2814215 46.3795298, 23.281423 46.3795632, 23.281423 46.3797409, 23.2814015 46.3798371, 23.281364 46.3798963, 23.2812782 46.3799333, 23.2811333 46.3799481, 23.2809892 46.3799432, 23.2808295 46.3799353, 23.2807433 46.379929)",2,"['Strada 22 Decembrie 1989', 'Strada Minerilor']",,
250567105,residential,50,,False,False,22.765,"LINESTRING (23.286136 46.3783194, 23.2858463 46.3783638)",,Strada Minerilor,,
250567105,residential,50,,False,True,26.802999999999997,"LINESTRING (23.286136 46.3783194, 23.286372 46.3782305, 23.2864361 46.3781969)",,Strada Minerilor,,
250567112,residential,50,,False,False,102.548,"LINESTRING (23.286136 46.3783194, 23.2861682 46.3786598, 23.2862272 46.3788338, 23.2863291 46.3789189, 23.2864632 46.3790225, 23.2865168 46.3791002, 23.2865165 46.3791673)",,Strada Amurgului,,
250567113,residential,50,,False,True,51.592,"LINESTRING (23.2752623 46.3808026, 23.2752247 46.3807656, 23.2752086 46.3806916, 23.2752247 46.3804473, 23.2752359 46.3803482)",,,,
"[250586370, 250586371]",residential,50,,False,False,77.19999999999999,"LINESTRING (23.2752623 46.3808026, 23.2753589 46.3808396, 23.2755681 46.3808729, 23.2757826 46.380884, 23.2759811 46.3809062, 23.2760294 46.3809321, 23.2760294 46.380995, 23.2760271 46.3810727)",,"['Strada Arieșului', 'Strada Stadionului']",,
124336325,residential,50,,False,True,23.13,"LINESTRING (23.2752359 46.3803482, 23.2749347 46.3803386)",2,Strada Valea Hărmănesei,,
124336325,residential,50,,False,False,236.54600000000002,"LINESTRING (23.2752359 46.3803482, 23.2762785 46.3803811, 23.2765071 46.3803904, 23.2767213 46.3803974, 23.2775821 46.3804292, 23.2780595 46.3804403, 23.2781936 46.3804255, 23.2783114 46.3804064)",2,Strada Valea Hărmănesei,,
250567113,residential,50,,False,False,51.592,"LINESTRING (23.2752359 46.3803482, 23.2752247 46.3804473, 23.2752086 46.3806916, 23.2752247 46.3807656, 23.2752623 46.3808026)",,,,
250567105,residential,50,,False,False,26.802999999999997,"LINESTRING (23.2864361 46.3781969, 23.286372 46.3782305, 23.286136 46.3783194)",,Strada Minerilor,,
250567105,residential,50,,False,True,133.727,"LINESTRING (23.2864361 46.3781969, 23.2865061 46.3781602, 23.2866617 46.3780159, 23.287005 46.3777457, 23.287284 46.3775348, 23.2874985 46.37742, 23.2876756 46.3773756)",,Strada Minerilor,,
250586384,residential,50,,False,True,198.748,"LINESTRING (23.2864361 46.3781969, 23.2862218 46.3780418, 23.2859697 46.377853, 23.285798 46.3777605, 23.2855512 46.3776865, 23.2852884 46.3776347, 23.2849612 46.3775903, 23.284473 46.3775496, 23.2841511 46.3775348)",,Strada Minerilor,,
250567105,residential,50,,False,True,22.765,"LINESTRING (23.2858463 46.3783638, 23.286136 46.3783194)",,Strada Minerilor,,
250567122,residential,50,,False,True,229.60200000000003,"LINESTRING (23.2861199 46.3762394, 23.2859965 46.3762949, 23.2857516 46.3764221, 23.28546 46.3765873, 23.2851435 46.3767206, 23.2846929 46.3768723, 23.2843711 46.3769278, 23.284296 46.3769648, 23.2842531 46.377061, 23.2842691 46.3772387, 23.2842745 46.3773238, 23.2842209 46.3774792, 23.2841511 46.3775348)",,Strada Primăverii,,
250586372,residential,50,,False,False,174.171,"LINESTRING (23.2861199 46.3762394, 23.2868226 46.3766835, 23.2869753 46.3767999, 23.2870801 46.3768797, 23.2874342 46.377161, 23.2876756 46.3773756)",,Strada 1 Mai,,
