osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,junction
"[388320033, 388320035, 24377284]",2,Strada Ioan Popescu,secondary,50,False,False,183.16700000000003,yes,"LINESTRING (27.6725218 46.2294444, 27.672558 46.2291749, 27.6726027 46.2289687, 27.6726985 46.2284901, 27.6727036 46.2284624, 27.6727345 46.2282931, 27.6727926 46.2280963, 27.67283 46.2280219, 27.6729363 46.2278287)",,
24377298,2,Strada Victor Ion Popa,secondary,50,False,True,93.51199999999999,,"LINESTRING (27.6725218 46.2294444, 27.6724942 46.2295195, 27.6724367 46.2296082, 27.6723669 46.2296798, 27.6722642 46.2297639, 27.6721397 46.2298339, 27.6720201 46.2298933, 27.6719625 46.2299379, 27.6719162 46.2299945, 27.6718911 46.2300549, 27.6718892 46.2301242)",,
24377371,,Strada Victor Ion Popa,residential,50,False,False,202.70500000000004,,"LINESTRING (27.6725218 46.2294444, 27.6727964 46.2294622, 27.6730652 46.2295106, 27.6733037 46.2295527, 27.6734331 46.2295743, 27.6735275 46.2295812, 27.6736382 46.2295763, 27.6737623 46.2295452, 27.674068 46.2294191, 27.6745873 46.229226, 27.6749472 46.2290775)",,
743332047,2,Bulevardul Republicii,primary,50,False,False,9.864,,"LINESTRING (27.6700225 46.2318207, 27.6700375 46.2319088)",DN24,
24377320,2,Strada Mihail Kogălniceanu,residential,50,False,True,102.65,,"LINESTRING (27.6700225 46.2318207, 27.6698685 46.2318378, 27.669545 46.2318738, 27.6687049 46.2319673)",,
743332047,2,Bulevardul Republicii,primary,50,False,True,283.605,,"LINESTRING (27.6700225 46.2318207, 27.6700095 46.2317413, 27.6699502 46.2313777, 27.6699321 46.2312667, 27.6699161 46.2311595, 27.6698624 46.2308621, 27.6697357 46.2301171, 27.6696533 46.2296748, 27.6695809 46.2292886)",DN24,
25380015,2,Strada Popa Șapcă,secondary,50,False,True,66.695,,"LINESTRING (27.6711109 46.2234817, 27.6703828 46.2231561)",,
25380015,2,Strada Popa Șapcă,secondary,50,False,False,127.16300000000001,,"LINESTRING (27.6711109 46.2234817, 27.6712034 46.2235228, 27.6713051 46.2235625, 27.6713455 46.2235755, 27.6714772 46.2236032, 27.6716987 46.2236309, 27.6719874 46.2236671, 27.6723259 46.2237038, 27.6727051 46.2237407)",,
25380015,2,Strada Popa Șapcă,secondary,50,False,True,18.578,,"LINESTRING (27.6732396 46.2239009, 27.6731454 46.2238495, 27.673037 46.2238115)",,
208700632,2,Strada Paloda,secondary,50,False,False,149.56799999999998,,"LINESTRING (27.6732396 46.2239009, 27.6733031 46.2240925, 27.6733785 46.2243127, 27.6734387 46.2244666, 27.6735598 46.2247947, 27.6737233 46.2252035)",,
