osmid,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
250313396,residential,RO:urban,False,False,60.907,"LINESTRING (22.6590305 45.9313086, 22.6585598 45.931437, 22.6582965 45.9315071)",,
250313396,residential,RO:urban,False,True,235.43999999999997,"LINESTRING (22.6590305 45.9313086, 22.6592614 45.9312341, 22.6596273 45.9311161, 22.6602469 45.9309986, 22.660719 45.9309501, 22.6618053 45.9309333, 22.661985 45.9309445)",,
250313404,residential,RO:urban,False,False,40.294,"LINESTRING (22.6624318 45.9311309, 22.661985 45.9309445)",,
451373169,secondary,,False,False,20.588,"LINESTRING (22.6624318 45.9311309, 22.6624627 45.930947)",DJ706A,
250313396,residential,RO:urban,False,False,48.157,"LINESTRING (22.6529636 45.9338235, 22.6527 45.9339058, 22.6524989 45.9339786, 22.6523925 45.9339704)",,
250313396,residential,RO:urban,False,True,163.822,"LINESTRING (22.6529636 45.9338235, 22.6532086 45.9337824, 22.6536107 45.9337201, 22.6546854 45.9336319, 22.6548746 45.9336108, 22.6550368 45.9335556)",,
250313400,residential,RO:urban,False,True,200.399,"LINESTRING (22.6529636 45.9338235, 22.6548583 45.9346307, 22.6549951 45.934681, 22.655199 45.9347277)",,
250313366,residential,RO:urban,False,False,36.946,"LINESTRING (22.661985 45.9309445, 22.6624627 45.930947)",,
250313404,residential,RO:urban,False,True,40.294,"LINESTRING (22.661985 45.9309445, 22.6624318 45.9311309)",,
250313396,residential,RO:urban,False,False,235.44000000000003,"LINESTRING (22.661985 45.9309445, 22.6618053 45.9309333, 22.660719 45.9309501, 22.6602469 45.9309986, 22.6596273 45.9311161, 22.6592614 45.9312341, 22.6590305 45.9313086)",,
97212234,primary,RO:urban,False,False,429.49,"LINESTRING (22.6523925 45.9339704, 22.6524685 45.9338917, 22.6526797 45.933733, 22.653168 45.9334991, 22.6539825 45.9331877, 22.6542579 45.9330526, 22.654513 45.9328869, 22.6561689 45.9316071, 22.6564511 45.9313885)",DN7,2
97212234,primary,RO:urban,False,True,184.35,"LINESTRING (22.6523925 45.9339704, 22.6520968 45.9344111, 22.6515739 45.9355248)",DN7,2
250313396,residential,RO:urban,False,True,48.157,"LINESTRING (22.6523925 45.9339704, 22.6524989 45.9339786, 22.6527 45.9339058, 22.6529636 45.9338235)",,
250313379,residential,RO:urban,False,False,81.662,"LINESTRING (22.6567526 45.9327605, 22.6570715 45.9327658, 22.6571493 45.9328057, 22.6572114 45.932854, 22.6572616 45.9330413, 22.657309 45.9332284)",,
250313379,residential,RO:urban,False,True,61.114000000000004,"LINESTRING (22.6567526 45.9327605, 22.6564192 45.9327813, 22.6564022 45.9327894, 22.6564011 45.9328116, 22.6563876 45.9330917)",,
250313385,residential,RO:urban,False,False,107.231,"LINESTRING (22.6567526 45.9327605, 22.6567037 45.9321608, 22.6566769 45.9318828, 22.6566596 45.9317986)",,
250313405,residential,RO:urban,False,True,79.54,"LINESTRING (22.6583345 45.9331738, 22.657309 45.9332284)",,
250313376,residential,RO:urban,False,True,185.927,"LINESTRING (22.6583345 45.9331738, 22.6583854 45.9319369, 22.6583613 45.9317523, 22.6582965 45.9315071)",,
250313405,residential,RO:urban,False,False,162.894,"LINESTRING (22.6583345 45.9331738, 22.6585571 45.9331756, 22.6587234 45.9331906, 22.6596541 45.9333398, 22.660411 45.933394)",,
250313396,residential,RO:urban,False,False,163.822,"LINESTRING (22.6550368 45.9335556, 22.6548746 45.9336108, 22.6546854 45.9336319, 22.6536107 45.9337201, 22.6532086 45.9337824, 22.6529636 45.9338235)",,
250313396,residential,RO:urban,False,True,249.24099999999999,"LINESTRING (22.6550368 45.9335556, 22.6551213 45.9334803, 22.6551788 45.9333993, 22.6552193 45.9332665, 22.6552582 45.9330455, 22.6553849 45.9327047, 22.655515 45.9324391, 22.6556198 45.9322958, 22.6557888 45.9321336, 22.6560185 45.9319937, 22.6563092 45.9318692, 22.6566596 45.9317986)",,
250313405,residential,RO:urban,False,False,26.287,"LINESTRING (22.6550368 45.9335556, 22.6551754 45.9335955, 22.6553653 45.9335954)",,
250313367,residential,RO:urban,False,True,127.229,"LINESTRING (22.6553653 45.9335954, 22.6553921 45.9338043, 22.6553894 45.9339013, 22.6553706 45.9340076, 22.6552151 45.9346027, 22.655199 45.9347277)",,
250313405,residential,RO:urban,False,False,160.451,"LINESTRING (22.6553653 45.9335954, 22.656001 45.9335431, 22.6561458 45.9335207, 22.6562209 45.9334965, 22.6562853 45.9334536, 22.6564328 45.9333491, 22.6565294 45.9333043, 22.6567105 45.9332785, 22.657309 45.9332284)",,
250313405,residential,RO:urban,False,True,26.287,"LINESTRING (22.6553653 45.9335954, 22.6551754 45.9335955, 22.6550368 45.9335556)",,
97212234,primary,RO:urban,False,True,429.49,"LINESTRING (22.6564511 45.9313885, 22.6561689 45.9316071, 22.654513 45.9328869, 22.6542579 45.9330526, 22.6539825 45.9331877, 22.653168 45.9334991, 22.6526797 45.933733, 22.6524685 45.9338917, 22.6523925 45.9339704)",DN7,2
250313388,residential,RO:urban,False,True,48.935,"LINESTRING (22.6564511 45.9313885, 22.6565615 45.9315116, 22.6566596 45.9317986)",,
250313405,residential,RO:urban,False,False,79.54,"LINESTRING (22.657309 45.9332284, 22.6583345 45.9331738)",,
250313379,residential,RO:urban,False,True,81.662,"LINESTRING (22.657309 45.9332284, 22.6572616 45.9330413, 22.6572114 45.932854, 22.6571493 45.9328057, 22.6570715 45.9327658, 22.6567526 45.9327605)",,
250313405,residential,RO:urban,False,True,160.451,"LINESTRING (22.657309 45.9332284, 22.6567105 45.9332785, 22.6565294 45.9333043, 22.6564328 45.9333491, 22.6562853 45.9334536, 22.6562209 45.9334965, 22.6561458 45.9335207, 22.656001 45.9335431, 22.6553653 45.9335954)",,
250313385,residential,RO:urban,False,True,107.231,"LINESTRING (22.6566596 45.9317986, 22.6566769 45.9318828, 22.6567037 45.9321608, 22.6567526 45.9327605)",,
250313388,residential,RO:urban,False,False,48.935,"LINESTRING (22.6566596 45.9317986, 22.6565615 45.9315116, 22.6564511 45.9313885)",,
250313396,residential,RO:urban,False,False,249.24099999999999,"LINESTRING (22.6566596 45.9317986, 22.6563092 45.9318692, 22.6560185 45.9319937, 22.6557888 45.9321336, 22.6556198 45.9322958, 22.655515 45.9324391, 22.6553849 45.9327047, 22.6552582 45.9330455, 22.6552193 45.9332665, 22.6551788 45.9333993, 22.6551213 45.9334803, 22.6550368 45.9335556)",,
250313396,residential,RO:urban,False,True,130.80599999999998,"LINESTRING (22.6566596 45.9317986, 22.6578061 45.9316161, 22.6581467 45.9315471, 22.6582965 45.9315071)",,
250313367,residential,RO:urban,False,False,127.229,"LINESTRING (22.655199 45.9347277, 22.6552151 45.9346027, 22.6553706 45.9340076, 22.6553894 45.9339013, 22.6553921 45.9338043, 22.6553653 45.9335954)",,
250313400,residential,RO:urban,False,False,200.399,"LINESTRING (22.655199 45.9347277, 22.6549951 45.934681, 22.6548583 45.9346307, 22.6529636 45.9338235)",,
250313405,residential,RO:urban,False,True,109.20599999999999,"LINESTRING (22.661814 45.9335037, 22.6615558 45.933476, 22.660411 45.933394)",,
250313366,residential,RO:urban,False,True,36.946,"LINESTRING (22.6624627 45.930947, 22.661985 45.9309445)",,
451373169,secondary,,False,True,20.588,"LINESTRING (22.6624627 45.930947, 22.6624318 45.9311309)",DJ706A,
250313379,residential,RO:urban,False,False,61.114000000000004,"LINESTRING (22.6563876 45.9330917, 22.6564011 45.9328116, 22.6564022 45.9327894, 22.6564192 45.9327813, 22.6567526 45.9327605)",,
250313405,residential,RO:urban,False,False,109.20599999999999,"LINESTRING (22.660411 45.933394, 22.6615558 45.933476, 22.661814 45.9335037)",,
250313405,residential,RO:urban,False,True,162.894,"LINESTRING (22.660411 45.933394, 22.6596541 45.9333398, 22.6587234 45.9331906, 22.6585571 45.9331756, 22.6583345 45.9331738)",,
250313376,residential,RO:urban,False,False,185.927,"LINESTRING (22.6582965 45.9315071, 22.6583613 45.9317523, 22.6583854 45.9319369, 22.6583345 45.9331738)",,
250313396,residential,RO:urban,False,False,130.80599999999998,"LINESTRING (22.6582965 45.9315071, 22.6581467 45.9315471, 22.6578061 45.9316161, 22.6566596 45.9317986)",,
250313396,residential,RO:urban,False,True,60.907,"LINESTRING (22.6582965 45.9315071, 22.6585598 45.931437, 22.6590305 45.9313086)",,
97212234,primary,RO:urban,False,False,184.35,"LINESTRING (22.6515739 45.9355248, 22.6520968 45.9344111, 22.6523925 45.9339704)",DN7,2
