osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,bridge,access
460753672,True,2,DN1,Strada Libertății,secondary,30,False,15.291,"LINESTRING (23.7823816 46.5670841, 23.7822085 46.5670152)",,,,
124370170,False,4,DN1,Strada Libertății,secondary,RO:urban,True,83.72500000000001,"LINESTRING (23.7823816 46.5670841, 23.7827502 46.5672874, 23.783101 46.5675664, 23.7831602 46.5676095)",,,,
1165940328,True,2,DN1,Piața Romană,primary,30,False,28.414,"LINESTRING (23.7795872 46.5647264, 23.7796965 46.5646863, 23.7798181 46.56467, 23.7799413 46.564679)",roundabout,,,
624712673,False,,,Strada Pictor Theodor Aman,residential,RO:urban,False,56.027,"LINESTRING (23.7796528 46.5706747, 23.7789199 46.5706795)",,,,
211131839,False,,,Strada Theodor Aman,residential,RO:urban,True,31.983,"LINESTRING (23.7796528 46.5706747, 23.7800059 46.5706798, 23.7800711 46.5706808)",,3,,
714786686,False,2,DJ107L,Strada Traian,residential,30,True,138.811,"LINESTRING (23.7796528 46.5706747, 23.7794876 46.5711658, 23.7793711 46.5713508, 23.7790376 46.5718427)",,,,
23938853,True,2,DN1,Piața Romană,primary,30,False,61.775000000000006,"LINESTRING (23.7802399 46.5650262, 23.7801862 46.5651111, 23.780096 46.5651799, 23.7799786 46.5652252, 23.7798463 46.5652424, 23.7797129 46.5652297, 23.7795923 46.5651884)",roundabout,,,
"[436473821, 27810149, 714995278]",True,2,DN1,"['Piața Romană', 'Strada Libertății']",primary,"['50', '30']",False,218.31499999999997,"LINESTRING (23.7802399 46.5650262, 23.7803114 46.5652381, 23.7803488 46.5653044, 23.7804549 46.5654409, 23.7805051 46.5655014, 23.7805741 46.5655775, 23.7806477 46.5656462, 23.7810811 46.5660307, 23.7811638 46.5660939, 23.7812223 46.5661386, 23.7816097 46.5664344, 23.7817762 46.5665682, 23.7818393 46.5666226)",,,,
1165940326,True,2,DN1,Piața Romană,primary,30,False,10.927,"LINESTRING (23.7802505 46.5649282, 23.7802399 46.5650262)",roundabout,,,
1165940327,True,2,DN1,Piața Romană,primary,30,False,38.620999999999995,"LINESTRING (23.7799413 46.564679, 23.7800572 46.5647135, 23.7801528 46.5647702, 23.7802193 46.5648441, 23.7802505 46.5649282)",roundabout,,,
922974915,True,2,DN1,Piața Romană,primary,30,False,38.73,"LINESTRING (23.7798944 46.565468, 23.7795923 46.5651884)",,,,
211447505,True,2,,Strada General Dragalina,primary,50,False,68.885,"LINESTRING (23.7798878 46.5665589, 23.7799238 46.5659399)",,,,
