osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
333033688,2,DN2E,primary,50,False,False,123.435,"LINESTRING (25.832963 47.7003531, 25.8329143 47.7002204, 25.8329169 47.7000606, 25.8329384 47.699788, 25.8330001 47.699249)",,
718301425,2,DN2E,primary,50,False,True,26.653000000000002,"LINESTRING (25.832963 47.7003531, 25.8330913 47.7004379, 25.8331905 47.7004912, 25.8332333 47.7005078)",Strada Tomșa Vodă,
333033688,2,DN2E,primary,50,False,True,123.435,"LINESTRING (25.8330001 47.699249, 25.8329384 47.699788, 25.8329169 47.7000606, 25.8329143 47.7002204, 25.832963 47.7003531)",,
"[718301424, 293072604, 293072607]",2,DN2E,primary,50,False,False,109.13900000000001,"LINESTRING (25.8330001 47.699249, 25.8330512 47.6988323, 25.833121 47.6983354, 25.8331384 47.6982722)",,yes
293072607,2,DN2E,primary,50,False,True,137.494,"LINESTRING (25.8334189 47.6961636, 25.8332604 47.6973955)",,
249682518,,,residential,50,False,False,254.41599999999997,"LINESTRING (25.8328794 47.7027024, 25.8329102 47.7026058, 25.8329944 47.7024323, 25.8330909 47.7021651, 25.8331392 47.7019666, 25.8331392 47.7018113, 25.8331248 47.7017466, 25.8330963 47.7016669, 25.832988 47.7014361, 25.8329478 47.7013585, 25.8328861 47.7011942, 25.8328874 47.7011103, 25.8329021 47.7010255, 25.8329585 47.7009054, 25.8330269 47.7008061, 25.8331315 47.7006753, 25.8332333 47.7005078)",,
249682518,,,residential,50,False,True,98.152,"LINESTRING (25.8328794 47.7027024, 25.8329035 47.7028188, 25.8329411 47.7029235, 25.8330081 47.7030472, 25.8330658 47.7031176, 25.8331852 47.7032358, 25.8332428 47.7033057, 25.8332723 47.7033594, 25.8332992 47.7035237)",,
249682518,,,residential,50,False,False,98.152,"LINESTRING (25.8332992 47.7035237, 25.8332723 47.7033594, 25.8332428 47.7033057, 25.8331852 47.7032358, 25.8330658 47.7031176, 25.8330081 47.7030472, 25.8329411 47.7029235, 25.8329035 47.7028188, 25.8328794 47.7027024)",,
249682518,,,residential,50,False,True,95.69899999999998,"LINESTRING (25.8332992 47.7035237, 25.8332589 47.7036437, 25.8332227 47.70378, 25.8331982 47.703898, 25.8331972 47.7040255, 25.8332013 47.7041221, 25.8332147 47.7042818, 25.8332241 47.7043775)",,
293072987,,,residential,RO:urban,False,False,187.51300000000003,"LINESTRING (25.8332992 47.7035237, 25.8335513 47.7034894, 25.8338034 47.7034641, 25.8340475 47.703428, 25.8342406 47.7034028, 25.8343801 47.7033721, 25.8344874 47.7033459, 25.8345196 47.7033429, 25.8345401 47.7033463, 25.8345594 47.7033505, 25.8345759 47.7033595, 25.8345947 47.7033901, 25.8346041 47.70347, 25.8345927 47.7037863, 25.8345544 47.7041573)",,
293072605,2,DN2E,primary,50,False,False,16.135,"LINESTRING (25.8415087 47.7036947, 25.8413227 47.7036213)",Strada Tomșa Vodă,
"[249682521, 293072804, 293072940]",,,residential,50,False,False,54.028000000000006,"LINESTRING (25.8380212 47.6995353, 25.8379273 47.6995782, 25.8378442 47.6996348, 25.8376964 47.6998608, 25.8376417 47.6999352)",,yes
293072726,,,residential,RO:urban,False,False,229.95399999999998,"LINESTRING (25.8380212 47.6995353, 25.8381915 47.6995335, 25.8383618 47.699548, 25.8387293 47.6996084, 25.8389975 47.6996725, 25.839141 47.6997249, 25.8391906 47.6997456, 25.8392617 47.6997601, 25.8393194 47.6997519, 25.8393931 47.6997312, 25.8395514 47.6996545, 25.8397499 47.6995967, 25.8399444 47.699548, 25.8402246 47.699473, 25.8403882 47.69939, 25.8406484 47.6992293, 25.8407208 47.6991373)",,
293072961,,,residential,RO:urban,False,True,116.431,"LINESTRING (25.8380212 47.6995353, 25.8377597 47.6992763, 25.8376953 47.699242, 25.8376296 47.6992194, 25.8375509 47.6992093, 25.8370222 47.6992043, 25.8366967 47.6991958)",,
