osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,False,159.139,,"LINESTRING (27.3139949 44.6213636, 27.3160048 44.621405)"
224257702,False,2,Strada Tudor Vladimirescu,primary,50,True,731.799,DN2C,"LINESTRING (27.3139949 44.6213636, 27.3140138 44.6211306, 27.3141655 44.6180406, 27.3142809 44.6147857)"
1081306253,False,2,Strada Alexandru Ioan Cuza,primary,50,False,161.76,DN2C,"LINESTRING (27.3139949 44.6213636, 27.3128441 44.621328, 27.3119524 44.6213127)"
200663786,False,,Strada Băilor,tertiary,,False,161.886,,"LINESTRING (27.3142809 44.6147857, 27.316325 44.6148338)"
224257703,False,2,Strada Băilor,residential,50,True,165.26,,"LINESTRING (27.3142809 44.6147857, 27.3121944 44.6147326)"
224257702,False,2,Strada Tudor Vladimirescu,primary,50,False,731.799,DN2C,"LINESTRING (27.3142809 44.6147857, 27.3141655 44.6180406, 27.3140138 44.6211306, 27.3139949 44.6213636)"
224257703,False,2,Strada Băilor,residential,50,False,165.26,,"LINESTRING (27.3121944 44.6147326, 27.3142809 44.6147857)"
224257703,False,2,Strada Băilor,residential,50,True,157.815,,"LINESTRING (27.3121944 44.6147326, 27.3102015 44.6146906)"
224257699,False,2,Strada Viilor,residential,50,False,731.979,,"LINESTRING (27.3121944 44.6147326, 27.312119 44.616437, 27.3120215 44.6180149, 27.3119524 44.6213127)"
224225758,False,2,Strada 1 Mai,residential,50,True,730.136,,"LINESTRING (27.3102015 44.6146906, 27.3099197 44.6212538)"
224257703,False,2,Strada Băilor,residential,50,False,157.815,,"LINESTRING (27.3102015 44.6146906, 27.3121944 44.6147326)"
224225329,False,2,Strada Mihai Viteazu,residential,50,False,729.212,,"LINESTRING (27.3201031 44.6215295, 27.3203701 44.6149743)"
224225329,False,2,Strada Mihai Viteazu,residential,50,True,7.364,,"LINESTRING (27.3201031 44.6215295, 27.3201005 44.6215957)"
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,True,162.718,,"LINESTRING (27.3201031 44.6215295, 27.318049 44.6214673)"
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,False,162.718,,"LINESTRING (27.318049 44.6214673, 27.3201031 44.6215295)"
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,True,161.936,,"LINESTRING (27.318049 44.6214673, 27.3160048 44.621405)"
224226125,False,2,Strada Ștefan cel Mare,residential,50,False,729.575,,"LINESTRING (27.318049 44.6214673, 27.3183506 44.6149096)"
200663786,False,,Strada Băilor,tertiary,,False,160.555,,"LINESTRING (27.316325 44.6148338, 27.3183506 44.6149096)"
200663786,False,,Strada Băilor,tertiary,,True,161.886,,"LINESTRING (27.316325 44.6148338, 27.3142809 44.6147857)"
224225766,False,2,Strada Nicolae Bălcescu,residential,50,True,731.125,,"LINESTRING (27.316325 44.6148338, 27.3160048 44.621405)"
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,False,161.936,,"LINESTRING (27.3160048 44.621405, 27.318049 44.6214673)"
224225764,False,2,Strada Alexandru Ioan Cuza,tertiary,50,True,159.139,,"LINESTRING (27.3160048 44.621405, 27.3139949 44.6213636)"
224225766,False,2,Strada Nicolae Bălcescu,residential,50,False,731.125,,"LINESTRING (27.3160048 44.621405, 27.316325 44.6148338)"
224225331,False,2,Strada Alexandru Ioan Cuza,primary,50,False,161.011,DN2C,"LINESTRING (27.3119524 44.6213127, 27.3099197 44.6212538)"
224257699,False,2,Strada Viilor,residential,50,True,731.979,,"LINESTRING (27.3119524 44.6213127, 27.3120215 44.6180149, 27.312119 44.616437, 27.3121944 44.6147326)"
1081306253,False,2,Strada Alexandru Ioan Cuza,primary,50,True,161.76,DN2C,"LINESTRING (27.3119524 44.6213127, 27.3128441 44.621328, 27.3139949 44.6213636)"
224225331,False,2,Strada Alexandru Ioan Cuza,primary,50,True,161.011,DN2C,"LINESTRING (27.3099197 44.6212538, 27.3119524 44.6213127)"
224225758,False,2,Strada 1 Mai,residential,50,False,730.136,,"LINESTRING (27.3099197 44.6212538, 27.3102015 44.6146906)"
200663786,False,,Strada Băilor,tertiary,,True,160.012,,"LINESTRING (27.3203701 44.6149743, 27.3183506 44.6149096)"
224225329,False,2,Strada Mihai Viteazu,residential,50,True,729.212,,"LINESTRING (27.3203701 44.6149743, 27.3201031 44.6215295)"
200663786,False,,Strada Băilor,tertiary,,False,160.012,,"LINESTRING (27.3183506 44.6149096, 27.3203701 44.6149743)"
200663786,False,,Strada Băilor,tertiary,,True,160.555,,"LINESTRING (27.3183506 44.6149096, 27.316325 44.6148338)"
224226125,False,2,Strada Ștefan cel Mare,residential,50,True,729.575,,"LINESTRING (27.3183506 44.6149096, 27.318049 44.6214673)"
224225329,False,2,Strada Mihai Viteazu,residential,50,False,7.364,,"LINESTRING (27.3201005 44.6215957, 27.3201031 44.6215295)"
