osmid,name,highway,oneway,reversed,length,maxspeed,lanes,ref,geometry,tunnel,width,junction
289685930,Strada Tireamului,secondary,False,False,29.575,,2,DJ108M,"LINESTRING (22.4714898 47.6788372, 22.4713111 47.6786)",,,
806768367,Strada Cimitirului,tertiary,True,False,24.154,50,2,,"LINESTRING (22.4714898 47.6788372, 22.4711799 47.6787768)",,,
713652253,,primary,False,False,26.117,50,2,DN1F,"LINESTRING (22.4723396 47.6795321, 22.4720674 47.679679)",,,
134459783,Strada Albinelor,residential,False,False,137.092,RO:urban,,,"LINESTRING (22.4723396 47.6795321, 22.4725496 47.6797621, 22.4730534 47.6804825, 22.4731669 47.6806306)",,,
134459790,Strada Tireamului,secondary,True,False,46.92,,,DJ108M,"LINESTRING (22.4720674 47.679679, 22.4718788 47.6792766)",,,
713652253,,primary,False,True,26.117,50,2,DN1F,"LINESTRING (22.4720674 47.679679, 22.4723396 47.6795321)",,,
289708147,,primary,False,False,110.66,50,2,DN1F,"LINESTRING (22.4720674 47.679679, 22.4710978 47.6802264, 22.4709396 47.6803222)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,True,81.405,RO:urban,,,"LINESTRING (22.4635515 47.6786561, 22.4634469 47.6793848)",,,
692268086,Strada Ignișului,residential,False,False,36.431,RO:urban,,,"LINESTRING (22.4635515 47.6786561, 22.4640188 47.6787475)",,,
134459791,Strada Ignișului,residential,False,True,3.246,RO:urban,,,"LINESTRING (22.4664686 47.6792191, 22.4664269 47.6792111)",,,
134459791,Strada Ignișului,residential,False,False,348.23900000000003,RO:urban,,,"LINESTRING (22.4664686 47.6792191, 22.4672674 47.6794053, 22.4683792 47.6796644, 22.4684887 47.6796899, 22.4692058 47.679857, 22.4700773 47.680052, 22.4706124 47.6801739, 22.4708041 47.6803036)",,,
134459782,Strada Tireamului,secondary,True,False,44.691,,,DJ108M,"LINESTRING (22.4718788 47.6792766, 22.4723396 47.6795321)",,,
134459788,Strada Tireamului,secondary,False,False,56.88,,2,DJ108M,"LINESTRING (22.4718788 47.6792766, 22.4714898 47.6788372)",,,
289685930,Strada Tireamului,secondary,False,True,29.575,,2,DJ108M,"LINESTRING (22.4713111 47.6786, 22.4714898 47.6788372)",,,
134462797,Strada Gróf Károly Sándor,residential,False,True,10.86,50,2,,"LINESTRING (22.4634147 47.6844048, 22.4634951 47.6844861)",,,
134462797,Strada Gróf Károly Sándor,residential,False,False,10.86,50,2,,"LINESTRING (22.4634951 47.6844861, 22.4634147 47.6844048)",,,
175962187,Strada Progres,residential,False,False,50.746,50,2,,"LINESTRING (22.4634951 47.6844861, 22.4631062 47.6848599)",,,
134462797,Strada Gróf Károly Sándor,residential,False,True,94.072,50,2,,"LINESTRING (22.4634951 47.6844861, 22.4637667 47.6846287, 22.4645611 47.6849306)",,,
134462797,Strada Gróf Károly Sándor,residential,False,False,31.913,50,2,,"LINESTRING (22.4649517 47.6850456, 22.4645611 47.6849306)",,,
134462797,Strada Gróf Károly Sándor,residential,False,True,82.85600000000001,50,2,,"LINESTRING (22.4649517 47.6850456, 22.4653449 47.6851839, 22.4657633 47.6854012, 22.4658584 47.6854655)",,,
175962187,Strada Progres,residential,False,True,50.746,50,2,,"LINESTRING (22.4631062 47.6848599, 22.4634951 47.6844861)",,,
175996709,Strada George Coșbuc,residential,True,False,53.007,RO:urban,,,"LINESTRING (22.4641041 47.6858855, 22.4646488 47.6861901)",,,
175996711,Strada George Coșbuc,residential,True,False,56.96,RO:urban,,,"LINESTRING (22.4641041 47.6858855, 22.4644204 47.6854196)",,,
176001454,Strada 1 Decembrie 1918,primary,False,False,72.72,50,2,DN1F,"LINESTRING (22.4646488 47.6861901, 22.4653263 47.6857214)",,,
176001454,Strada 1 Decembrie 1918,primary,False,True,83.119,50,2,DN1F,"LINESTRING (22.4646488 47.6861901, 22.4638874 47.6867342)",,,
176001454,Strada 1 Decembrie 1918,primary,False,False,67.666,50,2,DN1F,"LINESTRING (22.463258 47.687171, 22.4638874 47.6867342)",,,
176001454,Strada 1 Decembrie 1918,primary,False,False,83.119,50,2,DN1F,"LINESTRING (22.4638874 47.6867342, 22.4646488 47.6861901)",,,
176001454,Strada 1 Decembrie 1918,primary,False,True,67.666,50,2,DN1F,"LINESTRING (22.4638874 47.6867342, 22.463258 47.687171)",,,
175996711,Strada George Coșbuc,residential,True,False,57.543,RO:urban,,,"LINESTRING (22.4644204 47.6854196, 22.4649517 47.6850456)",,,
175996712,Strada Sinagogii,residential,True,False,116.41,RO:urban,,,"LINESTRING (22.4644204 47.6854196, 22.4631062 47.6848599)",,,
175996696,Strada George Coșbuc,residential,True,False,57.539,RO:urban,,,"LINESTRING (22.4644204 47.6854196, 22.4646161 47.6850548, 22.4645611 47.6849306)",,,
134459783,Strada Albinelor,residential,False,False,98.54599999999999,RO:urban,,,"LINESTRING (22.4731669 47.6806306, 22.4733291 47.6806867, 22.474446 47.6808188)",,,
134459783,Strada Albinelor,residential,False,True,137.09199999999998,RO:urban,,,"LINESTRING (22.4731669 47.6806306, 22.4730534 47.6804825, 22.4725496 47.6797621, 22.4723396 47.6795321)",,,
176009970,Strada W. Amadeus Mozart,residential,False,True,65.988,RO:urban,,,"LINESTRING (22.4731669 47.6806306, 22.4730892 47.6809317, 22.4730161 47.6812153)",,,
176853721,Strada Cornelui Coposu,residential,False,False,128.401,RO:urban,,,"LINESTRING (22.4725499 47.6846583, 22.4731819 47.6857318)",,,
176010013,Strada Bujorului,living_street,True,False,34.18,,,,"LINESTRING (22.4725499 47.6846583, 22.4726165 47.6846418, 22.4729785 47.6845523)",,,
176853721,Strada Cornelui Coposu,residential,False,True,108.005,RO:urban,,,"LINESTRING (22.4725499 47.6846583, 22.472249 47.6841471, 22.4720272 47.683753)",,,
176010005,,residential,False,False,21.866,RO:urban,,,"LINESTRING (22.4730831 47.6814067, 22.4730161 47.6812153)",,,
176009988,Strada Decebal,residential,False,False,146.54399999999998,RO:urban,,,"LINESTRING (22.4744913 47.6821363, 22.4744913 47.6819828, 22.4744734 47.6815223, 22.4744562 47.6810804, 22.474446 47.6808188)",,,
176009988,Strada Decebal,residential,False,True,108.83,RO:urban,,,"LINESTRING (22.4744913 47.6821363, 22.4746791 47.6821615, 22.4750786 47.6822044, 22.4759256 47.6822954)",,,
437407822,,residential,False,False,145.066,,,,"LINESTRING (22.4744913 47.6821363, 22.4744332 47.6821802, 22.4744113 47.6822291, 22.4744192 47.6822614, 22.4744853 47.6825325, 22.4745029 47.6826045, 22.4745188 47.6827089, 22.47454 47.6828478, 22.4745415 47.6829491, 22.4745385 47.6829812, 22.4745363 47.6831317, 22.474527 47.6832232, 22.4745163 47.6834171)",,,
176009991,Strada Bartók Béla,residential,False,True,61.212,RO:urban,,,"LINESTRING (22.4724206 47.6823963, 22.4716145 47.6824886)",,,
176009970,Strada W. Amadeus Mozart,residential,False,False,138.533,RO:urban,,,"LINESTRING (22.4724206 47.6823963, 22.4720782 47.681512, 22.4720621 47.6814145, 22.472097 47.6813748, 22.4721909 47.6813369, 22.4723578 47.6813173)",,,
176009991,Strada Bartók Béla,residential,False,False,71.374,RO:urban,,,"LINESTRING (22.4724206 47.6823963, 22.4726369 47.6823698, 22.4733594 47.6822843)",,,
176009979,Strada Daliei,living_street,False,False,74.988,,,,"LINESTRING (22.4756929 47.6859644, 22.4746995 47.6858774)",,,
176009988,Strada Decebal,residential,False,False,108.82999999999998,RO:urban,,,"LINESTRING (22.4759256 47.6822954, 22.4750786 47.6822044, 22.4746791 47.6821615, 22.4744913 47.6821363)",,,
176009977,Strada Bujorului,living_street,True,False,39.26,,,,"LINESTRING (22.4729785 47.6845523, 22.4734769 47.6844424)",,,
176009984,Strada Regele Ferdinand,living_street,True,False,134.974,,,,"LINESTRING (22.4757891 47.6837967, 22.4756857 47.6837868, 22.4752316 47.6837434, 22.4739924 47.6837725)",,,
176010004,Strada Liszt Ferenc,residential,False,False,39.95099999999999,RO:urban,,,"LINESTRING (22.4757891 47.6837967, 22.4757621 47.6835834, 22.4757393 47.683439)",,,
176853711,Strada Mihai Viteazul,primary,False,False,91.72,50,2,DN19,"LINESTRING (22.4745163 47.6834171, 22.4752584 47.6834085, 22.4757393 47.683439)",,,
176853711,Strada Mihai Viteazul,primary,False,True,111.57300000000001,50,2,DN19,"LINESTRING (22.4745163 47.6834171, 22.4741919 47.6834288, 22.4730646 47.6834695, 22.473028 47.6834709)",,,
437407822,,residential,False,True,145.066,,,,"LINESTRING (22.4745163 47.6834171, 22.474527 47.6832232, 22.4745363 47.6831317, 22.4745385 47.6829812, 22.4745415 47.6829491, 22.47454 47.6828478, 22.4745188 47.6827089, 22.4745029 47.6826045, 22.4744853 47.6825325, 22.4744192 47.6822614, 22.4744113 47.6822291, 22.4744332 47.6821802, 22.4744913 47.6821363)",,,
93276792,Piața Avram Iancu,residential,True,False,5.191,RO:urban,,,"LINESTRING (22.4714524 47.6834669, 22.4713983 47.6834961)",,,
289685921,Piața Avram Iancu,primary,False,False,4.922,50,2,DN19,"LINESTRING (22.4714524 47.6834669, 22.4715142 47.683482)",,,
124496004,Piața Avram Iancu,primary,False,True,148.437,50,2,DN19,"LINESTRING (22.4714524 47.6834669, 22.4712539 47.6834107, 22.47088 47.6833054, 22.469868 47.6830304, 22.4697265 47.6829919, 22.4696168 47.6829621)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,False,96.111,RO:urban,,,"LINESTRING (22.4629855 47.6806308, 22.4632671 47.6797875)",,,
93276805,,residential,False,False,179.92000000000002,RO:urban,,,"LINESTRING (22.4629855 47.6806308, 22.4642569 47.6810172, 22.464458 47.6810832, 22.4644835 47.6811256, 22.4644889 47.6811698, 22.4642969 47.6815885)",,,
93276773,Strada Nicolae Titulescu,residential,True,False,65.621,30,,,"LINESTRING (22.4756258 47.6854191, 22.4747595 47.6853288)",,,
176010014,Strada Regele Ferdinand,living_street,True,False,123.561,,,,"LINESTRING (22.4742231 47.6842779, 22.4747595 47.6853288)",,3,
"[176009977, 176009969]","['Strada Bujorului', 'Strada Narcisei']",living_street,True,False,220.628,,,,"LINESTRING (22.4742231 47.6842779, 22.4755731 47.684413, 22.4756777 47.6844455, 22.4757287 47.6844906, 22.4756258 47.6854191)",,,
176009979,Strada Daliei,living_street,False,True,74.988,,,,"LINESTRING (22.4746995 47.6858774, 22.4756929 47.6859644)",,,
176010014,Strada Regele Ferdinand,living_street,True,False,64.457,,,,"LINESTRING (22.4746995 47.6858774, 22.4746361 47.6864555)",,3,
134459783,Strada Albinelor,residential,False,True,98.54599999999999,RO:urban,,,"LINESTRING (22.474446 47.6808188, 22.4733291 47.6806867, 22.4731669 47.6806306)",,,
176009988,Strada Decebal,residential,False,True,146.544,RO:urban,,,"LINESTRING (22.474446 47.6808188, 22.4744562 47.6810804, 22.4744734 47.6815223, 22.4744913 47.6819828, 22.4744913 47.6821363)",,,
176009991,Strada Bartók Béla,residential,False,True,71.374,RO:urban,,,"LINESTRING (22.4733594 47.6822843, 22.4726369 47.6823698, 22.4724206 47.6823963)",,,
176010012,Strada Crinului,living_street,False,False,66.327,,,,"LINESTRING (22.4746361 47.6864555, 22.473817 47.686683)",,,
176010014,Strada Regele Ferdinand,living_street,True,False,58.792,,,,"LINESTRING (22.4739924 47.6837725, 22.4742231 47.6842779)",,3,
176009984,Strada Regele Ferdinand,living_street,True,False,173.78799999999998,,,,"LINESTRING (22.4739924 47.6837725, 22.4728031 47.6838302, 22.4727769 47.6838379, 22.4727528 47.6838559, 22.4727709 47.6840019, 22.4727747 47.6840323, 22.472823 47.6842417, 22.4729785 47.6845523)",,,
176009970,Strada W. Amadeus Mozart,residential,False,True,50.57,RO:urban,,,"LINESTRING (22.4730161 47.6812153, 22.4723578 47.6813173)",,,
176010005,,residential,False,True,21.866,RO:urban,,,"LINESTRING (22.4730161 47.6812153, 22.4730831 47.6814067)",,,
176009970,Strada W. Amadeus Mozart,residential,False,False,65.988,RO:urban,,,"LINESTRING (22.4730161 47.6812153, 22.4730892 47.6809317, 22.4731669 47.6806306)",,,
176010014,Strada Regele Ferdinand,living_street,True,False,61.167,,,,"LINESTRING (22.4747595 47.6853288, 22.4746995 47.6858774)",,3,
93276773,Strada Nicolae Titulescu,residential,True,False,126.335,30,,,"LINESTRING (22.4747595 47.6853288, 22.4746201 47.6853577, 22.4731819 47.6857318)",,,
176009991,Strada Bartók Béla,residential,False,False,61.212,RO:urban,,,"LINESTRING (22.4716145 47.6824886, 22.4724206 47.6823963)",,,
1188351102,Strada Platanilor,residential,True,False,233.84799999999998,RO:urban,,,"LINESTRING (22.4716145 47.6824886, 22.4715628 47.682315, 22.4712343 47.6812109, 22.4710532 47.6806024, 22.4709189 47.6804475)",,,
692268086,Strada Ignișului,residential,False,True,36.431,RO:urban,,,"LINESTRING (22.4640188 47.6787475, 22.4635515 47.6786561)",,,
176015987,Strada Căpitan Zăgănescu,residential,False,False,99.38000000000001,RO:urban,,,"LINESTRING (22.4640188 47.6787475, 22.4637404 47.6794143, 22.4634469 47.6794516)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,False,39.702,RO:urban,,,"LINESTRING (22.4632671 47.6797875, 22.4634469 47.6794516)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,True,96.111,RO:urban,,,"LINESTRING (22.4632671 47.6797875, 22.4629855 47.6806308)",,,
176015981,,residential,False,True,174.891,RO:urban,,,"LINESTRING (22.4632671 47.6797875, 22.4648862 47.6800436, 22.4654906 47.680146, 22.4655388 47.6801541)",,,
778842389,Calea 25 Octombrie,primary,False,False,14.618,50,2,DN19,"LINESTRING (22.4642969 47.6815885, 22.4644748 47.6816427)",,,
93276805,,residential,False,True,179.92000000000002,RO:urban,,,"LINESTRING (22.4642969 47.6815885, 22.4644889 47.6811698, 22.4644835 47.6811256, 22.464458 47.6810832, 22.4642569 47.6810172, 22.4629855 47.6806308)",,,
176015981,,residential,False,False,174.89100000000002,RO:urban,,,"LINESTRING (22.4655388 47.6801541, 22.4654906 47.680146, 22.4648862 47.6800436, 22.4632671 47.6797875)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,False,81.405,RO:urban,,,"LINESTRING (22.4634469 47.6793848, 22.4635515 47.6786561)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,True,7.428,RO:urban,,,"LINESTRING (22.4634469 47.6793848, 22.4634469 47.6794191, 22.4634469 47.6794516)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,True,39.702,RO:urban,,,"LINESTRING (22.4634469 47.6794516, 22.4632671 47.6797875)",,,
134459777,Strada Căpitan Zăgănescu,residential,False,False,7.428,RO:urban,,,"LINESTRING (22.4634469 47.6794516, 22.4634469 47.6794191, 22.4634469 47.6793848)",,,
176015987,Strada Căpitan Zăgănescu,residential,False,True,99.38000000000001,RO:urban,,,"LINESTRING (22.4634469 47.6794516, 22.4637404 47.6794143, 22.4640188 47.6787475)",,,
93276813,,residential,False,True,82.137,RO:urban,,,"LINESTRING (22.4689605 47.6809211, 22.4687414 47.6808501, 22.4679429 47.681054)",,,
134459791,Strada Ignișului,residential,False,False,3.246,RO:urban,,,"LINESTRING (22.4664269 47.6792111, 22.4664686 47.6792191)",,,
692268088,Strada Ignișului,residential,True,False,187.51,RO:urban,,,"LINESTRING (22.4664269 47.6792111, 22.4658526 47.6791005, 22.46506 47.6789479, 22.4640188 47.6787475)",,,
176010003,Strada Mihai Viteazul,primary,True,False,33.768,30,1,DN19,"LINESTRING (22.472398 47.6835118, 22.4720969 47.6835492, 22.4719544 47.6835669)",,,
176853711,Strada Mihai Viteazul,primary,False,False,47.379999999999995,50,2,DN19,"LINESTRING (22.472398 47.6835118, 22.4724188 47.6835104, 22.473028 47.6834709)",,,
134459778,Strada Platanilor,residential,True,False,20.921,RO:urban,,,"LINESTRING (22.4718024 47.6833102, 22.4718765 47.6834236, 22.471915 47.6834824)",,,
"[1188351102, 176853727]",Strada Platanilor,residential,True,False,92.437,RO:urban,,,"LINESTRING (22.4718024 47.6833102, 22.4717528 47.683078, 22.4717409 47.6830273, 22.4716145 47.6824886)",,,
1188351100,Piața Avram Iancu,primary,True,False,4.49,30,,DN19,"LINESTRING (22.471915 47.6834824, 22.4719401 47.6834933, 22.4719582 47.6835095)",,,
289685921,Piața Avram Iancu,primary,False,True,4.922,50,2,DN19,"LINESTRING (22.4715142 47.683482, 22.4714524 47.6834669)",,,
176853719,Piața Avram Iancu,primary,True,False,22.880000000000003,30,1,DN19,"LINESTRING (22.4715142 47.683482, 22.4717082 47.6834905, 22.4718192 47.6834954)",,,
176853714,Strada Platanilor,residential,True,False,20.632,RO:urban,,,"LINESTRING (22.4718192 47.6834954, 22.4718024 47.6833102)",,,
289685922,Piața Avram Iancu,primary,True,False,7.715999999999999,30,,DN19,"LINESTRING (22.4718192 47.6834954, 22.4718435 47.6834836, 22.4718724 47.6834781, 22.471915 47.6834824)",,,
176853715,Strada Cornelui Coposu,residential,True,False,22.425,RO:urban,,,"LINESTRING (22.4720272 47.683753, 22.4719094 47.6836446, 22.4718504 47.6835902)",,,
176853721,Strada Cornelui Coposu,residential,False,False,108.005,RO:urban,,,"LINESTRING (22.4720272 47.683753, 22.472249 47.6841471, 22.4725499 47.6846583)",,,
176853724,Piața Avram Iancu,primary,True,False,23.665,50,1,DN19,"LINESTRING (22.4718058 47.6835642, 22.4715142 47.683482)",,,
1188351099,Piața Avram Iancu,primary,True,False,8.228000000000002,30,,DN19,"LINESTRING (22.4718058 47.6835642, 22.4717959 47.6835451, 22.4717951 47.6835317, 22.4718024 47.6835122, 22.4718192 47.6834954)",,,
1188351098,Piața Avram Iancu,primary,True,False,4.486,30,,DN19,"LINESTRING (22.4718504 47.6835902, 22.4718247 47.6835799, 22.4718058 47.6835642)",,,
32252684,Strada Cornelui Coposu,residential,True,False,21.399,RO:urban,,,"LINESTRING (22.4719544 47.6835669, 22.4719923 47.6836638, 22.4720272 47.683753)",,,
1188351097,Piața Avram Iancu,primary,True,False,8.847,30,,DN19,"LINESTRING (22.4719544 47.6835669, 22.4719343 47.6835818, 22.4719077 47.6835913, 22.4718799 47.6835941, 22.4718504 47.6835902)",,,
176853725,Strada Mihai Viteazul,primary,True,False,32.924,50,1,DN19,"LINESTRING (22.4719582 47.6835095, 22.472398 47.6835118)",,,
176853716,Piața Avram Iancu,primary,True,False,6.649,30,,DN19,"LINESTRING (22.4719582 47.6835095, 22.471967 47.6835288, 22.4719657 47.6835482, 22.4719544 47.6835669)",,,
255199914,,primary,False,True,153.34300000000002,50,2,DN1F,"LINESTRING (22.4695498 47.6828701, 22.4695888 47.6827929, 22.4696803 47.6826118, 22.4698506 47.6822687, 22.4699366 47.682097, 22.4700531 47.6818642, 22.4701926 47.6815608)",,,
713651757,Piața Avram Iancu,primary,True,False,12.545,30,1,DN19;DN1F,"LINESTRING (22.4695498 47.6828701, 22.4695761 47.6828793, 22.4696029 47.6828977, 22.4696186 47.6829211, 22.4696216 47.6829467, 22.4696168 47.6829621)",,,roundabout
253935274,Piața Avram Iancu,primary,True,False,14.294,30,1,DN19;DN1F,"LINESTRING (22.4694054 47.6829268, 22.4694098 47.6829125, 22.4694297 47.6828906, 22.4694595 47.6828746, 22.4694957 47.6828663, 22.4695338 47.682867, 22.4695498 47.6828701)",,,roundabout
"[713651754, 778842389]",Calea 25 Octombrie,primary,False,True,395.81000000000006,50,2,DN19,"LINESTRING (22.4694054 47.6829268, 22.4693051 47.6829017, 22.4692092 47.6828778, 22.4687021 47.6827493, 22.4685744 47.6827158, 22.4676428 47.6824718, 22.4668896 47.6822745, 22.4659869 47.6820517, 22.4648128 47.6817252, 22.4644748 47.6816427)",,,
124496004,Piața Avram Iancu,primary,False,False,148.437,50,2,DN19,"LINESTRING (22.4696168 47.6829621, 22.4697265 47.6829919, 22.469868 47.6830304, 22.47088 47.6833054, 22.4712539 47.6834107, 22.4714524 47.6834669)",,,
