osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
24227388,2,DJ792C,Strada 1 Decembrie 1918,secondary,50,False,False,343.402,"LINESTRING (21.3071968 46.34305, 21.3072914 46.3430828, 21.3074 46.3431032, 21.3085681 46.3432865, 21.3099991 46.3434828, 21.3104899 46.3435568, 21.3109017 46.3436142, 21.3115641 46.3437068)",
24227407,,DJ709B;DJ792C,Strada Revoluției,secondary,50,False,False,129.787,"LINESTRING (21.3071968 46.34305, 21.3072109 46.3428875, 21.3072297 46.3426384, 21.3072573 46.3422695, 21.3072726 46.3421015, 21.3072907 46.3419714, 21.3072988 46.3419316, 21.3073149 46.3418866)",
30413720,2,DJ709B,,secondary,50,False,False,175.627,"LINESTRING (21.3071968 46.34305, 21.3071848 46.3431888, 21.307164 46.3434504, 21.3071345 46.3438485, 21.307101 46.344279, 21.3070698 46.344627)",yes
174820948,,,Strada 1 Decembrie 1918,tertiary,RO:urban,False,True,214.57600000000002,"LINESTRING (21.3071968 46.34305, 21.3070875 46.3430115, 21.3069757 46.3429905, 21.3067389 46.3429782, 21.3063785 46.3429714, 21.3063313 46.3429705, 21.3054541 46.3429486, 21.3044217 46.3429122)",
24227388,2,DJ792C,Strada 1 Decembrie 1918,secondary,50,False,True,343.402,"LINESTRING (21.3115641 46.3437068, 21.3109017 46.3436142, 21.3104899 46.3435568, 21.3099991 46.3434828, 21.3085681 46.3432865, 21.3074 46.3431032, 21.3072914 46.3430828, 21.3071968 46.34305)",
274841288,,,Strada Ștefan cel Mare,residential,RO:urban,False,True,101.66799999999999,"LINESTRING (21.3115641 46.3437068, 21.3117426 46.3428812, 21.3117596 46.3428025)",
30413720,2,DJ709B,,secondary,50,False,True,175.627,"LINESTRING (21.3070698 46.344627, 21.307101 46.344279, 21.3071345 46.3438485, 21.307164 46.3434504, 21.3071848 46.3431888, 21.3071968 46.34305)",yes
39454004,2,,Strada Primăriei,tertiary,RO:urban,False,True,192.079,"LINESTRING (21.3070698 46.344627, 21.307404 46.3446442, 21.3076001 46.3446472, 21.308336 46.3446719, 21.3089369 46.3446863, 21.3095699 46.344691)",
274947497,,,Strada Primăriei,residential,RO:urban,False,True,210.948,"LINESTRING (21.3070698 46.344627, 21.3068378 46.3446122, 21.3061541 46.3445826, 21.3059917 46.3445772, 21.305206 46.3445512, 21.304326 46.3445234)",
327271711,2,DJ709B,,secondary,50,False,False,148.488,"LINESTRING (21.3070698 46.344627, 21.3070614 46.3446942, 21.306995 46.3453057, 21.3069373 46.3459592)",yes
177079193,2,,Strada Primăriei,tertiary,50,False,True,14.448,"LINESTRING (21.3119442 46.344728, 21.312132 46.3447367)",
39454004,2,,Strada Primăriei,tertiary,RO:urban,False,False,182.42499999999998,"LINESTRING (21.3119442 46.344728, 21.3113724 46.3447011, 21.3107722 46.3446804, 21.3104832 46.3446789, 21.3101707 46.3446845, 21.3095699 46.344691)",
39454007,,,Strada Matei Basarab,residential,RO:urban,False,False,13.047,"LINESTRING (21.3119442 46.344728, 21.3119732 46.3447743, 21.3119944 46.3448253, 21.3119999 46.3448386)",
39454007,,,Strada Matei Basarab,residential,RO:urban,False,True,104.932,"LINESTRING (21.3119922 46.3457822, 21.312004 46.3453066, 21.3119999 46.3448386)",
39454010,,,Strada Matei Basarab,residential,RO:urban,False,True,95.99600000000001,"LINESTRING (21.3119922 46.3457822, 21.3120375 46.3457833, 21.3123326 46.3457908, 21.3128275 46.3458065, 21.3132412 46.3458251)",
39548683,,,Strada Matei Basarab,residential,RO:urban,False,True,195.84199999999998,"LINESTRING (21.3119922 46.3457822, 21.3119188 46.3457824, 21.3116285 46.3457834, 21.3107072 46.3457713, 21.3099387 46.3457612, 21.3094915 46.3457605, 21.3094411 46.3457604)",
274565783,,,Strada Matei Basarab,residential,RO:urban,False,False,241.01000000000002,"LINESTRING (21.3119922 46.3457822, 21.311992 46.3460704, 21.3119839 46.3462361, 21.3119761 46.3463783, 21.3119236 46.3469952, 21.3118699 46.3474386, 21.3118205 46.3479457)",
39454012,,,Strada Matei Basarab,residential,RO:urban,False,False,37.084,"LINESTRING (21.3132412 46.3458251, 21.3132425 46.3461586)",
39454010,,,Strada Matei Basarab,residential,RO:urban,False,False,95.996,"LINESTRING (21.3132412 46.3458251, 21.3128275 46.3458065, 21.3123326 46.3457908, 21.3120375 46.3457833, 21.3119922 46.3457822)",
39454012,,,Strada Matei Basarab,residential,RO:urban,False,True,37.084,"LINESTRING (21.3132425 46.3461586, 21.3132412 46.3458251)",
39454004,2,,Strada Primăriei,tertiary,RO:urban,False,False,192.079,"LINESTRING (21.3095699 46.344691, 21.3089369 46.3446863, 21.308336 46.3446719, 21.3076001 46.3446472, 21.307404 46.3446442, 21.3070698 46.344627)",
39454004,2,,Strada Primăriei,tertiary,RO:urban,False,True,182.42499999999998,"LINESTRING (21.3095699 46.344691, 21.3101707 46.3446845, 21.3104832 46.3446789, 21.3107722 46.3446804, 21.3113724 46.3447011, 21.3119442 46.344728)",
39548682,,,Strada Daciei,residential,RO:urban,False,False,119.32600000000001,"LINESTRING (21.3095699 46.344691, 21.3095582 46.3447786, 21.3095351 46.3449511, 21.3094975 46.3452418, 21.3094411 46.3457604)",
39548682,,,Strada Daciei,residential,RO:urban,False,True,119.32600000000001,"LINESTRING (21.3094411 46.3457604, 21.3094975 46.3452418, 21.3095351 46.3449511, 21.3095582 46.3447786, 21.3095699 46.344691)",
39548683,,,Strada Matei Basarab,residential,RO:urban,False,False,195.84200000000004,"LINESTRING (21.3094411 46.3457604, 21.3094915 46.3457605, 21.3099387 46.3457612, 21.3107072 46.3457713, 21.3116285 46.3457834, 21.3119188 46.3457824, 21.3119922 46.3457822)",
274565773,,,Strada Daciei,residential,RO:urban,False,False,285.839,"LINESTRING (21.3094411 46.3457604, 21.3094117 46.3460555, 21.3094036 46.3462625, 21.3094028 46.3463341, 21.3094103 46.3463796, 21.309419 46.3464137, 21.3094546 46.3464944, 21.3094981 46.3465451, 21.3095646 46.3466101, 21.309657 46.3466901, 21.3097778 46.3468008, 21.3099025 46.3468992, 21.3101506 46.34711, 21.3103664 46.3472908, 21.310498 46.3474044, 21.310565 46.3474729, 21.3106709 46.3475787, 21.3108775 46.3478293, 21.3110074 46.3479741)",
174820511,2,,Strada Ion Mețianu,tertiary,RO:urban,False,True,126.043,"LINESTRING (21.3020582 46.3404497, 21.3020339 46.3405162, 21.3020249 46.3405632, 21.3020182 46.340603, 21.3020115 46.3406849, 21.3020088 46.3407817, 21.3020005 46.3409247, 21.3019806 46.3412812, 21.301967 46.3415798)",
174820514,,,Strada Albina,residential,RO:urban,False,False,108.08500000000001,"LINESTRING (21.3020582 46.3404497, 21.3018815 46.340409, 21.3013946 46.340297, 21.3007225 46.3401423)",
24227407,,DJ709B;DJ792C,Strada Revoluției,secondary,50,False,False,147.616,"LINESTRING (21.3073149 46.3418866, 21.3073316 46.3418376, 21.3073585 46.3417811, 21.3074121 46.3416746, 21.3074576 46.3415969, 21.3074633 46.341588, 21.3075797 46.3414062, 21.3077232 46.3412117, 21.3079775 46.3408525, 21.3080498 46.3407469, 21.3080856 46.340678, 21.3080883 46.3406738)",
24227407,,DJ709B;DJ792C,Strada Revoluției,secondary,50,False,True,129.787,"LINESTRING (21.3073149 46.3418866, 21.3072988 46.3419316, 21.3072907 46.3419714, 21.3072726 46.3421015, 21.3072573 46.3422695, 21.3072297 46.3426384, 21.3072109 46.3428875, 21.3071968 46.34305)",
"[329685813, 174820509]",1,,Strada Bisericii,residential,RO:urban,True,False,246.03,"LINESTRING (21.3073149 46.3418866, 21.3071439 46.3418626, 21.3071043 46.341858, 21.3069709 46.3418413, 21.3066302 46.3418024, 21.3061514 46.3417432, 21.3059688 46.3417274, 21.3050517 46.3416885, 21.3041324 46.3416608)",
