osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
167162646,Strada Secerișului,residential,50,False,True,117.177,"LINESTRING (24.7945104 46.5331667, 24.7947043 46.5328634, 24.7951657 46.5322144)",,,
823446247,Strada Trandafirilor,secondary,50,False,True,356.07099999999997,"LINESTRING (24.7945104 46.5331667, 24.7949011 46.5332536, 24.7960381 46.5334855, 24.7964011 46.5335587, 24.7965917 46.5335971, 24.7974287 46.5337586, 24.7978526 46.5338188, 24.7984257 46.5338863, 24.7990121 46.5339665)",2,DJ135,
325797787,Strada Salciilor,secondary,,False,False,17.709,"LINESTRING (24.7985405 46.5356834, 24.7986397 46.5355395)",,DJ135A,
325797787,Strada Salciilor,secondary,,False,True,608.3140000000001,"LINESTRING (24.7985405 46.5356834, 24.7984855 46.535784, 24.7984654 46.5358606, 24.798464 46.5359279, 24.7984815 46.5360211, 24.7986987 46.5370709, 24.798762 46.5372889, 24.7989206 46.5374808, 24.7992148 46.5376984, 24.7993664 46.5378401, 24.799363 46.5379226, 24.7992363 46.5380238, 24.7990639 46.5380331, 24.7989051 46.5379761, 24.7986528 46.5376972, 24.7985067 46.537357, 24.798429 46.537022, 24.7983384 46.5369132, 24.7981993 46.5368445, 24.7980602 46.5368617, 24.7980113 46.5369754, 24.798005 46.5371031, 24.7981524 46.5374286, 24.798346 46.537746, 24.7985182 46.5379912, 24.7986435 46.5380785)",,DJ135A,
"[335883457, 335883430]",,residential,50,False,True,470.22100000000006,"LINESTRING (24.7985405 46.5356834, 24.7985553 46.5358491, 24.798655 46.5360118, 24.7987345 46.5361699, 24.7988595 46.5364558, 24.7989592 46.5366766, 24.7990454 46.5368847, 24.7990944 46.5370695, 24.7991214 46.5371369, 24.7992097 46.5372331, 24.7993719 46.5373224, 24.7998117 46.5374916, 24.8000961 46.5375875, 24.8004394 46.5376576, 24.8010456 46.5377536, 24.8013889 46.5378279, 24.8016732 46.5379602, 24.8018556 46.5380862, 24.8020004 46.5382671, 24.8020916 46.5384442, 24.8021506 46.5386028)",,,
823726933,Piața Bocskai István,secondary,50,False,False,48.294,"LINESTRING (24.7996039 46.5341178, 24.7990121 46.5339665)",2,DJ135,
823726932,Strada Salciilor,secondary,,False,True,174.468,"LINESTRING (24.7996039 46.5341178, 24.7994981 46.5342704, 24.7994619 46.5343226, 24.7988114 46.535307, 24.7986397 46.5355395)",,DJ135A,
823726934,Piața Bocskai István,secondary,50,False,True,43.108000000000004,"LINESTRING (24.7996039 46.5341178, 24.7997055 46.5341484, 24.8001172 46.5342778)",2,DJ135;DJ135A,
646764725,Strada Petőfi Sándor,secondary,50,False,False,28.221,"LINESTRING (24.8048846 46.5360227, 24.804551 46.5359143)",2,DJ135;DJ135A,
"[823725921, 31106207]",Strada Plopilor,secondary,50,False,False,401.333,"LINESTRING (24.8048846 46.5360227, 24.804923 46.5359575, 24.8054192 46.534664, 24.8061103 46.5328104, 24.8061396 46.5326943, 24.8061347 46.5326327, 24.8061188 46.5325711, 24.80609 46.5325302)",2,DJ135A,
