osmid,oneway,highway,maxspeed,access,reversed,length,geometry,name,lanes,ref,junction,width,bridge
41129680,False,unclassified,30,destination,False,129.476,"LINESTRING (23.2958349 45.3754883, 23.2959282 45.3755833, 23.2959736 45.3766114, 23.2959737 45.3766318)",,,,,,
274217677,False,residential,RO:urban,,False,58.356,"LINESTRING (23.2889101 45.3766202, 23.2888847 45.3771447)",Strada Romanilor,,,,,
51948697,False,residential,RO:urban,,True,37.018,"LINESTRING (23.2889101 45.3766202, 23.2889086 45.3764201, 23.2889059 45.3762873)",Strada Romanilor,,,,,
364788487,False,primary,30,yes,False,85.69200000000001,"LINESTRING (23.2889101 45.3766202, 23.2882876 45.3766411, 23.2878144 45.376659)",Strada Nicolae Titulescu,2,DN66A,,,
364788487,False,primary,30,yes,True,115.442,"LINESTRING (23.2889101 45.3766202, 23.2890495 45.3766175, 23.2893902 45.3766161, 23.2897764 45.3766163, 23.29011 45.3766192, 23.2903878 45.3766267)",Strada Nicolae Titulescu,2,DN66A,,,
274217677,False,residential,RO:urban,,True,21.934,"LINESTRING (23.2888703 45.3773417, 23.2888847 45.3771447)",Strada Romanilor,,,,,
548991338,False,residential,RO:urban,,False,114.719,"LINESTRING (23.2888703 45.3773417, 23.2903375 45.3773888)",Aleea Trandafirilor,,,,,
672408939,False,residential,,,False,179.3,"LINESTRING (23.2888703 45.3773417, 23.2888578 45.3779194, 23.2888927 45.3779627, 23.2889825 45.3779891, 23.2902298 45.3780777, 23.2902802 45.3780713)",Aleea Trandafirilor,,,,,
548991337,False,residential,,,False,8.423,"LINESTRING (23.2903375 45.3773888, 23.2903336 45.3774645)",Aleea Trandafirilor,,,,,
548991338,False,residential,RO:urban,,True,114.719,"LINESTRING (23.2903375 45.3773888, 23.2888703 45.3773417)",Aleea Trandafirilor,,,,,
274217679,False,residential,RO:urban,,False,84.83699999999999,"LINESTRING (23.2903375 45.3773888, 23.290376 45.3768781, 23.2903878 45.3766267)",,,,,,
51948701,False,residential,RO:urban,,True,104.36699999999999,"LINESTRING (23.293323 45.3767347, 23.2933174 45.3768159, 23.2933054 45.3769909, 23.2932586 45.3776722)",,,,,,
364788487,False,primary,30,yes,False,115.624,"LINESTRING (23.293323 45.3767347, 23.2927533 45.3767146, 23.2925096 45.376706, 23.2918452 45.3766748)",Strada Nicolae Titulescu,2,DN66A,,,
364788487,False,primary,30,yes,True,143.202,"LINESTRING (23.293323 45.3767347, 23.2936276 45.3767477, 23.2937542 45.3767531, 23.2942611 45.3767644, 23.2947573 45.3767682, 23.2948119 45.3767674, 23.2950476 45.376764, 23.2951552 45.3767625)",Strada Nicolae Titulescu,2,DN66A,,,
231710272,True,primary,50,yes,False,5.247,"LINESTRING (23.2951163 45.3749528, 23.2951452 45.3749647, 23.2951689 45.3749815)",,2,,roundabout,,
231710272,True,primary,50,yes,False,3.725,"LINESTRING (23.2949794 45.3749668, 23.2950209 45.3749503)",,2,,roundabout,,
231710272,True,primary,50,yes,False,9.616,"LINESTRING (23.2951416 45.3751133, 23.2951051 45.3751264, 23.2950646 45.375131, 23.295024 45.3751266)",,2,,roundabout,,
672357881,True,residential,50,yes,False,24.544,"LINESTRING (23.2951416 45.3751133, 23.2951194 45.3752217, 23.2950943 45.3753315)",Strada Preparației,1,,,,
231710272,True,primary,50,yes,False,7.585,"LINESTRING (23.2950209 45.3749503, 23.2950689 45.3749453, 23.2951163 45.3749528)",,2,,roundabout,,
231728883,True,residential,50,yes,False,15.309999999999999,"LINESTRING (23.2950209 45.3749503, 23.2950363 45.3749103, 23.295077 45.3748184)",,,,,,
231710272,True,primary,50,yes,False,3.958,"LINESTRING (23.2951762 45.3750873, 23.2951416 45.3751133)",,2,,roundabout,,
231710272,True,primary,50,yes,False,7.096,"LINESTRING (23.295024 45.3751266, 23.2949837 45.3751118, 23.2949529 45.3750884)",,2,,roundabout,,
231710272,True,primary,50,yes,False,14.867999999999999,"LINESTRING (23.2949529 45.3750884, 23.2949348 45.3750575, 23.2949334 45.375024, 23.294949 45.3749924, 23.2949794 45.3749668)",,2,,roundabout,,
231710605,True,primary,50,yes,False,33.193,"LINESTRING (23.2949529 45.3750884, 23.2948656 45.3750778, 23.2945341 45.3750378)",Bulevardul Mihai Viteazul,1,,,,
231710272,True,primary,50,yes,False,12.488999999999999,"LINESTRING (23.2951689 45.3749815, 23.2951882 45.3750061, 23.2951962 45.3750336, 23.2951921 45.3750615, 23.2951762 45.3750873)",,2,,roundabout,,
231710918,True,primary,50,yes,False,27.753,"LINESTRING (23.2951689 45.3749815, 23.295292 45.374997, 23.2955184 45.3750264)",Bulevardul Mihai Viteazul,1,,,,
231720160,True,primary,50,yes,False,27.574,"LINESTRING (23.2955184 45.3750264, 23.2951762 45.3750873)",Bulevardul Mihai Viteazul,1,,,,
364788488,False,primary,50,yes,True,70.297,"LINESTRING (23.2955184 45.3750264, 23.2964183 45.3750186)",Bulevardul Mihai Viteazul,2,,,,
231710606,False,primary,50,yes,True,130.535,"LINESTRING (23.2945341 45.3750378, 23.2940904 45.3750356, 23.2935524 45.3750341, 23.2932767 45.3750317, 23.292863 45.3750284)",Bulevardul Mihai Viteazul,2,,,,
231710863,True,primary,50,yes,False,35.669,"LINESTRING (23.2945341 45.3750378, 23.2947673 45.3749989, 23.2948924 45.37498, 23.2949794 45.3749668)",Bulevardul Mihai Viteazul,1,,,3,
231710606,False,primary,50,yes,False,130.53500000000003,"LINESTRING (23.292863 45.3750284, 23.2932767 45.3750317, 23.2935524 45.3750341, 23.2940904 45.3750356, 23.2945341 45.3750378)",Bulevardul Mihai Viteazul,2,,,,
274241393,False,residential,50,,True,129.251,"LINESTRING (23.2918452 45.3766748, 23.2918436 45.3767708, 23.2918243 45.377107, 23.2917913 45.3776299, 23.2917832 45.3777612, 23.2917786 45.3778362)",Strada Jiului,2,,,,
364788487,False,primary,30,yes,False,113.965,"LINESTRING (23.2918452 45.3766748, 23.2911266 45.3766487, 23.290529 45.3766313, 23.2904611 45.3766301, 23.2903878 45.3766267)",Strada Nicolae Titulescu,2,DN66A,,,
364788487,False,primary,30,yes,True,115.62400000000001,"LINESTRING (23.2918452 45.3766748, 23.2925096 45.376706, 23.2927533 45.3767146, 23.293323 45.3767347)",Strada Nicolae Titulescu,2,DN66A,,,
120323972,False,residential,50,yes,True,83.506,"LINESTRING (23.2951552 45.3767625, 23.2951594 45.3768285, 23.2951624 45.3768747, 23.2951858 45.37735, 23.2952037 45.3775126)",Strada Preparației,2,,,,
231728199,False,residential,50,yes,False,159.21699999999998,"LINESTRING (23.2951552 45.3767625, 23.2951468 45.3766379, 23.2951152 45.3761724, 23.2950978 45.3757238, 23.2950954 45.3754576, 23.2950934 45.375419, 23.2950943 45.3753315)",Strada Preparației,2,,,,
364788487,False,primary,30,yes,False,143.202,"LINESTRING (23.2951552 45.3767625, 23.2950476 45.376764, 23.2948119 45.3767674, 23.2947573 45.3767682, 23.2942611 45.3767644, 23.2937542 45.3767531, 23.2936276 45.3767477, 23.293323 45.3767347)",Strada Nicolae Titulescu,2,DN66A,,,
364788487,False,primary,30,yes,True,65.806,"LINESTRING (23.2951552 45.3767625, 23.2953039 45.3767551, 23.2953436 45.3767531, 23.2953938 45.3767466, 23.2958242 45.3766646, 23.2959737 45.3766318)",Strada Nicolae Titulescu,2,DN66A,,,
364788488,False,primary,50,yes,False,12.701,"LINESTRING (23.3001355 45.3749868, 23.2999729 45.374988)",Bulevardul Mihai Viteazul,2,,,,
464674351,False,residential,50,,True,83.625,"LINESTRING (23.3001355 45.3749868, 23.3001272 45.3745383, 23.3001355 45.374299, 23.3001391 45.3742349)",Strada Valea Lupșească,,,,,
231723665,False,residential,50,yes,True,91.383,"LINESTRING (23.2894602 45.3737296, 23.2895356 45.3737358, 23.2896507 45.3737452, 23.290362 45.3737642, 23.2906281 45.3737714)",Strada Dorobanți,2,,,,
231915148,True,residential,50,yes,False,18.163999999999998,"LINESTRING (23.2894602 45.3737296, 23.2894276 45.3737444, 23.2893903 45.3737518, 23.2893516 45.3737512, 23.2893148 45.3737427, 23.2892832 45.3737269, 23.2892595 45.3737054)",,2,,roundabout,,
231724957,False,residential,50,yes,True,91.672,"LINESTRING (23.2906016 45.3745956, 23.2906062 45.3743781, 23.2906281 45.3737714)",Strada Vasile Alecsandri,2,,,,
231723665,False,residential,50,yes,False,91.38300000000001,"LINESTRING (23.2906281 45.3737714, 23.290362 45.3737642, 23.2896507 45.3737452, 23.2895356 45.3737358, 23.2894602 45.3737296)",Strada Dorobanți,2,,,,
231723665,False,residential,50,yes,True,98.93100000000001,"LINESTRING (23.2906281 45.3737714, 23.2915558 45.3737903, 23.2918941 45.3737972)",Strada Dorobanți,2,,,,
231724957,False,residential,50,yes,False,91.672,"LINESTRING (23.2906281 45.3737714, 23.2906062 45.3743781, 23.2906016 45.3745956)",Strada Vasile Alecsandri,2,,,,
231724957,False,residential,50,yes,True,87.38300000000001,"LINESTRING (23.2906281 45.3737714, 23.290628 45.3735021, 23.290646 45.3729857)",Strada Vasile Alecsandri,2,,,,
231724957,False,residential,50,yes,False,19.785,"LINESTRING (23.2900634 45.3710327, 23.2902637 45.3711416)",Strada Vasile Alecsandri,2,,,,
231724957,False,residential,50,yes,True,51.637,"LINESTRING (23.2900634 45.3710327, 23.2896276 45.3707774, 23.2895591 45.3707326)",Strada Vasile Alecsandri,2,,,,
274219296,False,residential,50,,True,87.04400000000001,"LINESTRING (23.2900634 45.3710327, 23.2898609 45.3711387, 23.2897846 45.3712459, 23.2897756 45.3717314)",,,,,,
231724074,False,residential,50,yes,False,25.836,"LINESTRING (23.2906428 45.3727617, 23.2903973 45.3729174)",Strada Calea Romană,2,,,,
231724957,False,residential,50,yes,False,24.909,"LINESTRING (23.2906428 45.3727617, 23.290646 45.3729857)",Strada Vasile Alecsandri,2,,,,
231724957,False,residential,50,yes,True,37.705,"LINESTRING (23.2906428 45.3727617, 23.2905947 45.3724243)",Strada Vasile Alecsandri,2,,,,
231724074,False,residential,50,yes,True,46.306999999999995,"LINESTRING (23.2906428 45.3727617, 23.2906669 45.3727361, 23.2910773 45.3724798)",Strada Calea Romană,2,,,,
231724957,False,residential,50,yes,True,24.909,"LINESTRING (23.290646 45.3729857, 23.2906428 45.3727617)",Strada Vasile Alecsandri,2,,,,
672412961,False,residential,,,False,20.859,"LINESTRING (23.290646 45.3729857, 23.2903973 45.3729174)",,,,,,
231724957,False,residential,50,yes,False,87.38300000000001,"LINESTRING (23.290646 45.3729857, 23.290628 45.3735021, 23.2906281 45.3737714)",Strada Vasile Alecsandri,2,,,,
725432752,True,residential,50,yes,False,18.958,"LINESTRING (23.2949857 45.3742515, 23.2949216 45.3741831, 23.2948432 45.3741137)",Strada Traian,1,,,,
725432753,True,residential,30,yes,False,10.857,"LINESTRING (23.2949857 45.3742515, 23.294989 45.3742191, 23.295015 45.3741921, 23.2950567 45.3741779)",,,,roundabout,,
231915886,False,residential,50,yes,True,128.34199999999998,"LINESTRING (23.2948432 45.3741137, 23.2947737 45.3740662, 23.294633 45.373987, 23.2942582 45.3737861, 23.2935446 45.3734074)",Strada Traian,2,,,,
725432750,True,residential,50,yes,False,18.167,"LINESTRING (23.2948432 45.3741137, 23.2949568 45.3741527, 23.2950567 45.3741779)",Strada Traian,1,,,,
231915885,False,residential,50,yes,True,6.221,"LINESTRING (23.2910773 45.3724798, 23.2909987 45.3724708)",Strada Parângului,2,,,,
231724074,False,residential,50,yes,False,46.306999999999995,"LINESTRING (23.2910773 45.3724798, 23.2906669 45.3727361, 23.2906428 45.3727617)",Strada Calea Romană,2,,,,
672355844,False,residential,50,yes,False,47.687,"LINESTRING (23.2910773 45.3724798, 23.2913 45.3725039, 23.2914944 45.372533, 23.2916763 45.3725616)",Strada Traian,2,,,,
231724957,False,residential,50,yes,False,37.705,"LINESTRING (23.2905947 45.3724243, 23.2906428 45.3727617)",Strada Vasile Alecsandri,2,,,,
231915885,False,residential,50,yes,False,31.979,"LINESTRING (23.2905947 45.3724243, 23.2909987 45.3724708)",Strada Parângului,2,,,,
231724957,False,residential,50,yes,True,83.82300000000001,"LINESTRING (23.2905947 45.3724243, 23.2905744 45.3723413, 23.2905811 45.3717487, 23.2905827 45.3716717)",Strada Vasile Alecsandri,2,,,,
"[231726116, 231915885]",False,residential,50,yes,True,97.549,"LINESTRING (23.2905947 45.3724243, 23.2901948 45.3724139, 23.2897349 45.3723969, 23.2893478 45.3723773)",Strada Parângului,2,,,,
231723665,False,residential,50,yes,False,143.864,"LINESTRING (23.2935446 45.3734074, 23.293358 45.3735529, 23.2931468 45.3736681, 23.2929313 45.3737499, 23.2927757 45.3737946, 23.2925647 45.3738074, 23.2918941 45.3737972)",Strada Dorobanți,2,,,,
231915886,False,residential,50,yes,False,128.342,"LINESTRING (23.2935446 45.3734074, 23.2942582 45.3737861, 23.294633 45.373987, 23.2947737 45.3740662, 23.2948432 45.3741137)",Strada Traian,2,,,,
231915886,False,residential,50,yes,True,127.374,"LINESTRING (23.2935446 45.3734074, 23.2934297 45.3733471, 23.2929081 45.3730462, 23.2924382 45.3727841, 23.2923688 45.372743, 23.2922806 45.3726843)",Strada Traian,2,,,,
231726940,False,residential,50,yes,False,22.353,"LINESTRING (23.2893214 45.3733784, 23.2893208 45.3734599, 23.2893166 45.3735281, 23.2893134 45.3735793)",Strada Pinului,2,,,,
231726940,False,residential,50,yes,True,111.34800000000001,"LINESTRING (23.2893214 45.3733784, 23.2893298 45.3730753, 23.2893322 45.3729882, 23.2893343 45.3726088, 23.2893478 45.3723773)",Strada Pinului,2,,,,
672412959,False,residential,,,False,87.838,"LINESTRING (23.2893214 45.3733784, 23.2884767 45.3733686, 23.2883979 45.3733596, 23.2883298 45.3733192, 23.2882639 45.3732567)",,,,,,
"[231726116, 231915885]",False,residential,50,yes,False,97.54899999999999,"LINESTRING (23.2893478 45.3723773, 23.2897349 45.3723969, 23.2901948 45.3724139, 23.2905947 45.3724243)",Strada Parângului,2,,,,
231726116,False,residential,50,yes,True,55.308,"LINESTRING (23.2893478 45.3723773, 23.2889921 45.3723659, 23.2886405 45.3723546)",Strada Parângului,2,,,,
231726940,False,residential,50,yes,False,111.34800000000001,"LINESTRING (23.2893478 45.3723773, 23.2893343 45.3726088, 23.2893322 45.3729882, 23.2893298 45.3730753, 23.2893214 45.3733784)",Strada Pinului,2,,,,
231726940,False,residential,50,yes,True,172.781,"LINESTRING (23.2893478 45.3723773, 23.2893638 45.3717047, 23.2894253 45.3708246)",Strada Pinului,2,,,,
231724957,False,residential,50,yes,False,14.598,"LINESTRING (23.2894387 45.3706322, 23.2895591 45.3707326)",Strada Vasile Alecsandri,2,,,,
231726940,False,residential,50,yes,False,21.42,"LINESTRING (23.2894387 45.3706322, 23.2894253 45.3708246)",Strada Pinului,2,,,,
231724957,False,residential,50,yes,True,33.069,"LINESTRING (23.2894387 45.3706322, 23.2893061 45.3705709, 23.289098 45.3704561)",Strada Vasile Alecsandri,2,,,,
231728896,True,residential,50,yes,False,15.257,"LINESTRING (23.295077 45.3748184, 23.2951163 45.3749528)",Strada Traian,1,,,,
725432754,False,residential,50,yes,True,44.888000000000005,"LINESTRING (23.295077 45.3748184, 23.2950782 45.3745744, 23.2950772 45.3745328, 23.2950711 45.3744148)",Strada Traian,2,,,,
672355843,True,residential,,,False,11.431000000000001,"LINESTRING (23.292177 45.3726439, 23.2921852 45.3726242, 23.2922047 45.3726089, 23.2922318 45.372601, 23.292261 45.3726022, 23.2922866 45.3726122)",,,,roundabout,,
672355844,False,residential,50,yes,True,40.214,"LINESTRING (23.292177 45.3726439, 23.2920285 45.3726114, 23.2919402 45.3725995, 23.2918506 45.3725872, 23.2916763 45.3725616)",Strada Traian,2,,,,
231908242,False,residential,50,yes,False,115.473,"LINESTRING (23.2938201 45.3719953, 23.293643 45.371984, 23.2934982 45.3719953, 23.2933533 45.3720141, 23.2932461 45.3720367, 23.2931066 45.3720857, 23.2929457 45.3721536, 23.2927955 45.3722402, 23.2926238 45.3723571, 23.2925411 45.3724166)",Strada Traian,2,,,,
231908242,False,residential,50,yes,True,376.315,"LINESTRING (23.2938201 45.3719953, 23.2940668 45.3720292, 23.2944992 45.3720926, 23.295151 45.3722063, 23.2953725 45.372245, 23.2962963 45.3724122, 23.2971803 45.3725714, 23.2979348 45.3727167, 23.298074 45.3727423, 23.2981974 45.3727565, 23.298353 45.3727603, 23.2984978 45.3727301)",Strada Traian,2,,,,
464674349,False,residential,30,,False,332.988,"LINESTRING (23.2938201 45.3719953, 23.2938524 45.371883, 23.2938416 45.3717624, 23.2937773 45.3716192, 23.29367 45.3714986, 23.2935841 45.3714308, 23.2925327 45.3712047, 23.2922538 45.3711519, 23.2919855 45.3711218, 23.2914706 45.3711218, 23.2905908 45.3711369, 23.2902637 45.3711416)",Strada Brazilor,,,,,
231908043,False,residential,50,yes,True,184.372,"LINESTRING (23.2984978 45.3727301, 23.2986051 45.3726736, 23.2986909 45.3725983, 23.2987392 45.3725116, 23.2987714 45.3724023, 23.2987768 45.3722892, 23.29875 45.3721724, 23.2987124 45.3720782, 23.2986266 45.3719614, 23.2985043 45.3718724, 23.2983766 45.3717976, 23.298162 45.3716982, 23.2977951 45.3715657, 23.297678 45.3715266)",Strada Traian,2,,,,
231908242,False,residential,50,yes,False,376.315,"LINESTRING (23.2984978 45.3727301, 23.298353 45.3727603, 23.2981974 45.3727565, 23.298074 45.3727423, 23.2979348 45.3727167, 23.2971803 45.3725714, 23.2962963 45.3724122, 23.2953725 45.372245, 23.295151 45.3722063, 23.2944992 45.3720926, 23.2940668 45.3720292, 23.2938201 45.3719953)",Strada Traian,2,,,,
231911016,False,residential,50,yes,False,51.977999999999994,"LINESTRING (23.2984978 45.3727301, 23.2986416 45.3728624, 23.2986526 45.3729449, 23.2986602 45.373027, 23.2986926 45.3730941, 23.2987376 45.3731509)",Aleea Muncii,2,,,,
231724957,False,residential,50,yes,True,14.598,"LINESTRING (23.2895591 45.3707326, 23.2894387 45.3706322)",Strada Vasile Alecsandri,2,,,,
231908043,False,residential,50,yes,True,14.625,"LINESTRING (23.2895591 45.3707326, 23.2894253 45.3708246)",Strada Traian,2,,,,
231724957,False,residential,50,yes,False,51.637,"LINESTRING (23.2895591 45.3707326, 23.2896276 45.3707774, 23.2900634 45.3710327)",Strada Vasile Alecsandri,2,,,,
231908043,False,residential,50,yes,False,405.843,"LINESTRING (23.2895591 45.3707326, 23.2896197 45.3706914, 23.2897699 45.3705821, 23.2898611 45.3705218, 23.2899362 45.3704766, 23.2900274 45.370454, 23.2901293 45.3704426, 23.2903171 45.3704351, 23.2906229 45.3704276, 23.2916045 45.3704426, 23.2927203 45.370469, 23.2939381 45.3704992, 23.2945979 45.3705029)",Strada Traian,2,,,,
