osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
92055627,Serafin Sanchez,tertiary,50,False,False,91.428,"LINESTRING (-79.4593316 22.049216, -79.458449 22.0492988)",
97247026,Elcire Pérez,tertiary,50,False,False,65.638,"LINESTRING (-79.4593316 22.049216, -79.4590751 22.0497563)",
221114191,Elcire Pérez,residential,,False,True,46.292,"LINESTRING (-79.4593316 22.049216, -79.4594702 22.04882)",
92055627,Serafin Sanchez,tertiary,50,False,True,88.33500000000001,"LINESTRING (-79.4593316 22.049216, -79.460085 22.0491434, -79.4601841 22.0491338)",
245875123,Carretera Central,primary,50,False,True,20.856,"LINESTRING (-79.4611407 22.0489316, -79.4613069 22.0490386)",CC
92055627,Serafin Sanchez,tertiary,50,False,False,20.064,"LINESTRING (-79.4611407 22.0489316, -79.4610323 22.0490228, -79.4609867 22.0490375)",
97246999,Carretera Central,primary,50,False,True,27.081,"LINESTRING (-79.4611407 22.0489316, -79.461022 22.0488446, -79.4609567 22.0487609)",CC
120115133,Carlos Manuel de Céspedes Norte,residential,,False,True,48.61,"LINESTRING (-79.4626979 22.0498209, -79.462739 22.0502564)",
245875123,Carretera Central,primary,50,False,False,7.116,"LINESTRING (-79.4626979 22.0498209, -79.4626378 22.0497894)",CC
245875123,Carretera Central,primary,50,False,True,65.041,"LINESTRING (-79.4626979 22.0498209, -79.4632687 22.0500704)",CC
961120790,21 de Octubre,tertiary,,True,False,9.946,"LINESTRING (-79.4609567 22.0487609, -79.4609663 22.0488499)",
97246999,Carretera Central,primary,50,False,False,27.081,"LINESTRING (-79.4609567 22.0487609, -79.461022 22.0488446, -79.4611407 22.0489316)",CC
92055627,Serafin Sanchez,tertiary,50,False,False,11.89,"LINESTRING (-79.4576316 22.0493858, -79.4575169 22.0493973)",
92055627,Serafin Sanchez,tertiary,50,False,True,84.797,"LINESTRING (-79.4576316 22.0493858, -79.458449 22.0492988)",
120115396,Coronel Quincoso,residential,,False,True,58.291,"LINESTRING (-79.4576316 22.0493858, -79.4576952 22.0499067)",
92055627,Serafin Sanchez,tertiary,50,False,False,84.797,"LINESTRING (-79.458449 22.0492988, -79.4576316 22.0493858)",
92055627,Serafin Sanchez,tertiary,50,False,True,91.428,"LINESTRING (-79.458449 22.0492988, -79.4593316 22.049216)",
120115080,Placido,residential,,False,False,58.059,"LINESTRING (-79.458449 22.0492988, -79.4584975 22.049819)",
120115133,Carlos Manuel de Céspedes Norte,residential,,False,False,79.723,"LINESTRING (-79.4629546 22.0518591, -79.4628542 22.0511482)",
120115133,Carlos Manuel de Céspedes Norte,residential,,False,True,76.905,"LINESTRING (-79.4629546 22.0518591, -79.463034 22.0525468)",
120115144,Ignacio Agramonte,residential,,False,True,82.918,"LINESTRING (-79.4629546 22.0518591, -79.4621552 22.0519434)",
120115144,Ignacio Agramonte,residential,,False,False,82.753,"LINESTRING (-79.4629546 22.0518591, -79.4630049 22.0518536, -79.4631587 22.0518369, -79.4637504 22.0517602)",
97247026,Elcire Pérez,tertiary,50,False,True,65.638,"LINESTRING (-79.4590751 22.0497563, -79.4593316 22.049216)",
120115350,José Martí,residential,,False,False,59.936,"LINESTRING (-79.4590751 22.0497563, -79.4584975 22.049819)",
