osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
117588057,Avenida Francisco Vicente Aguilera,tertiary,40,False,True,4.111,,"LINESTRING (-76.6498235 20.3758268, -76.6498404 20.3757934)"
161905656,Josè Martì,primary,50,True,False,83.94,,"LINESTRING (-76.6498235 20.3758268, -76.6492585 20.3752889)"
264672300,Avenida Francisco Vicente Aguilera,primary,50,False,True,64.918,2,"LINESTRING (-76.6498235 20.3758268, -76.6497338 20.37598, -76.6496703 20.3761154, -76.6496069 20.3763697)"
1060284925,Jose Antonio Saco,tertiary,40,True,False,63.323,,"LINESTRING (-76.6472975 20.3730852, -76.6477725 20.3727302)"
161905657,Josè Martì,primary,50,True,False,128.793,,"LINESTRING (-76.6472975 20.3730852, -76.6470949 20.3727998, -76.6469014 20.3724775, -76.6466961 20.3720756)"
161905659,Josè Martì,primary,50,True,False,121.016,2,"LINESTRING (-76.6466961 20.3720756, -76.6463199 20.371046)"
372887651,Perucho Figueredo,secondary,50,True,False,55.796,,"LINESTRING (-76.6466961 20.3720756, -76.6462206 20.372306)"
117588334,Maximo Gomez,residential,,True,False,68.989,,"LINESTRING (-76.6495277 20.3714183, -76.649074 20.3709666)"
38910240,Jose Antonio Saco,secondary,40,True,False,45.187,2,"LINESTRING (-76.6456394 20.3742235, -76.6459867 20.3739803)"
195170103,Juan Clemente Zenea,primary,50,True,False,98.328,,"LINESTRING (-76.6456394 20.3742235, -76.6459434 20.3750606)"
702947357,Avenida Perucho Figueredo,secondary,,True,False,21.982,2,"LINESTRING (-76.6452479 20.3727932, -76.645067 20.3728948)"
117588274,Juan Clemente Zenea,primary,50,True,False,24.211999999999996,2,"LINESTRING (-76.6452479 20.3727932, -76.6452156 20.3728684, -76.6452089 20.3729036, -76.645198 20.373004)"
117588184,Francisco Vicente Aguilera,residential,,False,True,64.515,,"LINESTRING (-76.6508196 20.3747367, -76.651423 20.3746076)"
264672299,José Joaquín Palma,residential,,False,False,87.439,,"LINESTRING (-76.6508196 20.3747367, -76.6510855 20.3754825)"
264672299,José Joaquín Palma,residential,,False,True,23.595,,"LINESTRING (-76.6508196 20.3747367, -76.6507306 20.3745416)"
117588185,Donato Mármol,residential,,False,False,108.553,,"LINESTRING (-76.6509854 20.3766428, -76.6505627 20.3757506)"
117588270,Adriana del Castillo Vázquez,residential,,False,False,47.982,,"LINESTRING (-76.6509854 20.3766428, -76.6505412 20.376756)"
117588270,Adriana del Castillo Vázquez,residential,,False,True,11.439,,"LINESTRING (-76.6509854 20.3766428, -76.6510684 20.3767101)"
117588270,Adriana del Castillo Vázquez,residential,,False,True,27.309,,"LINESTRING (-76.6496236 20.3772556, -76.6498588 20.3771474)"
264672300,Avenida Francisco Vicente Aguilera,primary,50,False,False,47.282,2,"LINESTRING (-76.6496236 20.3772556, -76.6496428 20.3770487, -76.649647 20.3768312)"
117588354,M Corona,residential,,False,True,105.973,,"LINESTRING (-76.6496069 20.3763697, -76.6491111 20.3764388, -76.6490873 20.3764443, -76.6486108 20.3765549)"
264672300,Avenida Francisco Vicente Aguilera,primary,50,False,False,64.918,2,"LINESTRING (-76.6496069 20.3763697, -76.6496703 20.3761154, -76.6497338 20.37598, -76.6498235 20.3758268)"
264672300,Avenida Francisco Vicente Aguilera,primary,50,False,True,51.573,2,"LINESTRING (-76.6496069 20.3763697, -76.6496108 20.3765796, -76.649647 20.3768312)"
117588120,Donato Mármol,tertiary,40,True,False,86.279,,"LINESTRING (-76.6477725 20.3727302, -76.6483012 20.3733272)"
