osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,access,lanes
125187369,Antonio Maceo,residential,,False,False,90.759,,"LINESTRING (-80.1995998 22.1464263, -80.1996404 22.1467147, -80.1996589 22.1471642, -80.1996559 22.1472397)",,,
116489941,Antonio Machado,secondary,50,False,False,47.78,,"LINESTRING (-80.2013184 22.146829, -80.2014586 22.1472386)",,,
460101530,Rafael Trejo,residential,,True,False,84.571,,"LINESTRING (-80.2013184 22.146829, -80.200521 22.1470106)",,yes,
125187542,Rafael Trejo,residential,,False,True,22.467,,"LINESTRING (-80.2013184 22.146829, -80.2014009 22.1468215, -80.2015353 22.1468075)",,,
125187542,Rafael Trejo,residential,,False,True,117.169,,"LINESTRING (-80.2015353 22.1468075, -80.2026718 22.1468551)",,,
1203508489,Seibabo,residential,,False,True,48.583,,"LINESTRING (-80.2015353 22.1468075, -80.2014586 22.1472386)",,,
125187542,Rafael Trejo,residential,,False,False,22.467,,"LINESTRING (-80.2015353 22.1468075, -80.2014009 22.1468215, -80.2013184 22.146829)",,,
1203508489,Seibabo,residential,,False,False,188.698,,"LINESTRING (-80.2015353 22.1468075, -80.2017459 22.1459306, -80.2019564 22.1451561)",,,
125187523,Orlando Gómez,residential,,False,False,107.818,,"LINESTRING (-80.2026718 22.1468551, -80.202617 22.1478234)",,,
125187523,Orlando Gómez,residential,,False,True,155.397,,"LINESTRING (-80.2026718 22.1468551, -80.2027265 22.1454585)",,,
125187542,Rafael Trejo,residential,,False,False,117.169,,"LINESTRING (-80.2026718 22.1468551, -80.2015353 22.1468075)",,,
125187542,Rafael Trejo,residential,,False,True,120.307,,"LINESTRING (-80.2026718 22.1468551, -80.203839 22.1468982)",,,
125187482,Paraíso,residential,,False,True,109.195,,"LINESTRING (-80.203839 22.1468982, -80.2039491 22.1459215)",,,
125187542,Rafael Trejo,residential,,False,False,120.307,,"LINESTRING (-80.203839 22.1468982, -80.2026718 22.1468551)",,,
125187542,Rafael Trejo,residential,,False,True,142.284,,"LINESTRING (-80.203839 22.1468982, -80.2052189 22.14696)",,,
"[125187482, 460101531]","['Paraíso', 'Artímez']",residential,,False,"[False, True]",216.24099999999999,,"LINESTRING (-80.203839 22.1468982, -80.2037714 22.1477701, -80.202617 22.1478234)",,,
125187535,Camilo Cienfuegos,secondary,50,False,False,29.735,,"LINESTRING (-80.2052189 22.14696, -80.2050565 22.1471811)",,,
125187535,Camilo Cienfuegos,secondary,50,False,True,67.436,,"LINESTRING (-80.2052189 22.14696, -80.20569 22.1465388)",,,
125187542,Rafael Trejo,residential,,False,False,142.284,,"LINESTRING (-80.2052189 22.14696, -80.203839 22.1468982)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,False,88.103,,"LINESTRING (-80.200521 22.1470106, -80.2003257 22.1462392)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,True,70.957,,"LINESTRING (-80.200521 22.1470106, -80.200691 22.147629)",,,
460101530,Rafael Trejo,residential,,True,False,92.668,,"LINESTRING (-80.200521 22.1470106, -80.1996559 22.1472397)",,yes,
125187340,Vila,residential,50,False,True,68.668,,"LINESTRING (-80.2050565 22.1471811, -80.2056013 22.1475371)",,,
125187535,Camilo Cienfuegos,secondary,50,False,False,112.349,,"LINESTRING (-80.2050565 22.1471811, -80.2044385 22.1480137)",,,
125187535,Camilo Cienfuegos,secondary,50,False,True,29.735,,"LINESTRING (-80.2050565 22.1471811, -80.2052189 22.14696)",,,
125187369,Antonio Maceo,residential,,False,False,73.264,,"LINESTRING (-80.1996559 22.1472397, -80.1998116 22.1478826)",,,
125187369,Antonio Maceo,residential,,False,True,90.759,,"LINESTRING (-80.1996559 22.1472397, -80.1996589 22.1471642, -80.1996404 22.1467147, -80.1995998 22.1464263)",,,
"[485785313, 485785314, 125187585]",Rafael Trejo,residential,,False,True,68.976,,"LINESTRING (-80.1996559 22.1472397, -80.1994967 22.1473072, -80.1993206 22.1473235, -80.199003 22.1473297)",yes,,
125187585,Rafael Trejo,residential,,False,True,77.227,,"LINESTRING (-80.199003 22.1473297, -80.1982606 22.1472321)",,,
460101574,D,residential,,False,True,85.282,,"LINESTRING (-80.199003 22.1473297, -80.198952 22.1480952)",,,
"[125187585, 485785314, 485785313]",Rafael Trejo,residential,,False,False,68.976,,"LINESTRING (-80.199003 22.1473297, -80.1993206 22.1473235, -80.1994967 22.1473072, -80.1996559 22.1472397)",yes,,
"[460101573, 460101574]","['33', 'D']",residential,,False,False,226.42000000000002,,"LINESTRING (-80.199003 22.1473297, -80.199066 22.146759, -80.1989876 22.1465997, -80.1988799 22.1465039, -80.1984397 22.1462854, -80.1977526 22.1460277)",,,
125187340,Vila,residential,50,False,False,68.668,,"LINESTRING (-80.2056013 22.1475371, -80.2050565 22.1471811)",,,
125187340,Vila,residential,50,False,True,55.557,,"LINESTRING (-80.2056013 22.1475371, -80.2057223 22.148024)",,,
1203508480,Logia,residential,,False,True,130.959,,"LINESTRING (-80.2056013 22.1475371, -80.2044385 22.1480137)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,False,70.957,,"LINESTRING (-80.200691 22.147629, -80.200521 22.1470106)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,True,79.906,,"LINESTRING (-80.200691 22.147629, -80.2009125 22.1483177)",,,
460101560,Ferran,residential,,False,True,94.858,,"LINESTRING (-80.200691 22.147629, -80.1998116 22.1478826)",,,
125187523,Orlando Gómez,residential,,False,False,37.647,,"LINESTRING (-80.202617 22.1478234, -80.2026473 22.1481608)",,,
125187523,Orlando Gómez,residential,,False,True,107.818,,"LINESTRING (-80.202617 22.1478234, -80.2026718 22.1468551)",,,
"[125187482, 460101531]","['Paraíso', 'Artímez']",residential,,False,"[False, True]",216.24099999999999,,"LINESTRING (-80.202617 22.1478234, -80.2037714 22.1477701, -80.203839 22.1468982)",,,
460101531,Artímez,residential,,False,True,97.304,,"LINESTRING (-80.202617 22.1478234, -80.2023491 22.1478902, -80.2017121 22.1480745)",,,
125187369,Antonio Maceo,residential,,False,False,78.317,,"LINESTRING (-80.1998116 22.1478826, -80.2000081 22.148563)",,,
125187369,Antonio Maceo,residential,,False,True,73.264,,"LINESTRING (-80.1998116 22.1478826, -80.1996559 22.1472397)",,,
460101560,Ferran,residential,,False,False,94.858,,"LINESTRING (-80.1998116 22.1478826, -80.200691 22.147629)",,,
460101560,Ferran,residential,,False,True,92.14699999999999,,"LINESTRING (-80.1998116 22.1478826, -80.199163 22.1480814, -80.198952 22.1480952)",,,
125187535,Camilo Cienfuegos,secondary,50,False,False,90.52,,"LINESTRING (-80.2044385 22.1480137, -80.2039065 22.1486617)",,,
125187535,Camilo Cienfuegos,secondary,50,False,True,112.349,,"LINESTRING (-80.2044385 22.1480137, -80.2050565 22.1471811)",,,
1203508480,Logia,residential,,False,False,130.959,,"LINESTRING (-80.2044385 22.1480137, -80.2056013 22.1475371)",,,
125187340,Vila,residential,50,False,False,55.557,,"LINESTRING (-80.2057223 22.148024, -80.2056013 22.1475371)",,,
125187340,Vila,residential,50,False,True,138.972,,"LINESTRING (-80.2057223 22.148024, -80.2058077 22.1492713)",,,
460101569,Lombard,residential,,False,True,200.002,,"LINESTRING (-80.2057223 22.148024, -80.2039065 22.1486617)",,,
460101574,D,residential,,False,False,85.282,,"LINESTRING (-80.198952 22.1480952, -80.199003 22.1473297)",,,
460101560,Ferran,residential,,False,False,92.14699999999999,,"LINESTRING (-80.198952 22.1480952, -80.199163 22.1480814, -80.1998116 22.1478826)",,,
"[460101560, 443831210]","['Ferran', 'E']",residential,,False,True,160.997,,"LINESTRING (-80.198952 22.1480952, -80.1982269 22.1480012, -80.1982606 22.1472321)",,,
460101574,D,residential,,False,True,215.2,,"LINESTRING (-80.198952 22.1480952, -80.1988881 22.1485465, -80.1988693 22.1486795, -80.1989345 22.1491103, -80.1992352 22.1497155, -80.1993457 22.1499379)",,,
116489941,Antonio Machado,secondary,50,False,False,136.647,,"LINESTRING (-80.2017121 22.1480745, -80.2020856 22.1492537)",,,
116489941,Antonio Machado,secondary,50,False,True,96.545,,"LINESTRING (-80.2017121 22.1480745, -80.2016147 22.1477534, -80.2014586 22.1472386)",,,
460101531,Artímez,residential,,False,False,97.304,,"LINESTRING (-80.2017121 22.1480745, -80.2023491 22.1478902, -80.202617 22.1478234)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,False,79.906,,"LINESTRING (-80.2009125 22.1483177, -80.200691 22.147629)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,True,136.402,,"LINESTRING (-80.2009125 22.1483177, -80.2013176 22.1494856)",,,
125187552,Artímez,residential,,True,False,86.677,,"LINESTRING (-80.2009125 22.1483177, -80.2017121 22.1480745)",,yes,
125187470,5 de Septiembre,residential,,False,True,48.228,,"LINESTRING (-80.2067119 22.1483851, -80.2067233 22.1488187)",,,
125187369,Antonio Maceo,residential,,False,False,140.932,,"LINESTRING (-80.2000081 22.148563, -80.2004157 22.1497729)",,,
125187369,Antonio Maceo,residential,,False,True,78.317,,"LINESTRING (-80.2000081 22.148563, -80.1998116 22.1478826)",,,
125187552,Artímez,residential,,True,False,97.056,,"LINESTRING (-80.2000081 22.148563, -80.2009125 22.1483177)",,yes,
125187535,Camilo Cienfuegos,secondary,50,False,True,90.52,,"LINESTRING (-80.2039065 22.1486617, -80.2044385 22.1480137)",,,
460101569,Lombard,residential,,False,False,200.002,,"LINESTRING (-80.2039065 22.1486617, -80.2057223 22.148024)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,False,8.296,,"LINESTRING (-80.2039065 22.1486617, -80.2038321 22.1486903)",,,
125187516,Paraíso,residential,,True,False,94.045,,"LINESTRING (-80.2038321 22.1486903, -80.2041155 22.1494943)",,yes,
1203508582,Camilo Cienfuegos,secondary,50,False,False,94.071,,"LINESTRING (-80.2038321 22.1486903, -80.2029656 22.1489579)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,True,8.296,,"LINESTRING (-80.2038321 22.1486903, -80.2039065 22.1486617)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,False,12.757,,"LINESTRING (-80.2029656 22.1489579, -80.2028481 22.1489942)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,True,94.071,,"LINESTRING (-80.2029656 22.1489579, -80.2038321 22.1486903)",,,
125187523,Orlando Gómez,residential,,False,True,64.567,,"LINESTRING (-80.2028481 22.1489942, -80.2026796 22.1484349)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,False,83.663,,"LINESTRING (-80.2028481 22.1489942, -80.2020856 22.1492537)",,,
1203508582,Camilo Cienfuegos,secondary,50,False,True,12.757,,"LINESTRING (-80.2028481 22.1489942, -80.2029656 22.1489579)",,,
125187470,5 de Septiembre,residential,,False,False,44.564,,"LINESTRING (-80.2067359 22.1492193, -80.2067233 22.1488187)",,,
125187470,5 de Septiembre,residential,,False,True,174.038,,"LINESTRING (-80.2067359 22.1492193, -80.2069154 22.1507756)",,,
125187593,Candelaria,residential,,False,True,35.712,,"LINESTRING (-80.2067359 22.1492193, -80.2063897 22.1492375)",,,
125187424,10 de Octubre,residential,,False,False,186.894,,"LINESTRING (-80.2063897 22.1492375, -80.206519 22.150914)",,,
125187593,Candelaria,residential,,False,False,35.712,,"LINESTRING (-80.2063897 22.1492375, -80.2067359 22.1492193)",,,
125187593,Candelaria,residential,,False,True,60.058,,"LINESTRING (-80.2063897 22.1492375, -80.2058077 22.1492713)",,,
116489941,Antonio Machado,secondary,50,False,True,136.647,,"LINESTRING (-80.2020856 22.1492537, -80.2017121 22.1480745)",,,
460101533,Camilo Cienfuegos,residential,,True,False,83.193,,"LINESTRING (-80.2020856 22.1492537, -80.2013176 22.1494856)",,yes,
1203508582,Camilo Cienfuegos,secondary,50,False,True,83.663,,"LINESTRING (-80.2020856 22.1492537, -80.2028481 22.1489942)",,,
840318205,Paseo Martí,secondary,40,True,False,167.462,,"LINESTRING (-80.2020856 22.1492537, -80.2020635 22.1492803, -80.2020474 22.1492995, -80.202046 22.1493175, -80.2024698 22.1506025, -80.2024785 22.1506205, -80.202494 22.1506348, -80.202544 22.150639)",,,2
125187340,Vila,residential,50,False,False,138.972,,"LINESTRING (-80.2058077 22.1492713, -80.2057223 22.148024)",,,
125187593,Candelaria,residential,,False,False,60.058,,"LINESTRING (-80.2058077 22.1492713, -80.2063897 22.1492375)",,,
1203508481,Candelaria,residential,,False,True,64.556,,"LINESTRING (-80.2058077 22.1492713, -80.2051843 22.1493319)",,,
"[1203508588, 125187340, 1190903103]",Vila,residential,50,False,True,301.422,,"LINESTRING (-80.2058077 22.1492713, -80.2059195 22.150511, -80.2059825 22.151013, -80.2059898 22.1510718, -80.2060008 22.1511591, -80.2060649 22.1519712)",yes,,
1203508481,Candelaria,residential,,False,False,64.556,,"LINESTRING (-80.2051843 22.1493319, -80.2058077 22.1492713)",,,
"[125187448, 1190903105, 1190903106]",Calledos,residential,,False,False,256.628,,"LINESTRING (-80.2051843 22.1493319, -80.2052821 22.1497751, -80.2053751 22.1501967, -80.2053779 22.1504488, -80.2053116 22.1507011, -80.2052545 22.150855, -80.205234 22.1509103, -80.2049921 22.1515653)",yes,,
1203508481,Candelaria,residential,,False,True,111.56,,"LINESTRING (-80.2051843 22.1493319, -80.2046234 22.149409, -80.2041155 22.1494943)",,,
"[1190903107, 125187516, 1190903108]",Paraíso,residential,,True,False,203.238,,"LINESTRING (-80.2041155 22.1494943, -80.2042956 22.1499848, -80.2044159 22.1503125, -80.2044112 22.1503956, -80.2043909 22.1504483, -80.2040932 22.1512252)",yes,yes,
1203508481,Candelaria,residential,,False,False,111.56,,"LINESTRING (-80.2041155 22.1494943, -80.2046234 22.149409, -80.2051843 22.1493319)",,,
125187334,Menéndez Peláez (Nueva),residential,,False,False,136.402,,"LINESTRING (-80.2013176 22.1494856, -80.2009125 22.1483177)",,,
460101533,Camilo Cienfuegos,residential,,True,False,98.226,,"LINESTRING (-80.2013176 22.1494856, -80.2004157 22.1497729)",,yes,
125187334,Menéndez Peláez (Nueva),residential,,False,True,141.088,,"LINESTRING (-80.2013176 22.1494856, -80.2016989 22.1506697, -80.201712 22.1507006)",,,
125187494,Orlando Gómez,residential,,True,False,95.777,,"LINESTRING (-80.2032703 22.1497717, -80.2029656 22.1489579)",,yes,
463322395,Candelaria,residential,,True,False,92.35,,"LINESTRING (-80.2032703 22.1497717, -80.2041155 22.1494943)",,,
125187369,Antonio Maceo,residential,,False,False,89.484,,"LINESTRING (-80.2004157 22.1497729, -80.2006797 22.1505396)",,,
125187369,Antonio Maceo,residential,,False,True,140.932,,"LINESTRING (-80.2004157 22.1497729, -80.2000081 22.148563)",,,
"[460101532, 1190903123, 1190903124]",Camilo Cienfuegos,residential,,False,False,112.637,,"LINESTRING (-80.2004157 22.1497729, -80.1998014 22.1499158, -80.1997394 22.1499302, -80.1996598 22.1499487, -80.1993457 22.1499379)",yes,,
460101574,D,residential,,False,True,77.602,,"LINESTRING (-80.1993457 22.1499379, -80.1996692 22.1505682)",,,
"[460101576, 125187372, 1190903121, 1190903122, 460101532, 1190903133, 1190903134]","['F', 'Los Filtros', 'Camilo Cienfuegos']",residential,,False,"[False, True]",398.10799999999995,,"LINESTRING (-80.1993457 22.1499379, -80.1986157 22.149642, -80.198188 22.1495939, -80.1980827 22.149582, -80.1979914 22.1496448, -80.1978939 22.1496673, -80.1977159 22.1496538, -80.1975208 22.1496357, -80.1973989 22.1496493, -80.1973174 22.1496939, -80.1976278 22.1504316, -80.1981551 22.1502085, -80.1982186 22.1501816, -80.1984197 22.1500965)",yes,,
460101532,Camilo Cienfuegos,residential,,False,False,98.445,,"LINESTRING (-80.1993457 22.1499379, -80.1989739 22.1499263, -80.1984197 22.1500965)",,,
"[1190903123, 460101532, 1190903124]",Camilo Cienfuegos,residential,,False,True,112.637,,"LINESTRING (-80.1993457 22.1499379, -80.1996598 22.1499487, -80.1997394 22.1499302, -80.1998014 22.1499158, -80.2004157 22.1497729)",yes,,
460101574,D,residential,,False,False,215.2,,"LINESTRING (-80.1993457 22.1499379, -80.1992352 22.1497155, -80.1989345 22.1491103, -80.1988693 22.1486795, -80.1988881 22.1485465, -80.198952 22.1480952)",,,
631733508,Paseo Martí,secondary,40,True,False,99.337,,"LINESTRING (-80.2024152 22.1500726, -80.2021506 22.1492865, -80.2021359 22.1492722, -80.2021171 22.1492666, -80.2020856 22.1492537)",,,2
"[463322395, 1190903117, 1190903118]",Candelaria,residential,,True,False,94.209,,"LINESTRING (-80.2024152 22.1500726, -80.2030201 22.1498597, -80.2031089 22.1498272, -80.2032703 22.1497717)",yes,,
125187548,E,residential,,False,False,97.429,,"LINESTRING (-80.1984197 22.1500965, -80.1988082 22.1508954)",,,
"[460101576, 125187372, 1190903121, 1190903122, 460101532, 1190903133, 1190903134]","['F', 'Los Filtros', 'Camilo Cienfuegos']",residential,,False,"[False, True]",398.108,,"LINESTRING (-80.1984197 22.1500965, -80.1982186 22.1501816, -80.1981551 22.1502085, -80.1976278 22.1504316, -80.1973174 22.1496939, -80.1973989 22.1496493, -80.1975208 22.1496357, -80.1977159 22.1496538, -80.1978939 22.1496673, -80.1979914 22.1496448, -80.1980827 22.149582, -80.198188 22.1495939, -80.1986157 22.149642, -80.1993457 22.1499379)",yes,,
460101532,Camilo Cienfuegos,residential,,False,True,98.445,,"LINESTRING (-80.1984197 22.1500965, -80.1989739 22.1499263, -80.1993457 22.1499379)",,,
125187487,H,residential,,False,True,95.847,,"LINESTRING (-80.1996692 22.1505682, -80.1988082 22.1508954)",,,
460101574,D,residential,,False,False,77.602,,"LINESTRING (-80.1996692 22.1505682, -80.1993457 22.1499379)",,,
460101574,D,residential,,False,True,93.704,,"LINESTRING (-80.1996692 22.1505682, -80.200033 22.1513406)",,,
125187579,Eladio Machín,residential,,False,True,102.126,,"LINESTRING (-80.202544 22.150639, -80.203462 22.1509863)",,,
631733509,Paseo Martí,secondary,50,False,False,111.262,,"LINESTRING (-80.202544 22.150639, -80.2028746 22.1515916)",,,
125187366,Mandinga,residential,,False,False,82.883,,"LINESTRING (-80.202544 22.150639, -80.2023733 22.1506764, -80.2023062 22.1507112, -80.2022432 22.1507671, -80.2021922 22.1508342, -80.2019966 22.1511323)",,,
631733508,Paseo Martí,secondary,40,True,False,67.456,,"LINESTRING (-80.202544 22.150639, -80.2025751 22.1506168, -80.2025865 22.150592, -80.2025832 22.1505718, -80.2024152 22.1500726)",,,2
125187470,5 de Septiembre,residential,,False,False,174.038,,"LINESTRING (-80.2069154 22.1507756, -80.2067359 22.1492193)",,,
125187487,H,residential,,False,False,95.847,,"LINESTRING (-80.1988082 22.1508954, -80.1996692 22.1505682)",,,
125187487,H,residential,,False,True,90.046,,"LINESTRING (-80.1988082 22.1508954, -80.1980053 22.151216)",,,
125187548,E,residential,,False,False,94.756,,"LINESTRING (-80.1988082 22.1508954, -80.1991529 22.1516855)",,,
125187548,E,residential,,False,True,97.429,,"LINESTRING (-80.1988082 22.1508954, -80.1984197 22.1500965)",,,
125187579,Eladio Machín,residential,,False,False,102.126,,"LINESTRING (-80.203462 22.1509863, -80.202544 22.150639)",,,
125187579,Eladio Machín,residential,,False,True,22.935,,"LINESTRING (-80.203462 22.1509863, -80.2036692 22.1510619)",,,
"[1190903112, 125187494, 1190903111]",Orlando Gómez,residential,,True,False,142.966,,"LINESTRING (-80.203462 22.1509863, -80.2035928 22.1506883, -80.203393 22.1501204, -80.2033703 22.1500559, -80.2032703 22.1497717)",yes,yes,
125187424,10 de Octubre,residential,,False,True,186.894,,"LINESTRING (-80.206519 22.150914, -80.2063897 22.1492375)",,,
125187513,3ra,residential,,False,True,92.467,,"LINESTRING (-80.2008634 22.1510244, -80.200033 22.1513406)",,,
443831201,Antonio Maceo,residential,,False,False,93.483,,"LINESTRING (-80.2008634 22.1510244, -80.201201 22.1518048)",,,
"[1190903120, 1203508492, 1190903119]",3ra,residential,,False,False,94.523,,"LINESTRING (-80.2008634 22.1510244, -80.2010201 22.1509633, -80.2011612 22.1509083, -80.201712 22.1507006)",yes,,
125187334,Menéndez Peláez (Nueva),residential,,False,False,56.968,,"LINESTRING (-80.2019966 22.1511323, -80.2019195 22.1510587, -80.2018536 22.1509909, -80.201712 22.1507006)",,,
125187366,Mandinga,residential,,False,False,58.876,,"LINESTRING (-80.2019966 22.1511323, -80.2018147 22.1514454, -80.2017276 22.1515995)",,,
125187366,Mandinga,residential,,False,True,82.883,,"LINESTRING (-80.2019966 22.1511323, -80.2021922 22.1508342, -80.2022432 22.1507671, -80.2023062 22.1507112, -80.2023733 22.1506764, -80.202544 22.150639)",,,
125187473,Calle 5ta,residential,,False,False,37.47,,"LINESTRING (-80.2040932 22.1512252, -80.2037496 22.151336)",,,
125187579,Eladio Machín,residential,,False,False,47.292,,"LINESTRING (-80.2040932 22.1512252, -80.2036692 22.1510619)",,,
125187579,Eladio Machín,residential,,False,True,81.769,,"LINESTRING (-80.2040932 22.1512252, -80.2048282 22.1515033)",,,
125187487,H,residential,,False,False,90.046,,"LINESTRING (-80.1980053 22.151216, -80.1988082 22.1508954)",,,
125187586,F,residential,,False,False,94.456,,"LINESTRING (-80.1980053 22.151216, -80.1983703 22.1519953)",,,
125187513,3ra,residential,,False,False,92.467,,"LINESTRING (-80.200033 22.1513406, -80.2008634 22.1510244)",,,
125187513,3ra,residential,,False,True,98.419,,"LINESTRING (-80.200033 22.1513406, -80.1991529 22.1516855)",,,
460101574,D,residential,,False,False,93.704,,"LINESTRING (-80.200033 22.1513406, -80.1996692 22.1505682)",,,
460101574,D,residential,,False,True,94.239,,"LINESTRING (-80.200033 22.1513406, -80.2003787 22.1521253)",,,
125187453,Calledos,residential,,False,True,48.225,,"LINESTRING (-80.2048282 22.1515033, -80.2049751 22.1519151)",,,
125187579,Eladio Machín,residential,,False,False,81.769,,"LINESTRING (-80.2048282 22.1515033, -80.2040932 22.1512252)",,,
125187579,Eladio Machín,residential,,False,True,18.233,,"LINESTRING (-80.2048282 22.1515033, -80.2049921 22.1515653)",,,
125187579,Eladio Machín,residential,,False,False,18.233,,"LINESTRING (-80.2049921 22.1515653, -80.2048282 22.1515033)",,,
125187579,Eladio Machín,residential,,False,True,57.282000000000004,,"LINESTRING (-80.2049921 22.1515653, -80.2050696 22.1515946, -80.2051816 22.151637, -80.205507 22.1517601)",,,
"[125187448, 1190903105, 1190903106]",Calledos,residential,,False,True,256.628,,"LINESTRING (-80.2049921 22.1515653, -80.205234 22.1509103, -80.2052545 22.150855, -80.2053116 22.1507011, -80.2053779 22.1504488, -80.2053751 22.1501967, -80.2052821 22.1497751, -80.2051843 22.1493319)",yes,,
125187473,Calle 5ta,residential,,False,False,58.207,,"LINESTRING (-80.2028746 22.1515916, -80.2023353 22.1517482)",,,
125187473,Calle 5ta,residential,,False,True,94.49,,"LINESTRING (-80.2028746 22.1515916, -80.2037496 22.151336)",,,
631733509,Paseo Martí,secondary,50,False,True,111.262,,"LINESTRING (-80.2028746 22.1515916, -80.202544 22.150639)",,,
"[463322429, 463322428, 631733509]",Paseo Martí,secondary,50,False,False,97.834,,"LINESTRING (-80.2028746 22.1515916, -80.2029422 22.1517793, -80.2029962 22.1519532, -80.2031388 22.1524365)",yes,,
125187513,3ra,residential,,False,False,98.419,,"LINESTRING (-80.1991529 22.1516855, -80.200033 22.1513406)",,,
125187513,3ra,residential,,False,True,87.651,,"LINESTRING (-80.1991529 22.1516855, -80.1983703 22.1519953)",,,
125187548,E,residential,,False,False,94.052,,"LINESTRING (-80.1991529 22.1516855, -80.199517 22.1524612)",,,
