osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
125814142,Juan Díaz Navarro,residential,False,False,82.619,,,,"LINESTRING (-80.0467599 22.643669, -80.047561 22.6437427)"
125814142,Juan Díaz Navarro,residential,False,True,4.847,,,,"LINESTRING (-80.0467599 22.643669, -80.0467129 22.6436647)"
1014656067,Martí,primary,True,False,11.883,2,4-221,50,"LINESTRING (-80.0467599 22.643669, -80.046779 22.6435636)"
345933822,Martí,primary,False,False,20.88,2,4-221,50,"LINESTRING (-80.0494168 22.6404161, -80.0495862 22.6403121)"
604068117,,residential,False,True,42.257,,,,"LINESTRING (-80.0494168 22.6404161, -80.0496565 22.6407251)"
345933822,Martí,primary,False,True,86.4,2,4-221,50,"LINESTRING (-80.0494168 22.6404161, -80.0490926 22.6406682, -80.0487742 22.6409181)"
275007659,Juan Bruno Zayas,tertiary,False,True,89.518,,,,"LINESTRING (-80.0467388 22.6451175, -80.0475907 22.6449444)"
714966554,Juan Bruno Zayas,secondary,False,False,80.55,,4-273,50,"LINESTRING (-80.0467388 22.6451175, -80.0459676 22.6452523)"
1014656068,Martí,primary,False,True,73.144,4,4-221,50,"LINESTRING (-80.0467388 22.6451175, -80.0469053 22.6457571)"
345933823,Martí,primary,True,False,39.688,2,4-221,,"LINESTRING (-80.0467388 22.6451175, -80.0467723 22.6450832, -80.0467894 22.6450508, -80.0467876 22.6447761)"
125814074,,residential,False,True,220.666,,,,"LINESTRING (-80.0487742 22.6409181, -80.0493895 22.6413795, -80.0501786 22.6417191, -80.0505935 22.641954)"
345933822,Martí,primary,False,False,86.4,2,4-221,50,"LINESTRING (-80.0487742 22.6409181, -80.0490926 22.6406682, -80.0494168 22.6404161)"
345933822,Martí,primary,False,True,120.741,2,4-221,50,"LINESTRING (-80.0487742 22.6409181, -80.0484044 22.6413383, -80.0480579 22.641779)"
125814001,,residential,False,True,112.066,,,,"LINESTRING (-80.0480579 22.641779, -80.0472968 22.6410563)"
125814069,,residential,False,False,88.789,,,,"LINESTRING (-80.0480579 22.641779, -80.0486711 22.6423423)"
345933822,Martí,primary,False,True,84.531,2,4-221,50,"LINESTRING (-80.0480579 22.641779, -80.0475923 22.6424061)"
345933822,Martí,primary,False,False,120.741,2,4-221,50,"LINESTRING (-80.0480579 22.641779, -80.0484044 22.6413383, -80.0487742 22.6409181)"
604068116,,residential,False,True,29.637,,,,"LINESTRING (-80.0505935 22.641954, -80.0508131 22.6417809)"
125814074,,residential,False,False,220.666,,,,"LINESTRING (-80.0505935 22.641954, -80.0501786 22.6417191, -80.0493895 22.6413795, -80.0487742 22.6409181)"
"[604068114, 604068116]",,residential,False,"[False, True]",235.01399999999998,,,,"LINESTRING (-80.0505935 22.641954, -80.0503058 22.642131, -80.0499978 22.6424205, -80.0490475 22.6421105, -80.0489547 22.6420997, -80.0488436 22.6421303, -80.0486711 22.6423423)"
345933822,Martí,primary,False,False,84.531,2,4-221,50,"LINESTRING (-80.0475923 22.6424061, -80.0480579 22.641779)"
125814138,Línea,residential,False,True,224.852,,,,"LINESTRING (-80.0475923 22.6424061, -80.0473835 22.6423216, -80.0468755 22.642215, -80.0466632 22.6422226, -80.046393 22.6422531, -80.0460686 22.6423347, -80.0454871 22.6425362)"
345933822,Martí,primary,False,True,10.685,2,4-221,50,"LINESTRING (-80.0475923 22.6424061, -80.0475431 22.6424718, -80.0475346 22.642486)"
125814156,Carlos Manuel de Céspedes,residential,False,False,72.132,,,,"LINESTRING (-80.0475346 22.642486, -80.047552 22.6431345)"
345933822,Martí,primary,False,True,77.559,2,4-221,50,"LINESTRING (-80.0475346 22.642486, -80.0471021 22.643058)"
345933822,Martí,primary,False,False,10.685,2,4-221,50,"LINESTRING (-80.0475346 22.642486, -80.0475431 22.6424718, -80.0475923 22.6424061)"
125814138,Línea,residential,False,False,224.852,,,,"LINESTRING (-80.0454871 22.6425362, -80.0460686 22.6423347, -80.046393 22.6422531, -80.0466632 22.6422226, -80.0468755 22.642215, -80.0473835 22.6423216, -80.0475923 22.6424061)"
125813952,Felipe Pazos,residential,False,True,77.39,,,,"LINESTRING (-80.0458159 22.6428728, -80.0458579 22.6435677)"
125814065,Maáximo Gómez,residential,False,False,133.592,,,,"LINESTRING (-80.0458159 22.6428728, -80.0471021 22.643058)"
"[125813952, 1026988384]","['Línea', 'Felipe Pazos']",residential,False,"[False, True]",185.06900000000002,,,,"LINESTRING (-80.0458159 22.6428728, -80.0457865 22.6426052, -80.0457886 22.6425846, -80.0457956 22.6425716, -80.0458168 22.6425561, -80.0459012 22.6425202, -80.0461225 22.6424633, -80.0464511 22.6424249, -80.0466818 22.6424125, -80.0468856 22.6424113, -80.0469661 22.6424125, -80.0472383 22.642462)"
125814171,Guillermón Moncada,residential,False,False,50.779,,,,"LINESTRING (-80.0450506 22.6430417, -80.0450792 22.6434976)"
125814065,Maáximo Gómez,residential,False,False,46.948,,,,"LINESTRING (-80.0471021 22.643058, -80.047552 22.6431345)"
