osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
116906553,190,residential,False,True,78.471,"LINESTRING (-82.818566 22.9675467, -82.8186208 22.9668428)",,,,
116906553,190,residential,False,False,321.309,"LINESTRING (-82.818566 22.9675467, -82.8184721 22.9685611, -82.8183457 22.970429)",,,,
116906557,211,residential,False,True,174.844,"LINESTRING (-82.818566 22.9675467, -82.8188598 22.9677751, -82.8199556 22.9684581)",,,,
325249768,Carretera Mariel - Cabañas (207),secondary,False,False,234.312,"LINESTRING (-82.821108 22.9694324, -82.8231457 22.968473)",2,CN,50,6
325249768,Carretera Mariel - Cabañas (207),secondary,False,True,121.431,"LINESTRING (-82.821108 22.9694324, -82.820018 22.969863)",2,CN,50,6
1018420970,200,residential,False,False,51.733,"LINESTRING (-82.821108 22.9694324, -82.8209104 22.9690042)",,,,
"[1017620708, 803164583]",200,residential,False,True,147.63899999999998,"LINESTRING (-82.821108 22.9694324, -82.8212151 22.9697265, -82.821022 22.9699438, -82.820676 22.970181, -82.8204115 22.9704177)",,,,
325249768,Carretera Mariel - Cabañas (207),secondary,False,True,46.606,"LINESTRING (-82.8183457 22.970429, -82.8179187 22.9702837)",2,CN,50,6
116906553,190,residential,False,True,321.309,"LINESTRING (-82.8183457 22.970429, -82.8184721 22.9685611, -82.818566 22.9675467)",,,,
117044522,190,tertiary,False,True,76.56299999999999,"LINESTRING (-82.8183457 22.970429, -82.8183429 22.9704913, -82.8183045 22.9711165)",2,2-25,50,
325249768,Carretera Mariel - Cabañas (207),secondary,False,False,46.16,"LINESTRING (-82.8183457 22.970429, -82.8184982 22.9704421, -82.8187959 22.9704386)",2,CN,50,6
116906557,211,residential,False,False,115.077,"LINESTRING (-82.8209104 22.9690042, -82.8199556 22.9684581)",,,,
1018420970,200,residential,False,True,51.733,"LINESTRING (-82.8209104 22.9690042, -82.821108 22.9694324)",,,,
117377925,211,residential,False,False,277.31000000000006,"LINESTRING (-82.8209104 22.9690042, -82.8212595 22.9688252, -82.8213699 22.9687276, -82.8214472 22.9686238, -82.8215133 22.968455, -82.8218642 22.9681707, -82.8228003 22.9676447, -82.8230329 22.967537)",,,,
117378100,199,residential,False,False,60.111,"LINESTRING (-82.8181845 22.9731369, -82.8176032 22.9730607)",,,,
117378100,199,residential,False,True,44.032,"LINESTRING (-82.8181845 22.9731369, -82.8186131 22.97317)",,,,
117044522,190,tertiary,False,False,86.707,"LINESTRING (-82.8181845 22.9731369, -82.8181982 22.97299, -82.8182532 22.9723597)",2,2-25,50,
117044522,190,tertiary,False,True,134.78699999999998,"LINESTRING (-82.8181845 22.9731369, -82.8180193 22.9736445, -82.8177458 22.9742786)",2,2-25,50,
117378035,188,residential,False,False,80.649,"LINESTRING (-82.8177131 22.9723425, -82.8176032 22.9730607)",,,,
117378035,188,residential,False,True,76.539,"LINESTRING (-82.8177131 22.9723425, -82.8177929 22.9716581)",,,,
378230120,201,residential,False,True,55.327,"LINESTRING (-82.8177131 22.9723425, -82.8182532 22.9723597)",,,,
117378018,192,residential,False,True,76.741,"LINESTRING (-82.8187959 22.9704386, -82.8187411 22.9711269)",,,,
325249768,Carretera Mariel - Cabañas (207),secondary,False,False,140.538,"LINESTRING (-82.8187959 22.9704386, -82.8197584 22.9699879, -82.820018 22.969863)",2,CN,50,6
325249768,Carretera Mariel - Cabañas (207),secondary,False,True,46.16,"LINESTRING (-82.8187959 22.9704386, -82.8184982 22.9704421, -82.8183457 22.970429)",2,CN,50,6
117377975,197,residential,False,True,49.423,"LINESTRING (-82.8201897 22.9750231, -82.8197346 22.9748748)",,,,
325249768,Carretera Mariel - Cabañas (207),secondary,False,False,46.606,"LINESTRING (-82.8179187 22.9702837, -82.8183457 22.970429)",2,CN,50,6
117378035,188,residential,False,False,90.968,"LINESTRING (-82.8179187 22.9702837, -82.8178542 22.9704978, -82.8178501 22.9710937)",,,,
"[325249768, 793663998]","['Carretera Mariel - Cabañas (207)', 'Carretera Mariel - Cabañas']",secondary,False,True,476.441,"LINESTRING (-82.8179187 22.9702837, -82.8161146 22.9695533, -82.8140867 22.9687296, -82.8136536 22.9685702)",2,CN,50,6
117377925,211,residential,False,True,24.463,"LINESTRING (-82.8232705 22.9675137, -82.8230329 22.967537)",,,,
117377988,201,residential,False,True,95.489,"LINESTRING (-82.8212285 22.9726393, -82.8203012 22.9727318)",,,,
394989086,196,tertiary,False,False,177.13899999999998,"LINESTRING (-82.8212285 22.9726393, -82.8211999 22.9724602, -82.8205517 22.9711805)",,,50,
394989088,196,tertiary,False,False,123.829,"LINESTRING (-82.8212285 22.9726393, -82.8212151 22.9728603, -82.821058 22.9734953, -82.8209767 22.9737244)",,,50,
117377975,197,residential,False,False,94.376,"LINESTRING (-82.8164572 22.9738125, -82.8173209 22.9741092)",,,,
612791700,186,residential,False,False,104.845,"LINESTRING (-82.8164572 22.9738125, -82.8163785 22.9747526)",,,,
