osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
278585089,False,2,RP15,Avenida Montevideo,secondary,False,36.659,"LINESTRING (-57.8809756 -34.8701419, -57.8806508 -34.870336)",,
278585089,False,2,RP15,Avenida Montevideo,secondary,True,96.295,"LINESTRING (-57.8809756 -34.8701419, -57.8818512 -34.8696583)",,
45274192,False,,,Calle 7 Oeste,residential,False,10.623,"LINESTRING (-57.8872944 -34.8666171, -57.8872209 -34.866543)",,
283164163,True,2,RP15,Avenida Montevideo,secondary,False,21.769,"LINESTRING (-57.8872944 -34.8666171, -57.8870741 -34.8666923)",,
45274192,False,,,Calle 7 Oeste,residential,True,139.967,"LINESTRING (-57.8872944 -34.8666171, -57.888037 -34.8675311, -57.8881453 -34.8676645)",,
61352807,False,,,Calle 6,residential,True,10.378,"LINESTRING (-57.8881132 -34.8662917, -57.8880714 -34.8662049)",,
283164163,True,2,RP15,Avenida Montevideo,secondary,False,83.004,"LINESTRING (-57.8881132 -34.8662917, -57.8872944 -34.8666171)",,
263684040,True,,,Calle 9,residential,False,132.448,"LINESTRING (-57.8871162 -34.8707431, -57.8879091 -34.8717409)",,
268795478,True,,,Calle 164,residential,False,71.155,"LINESTRING (-57.8871162 -34.8707431, -57.8864407 -34.871063)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,True,104.339,"LINESTRING (-57.8848044 -34.8679598, -57.8857448 -34.8674258)",,
263684040,True,,,Calle 9,residential,False,131.238,"LINESTRING (-57.8848044 -34.8679598, -57.8856102 -34.8689375)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,False,100.233,"LINESTRING (-57.8848044 -34.8679598, -57.8847292 -34.8680038, -57.8845632 -34.868101, -57.8843553 -34.8682227, -57.8839101 -34.8684834)",,
50373424,True,,,Calle 162,residential,False,44.394,"LINESTRING (-57.887691 -34.8732886, -57.8881019 -34.8730747)",,
50353998,True,,,Calle 8,residential,False,140.86,"LINESTRING (-57.8881052 -34.8702868, -57.8872314 -34.8692424)",,
268795478,True,,,Calle 164,residential,False,103.514,"LINESTRING (-57.8881052 -34.8702868, -57.8871162 -34.8707431)",,
50353998,True,,,Calle 8,residential,False,210.444,"LINESTRING (-57.8857448 -34.8674258, -57.8844743 -34.8658462)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,False,104.339,"LINESTRING (-57.8857448 -34.8674258, -57.8848044 -34.8679598)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,True,93.163,"LINESTRING (-57.8857448 -34.8674258, -57.8865908 -34.8669566)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,False,93.163,"LINESTRING (-57.8865908 -34.8669566, -57.8857448 -34.8674258)",,
278863450,False,2,114-05,Avenida 7,secondary,True,126.922,"LINESTRING (-57.8865908 -34.8669566, -57.8873587 -34.8679084)",,
283164168,False,,,Calle 7,residential,False,276.94399999999996,"LINESTRING (-57.8865908 -34.8669566, -57.8862548 -34.8665823, -57.8855923 -34.8657989, -57.8852838 -34.8653345, -57.8849109 -34.8648855)",,
"[387457416, 189449259]",False,4,RP15,Avenida Montevideo,secondary,True,53.001000000000005,"LINESTRING (-57.8865908 -34.8669566, -57.8867868 -34.8668552, -57.8870741 -34.8666923)",yes,
50396011,True,,,Calle 166,residential,False,93.273,"LINESTRING (-57.8873587 -34.8679084, -57.8865361 -34.8684065)",,
278863450,False,2,114-05,Avenida 7,secondary,False,126.922,"LINESTRING (-57.8873587 -34.8679084, -57.8865908 -34.8669566)",,
278863450,False,2,114-05,Avenida 7,secondary,True,114.198,"LINESTRING (-57.8873587 -34.8679084, -57.8880558 -34.8687614)",,
263684038,True,,,Calle 11,residential,False,127.186,"LINESTRING (-57.882834 -34.8691134, -57.883602 -34.870068)",,40
278863445,False,2,RP15,Avenida Montevideo,secondary,False,108.215,"LINESTRING (-57.882834 -34.8691134, -57.8818512 -34.8696583)",,
189449268,False,2,RP15,Avenida Montevideo,secondary,True,120.60499999999999,"LINESTRING (-57.882834 -34.8691134, -57.8828683 -34.8690933, -57.8835761 -34.8686789, -57.8839101 -34.8684834)",,
283164164,False,2,RP15,Avenida Montevideo,secondary,True,62.104,"LINESTRING (-57.8781203 -34.8713151, -57.8787469 -34.8710968)",,
283164195,True,,,Calle 15,residential,False,53.902,"LINESTRING (-57.8781203 -34.8713151, -57.8784537 -34.8717153)",,
283164164,False,2,RP15,Avenida Montevideo,secondary,False,62.104,"LINESTRING (-57.8787469 -34.8710968, -57.8781203 -34.8713151)",,
283164164,False,2,RP15,Avenida Montevideo,secondary,True,66.226,"LINESTRING (-57.8787469 -34.8710968, -57.879409 -34.8708526)",,
295181687,True,,,Calle 14,residential,False,162.364,"LINESTRING (-57.8787469 -34.8710968, -57.877714 -34.8699077)",,
263684035,True,,,Calle 13,residential,False,14.21,"LINESTRING (-57.8806508 -34.870336, -57.8807311 -34.8704455)",,
278585089,False,2,RP15,Avenida Montevideo,secondary,True,36.659,"LINESTRING (-57.8806508 -34.870336, -57.8809756 -34.8701419)",,
283164162,False,2,RP15,Avenida Montevideo,secondary,False,61.137,"LINESTRING (-57.8806508 -34.870336, -57.8800775 -34.8706207)",,
50373422,False,,,Calle 163,residential,True,68.673,"LINESTRING (-57.8879091 -34.8717409, -57.8872933 -34.8720961)",,
50373422,False,,,Calle 163,residential,False,68.673,"LINESTRING (-57.8872933 -34.8720961, -57.8879091 -34.8717409)",,
50373422,False,,,Calle 163,residential,True,81.71,"LINESTRING (-57.8872933 -34.8720961, -57.8865699 -34.8725294)",,
50373425,True,,,Calle 10,residential,False,138.731,"LINESTRING (-57.8872933 -34.8720961, -57.8864407 -34.871063)",,
50373422,False,,,Calle 163,residential,False,81.71,"LINESTRING (-57.8865699 -34.8725294, -57.8872933 -34.8720961)",,
132370840,True,,,Calle 10 Este,residential,False,74.277,"LINESTRING (-57.8865699 -34.8725294, -57.8870239 -34.8730839)",,
