osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge
205493414,True,RP1,Avenida General Martijena,tertiary,False,207.60499999999996,"LINESTRING (-65.2046486 -24.252378, -65.2051822 -24.2521884, -65.2056909 -24.2519882, -65.206008 -24.2518464, -65.2062899 -24.2517093, -65.2063464 -24.2516607, -65.2063879 -24.2516163, -65.2064433 -24.2515332)",,
405213554,True,,,secondary,False,4.886,"LINESTRING (-65.2066049 -24.2514138, -65.2066527 -24.2514194)",40,
405213550,True,,,secondary,False,2.568,"LINESTRING (-65.2065818 -24.2519387, -65.2065565 -24.2519398)",40,
405213554,True,,,secondary,False,2.715,"LINESTRING (-65.2064433 -24.2515332, -65.206456 -24.2515117)",40,
205494910,False,,Avenida Luciano Catalano,secondary,False,65.0,"LINESTRING (-65.2078359 -24.2539943, -65.2079295 -24.2545726)",,
205494910,False,,Avenida Luciano Catalano,secondary,True,9.454,"LINESTRING (-65.2078359 -24.2539943, -65.2078238 -24.25391)",,
261257826,True,,Cabo Primero Ángel Fidel Quispe,residential,False,59.63,"LINESTRING (-65.2078359 -24.2539943, -65.2084201 -24.253932)",,
205494911,True,,,secondary,False,57.153,"LINESTRING (-65.2067836 -24.2516975, -65.2068026 -24.2517695, -65.2068166 -24.2518057, -65.2068423 -24.2518494, -65.2069577 -24.252029, -65.2070319 -24.2521559)",,
405213555,True,,,secondary,False,35.06699999999999,"LINESTRING (-65.2067836 -24.2516975, -65.206762 -24.2517551, -65.2067389 -24.2518015, -65.2067112 -24.251845, -65.2066819 -24.2518787, -65.206645 -24.2519068, -65.2066145 -24.251927, -65.2065818 -24.2519387)",40,
205494909,True,,,secondary,False,52.308,"LINESTRING (-65.2070319 -24.2521559, -65.2069089 -24.2520717, -65.2068329 -24.252022, -65.2067035 -24.2519686, -65.2066507 -24.2519504, -65.2066192 -24.251944, -65.2065818 -24.2519387)",,
205494910,False,,Avenida Luciano Catalano,secondary,False,191.817,"LINESTRING (-65.2070319 -24.2521559, -65.2071092 -24.2522354, -65.2071628 -24.2523031, -65.207279 -24.2524411, -65.2074033 -24.2526384, -65.2074968 -24.2528161, -65.2075399 -24.2529252, -65.2075988 -24.2530735, -65.2077135 -24.2534056, -65.2077926 -24.2537121)",,
272890059,False,,Campos,residential,False,27.881,"LINESTRING (-65.2070655 -24.2580773, -65.2067976 -24.258134)",,
272890059,False,,Campos,residential,True,141.673,"LINESTRING (-65.2070655 -24.2580773, -65.2084397 -24.2578457)",,
794143948,True,,América,residential,False,63.886,"LINESTRING (-65.2070655 -24.2580773, -65.2071672 -24.2585283, -65.2072056 -24.2586369)",,
258998302,False,,Las Pircas,residential,True,23.461,"LINESTRING (-65.2129652 -24.2518297, -65.2131926 -24.2517906)",,
258998308,False,,El Huancar,residential,False,40.527,"LINESTRING (-65.2129652 -24.2518297, -65.2130557 -24.2521847)",,
258998308,False,,El Huancar,residential,True,28.601,"LINESTRING (-65.2129652 -24.2518297, -65.2128839 -24.2515834)",,
258998304,False,,Pasaje El Puesto,residential,False,58.09,"LINESTRING (-65.213075 -24.2510909, -65.2128839 -24.2515834)",,
"[258998308, 258998303]",False,,"['El Antigal', 'El Huancar']",residential,"[False, True]",81.701,"LINESTRING (-65.213075 -24.2510909, -65.2127729 -24.2511398, -65.2128839 -24.2515834)",,
258998304,False,,Pasaje El Puesto,residential,True,58.09,"LINESTRING (-65.2128839 -24.2515834, -65.213075 -24.2510909)",,
"[258998308, 258998303]",False,,"['El Antigal', 'El Huancar']",residential,"[False, True]",81.701,"LINESTRING (-65.2128839 -24.2515834, -65.2127729 -24.2511398, -65.213075 -24.2510909)",,
258998308,False,,El Huancar,residential,False,28.601,"LINESTRING (-65.2128839 -24.2515834, -65.2129652 -24.2518297)",,
258998305,False,,El Huaico,residential,True,54.211,"LINESTRING (-65.2131423 -24.2525355, -65.2136654 -24.2524344)",,
258998308,False,,El Huancar,residential,False,50.511,"LINESTRING (-65.2131423 -24.2525355, -65.2132618 -24.2529765)",,
258998308,False,,El Huancar,residential,True,39.983,"LINESTRING (-65.2131423 -24.2525355, -65.2130557 -24.2521847)",,
258998302,False,,Las Pircas,residential,False,34.085,"LINESTRING (-65.213523 -24.2517339, -65.2131926 -24.2517906)",,
437199499,False,,Las Pircas,residential,True,48.54900000000001,"LINESTRING (-65.213523 -24.2517339, -65.2133329 -24.2516084, -65.2131926 -24.2517906)",,
258998302,False,,Las Pircas,residential,True,12.246,"LINESTRING (-65.213523 -24.2517339, -65.2136417 -24.2517135)",,
258998306,False,,Pasaje El Tequi,residential,False,39.309,"LINESTRING (-65.213523 -24.2517339, -65.2135906 -24.252082)",,
258998305,False,,El Huaico,residential,False,54.211,"LINESTRING (-65.2136654 -24.2524344, -65.2131423 -24.2525355)",,
258998305,False,,El Huaico,residential,True,60.794,"LINESTRING (-65.2136654 -24.2524344, -65.2142551 -24.2523352)",,
258998306,False,,Pasaje El Tequi,residential,True,39.912,"LINESTRING (-65.2136654 -24.2524344, -65.2135906 -24.252082)",,
258998306,False,,Pasaje El Tequi,residential,False,39.912,"LINESTRING (-65.2135906 -24.252082, -65.2136654 -24.2524344)",,
258998306,False,,Pasaje El Tequi,residential,True,39.309,"LINESTRING (-65.2135906 -24.252082, -65.213523 -24.2517339)",,
258998307,False,,Los Churquis,residential,False,55.418,"LINESTRING (-65.2135906 -24.252082, -65.2130557 -24.2521847)",,
258998307,False,,Los Churquis,residential,True,55.418,"LINESTRING (-65.2130557 -24.2521847, -65.2135906 -24.252082)",,
258998308,False,,El Huancar,residential,False,39.983,"LINESTRING (-65.2130557 -24.2521847, -65.2131423 -24.2525355)",,
258998308,False,,El Huancar,residential,True,40.527,"LINESTRING (-65.2130557 -24.2521847, -65.2129652 -24.2518297)",,
527950014,False,,,residential,False,96.632,"LINESTRING (-65.2142887 -24.2532868, -65.2133493 -24.2534339)",,
793077249,False,,Pedro Aramburu,tertiary,False,106.025,"LINESTRING (-65.2142887 -24.2532868, -65.2135356 -24.2537755, -65.2134222 -24.2538151)",,
258998308,False,,El Huancar,residential,True,43.027,"LINESTRING (-65.2134222 -24.2538151, -65.2133493 -24.2534339)",,
793077249,False,,Pedro Aramburu,tertiary,False,110.331,"LINESTRING (-65.2134222 -24.2538151, -65.2123526 -24.2539982)",,
793077249,False,,Pedro Aramburu,tertiary,True,106.025,"LINESTRING (-65.2134222 -24.2538151, -65.2135356 -24.2537755, -65.2142887 -24.2532868)",,
205494910,False,,Avenida Luciano Catalano,secondary,False,46.532,"LINESTRING (-65.2079295 -24.2545726, -65.2079964 -24.2549866)",,
205494910,False,,Avenida Luciano Catalano,secondary,True,65.0,"LINESTRING (-65.2079295 -24.2545726, -65.2078359 -24.2539943)",,
205494910,False,,Avenida Luciano Catalano,secondary,True,46.532,"LINESTRING (-65.2079964 -24.2549866, -65.2079295 -24.2545726)",,
"[432721254, 405213046, 205494910]",False,,Avenida Luciano Catalano,secondary,False,243.66700000000003,"LINESTRING (-65.2079964 -24.2549866, -65.2080834 -24.2555274, -65.2081254 -24.2558503, -65.2081892 -24.2562954, -65.2083329 -24.2571562)",,viaduct
259075356,False,,Incas,residential,False,91.86000000000001,"LINESTRING (-65.2079964 -24.2549866, -65.20791 -24.2549897, -65.2071234 -24.254966, -65.2070908 -24.2549658)",,
259075359,False,,Gendarmería Nacional,residential,True,59.243,"LINESTRING (-65.2046078 -24.2548972, -65.2045162 -24.254371)",,
259075356,False,,Incas,residential,True,84.318,"LINESTRING (-65.2046078 -24.2548972, -65.2053985 -24.2549204, -65.2054391 -24.25492)",,
205494910,False,,Avenida Luciano Catalano,secondary,False,9.454,"LINESTRING (-65.2078238 -24.25391, -65.2078359 -24.2539943)",,
205494910,False,,Avenida Luciano Catalano,secondary,True,22.232,"LINESTRING (-65.2078238 -24.25391, -65.2077926 -24.2537121)",,
259075357,False,,Portugal,residential,False,73.006,"LINESTRING (-65.2078238 -24.25391, -65.2077486 -24.2539085, -65.2071038 -24.2538984)",,
259075357,False,,Portugal,residential,False,11.994,"LINESTRING (-65.2055839 -24.2538668, -65.2054656 -24.2538677)",,
259075357,False,,Portugal,residential,True,154.128,"LINESTRING (-65.2055839 -24.2538668, -65.2071038 -24.2538984)",,
259075360,True,,Avenida Italia,residential,False,59.487,"LINESTRING (-65.2055839 -24.2538668, -65.2055592 -24.2544013)",,
205494910,False,,Avenida Luciano Catalano,secondary,False,22.232,"LINESTRING (-65.2077926 -24.2537121, -65.2078238 -24.25391)",,
205494910,False,,Avenida Luciano Catalano,secondary,True,191.817,"LINESTRING (-65.2077926 -24.2537121, -65.2077135 -24.2534056, -65.2075988 -24.2530735, -65.2075399 -24.2529252, -65.2074968 -24.2528161, -65.2074033 -24.2526384, -65.207279 -24.2524411, -65.2071628 -24.2523031, -65.2071092 -24.2522354, -65.2070319 -24.2521559)",,
259075358,False,,República de Siria,residential,False,72.92099999999999,"LINESTRING (-65.2077926 -24.2537121, -65.20762 -24.253708, -65.2075286 -24.253708, -65.2074472 -24.2537048, -65.2073287 -24.2536957, -65.207195 -24.2536719, -65.2070871 -24.253627)",,
259075358,False,,República de Siria,residential,False,131.873,"LINESTRING (-65.2070871 -24.253627, -65.205897 -24.2531483)",,
259075361,False,,República de la India,residential,True,30.226,"LINESTRING (-65.2070871 -24.253627, -65.2071038 -24.2538984)",,
259075358,False,,República de Siria,residential,True,72.92099999999999,"LINESTRING (-65.2070871 -24.253627, -65.207195 -24.2536719, -65.2073287 -24.2536957, -65.2074472 -24.2537048, -65.2075286 -24.253708, -65.20762 -24.253708, -65.2077926 -24.2537121)",,
259075361,False,,República de la India,residential,False,161.939,"LINESTRING (-65.2070871 -24.253627, -65.207069 -24.2534975, -65.2070477 -24.2534217, -65.2070247 -24.2533491, -65.2069964 -24.2532733, -65.2069699 -24.2532023, -65.2069398 -24.2531361, -65.2068902 -24.2530506, -65.2068566 -24.2529909, -65.2067982 -24.2529006, -65.206731 -24.2528102, -65.2066673 -24.2527328, -65.2066 -24.2526779, -65.2065611 -24.2526521, -65.2065133 -24.2526279, -65.2062134 -24.2525183)",,
259075358,False,,República de Siria,residential,True,92.698,"LINESTRING (-65.2049626 -24.2527793, -65.2058005 -24.253113)",,
259075359,False,,Gendarmería Nacional,residential,False,109.058,"LINESTRING (-65.2049626 -24.2527793, -65.2045288 -24.2536768)",,
259075356,False,,Incas,residential,False,9.635,"LINESTRING (-65.2055338 -24.2549273, -65.2054391 -24.25492)",,
259075356,False,,Incas,residential,True,157.906,"LINESTRING (-65.2055338 -24.2549273, -65.2070908 -24.2549658)",,
259075358,False,,República de Siria,residential,False,10.541,"LINESTRING (-65.205897 -24.2531483, -65.2058005 -24.253113)",,
259075358,False,,República de Siria,residential,True,131.873,"LINESTRING (-65.205897 -24.2531483, -65.2070871 -24.253627)",,
259075360,True,,Avenida Italia,residential,False,86.27,"LINESTRING (-65.205897 -24.2531483, -65.2056022 -24.2537656, -65.2055839 -24.2538668)",,
259075360,True,,Avenida Italia,residential,False,74.589,"LINESTRING (-65.2065565 -24.2519398, -65.206502 -24.2519696, -65.2064457 -24.2520242, -65.206399 -24.2521056, -65.2062134 -24.2525183)",,
405213550,True,,,secondary,False,7.071,"LINESTRING (-65.2065565 -24.2519398, -65.2065199 -24.2519323, -65.2064918 -24.2519179)",40,
259075356,False,,Incas,residential,False,157.906,"LINESTRING (-65.2070908 -24.2549658, -65.2055338 -24.2549273)",,
259075361,False,,República de la India,residential,False,58.491,"LINESTRING (-65.2070908 -24.2549658, -65.2070961 -24.2544398)",,
259075356,False,,Incas,residential,True,91.86000000000001,"LINESTRING (-65.2070908 -24.2549658, -65.2071234 -24.254966, -65.20791 -24.2549897, -65.2079964 -24.2549866)",,
259075360,True,,Avenida Italia,residential,False,77.048,"LINESTRING (-65.2062134 -24.2525183, -65.205897 -24.2531483)",,
259075361,False,,República de la India,residential,False,9.637,"LINESTRING (-65.2062134 -24.2525183, -65.2061261 -24.252484)",,
259075361,False,,República de la India,residential,True,161.93899999999996,"LINESTRING (-65.2062134 -24.2525183, -65.2065133 -24.2526279, -65.2065611 -24.2526521, -65.2066 -24.2526779, -65.2066673 -24.2527328, -65.206731 -24.2528102, -65.2067982 -24.2529006, -65.2068566 -24.2529909, -65.2068902 -24.2530506, -65.2069398 -24.2531361, -65.2069699 -24.2532023, -65.2069964 -24.2532733, -65.2070247 -24.2533491, -65.2070477 -24.2534217, -65.207069 -24.2534975, -65.2070871 -24.253627)",,
259075361,False,,República de la India,residential,True,73.411,"LINESTRING (-65.205467 -24.2522106, -65.2061261 -24.252484)",,
"[205493432, 405213535]",True,RP1,"['Avenida General Martijena', 'Avenida Hipólito Yrigoyen']",tertiary,False,90.11200000000001,"LINESTRING (-65.205467 -24.2522106, -65.2047867 -24.2524489, -65.2046384 -24.2525038)",,
259075359,False,,Gendarmería Nacional,residential,True,109.058,"LINESTRING (-65.2045288 -24.2536768, -65.2049626 -24.2527793)",,
259075361,False,,República de la India,residential,False,60.206,"LINESTRING (-65.2070961 -24.2544398, -65.2071038 -24.2538984)",,
259075361,False,,República de la India,residential,True,58.491,"LINESTRING (-65.2070961 -24.2544398, -65.2070908 -24.2549658)",,
259075363,False,,Pilcomayo,residential,False,155.87,"LINESTRING (-65.2070961 -24.2544398, -65.2055592 -24.2544013)",,
259075359,False,,Gendarmería Nacional,residential,False,59.243,"LINESTRING (-65.2045162 -24.254371, -65.2046078 -24.2548972)",,
259075363,False,,Pilcomayo,residential,True,95.118,"LINESTRING (-65.2045162 -24.254371, -65.205454 -24.2543969)",,
259250225,True,,San Luis,residential,False,110.363,"LINESTRING (-65.2097772 -24.2596561, -65.2087055 -24.2598306)",,
403996540,False,,Juan José Paso,secondary,False,54.667,"LINESTRING (-65.2097772 -24.2596561, -65.2097074 -24.2591686)",,
259208520,False,,Río Deseado,residential,True,112.001,"LINESTRING (-65.2139866 -24.259891, -65.2137476 -24.2589076)",,
259208518,True,,Río Tercero,residential,False,90.39,"LINESTRING (-65.2128312 -24.2597959, -65.2128127 -24.2597228, -65.2128249 -24.2596635, -65.2130766 -24.259026)",,
259208509,True,,Río Paraná,residential,False,81.25,"LINESTRING (-65.2130766 -24.259026, -65.2122956 -24.2591901)",,
259208509,True,,Río Paraná,residential,False,69.286,"LINESTRING (-65.2137476 -24.2589076, -65.2130766 -24.259026)",,
259208520,False,,Río Deseado,residential,False,112.001,"LINESTRING (-65.2137476 -24.2589076, -65.2139866 -24.259891)",,
259208509,True,,Río Paraná,residential,False,41.272,"LINESTRING (-65.214146 -24.2588312, -65.2137476 -24.2589076)",,
259208513,True,,Río Paraguay,residential,False,39.068,"LINESTRING (-65.2124547 -24.2598709, -65.2128312 -24.2597959)",,
259208509,True,,Río Paraná,residential,False,43.848,"LINESTRING (-65.2122956 -24.2591901, -65.2118723 -24.2592711)",,
259250215,True,,Río Athuel,residential,False,77.401,"LINESTRING (-65.2122956 -24.2591901, -65.2124547 -24.2598709)",,
317923213,False,,Río Colorado,residential,True,77.975,"LINESTRING (-65.2119705 -24.259969, -65.2118157 -24.2592821)",,
259208513,True,,Río Paraguay,residential,False,50.286,"LINESTRING (-65.2119705 -24.259969, -65.2120803 -24.2599448, -65.2124547 -24.2598709)",,
259208509,True,,Río Paraná,residential,False,35.823,"LINESTRING (-65.2118157 -24.2592821, -65.211469 -24.2593444)",,
317923213,False,,Río Colorado,residential,False,77.975,"LINESTRING (-65.2118157 -24.2592821, -65.2119705 -24.259969)",,
259208509,True,,Río Paraná,residential,False,5.867,"LINESTRING (-65.2118723 -24.2592711, -65.2118157 -24.2592821)",,
317923212,False,,Río Colorado,residential,True,82.295,"LINESTRING (-65.2118723 -24.2592711, -65.2116886 -24.2585502)",,
317923219,False,,Río Lavallén,residential,True,81.774,"LINESTRING (-65.211469 -24.2593444, -65.211309 -24.2586236)",,
259208509,True,,Río Paraná,residential,False,39.634,"LINESTRING (-65.211469 -24.2593444, -65.2114218 -24.2593522, -65.2110856 -24.2594141)",,
317923224,False,,Río Xibi Xibi,residential,True,81.643,"LINESTRING (-65.2110856 -24.2594141, -65.2109177 -24.258696)",,
259208509,True,,Río Paraná,residential,False,39.356,"LINESTRING (-65.2110856 -24.2594141, -65.2110277 -24.2594246, -65.2107049 -24.2594834)",,
317923218,False,,Río Gallegos,residential,True,81.29,"LINESTRING (-65.2107049 -24.2594834, -65.2105302 -24.2587699)",,
