osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,ref
609994266,True,2,Avenida España Norte,trunk,60,False,15.345,,"LINESTRING (-65.6000211 -22.1027903, -65.6000444 -22.102654)",RN9
791914700,True,,Belgrano,residential,,False,110.83200000000001,,"LINESTRING (-65.6000211 -22.1027903, -65.5995747 -22.1027309, -65.5989548 -22.1026585)",
94379400,False,,25 de Mayo,residential,40,False,116.785,,"LINESTRING (-65.5966214 -22.1034118, -65.5977469 -22.103537)",
94379400,False,,25 de Mayo,residential,40,True,12.671,,"LINESTRING (-65.5966214 -22.1034118, -65.5965 -22.1033935)",
609988352,True,2,Avenida Sarmiento,secondary,,False,64.341,,"LINESTRING (-65.5966214 -22.1034118, -65.5965417 -22.1039857)",
570811842,False,,Belgrano,secondary_link,,True,13.464,,"LINESTRING (-65.5967653 -22.102391, -65.5966358 -22.1023747)",
609988352,True,2,Avenida Sarmiento,secondary,,False,73.764,,"LINESTRING (-65.5967653 -22.102391, -65.5966787 -22.1030495)",
94383598,False,,San Luis,residential,,True,11.777,,"LINESTRING (-65.5943932 -22.1063099, -65.5942798 -22.1062965)",
94518028,True,2,Avenida Lamadrid,secondary,,False,109.587,,"LINESTRING (-65.5943932 -22.1063099, -65.5943795 -22.1064107, -65.5942672 -22.1072885)",
94383600,False,,San Juan,residential,,False,113.792,,"LINESTRING (-65.5996258 -22.1058689, -65.5985309 -22.1057339)",
94383600,False,,San Juan,residential,,True,15.423,,"LINESTRING (-65.5996258 -22.1058689, -65.5997742 -22.1058872)",
609994266,True,2,Avenida España Norte,trunk,60,False,112.905,,"LINESTRING (-65.5996258 -22.1058689, -65.5997612 -22.1048613)",RN9
94383598,False,,San Luis,residential,,False,113.825,,"LINESTRING (-65.5920849 -22.1060365, -65.5931807 -22.1061674)",
94517009,True,,Güemes,residential,,False,114.381,,"LINESTRING (-65.5920849 -22.1060365, -65.5922201 -22.1050155)",
94383600,False,,San Juan,residential,,False,111.804,,"LINESTRING (-65.5985309 -22.1057339, -65.5974551 -22.1056015)",
94383600,False,,San Juan,residential,,True,113.792,,"LINESTRING (-65.5985309 -22.1057339, -65.5996258 -22.1058689)",
191170235,True,,Balcarce,residential,,False,111.434,,"LINESTRING (-65.5985309 -22.1057339, -65.5986643 -22.1047394)",
94383600,False,,San Juan,residential,,False,13.072,,"LINESTRING (-65.5963635 -22.105469, -65.5962379 -22.1054523)",
94383600,False,,San Juan,residential,,True,113.419,,"LINESTRING (-65.5963635 -22.105469, -65.5974551 -22.1056015)",
609988347,True,2,Avenida Sarmiento,secondary,,False,114.053,,"LINESTRING (-65.5963635 -22.105469, -65.5962272 -22.1064869)",
46594248,True,2,Cabildo,secondary,,False,61.711,,"LINESTRING (-65.595842 -22.1082025, -65.5952467 -22.1081407)",
609988344,True,1,,secondary,,False,14.317000000000002,circular,"LINESTRING (-65.595842 -22.1082025, -65.5958272 -22.1081807, -65.5958194 -22.108156, -65.5958192 -22.1081302, -65.5958266 -22.1081054, -65.595841 -22.1080834)",
570811842,False,,Belgrano,secondary_link,,False,13.464,,"LINESTRING (-65.5966358 -22.1023747, -65.5967653 -22.102391)",
609988353,True,2,Avenida Sarmiento,secondary,,False,75.931,,"LINESTRING (-65.5966358 -22.1023747, -65.5967036 -22.10189, -65.5967419 -22.1017917, -65.5967694 -22.1017058)",
94514756,True,2,Avenida Sarmiento,secondary,,False,12.557,roundabout,"LINESTRING (-65.596433 -22.1049254, -65.5963114 -22.1049176)",
609988347,True,2,Avenida Sarmiento,secondary,,False,60.868,,"LINESTRING (-65.596433 -22.1049254, -65.5963635 -22.105469)",
94514756,True,2,Avenida Sarmiento,secondary,,False,143.581,roundabout,"LINESTRING (-65.5963114 -22.1049176, -65.5962606 -22.1049103, -65.5959062 -22.1045162, -65.5959409 -22.1042154, -65.5963166 -22.1039661)",
94390237,False,,Suipacha,residential,,False,113.586,,"LINESTRING (-65.5962272 -22.1064869, -65.5973208 -22.1066168)",
94390237,False,,Suipacha,residential,,True,12.942,,"LINESTRING (-65.5962272 -22.1064869, -65.5961025 -22.1064728)",
609988347,True,2,Avenida Sarmiento,secondary,,False,115.278,,"LINESTRING (-65.5962272 -22.1064869, -65.5960981 -22.1075167)",
94383600,False,,San Juan,residential,,True,13.072,,"LINESTRING (-65.5962379 -22.1054523, -65.5963635 -22.105469)",
609988346,True,2,Avenida Sarmiento,secondary,,False,59.936,,"LINESTRING (-65.5962379 -22.1054523, -65.5963114 -22.1049176)",
94383600,False,,San Juan,residential,,False,176.671,,"LINESTRING (-65.5962379 -22.1054523, -65.5953602 -22.1053545, -65.5945357 -22.1052594)",
94379400,False,,25 de Mayo,residential,40,False,12.671,,"LINESTRING (-65.5965 -22.1033935, -65.5966214 -22.1034118)",
609988353,True,2,Avenida Sarmiento,secondary,,False,40.189,,"LINESTRING (-65.5965 -22.1033935, -65.5965478 -22.1030348)",
94389434,True,2,San Martín,tertiary,60,False,113.815,,"LINESTRING (-65.5997612 -22.1048613, -65.5986643 -22.1047394)",
609994266,True,2,Avenida España Norte,trunk,60,False,8.651,,"LINESTRING (-65.5997612 -22.1048613, -65.5997716 -22.1047841)",RN9
609994262,True,1,San Martín,tertiary,60,False,17.254,,"LINESTRING (-65.5997716 -22.1047841, -65.5999055 -22.1048773)",
609994266,True,2,Avenida España Norte,trunk,60,False,111.278,,"LINESTRING (-65.5997716 -22.1047841, -65.5998862 -22.103789)",RN9
94389434,True,2,San Martín,tertiary,60,False,111.997,,"LINESTRING (-65.5986643 -22.1047394, -65.5975849 -22.1046196)",
191170235,True,,Balcarce,residential,,False,9.636,,"LINESTRING (-65.5986643 -22.1047394, -65.5986758 -22.1046534)",
94390242,True,2,Avenida Bolívar,secondary,,False,111.432,,"LINESTRING (-65.599214 -22.1006412, -65.59814 -22.1005226)",
191170235,True,,Balcarce,residential,,False,13.841,,"LINESTRING (-65.599214 -22.1006412, -65.5992308 -22.1005177)",
94383600,False,,San Juan,residential,,False,15.423,,"LINESTRING (-65.5997742 -22.1058872, -65.5996258 -22.1058689)",
94383600,False,,San Juan,residential,,True,132.384,,"LINESTRING (-65.5997742 -22.1058872, -65.6010514 -22.1060183)",
609994265,True,2,Avenida España Norte,trunk,60,False,112.48,,"LINESTRING (-65.5997742 -22.1058872, -65.5996437 -22.1068915)",RN9
94390237,False,,Suipacha,residential,,False,113.765,,"LINESTRING (-65.5983954 -22.1067439, -65.5994908 -22.1068735)",
94390237,False,,Suipacha,residential,,True,111.604,,"LINESTRING (-65.5983954 -22.1067439, -65.5973208 -22.1066168)",
191170235,True,,Balcarce,residential,,False,113.171,,"LINESTRING (-65.5983954 -22.1067439, -65.5985309 -22.1057339)",
193465398,True,2,Avenida Paraguay,secondary,60,False,12.958,,"LINESTRING (-65.5960725 -22.1076447, -65.5959481 -22.1076275)",
609988347,True,2,Avenida Sarmiento,secondary,,False,54.085,,"LINESTRING (-65.5960725 -22.1076447, -65.5960194 -22.1081286)",
46594247,False,,San Martín,residential,40,True,133.357,,"LINESTRING (-65.5999055 -22.1048773, -65.6011908 -22.1050197)",
609994263,True,1,San Martín,tertiary,60,False,14.972,,"LINESTRING (-65.5999055 -22.1048773, -65.5997612 -22.1048613)",
609994265,True,2,Avenida España Norte,trunk,60,False,113.108,,"LINESTRING (-65.5999055 -22.1048773, -65.5997742 -22.1058872)",RN9
193465398,True,2,Avenida Paraguay,secondary,60,False,111.34,,"LINESTRING (-65.5982421 -22.1078831, -65.5971688 -22.1077656)",
231942327,False,,Patricias Argentinas,residential,,False,11.37,,"LINESTRING (-65.5982421 -22.1078831, -65.5982563 -22.1077817)",
231942327,False,,Patricias Argentinas,residential,,True,78.162,,"LINESTRING (-65.5982421 -22.1078831, -65.5981463 -22.1085804)",
94390245,True,2,Avenida Paraguay,secondary,60,False,113.644,,"LINESTRING (-65.5982563 -22.1077817, -65.599351 -22.1079078)",
191170235,True,,Balcarce,residential,,False,116.285,,"LINESTRING (-65.5982563 -22.1077817, -65.5983954 -22.1067439)",
231942327,False,,Patricias Argentinas,residential,,True,11.37,,"LINESTRING (-65.5982563 -22.1077817, -65.5982421 -22.1078831)",
609994265,True,2,Avenida España Norte,trunk,60,False,13.63,,"LINESTRING (-65.6004543 -22.1006547, -65.6004385 -22.1007764)",RN9
94390237,False,,Suipacha,residential,,False,12.942,,"LINESTRING (-65.5961025 -22.1064728, -65.5962272 -22.1064869)",
609988346,True,2,Avenida Sarmiento,secondary,,False,114.329,,"LINESTRING (-65.5961025 -22.1064728, -65.5962379 -22.1054523)",
94390242,True,2,Avenida Bolívar,secondary,,False,52.043,,"LINESTRING (-65.600312 -22.1007625, -65.5998104 -22.1007071)",
609994266,True,2,Avenida España Norte,trunk,60,False,13.649,,"LINESTRING (-65.600312 -22.1007625, -65.6003284 -22.1006407)",RN9
94514763,False,2,República Arabe Siria,secondary,,False,15.358,,"LINESTRING (-65.59814 -22.1005226, -65.5981211 -22.1006596)",
94514763,False,2,República Arabe Siria,secondary,,True,14.024,,"LINESTRING (-65.59814 -22.1005226, -65.5981573 -22.1003975)",
94390237,False,,Suipacha,residential,,False,15.878,,"LINESTRING (-65.5994908 -22.1068735, -65.5996437 -22.1068915)",
94390237,False,,Suipacha,residential,,True,113.765,,"LINESTRING (-65.5994908 -22.1068735, -65.5983954 -22.1067439)",
609994266,True,2,Avenida España Norte,trunk,60,False,112.569,,"LINESTRING (-65.5994908 -22.1068735, -65.5996258 -22.1058689)",RN9
94390242,True,2,Avenida Bolívar,secondary,,False,13.124,,"LINESTRING (-65.6004385 -22.1007764, -65.600312 -22.1007625)",
609994265,True,2,Avenida España Norte,trunk,60,False,114.505,,"LINESTRING (-65.6004385 -22.1007764, -65.6003113 -22.1017994)",RN9
94390245,True,2,Avenida Paraguay,secondary,60,False,13.955,,"LINESTRING (-65.5959636 -22.1075018, -65.5960981 -22.1075167)",
609988346,True,2,Avenida Sarmiento,secondary,,False,115.311,,"LINESTRING (-65.5959636 -22.1075018, -65.5961025 -22.1064728)",
94390237,False,,Suipacha,residential,,False,130.475,,"LINESTRING (-65.5996437 -22.1068915, -65.6009 -22.1070401)",
94390237,False,,Suipacha,residential,,True,15.878,,"LINESTRING (-65.5996437 -22.1068915, -65.5994908 -22.1068735)",
609994265,True,2,Avenida España Norte,trunk,60,False,34.685,,"LINESTRING (-65.5996437 -22.1068915, -65.5996035 -22.1072012)",RN9
609994265,True,2,Avenida España Norte,trunk,60,False,97.814,,"LINESTRING (-65.6003113 -22.1017994, -65.6001921 -22.1026721)",RN9
94391207,True,2,Avenida Lamadrid,secondary,,False,64.089,,"LINESTRING (-65.5940865 -22.1078485, -65.5941506 -22.1072752)",
609988345,True,1,,secondary,,False,11.931000000000001,roundabout,"LINESTRING (-65.5940865 -22.1078485, -65.594114 -22.1078402, -65.594143 -22.1078402, -65.5941705 -22.1078485, -65.5941939 -22.1078643)",RP5
94383600,False,,San Juan,residential,,True,12.195,,"LINESTRING (-65.5944182 -22.1052461, -65.5945357 -22.1052594)",
94391207,True,2,Avenida Lamadrid,secondary,,False,108.285,,"LINESTRING (-65.5944182 -22.1052461, -65.594546 -22.1042795)",
191170152,False,,Catamarca,residential,,False,114.151,,"LINESTRING (-65.5944182 -22.1052461, -65.593316 -22.1051409)",
94383598,False,,San Luis,residential,,False,11.777,,"LINESTRING (-65.5942798 -22.1062965, -65.5943932 -22.1063099)",
94383598,False,,San Luis,residential,,True,114.137,,"LINESTRING (-65.5942798 -22.1062965, -65.5931807 -22.1061674)",
94391207,True,2,Avenida Lamadrid,secondary,,False,117.666,,"LINESTRING (-65.5942798 -22.1062965, -65.5944182 -22.1052461)",
94391207,True,2,Avenida Lamadrid,secondary,,False,38.984,,"LINESTRING (-65.594691 -22.1031804, -65.5947369 -22.1028324)",
792714266,True,,Pellegrini,residential,,False,114.308,,"LINESTRING (-65.594691 -22.1031804, -65.5935897 -22.1030554)",
609988344,True,1,,secondary,,False,6.122999999999999,circular,"LINESTRING (-65.595841 -22.1080834, -65.5958629 -22.1080648, -65.5958897 -22.1080529)",
609988345,True,1,,secondary,,False,5.327999999999999,roundabout,"LINESTRING (-65.5941939 -22.1078643, -65.5942095 -22.1078834, -65.5942187 -22.1079058)",RP5
94391210,False,2,Prolongación Sarmiento,residential,,False,87.795,,"LINESTRING (-65.5960185 -22.1081607, -65.5959412 -22.108947)",
609988344,True,1,,secondary,,False,23.287999999999997,circular,"LINESTRING (-65.5960185 -22.1081607, -65.5960072 -22.1081887, -65.5959869 -22.108212, -65.5959598 -22.1082282, -65.5959285 -22.1082356, -65.5958963 -22.1082335, -65.5958664 -22.1082221, -65.595842 -22.1082025)",
94390237,False,,Suipacha,residential,,True,130.475,,"LINESTRING (-65.6009 -22.1070401, -65.5996437 -22.1068915)",
94513840,False,,Santa Fe,residential,,False,114.685,,"LINESTRING (-65.6009 -22.1070401, -65.6010514 -22.1060183)",
94513840,False,,Santa Fe,residential,,True,115.086,,"LINESTRING (-65.6009 -22.1070401, -65.6007597 -22.1080669)",
94383600,False,,San Juan,residential,,False,132.384,,"LINESTRING (-65.6010514 -22.1060183, -65.5997742 -22.1058872)",
94513840,False,,Santa Fe,residential,,False,111.964,,"LINESTRING (-65.6010514 -22.1060183, -65.6011908 -22.1050197)",
94513840,False,,Santa Fe,residential,,True,114.685,,"LINESTRING (-65.6010514 -22.1060183, -65.6009 -22.1070401)",
25412140,True,2,Avenida Paraguay,tertiary,60,False,67.613,,"LINESTRING (-65.6001449 -22.1081017, -65.5994936 -22.1080267)",RN40
46594247,False,,San Martín,residential,40,False,133.357,,"LINESTRING (-65.6011908 -22.1050197, -65.5999055 -22.1048773)",
94513840,False,,Santa Fe,residential,,False,35.369,,"LINESTRING (-65.6011908 -22.1050197, -65.6012436 -22.1047054)",
94513840,False,,Santa Fe,residential,,True,111.964,,"LINESTRING (-65.6011908 -22.1050197, -65.6010514 -22.1060183)",
25412140,True,2,Avenida Paraguay,tertiary,60,False,61.933,,"LINESTRING (-65.6007415 -22.1081703, -65.6001449 -22.1081017)",RN40
94513840,False,,Santa Fe,residential,,False,11.649,,"LINESTRING (-65.6007415 -22.1081703, -65.6007597 -22.1080669)",
609994266,True,2,Avenida España Norte,trunk,60,False,97.658,,"LINESTRING (-65.6000444 -22.102654, -65.6001717 -22.1017837)",RN9
935171381,True,,Belgrano,residential,,False,15.349,,"LINESTRING (-65.6000444 -22.102654, -65.6001921 -22.1026721)",
609994265,True,2,Avenida España Norte,trunk,60,False,15.086,,"LINESTRING (-65.6001921 -22.1026721, -65.6001746 -22.1028068)",RN9
348441055,True,,República Arabe Siria,residential,,False,113.988,,"LINESTRING (-65.5978761 -22.1025189, -65.5977469 -22.103537)",
94389434,True,2,San Martín,tertiary,60,False,62.921,,"LINESTRING (-65.5975849 -22.1046196, -65.5969785 -22.1045522)",
348441055,True,,República Arabe Siria,residential,,False,109.998,,"LINESTRING (-65.5975849 -22.1046196, -65.5974551 -22.1056015)",
193701214,True,,9 de Julio,residential,,False,112.65,,"LINESTRING (-65.5979987 -22.1015372, -65.5990843 -22.1016582)",
348441055,True,,República Arabe Siria,residential,,False,109.889,,"LINESTRING (-65.5979987 -22.1015372, -65.5978761 -22.1025189)",
94389433,True,2,San Martín,tertiary,60,False,112.009,,"LINESTRING (-65.5975973 -22.104526, -65.5986758 -22.1046534)",
348441055,True,,República Arabe Siria,residential,,False,10.486,,"LINESTRING (-65.5975973 -22.104526, -65.5975849 -22.1046196)",
94390245,True,2,Avenida Paraguay,secondary,60,False,111.323,,"LINESTRING (-65.5971842 -22.1076564, -65.5982563 -22.1077817)",
348441055,True,,República Arabe Siria,residential,,False,12.246,,"LINESTRING (-65.5971842 -22.1076564, -65.5971688 -22.1077656)",
94390237,False,,Suipacha,residential,,False,111.604,,"LINESTRING (-65.5973208 -22.1066168, -65.5983954 -22.1067439)",
94390237,False,,Suipacha,residential,,True,113.586,,"LINESTRING (-65.5973208 -22.1066168, -65.5962272 -22.1064869)",
348441055,True,,República Arabe Siria,residential,,False,116.452,,"LINESTRING (-65.5973208 -22.1066168, -65.5971842 -22.1076564)",
609988361,True,2,,secondary,,False,36.495,roundabout,"LINESTRING (-65.5971739 -22.101519, -65.5971397 -22.1016218, -65.5970416 -22.1017182, -65.5969588 -22.1017616)",
94514763,False,2,República Arabe Siria,secondary,,True,15.358,,"LINESTRING (-65.5981211 -22.1006596, -65.59814 -22.1005226)",
348441055,True,,República Arabe Siria,residential,,False,98.396,,"LINESTRING (-65.5981211 -22.1006596, -65.5979987 -22.1015372)",
609988355,True,2,Avenida Sarmiento,secondary,,False,127.14699999999999,,"LINESTRING (-65.5981211 -22.1006596, -65.5979988 -22.1008263, -65.5972375 -22.1014505)",
193465398,True,2,Avenida Paraguay,secondary,60,False,113.738,,"LINESTRING (-65.5971688 -22.1077656, -65.5960725 -22.1076447)",
94379400,False,,25 de Mayo,residential,40,False,111.303,,"LINESTRING (-65.5977469 -22.103537, -65.5988193 -22.1036584)",
94379400,False,,25 de Mayo,residential,40,True,116.785,,"LINESTRING (-65.5977469 -22.103537, -65.5966214 -22.1034118)",
348441055,True,,República Arabe Siria,residential,,False,111.047,,"LINESTRING (-65.5977469 -22.103537, -65.5975973 -22.104526)",
94383600,False,,San Juan,residential,,False,113.419,,"LINESTRING (-65.5974551 -22.1056015, -65.5963635 -22.105469)",
94383600,False,,San Juan,residential,,True,111.804,,"LINESTRING (-65.5974551 -22.1056015, -65.5985309 -22.1057339)",
348441055,True,,República Arabe Siria,residential,,False,113.741,,"LINESTRING (-65.5974551 -22.1056015, -65.5973208 -22.1066168)",
94516091,False,,,trunk_link,,False,16.025,,"LINESTRING (-65.5996035 -22.1072012, -65.5994495 -22.1071809)",
609994265,True,2,Avenida España Norte,trunk,60,False,81.146,,"LINESTRING (-65.5996035 -22.1072012, -65.5995091 -22.1079257)",RN9
25412140,True,2,Avenida Paraguay,tertiary,60,False,64.594,,"LINESTRING (-65.6013635 -22.1082436, -65.6007415 -22.1081703)",RN40
94516091,False,,,trunk_link,,True,16.025,,"LINESTRING (-65.5994495 -22.1071809, -65.5996035 -22.1072012)",
609994266,True,2,Avenida España Norte,trunk,60,False,34.445,,"LINESTRING (-65.5994495 -22.1071809, -65.5994908 -22.1068735)",RN9
25412140,True,2,Avenida Paraguay,tertiary,60,False,16.967,,"LINESTRING (-65.6015269 -22.1082627, -65.6013635 -22.1082436)",RN40
94517009,True,,Güemes,residential,,False,112.144,,"LINESTRING (-65.5923658 -22.1039319, -65.5925012 -22.1029312)",
94517015,True,2,Avenida Hipólito Yrigoyen,residential,,False,113.316,,"LINESTRING (-65.5923658 -22.1039319, -65.5934567 -22.1040621)",
94517009,True,,Güemes,residential,,False,10.138,,"LINESTRING (-65.5923539 -22.1040224, -65.5923658 -22.1039319)",
94383598,False,,San Luis,residential,,False,114.137,,"LINESTRING (-65.5931807 -22.1061674, -65.5942798 -22.1062965)",
94383598,False,,San Luis,residential,,True,113.825,,"LINESTRING (-65.5931807 -22.1061674, -65.5920849 -22.1060365)",
94517003,True,,Rivadavia,residential,,False,109.179,,"LINESTRING (-65.5931807 -22.1061674, -65.5930529 -22.1071421)",
94391207,True,2,Avenida Lamadrid,secondary,,False,9.633,,"LINESTRING (-65.594546 -22.1042795, -65.5945573 -22.1041935)",
94516995,True,2,Avenida Hipólito Yrigoyen,residential,,False,114.324,,"LINESTRING (-65.594546 -22.1042795, -65.5934451 -22.1041503)",
94517006,False,,Salta,residential,,False,114.698,,"LINESTRING (-65.5948259 -22.1021723, -65.5937205 -22.1020495)",
94517006,False,,Salta,residential,,True,13.369,,"LINESTRING (-65.5948259 -22.1021723, -65.5949548 -22.1021862)",
94391207,True,2,Avenida Lamadrid,secondary,,False,72.748,,"LINESTRING (-65.5948259 -22.1021723, -65.5948964 -22.1016245, -65.5949043 -22.1015222)",
94517003,True,,Rivadavia,residential,,False,112.776,,"LINESTRING (-65.5935897 -22.1030554, -65.5934567 -22.1040621)",
661896106,False,,Rivadavia,residential,,True,112.66,,"LINESTRING (-65.5935897 -22.1030554, -65.5937205 -22.1020495)",
792714266,True,,Pellegrini,residential,,False,112.988,,"LINESTRING (-65.5935897 -22.1030554, -65.5925012 -22.1029312)",
94517003,True,,Rivadavia,residential,,False,114.99,,"LINESTRING (-65.593316 -22.1051409, -65.5931807 -22.1061674)",
191170152,False,,Catamarca,residential,,False,113.759,,"LINESTRING (-65.593316 -22.1051409, -65.5922201 -22.1050155)",
191170152,False,,Catamarca,residential,,True,114.151,,"LINESTRING (-65.593316 -22.1051409, -65.5944182 -22.1052461)",
94517006,False,,Salta,residential,,True,112.346,,"LINESTRING (-65.5926388 -22.1019215, -65.5937205 -22.1020495)",
94517009,True,,Güemes,residential,,False,111.619,,"LINESTRING (-65.5926388 -22.1019215, -65.5927737 -22.1009255)",
94391207,True,2,Avenida Lamadrid,secondary,,False,113.491,,"LINESTRING (-65.5945573 -22.1041935, -65.594691 -22.1031804)",
94517015,True,2,Avenida Hipólito Yrigoyen,residential,,False,12.571,,"LINESTRING (-65.5945573 -22.1041935, -65.5946783 -22.1042081)",
94517006,False,,Salta,residential,,False,112.346,,"LINESTRING (-65.5937205 -22.1020495, -65.5926388 -22.1019215)",
94517006,False,,Salta,residential,,True,114.698,,"LINESTRING (-65.5937205 -22.1020495, -65.5948259 -22.1021723)",
661896106,False,,Rivadavia,residential,,False,112.66,,"LINESTRING (-65.5937205 -22.1020495, -65.5935897 -22.1030554)",
661896106,False,,Rivadavia,residential,,True,112.685,,"LINESTRING (-65.5937205 -22.1020495, -65.5938524 -22.1010435)",
94516995,True,2,Avenida Hipólito Yrigoyen,residential,,False,113.314,,"LINESTRING (-65.5934451 -22.1041503, -65.5923539 -22.1040224)",
94517003,True,,Rivadavia,residential,,False,110.95,,"LINESTRING (-65.5934451 -22.1041503, -65.593316 -22.1051409)",
94518028,True,2,Avenida Lamadrid,secondary,,False,113.628,,"LINESTRING (-65.5948159 -22.1031942, -65.5946783 -22.1042081)",
792714266,True,,Pellegrini,residential,,False,12.959,,"LINESTRING (-65.5948159 -22.1031942, -65.594691 -22.1031804)",
94516995,True,2,Avenida Hipólito Yrigoyen,residential,,False,12.535,,"LINESTRING (-65.5946667 -22.1042937, -65.594546 -22.1042795)",
94518028,True,2,Avenida Lamadrid,secondary,,False,108.226,,"LINESTRING (-65.5946667 -22.1042937, -65.594633 -22.1045419, -65.5945357 -22.1052594)",
232190047,False,2,12 de Octubre,residential,,False,69.487,,"LINESTRING (-65.5938524 -22.1010435, -65.5945221 -22.1011177)",
232190047,False,2,12 de Octubre,residential,,True,111.905,,"LINESTRING (-65.5938524 -22.1010435, -65.5927737 -22.1009255)",
661896106,False,,Rivadavia,residential,,False,112.685,,"LINESTRING (-65.5938524 -22.1010435, -65.5937205 -22.1020495)",
661896106,False,,Rivadavia,residential,,True,98.53,,"LINESTRING (-65.5938524 -22.1010435, -65.5939457 -22.1003316, -65.5940092 -22.1001732)",
94517009,True,,Güemes,residential,,False,111.285,,"LINESTRING (-65.5922201 -22.1050155, -65.5923539 -22.1040224)",
191170152,False,,Catamarca,residential,,True,113.759,,"LINESTRING (-65.5922201 -22.1050155, -65.593316 -22.1051409)",
94517006,False,,Salta,residential,,False,13.369,,"LINESTRING (-65.5949548 -22.1021862, -65.5948259 -22.1021723)",
94518028,True,2,Avenida Lamadrid,secondary,,False,73.951,,"LINESTRING (-65.5949548 -22.1021862, -65.5949259 -22.1023828, -65.5948631 -22.1028458)",
94518028,True,2,Avenida Lamadrid,secondary,,False,9.593,,"LINESTRING (-65.5946783 -22.1042081, -65.5946667 -22.1042937)",
94517009,True,,Güemes,residential,,False,113.165,,"LINESTRING (-65.5925012 -22.1029312, -65.5926388 -22.1019215)",
94517003,True,,Rivadavia,residential,,False,9.88,,"LINESTRING (-65.5934567 -22.1040621, -65.5934451 -22.1041503)",
94517015,True,2,Avenida Hipólito Yrigoyen,residential,,False,114.324,,"LINESTRING (-65.5934567 -22.1040621, -65.5945573 -22.1041935)",
